tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60319.45513889985,2565455133515015014,2,2565455133515,20.4645,1,2565,3.89835,19.1084,19.0473,0.098464,0.11,154.0820567,4.7988368,0.961429,t17_f5_c3,18.9309,0.1262,False,False,False,23.12.x,0.0,2.565459373515015e+18,,,,,,ZTF24aabmftf
ztf,60319.455613399856,2565455613515015016,2,2565455613515,20.389,1,2565,3.81698,19.2142,19.2881,0.099562,0.1431,154.082034,4.7988307,0.957143,t17_f5_c3,19.3874,0.2005,False,False,False,23.12.x,0.0,2.565459843515015e+18,,,,,,ZTF24aabmftf
ztf,60319.45608799998,2565456083515015025,2,2565456083515,20.4374,1,2565,3.72853,19.1128,19.0736,0.095261,0.1125,154.0820091,4.7988257,0.954286,t17_f5_c3,19.1793,0.1582,False,False,False,23.12.x,0.0,2.565459843515015e+18,,,,,,ZTF24aabmftf
ztf,60319.45655089989,2565456553515015024,2,2565456553515,20.4312,1,2565,3.48089,19.05,19.0059,0.094759,0.107,154.0819395,4.7988174,0.977143,t17_f5_c3,19.0253,0.1389,False,False,False,23.12.x,0.0,2.565460323515015e+18,,,,,,ZTF24aabmftf
ztf,60319.457025500014,2565457023515015019,2,2565457023515,20.4419,1,2565,3.30185,19.1023,18.8859,0.092652,0.0971,154.0818831,4.7988047,0.875714,t17_f5_c3,18.7743,0.1119,False,False,False,23.12.x,0.0,2.565460783515015e+18,,,,,,ZTF24aabmftf
ztf,60319.45748839993,2565457483515015010,2,2565457483515,20.4311,1,2565,3.22651,19.0908,18.9151,0.117382,0.0991,154.0818663,4.7988431,0.877143,t17_f5_c3,18.8989,0.1246,False,False,False,23.12.x,0.0,2.565461263515015e+18,,,,,,ZTF24aabmftf
ztf,60319.45796300005,2565457963515015024,2,2565457963515,20.3261,1,2565,2.95816,19.0581,18.9057,0.088432,0.1039,154.0817922,4.7988018,0.927143,t17_f5_c3,18.9739,0.1412,False,False,False,23.12.x,0.0,2.565461263515015e+18,,,,,,ZTF24aabmftf
ztf,60319.458437500056,2565458433515015017,2,2565458433515,20.3542,1,2565,2.82387,19.1184,19.1941,0.099102,0.135,154.0817539,4.7988146,0.961429,t17_f5_c3,19.2354,0.1792,False,False,False,23.12.x,0.0,2.565461263515015e+18,,,,,,ZTF24aabmftf
ztf,60319.45890050009,2565458903515015023,2,2565458903515,20.4277,1,2565,2.70765,19.1528,18.9667,0.09378,0.1027,154.0817208,4.7988206,0.915714,t17_f5_c3,19.0669,0.1436,False,False,False,23.12.x,0.0,2.565461263515015e+18,,,,,,ZTF24aabmftf
ztf,60319.45937500009,2565459373515015014,2,2565459373515,20.437788,1,2565,2.446637,19.0549,19.1128,0.08377014,0.1182,154.0816472,4.7988196,0.95428574,t17_f5_c3,19.0069,0.137,True,False,False,23.12.x,0.0,,0.99980366,468120235.0,,,,ZTF24aabmftf
ztf,60319.4598495001,2565459843515015022,2,2565459843515,20.380463,1,2565,2.3579373,19.107676,19.0819,0.11283498,0.1189,154.0816227,4.7987792,0.94714284,t17_f5_c3,19.1221,0.1577,True,False,False,23.12.x,0.0,,0.99997187,468120235.0,,,,ZTF24aabmftf
ztf,60319.46032410022,2565460323515015019,2,2565460323515,20.373796,1,2565,2.232217,19.090351,18.9333,0.10241328,0.1038,154.0815872,4.798803,0.92,t17_f5_c3,18.8476,0.1226,True,False,False,23.12.x,0.0,,0.9999573,468120235.0,,,,ZTF24aabmftf
ztf,60319.460787000135,2565460783515015025,2,2565460783515,20.345495,1,2565,2.000552,19.139463,18.9581,0.10556643,0.1095,154.0815218,4.7987814,0.9042857,t17_f5_c3,18.8294,0.1244,True,False,False,23.12.x,0.0,,0.99913424,468120235.0,,,,ZTF24aabmftf
ztf,60319.46126159979,2565461263515015009,2,2565461263515,20.282658,1,2565,1.7904859,19.094002,19.0249,0.10479029,0.1189,154.081462,4.7988124,0.95428574,t17_f5_c3,18.9635,0.1437,True,False,False,23.12.x,0.0,,0.99998105,468120235.0,,,,ZTF24aabmftf
