tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59967.513402800076,2213513405115015001,2,2213513405115,19.247885,1,2213,2.6150053,18.236895,18.2361,0.10445514,0.0836,274.5386433,43.0591738,0.43571427,t17_f5_c3,0.998901,18.2264,0.1055,725120251.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,59972.51628470002,2218516286215015006,2,2218516286215,19.663097,1,2218,4.600332,18.068062,18.0985,0.10160082,0.0653,274.5387568,43.059307,0.6514286,t17_f5_c3,0.99999833,18.1082,0.0831,726120262.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,59972.530277799815,2218530276215015007,1,2218530276215,19.962692,1,2218,4.624056,18.015415,17.9329,0.084478654,0.0461,274.538668,43.0592984,0.61,t17_f5_c3,0.99997675,17.8945,0.0559,726120162.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,59979.53853010014,2225538536215015006,2,2225538536215,19.539352,1,2225,4.921416,18.107733,18.0138,0.09133427,0.0896,274.5386311,43.059296,0.8142857,t17_f5_c3,0.99998784,17.9673,0.1095,726120262.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,59984.53965280019,2230539656215015008,1,2230539656215,19.393053,1,2230,4.7421412,18.479939,18.287,0.09218377,0.0989,274.5386303,43.0592757,0.54142857,t17_f5_c3,0.99999064,18.2711,0.1244,726120162.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,59994.513171299826,2240513176215015007,2,2240513176215,20.075798,1,2240,4.8110156,18.755342,18.6843,0.11000003,0.0962,274.5386736,43.0593027,0.6857143,t17_f5_c3,0.999974,18.8311,0.139,726120262.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,59994.53091439977,2240530916215015006,1,2240530916215,19.787384,1,2240,4.7972403,19.318485,19.3237,0.18016154,0.2145,274.5386239,43.0592492,0.82857144,t17_f5_c3,0.99990064,19.386,0.2898,726120162.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,60016.516354199965,2262516355115015003,2,2262516355115,20.137693,1,2262,2.325258,19.480785,19.3778,0.13916482,0.1864,274.5386569,43.0593592,0.82714283,t17_f5_c3,0.99987125,19.2368,0.2081,725120251.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,60016.51682869997,2262516826215015010,2,2262516826215,20.207716,1,2262,4.5318947,19.688244,19.4452,0.15908262,0.1932,274.5387889,43.0593011,0.7728571,t17_f5_c3,0.9999052,19.6277,0.2895,726120262.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,60021.46731479978,2267467315115015002,2,2267467315115,20.230896,1,2267,2.2279782,19.73348,19.5155,0.16404042,0.188,274.538714,43.0593192,0.69142854,t17_f5_c3,0.99976903,19.3022,0.196,725120251.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,60032.4306481001,2278430645115015003,2,2278430645115,20.404566,1,2278,2.4892154,20.0829,19.9832,0.19660869,0.2563,274.5386308,43.0592825,0.6957143,t17_f5_c3,0.99069214,20.1483,0.3773,725120251.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
ztf,60042.470601900015,2288470606215015003,2,2288470606215,19.8175,1,2288,4.8482,20.1336,19.8142,0.279112,0.4041,274.5386348,43.0593843,0.581429,t17_f5_c3,,19.9057,0.5619,,False,False,False,1.1.6,0.0,2.297428155115015e+18,ZTF23aaawcpz
ztf,60044.40619210014,2290406195115015008,2,2290406195115,20.1206,1,2290,2.56851,20.3352,19.8895,0.305862,0.3282,274.5385797,43.0593076,0.412857,t17_f5_c3,,20.6246,0.8237,,False,False,False,1.1.6,0.0,2.297428155115015e+18,ZTF23aaawcpz
ztf,60046.381284699775,2292381285115015003,2,2292381285115,20.2231,1,2292,2.31291,20.2092,20.1196,0.238217,0.3551,274.5386837,43.0593179,0.667143,t17_f5_c3,,20.2963,0.531,,False,False,False,1.1.6,0.0,2.297428155115015e+18,ZTF23aaawcpz
ztf,60051.428159699775,2297428155115015008,2,2297428155115,20.686543,1,2297,2.6317654,20.385511,20.2247,0.20410319,0.2605,274.538562,43.0593013,0.61142856,t17_f5_c3,0.98273396,20.2452,0.3334,725120251.0,True,False,False,1.1.6,0.0,,ZTF23aaawcpz
