tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58287.314085599966,533314085015010014,2,533314085015,20.535246,-1,533,0.07069223,17.344786,14.941653,17.4588,0.026300829,100.0,0.0028755206,0.0334,276.0616066,-7.1152171,0.45333335,0.0,17.4438,0.0377,383120250.0,False,True,False,bulk_1.0.0,0.0,5.3729319501501e+17,,ZTF18abbwxse
ztf,58288.37462959997,534374625015010005,1,534374625015,20.497671,-1,534,0.120916955,20.033283,18.114157,20.1737,0.19166356,0.025977986,0.032725714,0.2586,276.0615651,-7.1152311,0.7133333,0.0,20.0494,0.2922,383120150.0,False,True,False,bulk_1.0.0,0.0,5.3729319501501e+17,,ZTF18abbwxse
ztf,58291.29319440015,537293195015010010,2,537293195015,20.145857,-1,537,0.18230242,17.195383,14.959308,17.5607,0.061313123,100.0,0.007818498,0.0452,276.0615524,-7.1151854,0.55333334,0.0,17.7007,0.0611,383120250.0,False,True,False,bulk_1.0.0,0.0,5.3735434501501e+17,,ZTF18abbwxse
ztf,58291.354340299964,537354345015010002,1,537354345015,20.36338,-1,537,0.10743739,19.97377,18.124653,20.4323,0.17801423,0.025439769,0.032419614,0.4152,276.0616017,-7.1152605,0.63666666,0.0,19.9384,0.3352,383120150.0,False,True,False,bulk_1.0.0,0.0,5.3831230501501e+17,,ZTF18abbwxse
ztf,58292.3123031999,538312305015010009,2,538312305015,20.188236,-1,538,0.25541648,17.321255,14.944257,17.6373,0.14187258,100.0,0.015889106,0.0486,276.0615495,-7.1151599,0.49,0.0,17.6095,0.0564,383120250.0,False,True,False,bulk_1.0.0,0.0,5.3933675501501e+17,,ZTF18abbwxse
ztf,58292.35464120004,538354645015010001,1,538354645015,20.0262,-1,538,0.330531,19.9294,18.132933,20.2269,0.235471,0.040202394,0.045014314,0.4333,276.0616919,-7.1152269,0.576667,,19.9354,0.4236,,False,True,False,bulk_1.0.0,0.0,5.3933675501501e+17,,ZTF18abbwxse
ztf,58293.29337960016,539293375015010005,2,539293375015,20.074102,-1,539,0.24374214,17.242512,14.953443,17.7294,0.1358973,100.0,0.016503768,0.0579,276.0615483,-7.1152773,0.44333333,0.0,17.7699,0.0725,383120250.0,False,True,False,bulk_1.0.0,0.0,5.3933675501501e+17,,ZTF18abbwxse
ztf,58293.33675929997,539336755015010001,1,539336755015,19.669785,-1,539,0.35073757,19.535542,18.227713,19.3865,0.19413924,0.05385057,0.05820793,0.2592,276.0614989,-7.1152493,0.50666666,0.0,19.2706,0.2986,383120150.0,False,True,False,bulk_1.0.0,0.0,5.4939870501501e+17,,ZTF18abbwxse
ztf,58303.39870369993,549398705015010004,1,549398705015,19.882935,-1,549,0.37163502,19.858871,18.146954,19.7437,0.19835417,0.03548753,0.04098962,0.3094,276.0616851,-7.1151704,0.61333334,0.0,19.5948,0.3449,383120150.0,False,True,False,bulk_1.0.0,0.0,5.7822987501501e+17,,ZTF18abbwxse
ztf,58332.22987269983,578229875015010005,1,578229875015,20.812098,-1,578,0.10331845,19.684748,18.1867,19.8539,0.17077605,0.037336763,0.04297421,0.1655,276.061571,-7.115242,0.6566667,0.0,19.8802,0.2131,383120150.0,False,True,False,bulk_1.0.0,0.0,5.8222890501501e+17,t8_f5_c3,ZTF18abbwxse
ztf,58334.30130789988,580301305015010004,1,580301305015,20.07259,-1,580,0.2738983,19.645622,18.196772,19.7109,0.17301753,0.040176652,0.045556452,0.2407,276.0616741,-7.115249,0.7133333,0.0,19.6467,0.2891,383120150.0,False,True,False,bulk_1.0.0,0.0,5.8222890501501e+17,t8_f5_c3,ZTF18abbwxse
ztf,58334.340138900094,580340135015010008,2,580340135015,19.808846,-1,580,0.4331939,17.035343,14.981523,17.3282,0.07921267,100.0,0.011947203,0.0446,276.0616232,-7.1151044,0.50666666,0.0,17.3165,0.0536,383120250.0,False,True,False,bulk_1.0.0,0.0,5.8222890501501e+17,t8_f5_c3,ZTF18abbwxse
ztf,58336.22890050011,582228905015010012,2,582228905015,20.304619,-1,582,0.14250857,17.295975,14.947125,17.4927,0.1021727,100.0,0.011743436,0.0381,276.0615559,-7.1152491,0.46333334,0.0,17.4758,0.0438,383120250.0,True,True,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,ZTF18abbwxse
ztf,58582.4391667,828439165015015017,2,828439165015,20.02009,1,828,1.3228545,17.620743,14.749028,17.4851,0.1972117,100.0,0.014003829,0.045,276.0617987,-7.1155333,0.08571429,0.0,17.3855,0.0492,383120250.0,False,True,False,bulk_1.0.0,0.0,8.31439105015015e+17,t15_f5_c3,ZTF18abbwxse
ztf,58585.43910880014,831439105015015017,2,831439105015,19.965553,1,831,0.72158056,16.927994,14.682291,16.9458,0.07702418,100.0,0.009735227,0.0278,276.0616078,-7.1154239,0.4,0.0,16.9046,0.0311,383120250.0,False,True,False,bulk_1.0.0,0.0,8.51439325015015e+17,t15_f5_c3,ZTF18abbwxse
ztf,58593.39783560019,839397835015015014,2,839397835015,19.406868,1,839,0.56889683,16.549421,14.626499,16.4561,0.059975892,100.0,0.010204877,0.0303,276.0616754,-7.1153571,0.4157143,0.0,16.4373,0.037,383120250.0,False,True,False,bulk_1.0.0,0.0,8.51439325015015e+17,t15_f5_c3,ZTF18abbwxse
ztf,58605.43932869984,851439325015015013,2,851439325015,20.34164,1,851,0.53059554,17.218933,14.715037,17.9047,0.042827666,100.0,0.0042674285,0.0559,276.06164,-7.1153595,0.12571429,0.0,17.7366,0.058,383120250.0,False,True,False,bulk_1.0.0,0.0,8.79337075015015e+17,t15_f5_c3,ZTF18abbwxse
ztf,58605.43932869984,851439325015015014,2,851439325015,20.34164,1,851,0.54111767,17.418568,14.733362,17.1925,0.13626404,100.0,0.011489442,0.031,276.0616232,-7.1153679,0.17428571,0.0,17.2002,0.0359,383120250.0,False,True,False,bulk_1.0.0,0.0,8.79337075015015e+17,t15_f5_c3,ZTF18abbwxse
ztf,58633.33707180014,879337075015015026,2,879337075015,20.402308,1,879,1.1260989,17.519615,14.7415285,17.9258,0.10099276,100.0,0.007817275,0.0576,276.0615669,-7.1155335,0.27285713,0.0,17.5836,0.0502,383120250.0,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58633.33707180014,879337075015015027,2,879337075015,20.402308,1,879,1.1069705,17.338934,14.726418,17.7881,0.047689736,100.0,0.004299503,0.0497,276.061556,-7.1155272,0.25142857,0.0,17.4339,0.0427,383120250.0,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58633.33707180014,879337075015015028,2,879337075015,20.402308,1,879,0.9929591,17.338934,14.726418,17.223,0.047689736,100.0,0.004299503,0.031,276.0614872,-7.1154783,0.5871429,0.0,17.1676,0.0337,383120250.0,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58634.34861110011,880348615015015019,2,880348615015,20.7927,1,880,0.823203,17.3968,14.73151,17.4624,0.369725,0.023793094,0.031751428,0.035,276.0616979,-7.115427,0.294286,,17.4077,0.0382,,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58635.37765049981,881377655015015052,2,881377655015,20.9091,1,881,0.708968,17.1947,14.7126,17.3867,0.32467,0.025739705,0.033006683,0.0302,276.0616076,-7.1154177,0.301429,,17.2733,0.0317,,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58636.399108800106,882399105015015015,2,882399105015,20.467768,1,882,0.33288276,16.834324,14.669996,17.0603,0.19298117,0.017217886,0.026289595,0.0266,276.061537,-7.1153016,0.37,0.0,17.0034,0.0296,383120250.0,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58636.45637729997,882456375015015010,1,882456375015,20.9375,1,882,0.103631,19.9874,17.789238,19.9355,0.229468,0.026465796,0.030301044,0.1672,276.0615694,-7.1152393,0.885714,,20.0097,0.2216,,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
ztf,58637.48166669998,883481665015015001,1,883481665015,19.4844,1,883,0.22211,19.8054,17.763384,20.1277,0.337227,0.049358167,0.05141807,0.7155,276.0615372,-7.1152525,0.641429,,20.5042,1.297,,False,True,False,bulk_1.0.0,0.0,8.91404755015015e+17,t17_f5_c3,ZTF18abbwxse
