tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59248.55108800018,1494551085915010000,2,1494551085915,19.8498,-1,1494,0.220401,14.9146,13.533174,14.9767,0.053111,100.0,0.014880373,0.0068,277.1297344,14.5215825,0.678571,t17_f5_c3,14.9723,0.0076,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59248.5541087999,1494554105915010000,2,1494554105915,20.1453,-1,1494,0.328101,14.8835,13.542049,14.9483,0.043631,100.0,0.012682792,0.0063,277.1297963,14.5215145,0.611429,t17_f5_c3,14.9452,0.0068,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59248.557129600085,1494557125915010000,2,1494557125915,20.1157,-1,1494,0.255872,14.8965,13.5383,14.9626,0.060024,100.0,0.017180862,0.0064,277.1297416,14.5215501,0.747143,t17_f5_c3,14.9616,0.007,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59248.56015049992,1494560155915010001,2,1494560155915,20.039,-1,1494,0.170424,14.8073,13.565241,14.9457,0.083271,0.017676132,0.026525918,0.0064,277.1297479,14.5215974,0.622857,t17_f5_c3,14.9354,0.007,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59248.56315970002,1494563155915010000,2,1494563155915,19.7719,-1,1494,0.171638,14.8932,13.539246,14.9564,0.047313,100.0,0.013595616,0.0068,277.1297776,14.5215614,0.627143,t17_f5_c3,14.9482,0.0075,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59249.54962959979,1495549625915010000,2,1495549625915,19.6512,-1,1495,0.535234,15.0175,13.50601,15.1237,0.025364,100.0,0.0063040834,0.0079,277.1296829,14.5215004,0.815714,t17_f5_c3,15.1166,0.0088,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59249.55259260023,1495552595915010002,2,1495552595915,19.6632,-1,1495,0.414675,15.1799,13.469153,15.1401,0.045853,100.0,0.009485691,0.008,277.1297494,14.5214933,0.844286,t17_f5_c3,15.1368,0.009,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59249.55555560021,1495555555915010001,2,1495555555915,19.6691,-1,1495,0.272613,15.0999,13.486465,15.0934,0.058147,100.0,0.01315689,0.0077,277.129761,14.5215298,0.824286,t17_f5_c3,15.0832,0.0085,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59249.55851850007,1495558515915010002,2,1495558515915,19.664,-1,1495,0.181859,15.0019,13.509923,15.099,0.036342,100.0,0.009196404,0.0077,277.1297689,14.5215568,0.812857,t17_f5_c3,15.0964,0.0086,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59249.561481500044,1495561485915010002,2,1495561485915,19.691,-1,1495,0.17883,15.0993,13.486601,15.1125,0.047578,100.0,0.010772745,0.0078,277.1297406,14.5215925,0.818571,t17_f5_c3,15.1117,0.0087,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59250.547847200185,1496547845915010000,2,1496547845915,19.6858,-1,1496,0.616007,15.1741,13.470357,15.2201,0.036036,100.0,0.0075030765,0.0086,277.129744,14.5214359,0.801429,t17_f5_c3,15.2099,0.0095,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59250.550844899844,1496550845915010002,2,1496550845915,19.6563,-1,1496,0.615682,15.3191,13.442457,15.2285,0.104009,0.0053909197,0.018467734,0.0086,277.1296532,14.5214958,0.667143,t17_f5_c3,15.2197,0.0095,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59250.556840300094,1496556845915010001,2,1496556845915,19.7549,-1,1496,0.246148,15.1276,13.480294,15.2349,0.050401,100.0,0.011053938,0.0085,277.1297519,14.521548,0.798571,t17_f5_c3,15.2245,0.0093,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59250.55984950019,1496559845915010001,2,1496559845915,19.791,-1,1496,0.093845,15.2335,13.458387,15.1746,0.050141,100.0,0.009775709,0.0081,277.129774,14.5215845,0.818571,t17_f5_c3,15.1694,0.009,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
ztf,59251.54925929988,1497549255915010001,2,1497549255915,19.5297,-1,1497,0.832523,15.2418,13.456777,15.408,0.054439,100.0,0.010517214,0.01,277.1295869,14.5214799,0.617143,t17_f5_c3,15.4006,0.0111,False,True,False,correction_0.0.1,0.0,,,,ZTF19aadypuf
