tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59262.55730320001,1508557303915015014,2,1508557303915,19.2505,1,1508,0.610165,17.7288,15.964823,17.8659,0.116207,0.01774853,0.022889776,0.0899,289.1578816,-9.704457,0.73,t17_f5_c3,17.9364,0.1214,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59262.559733800124,1508559733915015017,2,1508559733915,19.0958,1,1508,0.487888,17.8339,15.984736,17.8506,0.083544,0.003838563,0.015214214,0.0982,289.1580505,-9.7045093,0.852857,t17_f5_c3,17.8646,0.1263,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59262.56216439977,1508562163915015018,2,1508562163915,18.8567,1,1508,0.571089,17.9391,16.00315,17.8988,0.08677,100.0,0.014587795,0.1215,289.1579935,-9.7045312,0.831429,t17_f5_c3,17.9534,0.163,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59262.56459489977,1508564593915015009,2,1508564593915,18.7727,1,1508,0.503647,18.0564,16.022005,18.1263,0.09944,0.0009971801,0.015268745,0.1812,289.1581216,-9.7044931,0.857143,t17_f5_c3,18.3534,0.2855,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59263.561203700025,1509561203915015019,2,1509561203915,18.443,1,1509,0.134415,17.3969,15.890926,17.5767,0.128206,0.029041337,0.032027196,0.0935,289.1579975,-9.7043836,0.611429,t17_f5_c3,17.5509,0.1163,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59263.56363430014,1509563633915015011,2,1509563633915,18.129086,1,1509,1.7096637,17.670815,,17.7338,0.14386863,,,0.1298,289.1582751,-9.7047947,0.45,t17_f5_c3,17.7464,0.1679,True,False,True,correction_0.0.1,0.0,0.9392582,385120239.0,,ZTF21aalpije
ztf,59269.536319400184,1515536313915015018,2,1515536313915,19.687,1,1515,0.29405,17.9866,16.010992,18.1194,0.122892,0.013011981,0.019919582,0.0962,289.1579536,-9.7043696,0.865714,t17_f5_c3,18.0601,0.1149,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59269.53932869993,1515539323915015013,2,1515539323915,20.0288,1,1515,0.459136,17.976,16.009268,17.9959,0.088775,100.0,0.014507666,0.0692,289.1580089,-9.7045024,0.877143,t17_f5_c3,18.0174,0.0877,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59269.54232640006,1515542323915015020,2,1515542323915,20.0704,1,1515,0.325338,17.9183,15.999625,18.0263,0.132419,0.016996201,0.022619361,0.0689,289.1579963,-9.7044599,0.724286,t17_f5_c3,17.9872,0.0824,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59269.54533560015,1515545333915015014,2,1515545333915,19.8884,1,1515,0.269164,17.8092,15.980196,17.7989,0.108752,0.013861425,0.02017602,0.063,289.1580649,-9.7044457,0.861429,t17_f5_c3,17.8314,0.0809,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
ztf,59269.54833329981,1515548333915015020,2,1515548333915,19.8626,1,1515,0.53433,17.8974,15.996027,17.7821,0.08432,100.0,0.014634618,0.063,289.1579873,-9.7045164,0.917143,t17_f5_c3,17.8373,0.083,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpije
