tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59971.56672450015,2217566725815015148,2,2217566725815,18.8236,1,2217,1.46471,14.8639,15.039,0.054241,0.0094,280.0548535,6.6393236,0.511429,t17_f5_c3,14.9614,0.0102,False,False,False,1.1.6,0.0,2.2175691258150152e+18,,,,,,ZTF23aablpuo
ztf,59971.56912040012,2217569125815015130,2,2217569125815,18.927296,1,2217,1.6569924,15.147199,15.188,0.07974566,0.0111,280.0548707,6.6396936,0.4342857,t17_f5_c3,15.0935,0.0119,True,False,False,1.1.6,0.0,,0.65666354,487120258.0,,,,ZTF23aablpuo
ztf,59971.57150459988,2217571505815015014,2,2217571505815,18.8156,1,2217,0.575428,15.0901,15.1866,0.084335,0.0122,280.054601,6.6393774,0.555714,t17_f5_c3,15.1369,0.0139,False,True,True,1.1.6,0.0,2.217573885815015e+18,,,13.275004,0.003616659,0.015847813,ZTF23aablpuo
ztf,59971.573888900224,2217573885815015018,2,2217573885815,18.670404,1,2217,1.0794533,15.173537,15.2366,0.07380055,0.0143,280.0547667,6.639497,0.54,t17_f5_c3,15.1472,0.0161,True,True,True,1.1.6,0.0,,0.90075684,487120258.0,13.290201,100.0,0.01302342,ZTF23aablpuo
ztf,59971.57628470007,2217576285815015018,2,2217576285815,18.3106,1,2217,1.14904,15.2065,15.1598,0.049034,0.016,280.0547335,6.6392835,0.572857,t17_f5_c3,15.1183,0.0191,False,True,True,1.1.6,0.0,2.223570495815015e+18,,,13.295946,100.0,0.0084387055,ZTF23aablpuo
ztf,59972.56443289993,2218564435815015108,2,2218564435815,19.1002,1,2218,1.00301,15.0911,15.0935,0.046678,0.0093,280.0546968,6.6392984,0.551429,t17_f5_c3,15.0291,0.01,False,True,True,1.1.6,0.0,2.223570495815015e+18,,,13.275192,100.0,0.008764942,ZTF23aablpuo
ztf,59972.5667940001,2218566795815015031,2,2218566795815,19.3244,1,2218,0.507,15.151,15.2003,0.013129,0.0102,280.0545897,6.6393965,0.651429,t17_f5_c3,15.1537,0.0112,False,True,True,1.1.6,0.0,2.223570495815015e+18,,,13.28619,100.0,0.002356719,ZTF23aablpuo
ztf,59972.5667940001,2218566795815015032,2,2218566795815,19.3244,1,2218,0.741548,15.1521,15.5064,0.059187,0.013,280.0546436,6.639357,0.568571,t17_f5_c3,15.3896,0.0137,False,True,True,1.1.6,0.0,2.223570495815015e+18,,,13.286387,100.0,0.010615528,ZTF23aablpuo
ztf,59972.56916669989,2218569165815015018,2,2218569165815,19.2859,1,2218,0.530438,15.1472,15.2996,0.072058,0.0115,280.0545572,6.6393473,0.621429,t17_f5_c3,15.2586,0.0128,False,True,True,1.1.6,0.0,2.223570495815015e+18,,,13.285507,100.0,0.01297195,ZTF23aablpuo
ztf,59972.57152780006,2218571525815015019,2,2218571525815,19.1744,1,2218,0.5185,15.2312,15.2319,0.047683,0.0116,280.0546095,6.6394598,0.762857,t17_f5_c3,15.1902,0.013,False,True,True,1.1.6,0.0,2.223570495815015e+18,,,13.300158,100.0,0.0080527915,ZTF23aablpuo
