tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58955.44262730004,1201442620615015021,2,1201442620615,19.9355,1,1201,9.31532,19.599,19.5698,0.279583,0.2342,281.8918911,1.0415813,0.551429,t17_f5_c3,19.4959,0.281,False,False,False,bulk_1.0.0,0.0,1.231416560615015e+18,,,,,,ZTF20aavmllu
ztf,58956.501585599966,1202501586015015000,2,1202501586015,19.503914,1,1202,8.94701,19.576895,19.7641,0.20738733,0.477,281.8918148,1.0415135,0.7171429,t17_f5_c3,19.6225,0.5381,False,False,False,bulk_1.0.0,0.0,1.218437186015015e+18,0.9998393,436120260.0,,,,ZTF20aavmllu
ztf,58966.47565970011,1212475650615015024,2,1212475650615,20.621536,1,1212,9.239874,19.746119,19.7521,0.15309995,0.1843,281.8918373,1.0415625,0.7714286,t17_f5_c3,19.7133,0.2279,False,False,False,bulk_1.0.0,0.0,1.231416560615015e+18,0.99992865,487120206.0,,,,ZTF20aavmllu
ztf,58972.4367244998,1218436720615015028,2,1218436720615,20.367786,1,1218,9.293436,19.882753,20.5519,0.18075742,0.4855,281.8918454,1.0415764,0.49571428,t17_f5_c3,20.3082,0.4986,False,False,False,bulk_1.0.0,0.0,1.231416560615015e+18,0.99980724,487120206.0,,,,ZTF20aavmllu
ztf,58972.43718749983,1218437186015015000,2,1218437186015,20.393608,1,1218,9.2741995,19.866272,19.8119,0.20478824,0.239,281.8917845,1.0416047,0.59,t17_f5_c3,19.6914,0.2747,False,False,False,bulk_1.0.0,0.0,1.232461406015015e+18,0.9999045,436120260.0,,,,ZTF20aavmllu
ztf,58981.44586810004,1227445860615015014,2,1227445860615,19.7228,1,1227,9.23165,19.8938,19.4819,0.244883,0.2932,281.8917715,1.041586,0.352857,t17_f5_c3,19.4658,0.371,False,False,False,bulk_1.0.0,0.0,1.231416560615015e+18,,,,,,ZTF20aavmllu
ztf,58985.416562499944,1231416560615015025,2,1231416560615,20.541008,1,1231,9.267943,19.9718,19.9928,0.15982978,0.2488,281.8918378,1.0415746,0.60142857,t17_f5_c3,20.2908,0.4197,True,False,False,bulk_1.0.0,0.0,0.0,0.99998647,487120206.0,,,,ZTF20aavmllu
ztf,58986.46140050003,1232461406015015001,2,1232461406015,20.686583,1,1232,9.125629,20.060528,20.1711,0.20001252,0.264,281.8917427,1.0415624,0.41,t17_f5_c3,19.7365,0.2277,True,False,False,bulk_1.0.0,0.0,0.0,0.99920535,436120260.0,,,,ZTF20aavmllu
ztf,59756.3744907002,2002374496015015003,2,2002374496015,20.52513,1,2002,9.117301,20.281218,20.432,0.19567148,0.3481,281.8918341,1.041565,0.5914286,t17_f5_c3,19.9957,0.2996,True,False,False,1.1.2,0.0,,0.9954058,436120260.0,,,,ZTF20aavmllu
ztf,59760.39922450017,2006399226015015024,2,2006399226015,20.14598,1,2006,8.994977,19.863264,19.666,0.17998256,0.2524,281.8917761,1.0415261,0.4342857,t17_f5_c3,19.3547,0.2435,True,False,False,1.1.2,0.0,,0.9893483,436120260.0,,,,ZTF20aavmllu
