tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60112.461886600126,2358461882615015002,2,2358461882615,19.77623,1,2358,4.4675145,18.658836,18.7134,0.0798235,0.1564,28.6327863,17.677213,0.93857145,t17_f5_c3,0.99999857,18.9521,0.2494,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60112.46385420021,2358463852615015002,2,2358463852615,19.814987,1,2358,4.514254,18.63365,19.0999,0.108058095,0.221,28.6327908,17.6772004,0.9014286,t17_f5_c3,1.0,19.0756,0.2772,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60112.46582179982,2358465822615015004,2,2358465822615,19.722431,1,2358,4.4722333,18.64249,18.3723,0.08172512,0.1185,28.6327792,17.6772077,0.9114286,t17_f5_c3,0.99999994,18.2394,0.1344,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60112.4677893999,2358467782615015002,2,2358467782615,19.739573,1,2358,4.434792,18.602907,18.5288,0.08253831,0.1355,28.6327663,17.6772129,0.9242857,t17_f5_c3,0.9999998,18.5507,0.1772,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60112.46975689987,2358469752615015004,2,2358469752615,19.74428,1,2358,4.4074416,18.641829,18.6664,0.10979743,0.1552,28.6327839,17.6772315,0.9257143,t17_f5_c3,1.0,18.6563,0.197,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60113.46310190018,2359463102615015000,2,2359463102615,19.966805,1,2359,4.414295,18.627657,18.7664,0.09809924,0.1339,28.632791,17.6772334,0.93857145,t17_f5_c3,0.9999999,18.7397,0.1672,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60113.46506940015,2359465062615015005,2,2359465062615,19.83814,1,2359,4.4498925,18.733868,18.9914,0.10726901,0.1705,28.6327563,17.6772028,0.92714286,t17_f5_c3,0.9999932,19.0127,0.223,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60113.46703700023,2359467032615015003,2,2359467032615,19.79495,1,2359,4.599054,18.648376,18.5473,0.08580736,0.1129,28.6328345,17.6771977,0.9042857,t17_f5_c3,0.9999997,18.488,0.1369,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60113.46900459984,2359469002615015003,2,2359469002615,19.783348,1,2359,4.4187775,18.712234,18.6319,0.0840128,0.126,28.632791,17.6772317,0.93,t17_f5_c3,0.99995863,18.5513,0.1499,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
ztf,60113.470960599836,2359470962615015004,2,2359470962615,19.75855,1,2359,4.2962704,18.670465,18.8886,0.08752315,0.1657,28.6327601,17.6772547,0.93285716,t17_f5_c3,1.0,18.9013,0.215,554120226,True,False,False,1.2.0,0.0,ZTF23aaomkar
