tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58422.407002300024,668407003215015013,1,668407003215,20.0994,1,668,5.396,19.9254,20.0801,0.225216,0.313,56.9567938,48.9816258,0.483333,t12_f5_c3,20.2604,0.4739,False,False,False,bulk_1.0.0,0.0,6.71338433215015e+17,,,,,,ZTF18acbxwpo
ztf,58423.293032399844,669293034515015010,2,669293034515,20.334612,1,669,2.5013745,19.275105,19.263,0.10607918,0.1492,56.9569128,48.9816142,0.66,t8_f5_c3,19.3004,0.1982,False,False,False,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,742120245.0,,,,ZTF18acbxwpo
ztf,58423.29458330013,669294583215015027,2,669294583215,20.477213,1,669,0.8022275,19.300734,19.3867,0.13020414,0.1439,56.956885,48.9816603,0.68333334,t8_f5_c3,19.1186,0.1446,False,True,True,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,741120232.0,19.23402,0.12176613,0.122444645,ZTF18acbxwpo
ztf,58423.40412040008,669404123215015017,1,669404123215,20.25,1,669,5.322612,19.75792,19.6988,0.18997522,0.1866,56.9567435,48.9815329,0.28666666,t8_f5_c3,19.6278,0.2239,False,False,False,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,741120132.0,,,,ZTF18acbxwpo
ztf,58423.40459490009,669404594515015014,1,669404594515,20.154034,1,669,4.7319274,19.851727,20.0193,0.2114448,0.2601,56.9569169,48.9816109,0.35333332,t8_f5_c3,19.8788,0.2934,False,False,False,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,742120145.0,,,,ZTF18acbxwpo
ztf,58424.34777780017,670347773215015022,2,670347773215,19.786304,1,670,0.9144072,19.451607,19.2966,0.16423574,0.1934,56.9569518,48.9816214,0.38,t8_f5_c3,19.2731,0.243,False,True,True,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,741120232.0,19.375292,0.1523844,0.15308806,ZTF18acbxwpo
ztf,58424.368506900035,670368503215015026,1,670368503215,20.090025,1,670,5.146858,19.685228,19.503,0.2048977,0.1823,56.9568926,48.9815975,0.26333332,t8_f5_c3,19.3577,0.2043,False,False,False,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,741120132.0,,,,ZTF18acbxwpo
ztf,58425.32718749996,671327183215015003,2,671327183215,19.900549,1,671,0.65040106,19.70186,19.9992,0.20614628,0.3792,56.9568283,48.9816344,0.46333334,t8_f5_c3,19.8903,0.441,False,True,True,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,741120232.0,19.606607,0.18795787,0.18883143,ZTF18acbxwpo
ztf,58425.32766199997,671327664515015013,2,671327664515,20.088282,1,671,2.3150318,19.67509,19.6898,0.16135614,0.2767,56.9568882,48.9816632,0.5566667,t8_f5_c3,19.6485,0.3421,False,False,False,bulk_1.0.0,0.0,6.71338433215015e+17,0.0,742120245.0,,,,ZTF18acbxwpo
ztf,58425.338437499944,671338433215015034,1,671338433215,20.658184,1,671,5.2810864,19.936956,19.8811,0.19197774,0.1851,56.9568684,48.9816372,0.42666668,t8_f5_c3,19.7021,0.2012,False,False,False,bulk_1.0.0,0.0,6.72411704515015e+17,0.0,741120132.0,,,,ZTF18acbxwpo
ztf,58426.38379629981,672383794515015014,1,672383794515,20.660057,1,672,4.6791935,20.540838,20.6371,0.21683803,0.3683,56.9569425,48.9816129,0.67333335,t8_f5_c3,20.699,0.501,False,False,False,bulk_1.0.0,0.0,6.72411704515015e+17,0.0,742120145.0,,,,ZTF18acbxwpo
ztf,58426.38474539993,672384743215015051,1,672384743215,20.8112,1,672,5.30243,20.5592,20.2826,0.299844,0.2417,56.9568713,48.9816521,0.26,t12_f5_c3,20.1085,0.2646,False,False,False,bulk_1.0.0,0.0,6.72411704515015e+17,,,,,,ZTF18acbxwpo
ztf,58426.41170139983,672411704515015031,2,672411704515,20.487583,1,672,2.4573298,20.11068,20.0678,0.17196582,0.2754,56.9568807,48.9816252,0.5733333,t8_f5_c3,20.2863,0.4333,True,False,False,bulk_1.0.0,0.0,0.0,0.0,742120245.0,,,,ZTF18acbxwpo
ztf,59088.42807869986,1334428073215015025,2,1334428073215,20.309376,1,1334,0.66997653,18.000147,17.8687,0.05331691,0.0439,56.9568501,48.9816071,0.93142855,t17_f5_c3,17.8479,0.0546,False,True,True,bulk_1.0.0,0.0,1.343476293215015e+18,0.99998164,741120232.0,17.979576,0.05215892,0.05231623,ZTF18acbxwpo
ztf,59088.48320600018,1334483204515015027,1,1334483204515,20.053242,1,1334,4.7530866,18.424519,18.3146,0.05336061,0.0699,56.9568935,48.9815961,0.8914286,t17_f5_c3,18.2653,0.0852,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9999999,742120145.0,,,,ZTF18acbxwpo
ztf,59088.507129599806,1334507124515015017,1,1334507124515,20.330465,1,1334,4.7913885,18.373436,18.3801,0.089289166,0.0655,56.9568909,48.9816145,0.9242857,t17_f5_c3,18.3905,0.0841,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.99999917,742120145.0,,,,ZTF18acbxwpo
ztf,59088.50760419993,1334507603215015017,1,1334507603215,20.279907,1,1334,5.225761,18.335732,18.3652,0.085595004,0.0677,56.9568729,48.9816129,0.9285714,t17_f5_c3,18.3544,0.0851,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9998457,741120132.0,,,,ZTF18acbxwpo
ztf,59089.46504630009,1335465043215015021,2,1335465043215,20.062826,1,1335,0.6651615,18.233639,18.2494,0.075483076,0.0579,56.9568568,48.9815708,0.86142856,t17_f5_c3,18.1745,0.0688,False,True,True,bulk_1.0.0,0.0,1.339492674515015e+18,0.9999921,741120232.0,18.208189,0.07356433,0.073734336,ZTF18acbxwpo
ztf,59089.48981480021,1335489813215015016,1,1335489813215,20.675064,1,1335,5.271582,18.570274,18.4708,0.080905914,0.0516,56.9568045,48.981573,0.9057143,t17_f5_c3,18.4076,0.0614,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9999294,741120132.0,,,,ZTF18acbxwpo
ztf,59090.393472199794,1336393473215015008,1,1336393473215,20.12223,1,1336,5.2918706,18.474516,18.5165,0.1185744,0.0852,56.9568188,48.9815981,0.91714287,t17_f5_c3,18.4179,0.0994,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.999997,741120132.0,,,,ZTF18acbxwpo
ztf,59090.4773380002,1336477333215015017,2,1336477333215,20.58724,1,1336,0.67224234,18.291346,18.2796,0.053695645,0.0481,56.9568475,48.9816088,0.9257143,t17_f5_c3,18.2196,0.0577,False,True,True,bulk_1.0.0,0.0,1.339492674515015e+18,0.99997765,741120232.0,18.264524,0.05211959,0.052385412,ZTF18acbxwpo
ztf,59090.50208330015,1336502084515015017,2,1336502084515,20.581863,1,1336,2.4917078,18.266327,18.2807,0.05561683,0.0491,56.956898,48.9816133,0.9257143,t17_f5_c3,18.2277,0.0593,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9999846,742120245.0,,,,ZTF18acbxwpo
ztf,59091.39030090021,1337390303215015014,1,1337390303215,19.811586,1,1337,5.239764,18.685192,18.7253,0.13764247,0.1387,56.9568686,48.9816183,0.9085714,t17_f5_c3,18.8516,0.1996,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9999972,741120132.0,,,,ZTF18acbxwpo
ztf,59091.40908560017,1337409084515015017,1,1337409084515,19.980858,1,1337,4.7917795,18.770802,18.8533,0.112693705,0.1379,56.9569129,48.9816344,0.91,t17_f5_c3,19.0503,0.2117,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,1.0,742120145.0,,,,ZTF18acbxwpo
ztf,59091.47740740003,1337477403215015024,2,1337477403215,20.826277,1,1337,0.69325477,18.47853,18.394,0.04327328,0.0446,56.9568593,48.9816008,0.92142856,t17_f5_c3,18.4223,0.0579,False,True,True,bulk_1.0.0,0.0,1.339492674515015e+18,0.984629,741120232.0,18.446735,0.041559506,0.04202442,ZTF18acbxwpo
ztf,59091.49084489979,1337490844515015015,2,1337490844515,20.821991,1,1337,2.5255284,18.357418,18.3461,0.06104947,0.045,56.956887,48.9816054,0.93,t17_f5_c3,18.3659,0.0579,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.99988776,742120245.0,,,,ZTF18acbxwpo
ztf,59092.369953699876,1338369953215015018,1,1338369953215,19.488989,1,1338,5.2998743,18.651962,18.724,0.13829519,0.1897,56.9568349,48.9816177,0.88857144,t17_f5_c3,18.6173,0.2206,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9998759,741120132.0,,,,ZTF18acbxwpo
ztf,59092.41146990005,1338411464515015005,1,1338411464515,19.797146,1,1338,4.918948,18.858198,18.9149,0.107377626,0.1892,56.9568567,48.9816508,0.91,t17_f5_c3,18.8739,0.2338,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9999999,742120145.0,,,,ZTF18acbxwpo
ztf,59093.467164400034,1339467164515015012,1,1339467164515,19.831373,1,1339,4.675579,19.035843,19.0476,0.100140065,0.2039,56.9569495,48.9816162,0.89857143,t17_f5_c3,19.0652,0.2661,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,1.0,742120145.0,,,,ZTF18acbxwpo
ztf,59093.46907409979,1339469073215015017,1,1339469073215,19.72284,1,1339,5.1700044,18.947674,19.0029,0.14744624,0.1974,56.9568865,48.981607,0.92142856,t17_f5_c3,19.0171,0.2565,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.9997685,741120132.0,,,,ZTF18acbxwpo
ztf,59093.47954860004,1339479543215015014,1,1339479543215,19.74395,1,1339,5.2723207,18.80372,18.7918,0.14428326,0.1553,56.9568759,48.9816462,0.72,t17_f5_c3,18.7323,0.1887,False,False,False,bulk_1.0.0,0.0,1.339492674515015e+18,0.99985063,741120132.0,,,,ZTF18acbxwpo
ztf,59093.49267360009,1339492674515015008,2,1339492674515,20.15596,1,1339,2.5172915,18.541243,18.3553,0.07908448,0.0829,56.9568954,48.9816071,0.8971428,t17_f5_c3,18.2549,0.0968,False,False,False,bulk_1.0.0,0.0,1.339494083215015e+18,0.9996593,742120245.0,,,,ZTF18acbxwpo
ztf,59093.494085600134,1339494083215015018,2,1339494083215,20.156193,1,1339,0.8304248,18.533262,18.3755,0.07175152,0.0842,56.9569129,48.9816334,0.92285717,t17_f5_c3,18.3083,0.1014,False,True,True,bulk_1.0.0,0.0,1.342468703215015e+18,0.99134576,741120232.0,18.499847,0.06926832,0.069576964,ZTF18acbxwpo
ztf,59094.37056710012,1340370564515015012,2,1340370564515,19.428032,1,1340,2.4487772,18.646334,18.5384,0.13217,0.1942,56.9569401,48.9816294,0.9042857,t17_f5_c3,18.5987,0.2638,False,False,False,bulk_1.0.0,0.0,1.342468703215015e+18,0.99822074,742120245.0,,,,ZTF18acbxwpo
ztf,59095.40855319984,1341408553215015016,2,1341408553215,19.860918,1,1341,0.8876127,18.780577,18.9385,0.10668491,0.1824,56.9569374,48.9816328,0.9142857,t17_f5_c3,18.9703,0.2413,False,True,True,bulk_1.0.0,0.0,1.342468703215015e+18,0.99972737,741120232.0,18.738777,0.10233111,0.10265575,ZTF18acbxwpo
ztf,59095.41996529978,1341419964515015007,2,1341419964515,19.703802,1,1341,2.4503033,18.837215,18.6634,0.10154766,0.1557,56.9568848,48.9816237,0.9071429,t17_f5_c3,18.7142,0.2095,False,False,False,bulk_1.0.0,0.0,1.342468703215015e+18,0.99893683,742120245.0,,,,ZTF18acbxwpo
ztf,59096.350208300166,1342350203215015011,2,1342350203215,19.764631,1,1342,0.73437214,19.059208,19.3847,0.11699491,0.2865,56.9568745,48.9816232,0.85571426,t17_f5_c3,18.9681,0.251,False,True,True,bulk_1.0.0,0.0,1.342468703215015e+18,0.9994056,741120232.0,19.005478,0.11085659,0.11134608,ZTF18acbxwpo
ztf,59096.35880789999,1342358804515015009,2,1342358804515,19.829685,1,1342,2.3927345,19.013224,18.954,0.1321188,0.1897,56.9568687,48.9816355,0.88285714,t17_f5_c3,19.2032,0.3061,False,False,False,bulk_1.0.0,0.0,1.342468703215015e+18,0.9903798,742120245.0,,,,ZTF18acbxwpo
ztf,59096.46870370023,1342468703215015014,1,1342468703215,19.817986,1,1342,5.0419135,19.36564,19.471,0.21326676,0.2832,56.9568839,48.9815306,0.7057143,t17_f5_c3,19.6435,0.426,False,False,False,bulk_1.0.0,0.0,1.343476293215015e+18,0.9996696,741120132.0,,,,ZTF18acbxwpo
ztf,59096.47481480008,1342474814515015011,1,1342474814515,19.703873,1,1342,4.802374,19.527695,19.2366,0.18633775,0.2337,56.956914,48.9816411,0.67,t17_f5_c3,19.1622,0.2802,False,False,False,bulk_1.0.0,0.0,1.343476293215015e+18,0.99999976,742120145.0,,,,ZTF18acbxwpo
ztf,59097.42511569988,1343425114515015006,1,1343425114515,19.528,1,1343,4.87439,19.4053,19.5145,0.252964,0.322,56.956869,48.9816367,0.628571,t17_f5_c3,19.1857,0.3056,False,False,False,bulk_1.0.0,0.0,1.343476293215015e+18,,,,,,ZTF18acbxwpo
ztf,59097.4255903,1343425593215015009,1,1343425593215,19.4988,1,1343,5.30485,19.6055,19.3174,0.302261,0.2821,56.9566216,48.9813599,0.227143,t17_f5_c3,19.7378,0.5332,False,False,False,bulk_1.0.0,0.0,1.343476293215015e+18,,,,,,ZTF18acbxwpo
ztf,59097.47629630007,1343476293215015008,2,1343476293215,19.710012,1,1343,0.7193315,19.232841,19.0055,0.202622,0.1981,56.9568454,48.9816639,0.74714285,t17_f5_c3,18.8321,0.2171,True,True,True,bulk_1.0.0,0.0,0.0,0.8943545,741120232.0,19.170057,0.19085214,0.1912376,ZTF18acbxwpo
ztf,59769.46394680021,2015463943215015006,1,2015463943215,19.964714,1,2015,5.359473,19.304474,19.3157,0.1731474,0.1719,56.9568232,48.9816378,0.8428571,t17_f5_c3,19.2594,0.2092,True,False,False,dev,0.0,,0.99040544,741120132.0,,,,ZTF18acbxwpo
ztf,59769.46645830013,2015466453215015012,1,2015466453215,19.94499,1,2015,4.923552,19.33399,19.3114,0.20108265,0.1694,56.95691,48.9814993,0.70857143,t17_f5_c3,19.2819,0.2113,True,False,False,dev,0.0,,0.9709645,741120132.0,,,,ZTF18acbxwpo
ztf,59769.46895830007,2015468953215015010,1,2015468953215,19.912958,1,2015,5.24665,19.321249,19.6251,0.15273152,0.2463,56.9568491,48.9816054,0.87142855,t17_f5_c3,19.7458,0.353,True,False,False,dev,0.0,,0.9973258,741120132.0,,,,ZTF18acbxwpo
ztf,59769.471469900105,2015471463215015013,1,2015471463215,20.023132,1,2015,5.4673977,19.505302,19.2631,0.20036756,0.1708,56.9567144,48.9815822,0.61714286,t17_f5_c3,19.2927,0.2251,True,False,False,dev,0.0,,0.9983692,741120132.0,,,,ZTF18acbxwpo
ztf,59769.47398150014,2015473983215015009,1,2015473983215,19.942673,1,2015,5.3235254,19.29097,19.1668,0.14483741,0.1658,56.9568018,48.9815958,0.7228571,t17_f5_c3,19.3257,0.2456,True,False,False,dev,0.0,,0.99911386,741120132.0,,,,ZTF18acbxwpo
ztf,59769.477291699965,2015477294515015011,1,2015477294515,19.825949,1,2015,4.754287,19.341925,19.3442,0.156038,0.2136,56.9568848,48.9815945,0.87,t17_f5_c3,19.3032,0.264,True,False,False,dev,0.0,,0.9999955,742120145.0,,,,ZTF18acbxwpo
ztf,59769.47923609987,2015479234515015007,1,2015479234515,19.70818,1,2015,4.896659,19.403091,19.3862,0.16611427,0.2477,56.9568321,48.9816196,0.8471429,t17_f5_c3,19.4862,0.3486,True,False,False,dev,0.0,,0.99902606,742120145.0,,,,ZTF18acbxwpo
