tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58285.333715300076,531333713615015004,2,531333713615,20.710876,1,531,1.4386115,20.171705,20.0595,0.1738746,0.2348,275.2067748,-8.175925,0.60333335,0.0,20.2274,0.343,383120236.0,False,False,False,bulk_1.0.0,0.0,5.51355773615015e+17,,,,,ZTF18abbkknv
ztf,58287.314085599966,533314083615015003,2,533314083615,20.686316,1,533,1.2940242,19.709784,19.5395,0.11414417,0.1444,275.2068142,-8.1760133,0.68333334,0.0,19.5126,0.1762,383120236.0,False,True,True,bulk_1.0.0,0.0,5.51355773615015e+17,17.636002,100.0,0.016902097,,ZTF18abbkknv
ztf,58291.29319440015,537293193615015006,2,537293193615,20.121162,1,537,1.1360046,19.424032,19.3652,0.17288226,0.194,275.206745,-8.1760053,0.5733333,0.0,19.3446,0.242,383120236.0,False,True,True,bulk_1.0.0,0.0,5.51355773615015e+17,17.588644,100.0,0.03188567,,ZTF18abbkknv
ztf,58292.3123031999,538312303615015005,2,538312303615,20.243,1,538,1.32373,19.466,19.5951,0.223993,0.2253,275.2068247,-8.1760076,0.463333,,19.6043,0.2884,,False,True,True,bulk_1.0.0,0.0,5.51355773615015e+17,17.596264,100.0,0.040025827,,ZTF18abbkknv
ztf,58293.29337960016,539293373615015005,2,539293373615,20.0837,1,539,1.16405,19.4425,19.1456,0.231831,0.175,275.2067776,-8.1760228,0.39,,19.1373,0.2212,,False,True,True,bulk_1.0.0,0.0,5.51355773615015e+17,17.592028,100.0,0.04216798,,ZTF18abbkknv
ztf,58304.35638889996,550356383615015008,2,550356383615,20.4818,1,550,1.2024139,19.136877,19.1596,0.10019478,0.1255,275.2067672,-8.1760069,0.70666665,0.0,19.2865,0.1774,383120236.0,False,True,True,bulk_1.0.0,0.0,5.51355773615015e+17,17.529652,100.0,0.022801045,,ZTF18abbkknv
ztf,58305.35577550018,551355773615015003,2,551355773615,19.896688,1,551,1.1737123,19.170341,19.0354,0.14731176,0.1365,275.206727,-8.175983,0.6333333,0.0,19.0011,0.1676,383120236.0,False,True,True,bulk_1.0.0,0.0,5.67274573615015e+17,17.537176,100.0,0.032731917,,ZTF18abbkknv
ztf,58307.357847199775,553357843615015006,2,553357843615,20.51804,1,553,1.3551483,18.9219,19.0723,0.091817036,0.1142,275.2067863,-8.1759634,0.76,0.0,19.2073,0.1616,383120236.0,False,True,True,bulk_1.0.0,0.0,5.67274573615015e+17,17.476854,100.0,0.024260808,,ZTF18abbkknv
ztf,58321.27457180014,567274573615015007,2,567274573615,20.06357,1,567,1.3126574,19.160925,19.2516,0.11424454,0.1983,275.2067733,-8.1759691,0.63666666,0.0,19.0826,0.2163,383120236.0,True,True,True,bulk_1.0.0,0.0,0.0,17.535078,100.0,0.025556203,t8_f5_c3,ZTF18abbkknv
ztf,58696.3375694002,942337563615015003,2,942337563615,20.72332,1,942,1.2709929,19.466509,19.4748,0.1568593,0.1357,275.2067715,-8.1759807,0.80142856,0.99997413,19.7073,0.2094,383120236.0,True,True,True,bulk_1.0.0,0.0,0.0,17.596355,100.0,0.028018752,t17_f5_c3,ZTF18abbkknv
ztf,58768.112986099906,1014112983615015008,2,1014112983615,19.50456,1,1014,1.3801179,18.942314,18.8847,0.13780537,0.2111,275.2068048,-8.1759683,0.93285716,0.99995995,19.0622,0.3179,383120236.0,False,True,True,bulk_1.0.0,0.0,1.028107563615015e+18,17.482212,100.0,0.035910808,t17_f5_c3,ZTF18abbkknv
ztf,58775.089849499986,1021089843615015006,2,1021089843615,19.67223,1,1021,1.2716876,18.191101,18.2007,0.09273219,0.1016,275.2067644,-8.1759777,0.9071429,0.9997672,18.1196,0.1202,383120236.0,False,True,True,bulk_1.0.0,0.0,1.028107563615015e+18,17.231339,100.0,0.038311202,t17_f5_c3,ZTF18abbkknv
ztf,58782.10756940022,1028107563615015007,2,1028107563615,19.66114,1,1028,1.2384286,17.71131,17.7675,0.062148612,0.0649,275.2067777,-8.1759972,0.93285716,0.9999999,17.7584,0.0819,383120236.0,False,True,True,bulk_1.0.0,0.0,1.033113723615015e+18,17.006958,100.0,0.03248561,t17_f5_c3,ZTF18abbkknv
ztf,58787.11372689996,1033113723615015003,2,1033113723615,18.85044,1,1033,0.98457545,17.55791,17.5623,0.09931213,0.0668,275.2067675,-8.1760898,0.48285714,0.999669,17.5266,0.0824,383120236.0,True,True,True,bulk_1.0.0,0.0,0.0,16.92408,0.04069063,0.05539493,t17_f5_c3,ZTF18abbkknv
ztf,59095.149745400064,1341149743615015007,2,1341149743615,20.037605,1,1341,1.2042748,18.83298,18.808,0.11789908,0.1427,275.2067738,-8.1760043,0.85571426,0.9995275,18.9755,0.2119,383120236.0,True,True,True,bulk_1.0.0,0.0,0.0,17.452642,100.0,0.033065546,t17_f5_c3,ZTF18abbkknv
ztf,59254.55489580007,1500554893615015068,2,1500554893615,19.052826,1,1500,1.4257742,18.6358,18.3635,0.21570417,0.2196,275.2068224,-8.1759718,0.5885714,0.9943658,18.2348,0.2495,383120236.0,True,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
ztf,59254.55780090019,1500557803615015007,2,1500557803615,19.861805,1,1500,1.2435842,18.666355,18.5858,0.11638404,0.1247,275.2067688,-8.1759921,0.89857143,0.9999935,18.5835,0.1581,383120236.0,True,True,True,correction_0.0.1,0.0,,17.403275,100.0,0.03636313,t17_f5_c3,ZTF18abbkknv
ztf,59255.54800930014,1501548003615015007,2,1501548003615,19.547766,1,1501,1.3919476,18.544416,18.5398,0.16304183,0.1106,275.2068233,-8.1759806,0.51285714,0.99884725,18.5777,0.1459,383120236.0,True,True,True,correction_0.0.1,0.0,,17.363686,100.0,0.054954898,t17_f5_c3,ZTF18abbkknv
ztf,59255.55108800018,1501551083615015009,2,1501551083615,19.822643,1,1501,1.2994628,18.725847,18.5382,0.10910448,0.105,275.2067949,-8.1759844,0.7242857,0.9999985,18.4587,0.1243,383120236.0,True,True,True,correction_0.0.1,0.0,,17.421515,100.0,0.032817807,t17_f5_c3,ZTF18abbkknv
ztf,59255.55415510014,1501554153615015008,2,1501554153615,19.816368,1,1501,1.3412693,18.706171,18.8158,0.089329705,0.1349,275.2068292,-8.1760059,0.87285715,0.99999976,18.7314,0.1592,383120236.0,True,True,True,correction_0.0.1,0.0,,17.415558,100.0,0.027211403,t17_f5_c3,ZTF18abbkknv
ztf,59255.55722220009,1501557223615015011,2,1501557223615,19.974985,1,1501,1.2105056,18.726492,18.6594,0.10447649,0.1093,275.2067667,-8.1760027,0.92285717,0.99999857,18.8714,0.1688,383120236.0,True,True,True,correction_0.0.1,0.0,,17.42171,100.0,0.0314127,t17_f5_c3,ZTF18abbkknv
ztf,59255.560277800076,1501560273615015008,2,1501560273615,19.7441,1,1501,1.3876772,18.689098,18.5648,0.09942865,0.1155,275.2068554,-8.1760172,0.8414286,0.99999976,18.4536,0.133,383120236.0,True,True,True,correction_0.0.1,0.0,,17.41033,100.0,0.030619917,t17_f5_c3,ZTF18abbkknv
ztf,59256.54576390004,1502545763615015008,2,1502545763615,19.868464,1,1502,1.4586644,18.496641,18.4932,0.11863421,0.1001,275.2068706,-8.1760042,0.82,0.99998975,18.5901,0.1391,383120236.0,True,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
ztf,59256.54883099999,1502548833615015009,2,1502548833615,19.92542,1,1502,1.3073578,18.497162,18.5548,0.10441068,0.1036,275.2067768,-8.175972,0.88857144,0.9999995,18.5246,0.1282,383120236.0,True,True,True,correction_0.0.1,0.0,,17.347527,100.0,0.036215186,t17_f5_c3,ZTF18abbkknv
ztf,59256.55189809995,1502551893615015004,2,1502551893615,20.090534,1,1502,1.1636771,18.598597,18.567,0.08104245,0.0944,275.2067627,-8.1760128,0.89857143,0.99999917,18.6299,0.1268,383120236.0,True,True,True,correction_0.0.1,0.0,,17.381647,100.0,0.026419982,t17_f5_c3,ZTF18abbkknv
ztf,59256.55495369993,1502554953615015009,2,1502554953615,20.03814,1,1502,1.33092,18.593414,18.7334,0.11550601,0.1142,275.2068474,-8.1760317,0.88857144,0.99999976,18.7321,0.1451,383120236.0,True,True,True,correction_0.0.1,0.0,,17.379953,100.0,0.0377764,t17_f5_c3,ZTF18abbkknv
ztf,59256.558009299915,1502558003615015008,2,1502558003615,19.944302,1,1502,1.2344909,18.593061,18.4885,0.09701901,0.0981,275.2067588,-8.1759842,0.9042857,0.9999955,18.5036,0.1264,383120236.0,True,True,True,correction_0.0.1,0.0,,17.379839,100.0,0.03173714,t17_f5_c3,ZTF18abbkknv
ztf,59276.483344899956,1522483343615015010,2,1522483343615,19.161503,1,1522,1.2507606,17.896746,17.9417,0.089911506,0.1042,275.206801,-8.1760152,0.85714287,0.99999905,17.8877,0.1267,383120236.0,True,True,True,correction_0.0.1,0.0,,17.099932,100.0,0.04316081,t17_f5_c3,ZTF18abbkknv
ztf,59282.51994210016,1528519943615015014,2,1528519943615,20.01106,1,1528,1.2430685,17.918772,17.981,0.057573237,0.0566,275.20678,-8.175998,0.8814286,1.0,17.9819,0.0715,383120236.0,True,True,True,correction_0.0.1,0.0,,17.110449,100.0,0.027345859,t17_f5_c3,ZTF18abbkknv
ztf,59295.50116899982,1541501163615015014,2,1541501163615,19.85919,1,1541,1.3025086,17.99499,18.0024,0.08026329,0.0634,275.2067917,-8.1759889,0.86714286,0.9999989,18.0257,0.0821,383120236.0,True,True,True,correction_0.0.1,0.0,,17.145985,100.0,0.036721036,t17_f5_c3,ZTF18abbkknv
ztf,59300.46312499978,1546463123615015010,2,1546463123615,19.155802,1,1546,1.24732,18.146694,18.134,0.09981159,0.1196,275.2067983,-8.1760133,0.77,0.9999813,18.1166,0.1507,383120236.0,True,True,True,correction_0.0.1,0.0,,17.212772,100.0,0.042229142,t17_f5_c3,ZTF18abbkknv
ztf,59302.46302080015,1548463023615015009,2,1548463023615,19.0088,1,1548,1.35435,18.1014,18.2962,0.089751,0.2141,275.2067864,-8.1759631,0.72,,18.2279,0.258,,False,True,True,correction_0.0.1,0.0,,17.193378,100.0,0.03888932,t17_f5_c3,ZTF18abbkknv
ztf,59305.459120399784,1551459123615015008,2,1551459123615,19.09946,1,1551,1.17469,18.1221,18.2502,0.09728738,0.1382,275.2067667,-8.176012,0.7842857,0.9999834,18.1799,0.1658,383120236.0,True,True,True,correction_0.0.1,0.0,,17.2023,100.0,0.04169998,t17_f5_c3,ZTF18abbkknv
ztf,59308.482511600014,1554482513615015009,2,1554482513615,19.899616,1,1554,1.2492058,18.140379,18.0991,0.065203466,0.0755,275.2067632,-8.1759805,0.91,0.9999998,18.2174,0.1069,383120236.0,True,True,True,correction_0.0.1,0.0,,17.210096,100.0,0.027679453,t17_f5_c3,ZTF18abbkknv
ztf,59310.48792820005,1556487923615015011,2,1556487923615,20.196959,1,1556,1.2526356,18.178555,18.2213,0.06335974,0.0601,275.206774,-8.1759858,0.8757143,0.99999976,18.1935,0.0738,383120236.0,True,True,True,correction_0.0.1,0.0,,17.22614,100.0,0.026354017,t17_f5_c3,ZTF18abbkknv
ztf,59320.48060189979,1566480603615015030,2,1566480603615,20.007147,1,1566,1.1964409,18.265177,18.3063,0.07912189,0.0825,275.2067355,-8.1759817,0.9071429,0.9999431,18.413,0.1149,383120236.0,True,True,True,correction_0.0.1,0.0,,17.261333,100.0,0.03138766,t17_f5_c3,ZTF18abbkknv
ztf,59322.47967590019,1568479673615015013,2,1568479673615,20.110767,1,1568,1.1934897,18.382833,18.4226,0.06448358,0.0756,275.2067759,-8.176009,0.9071429,0.99999994,18.4885,0.1016,383120236.0,True,True,True,correction_0.0.1,0.0,,17.306494,100.0,0.023928368,t17_f5_c3,ZTF18abbkknv
ztf,59336.46136569977,1582461363615015011,2,1582461363615,19.747267,1,1582,1.4390588,18.77025,18.8557,0.13992193,0.1612,275.2068383,-8.1759712,0.8757143,0.99999356,18.9928,0.2335,383120236.0,True,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
ztf,59336.46136569977,1582461363615025011,2,1582461363615,19.7473,1,1582,1.43906,18.7703,18.8557,0.139922,0.1612,275.2068383,-8.1759712,0.875714,,18.9928,0.2335,,False,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
ztf,59336.46136569977,1582461363615035011,2,1582461363615,19.7473,1,1582,1.43906,18.7703,18.8557,0.139922,0.1612,275.2068383,-8.1759712,0.875714,,18.9928,0.2335,,False,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
ztf,59339.44204859994,1585442043615015012,2,1585442043615,20.496494,1,1585,1.08618,18.87789,18.8752,0.09245131,0.0915,275.2067739,-8.1760506,0.8657143,0.9999911,18.9847,0.127,383120236.0,True,True,True,correction_0.0.1,0.0,,17.465052,100.0,0.025163893,t17_f5_c3,ZTF18abbkknv
ztf,59341.43982640002,1587439823615015008,2,1587439823615,19.742498,1,1587,1.4286865,19.088655,19.045,0.20681907,0.1282,275.206774,-8.1759278,0.56857145,0.9964434,18.851,0.1364,383120236.0,True,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
ztf,59343.37527780002,1589375273615015008,2,1589375273615,20.400826,1,1589,1.3510984,19.050823,19.0138,0.1241626,0.1111,275.2068016,-8.1759764,0.7457143,0.99999875,18.9239,0.129,383120236.0,True,True,True,correction_0.0.1,0.0,,17.50946,100.0,0.03002241,t17_f5_c3,ZTF18abbkknv
ztf,59349.44061340019,1595440613615015014,2,1595440613615,20.413189,1,1595,1.2492951,19.1088,19.2613,0.1081037,0.1311,275.2067572,-8.175972,0.8842857,0.99999875,19.14,0.1479,383120236.0,True,True,True,correction_0.0.1,0.0,,17.523197,100.0,0.025095703,t17_f5_c3,ZTF18abbkknv
ztf,59361.39994210005,1607399943615015004,2,1607399943615,19.436958,1,1607,1.3514599,19.09945,19.1303,0.17222771,0.3098,275.2067996,-8.1759744,0.80142856,0.99985385,19.1632,0.4096,383120236.0,True,True,True,correction_0.0.1,0.0,,17.521019,100.0,0.040246792,t17_f5_c3,ZTF18abbkknv
ztf,59366.37731479993,1612377313615015013,2,1612377313615,20.198385,1,1612,1.4108139,19.178383,19.4375,0.13932094,0.1906,275.2068165,-8.1759622,0.85,0.99996865,19.5655,0.2725,383120236.0,True,False,False,correction_0.0.1,0.0,,,,,t17_f5_c3,ZTF18abbkknv
