tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59452.233148099855,1698233145515015082,2,1698233145515,19.469334,1,1698,0.23450224,17.62168,16.682566,17.3616,0.0863084,0.02197349,0.0363419,0.0592,273.8317645,-21.9253778,0.62285715,t17_f5_c3,0.9992604,17.2475,0.0682,282120255,True,True,False,correction_1.0.6,0.0,ZTF19abmxyue
ztf,59709.41784719983,1955417845515015065,2,1955417845515,19.733597,1,1955,0.23662426,17.887047,16.786518,17.96,0.089434855,0.006217393,0.032456018,0.0805,273.8318618,-21.9253895,0.6685714,t17_f5_c3,1.0,18.0643,0.1131,282120255,True,True,False,correction_1.0.6,0.0,ZTF19abmxyue
ztf,59713.39663190022,1959396635515015183,2,1959396635515,19.210007,1,1959,0.12601148,17.917393,16.797432,17.6126,0.065724365,100.0,0.023428386,0.0916,273.8318505,-21.9253621,0.5971429,t17_f5_c3,0.9940363,17.5167,0.1073,282120255,True,True,False,correction_1.0.6,0.0,ZTF19abmxyue
ztf,59816.16908559995,2062169085515015056,2,2062169085515,19.860874,1,2062,0.31076828,17.526108,16.641294,17.7329,0.10312095,0.036154896,0.04564794,0.0658,273.8318169,-21.9254253,0.63,t17_f5_c3,1.0,18.076,0.1148,282120255,True,True,False,dev,0.0,ZTF19abmxyue
ztf,60061.47805560008,2307478055515015051,2,2307478055515,19.7419,1,2307,0.1243707,16.93927,16.342058,17.068,0.06888287,0.03364172,0.039739877,0.0367,273.8318072,-21.9253688,0.7185714,t17_f5_c3,1.0,17.1295,0.049,282120255,True,True,False,1.2.0,0.0,ZTF19abmxyue
ztf,60081.44819439994,2327448195515015064,2,2327448195515,19.82867,1,2327,0.21281268,17.652336,16.69537,17.6152,0.06987975,100.0,0.028944395,0.0551,273.8318121,-21.9253973,0.7014286,t17_f5_c3,0.9999933,17.619,0.0702,282120255,True,True,False,1.2.0,0.0,ZTF19abmxyue
ztf,60083.487939800136,2329487935515015053,2,2329487935515,19.481136,1,2329,0.14174518,17.90748,16.793888,17.9727,0.12479938,0.03120569,0.04474823,0.1039,273.8317798,-21.925349,0.6342857,t17_f5_c3,1.0,18.0047,0.1367,282120255,True,True,False,1.2.0,0.0,ZTF19abmxyue
ztf,60085.39811340021,2331398115515015076,2,2331398115515,19.956837,1,2331,0.09718848,17.849897,16.772888,18.0208,0.14227489,0.042359132,0.052762438,0.0773,273.8318445,-21.9253213,0.60142857,t17_f5_c3,1.0,17.8555,0.0846,282120255,True,True,False,1.2.0,0.0,ZTF19abmxyue
ztf,60089.37614580011,2335376145515015070,2,2335376145515,19.854784,1,2335,0.14495683,18.2227,16.896704,18.2747,0.14748847,0.025456462,0.043487027,0.0984,273.8318312,-21.9253751,0.61714286,t17_f5_c3,1.0,18.4734,0.1509,282120255,True,True,False,1.2.0,0.0,ZTF19abmxyue
ztf,61096.547106499784,3342547101815015015,2,3342547101815,19.427551,1,3342,0.12533298,15.79472,15.316824,15.8651,0.023162602,0.012465763,0.014915201,0.0158,273.8318477,-21.9253648,0.7714286,t17_f5_c3,0.9999896,15.8464,0.0193,1324120218,True,True,False,27.5.7a32.dev1,0.0,ZTF19abmxyue
ztf,61099.54354170011,3345543541815015018,2,3345543541815,19.926699,1,3345,0.10465114,15.907183,15.387895,15.982,0.036741655,0.021028934,0.02277422,0.012,273.8318447,-21.9253527,0.75857145,t17_f5_c3,0.99999964,15.9807,0.0146,1324120218,True,True,False,27.5.7a32.dev1,0.0,ZTF19abmxyue
ztf,61100.54230319988,3346542301815015023,2,3346542301815,19.5985,1,3346,0.034577798,15.913674,15.391914,15.968,0.024318354,0.012213351,0.0150393825,0.0145,273.831833,-21.9253302,0.7342857,t17_f5_c3,0.999996,15.9441,0.0177,1324120218,True,True,False,27.5.7a32.dev1,0.0,ZTF19abmxyue
ztf,61105.53689809982,3351536891815015013,2,3351536891815,19.566185,1,3351,0.21801752,15.939522,15.407826,16.0038,0.033024646,0.0181729,0.020237643,0.0153,273.8318594,-21.9253878,0.73714286,t17_f5_c3,1.0,16.0241,0.0194,1324120218,True,True,True,27.5.7a32.dev1,0.0,ZTF19abmxyue
