tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,59621.50744209997,1867507440215025005,1,1867507440215,19.8881,1,1867,1.43018,19.2095,19.0148,0.15336,0.1385,259.7250931,8.4412772,0.705714,t17_f5_c3,19.1208,0.1917,False,False,False,correction_1.0.6,0.0,1.874537340215015e+18,,,,,,ZTF22aaaurkt
ztf,59621.52814809978,1867528140215025009,2,1867528140215,19.689,1,1867,1.24048,19.1697,18.5165,0.177225,0.1091,259.7250121,8.4409875,0.254286,t17_f5_c3,18.4531,0.128,False,True,False,correction_1.0.6,0.0,1.874537340215015e+18,17.146048,100.0,0.027482968,,,ZTF22aaaurkt
ztf,59623.47923609987,1869479230215015008,2,1869479230215,19.3761,1,1869,1.56942,18.8596,18.5196,0.121406,0.1807,259.7250652,8.4412569,0.872857,t17_f5_c3,18.4273,0.2105,False,False,True,correction_1.0.6,0.0,1.874537340215015e+18,,,,,,ZTF22aaaurkt
ztf,59623.53880790016,1869538800215015006,1,1869538800215,20.3169,1,1869,1.55587,19.2964,19.2912,0.126305,0.1684,259.725082,8.441311,0.967143,t17_f5_c3,19.1904,0.1924,False,False,False,correction_1.0.6,0.0,1.874537340215015e+18,,,,,,ZTF22aaaurkt
ztf,59625.49309029989,1871493090215015005,2,1871493090215,19.1746,1,1871,1.54373,19.1486,18.6545,0.214463,0.1924,259.7249467,8.4410788,0.34,t17_f5_c3,18.5708,0.2259,False,False,True,correction_1.0.6,0.0,1.874537340215015e+18,,,,,,ZTF22aaaurkt
ztf,59625.529178199824,1871529170215015003,1,1871529170215,18.9832,1,1871,1.17219,19.244,19.5232,0.302041,0.4189,259.7249787,8.4411093,0.64,t17_f5_c3,20.0439,0.8647,False,True,True,correction_1.0.6,0.0,1.874537340215015e+18,17.78413,0.038338725,0.078725964,,,ZTF22aaaurkt
ztf,59628.53734950023,1874537340215015001,2,1874537340215,19.609037,1,1874,1.636931,19.008356,18.6603,0.13064604,0.1642,259.7250701,8.4412816,0.5657143,t17_f5_c3,18.427,0.1674,True,False,True,correction_1.0.6,0.0,,,,,0.9947647,535120202.0,ZTF22aaaurkt
ztf,59630.46763890004,1876467630215015002,1,1876467630215,19.5612,1,1876,1.28865,19.6161,19.5442,0.209311,0.4095,259.7250533,8.4412141,0.911429,t17_f5_c3,19.4326,0.4715,False,True,True,correction_1.0.6,0.0,1.887507620215015e+18,17.869514,100.0,0.04189457,,,ZTF22aaaurkt
ztf,59630.524803199805,1876524800215015003,2,1876524800215,19.8901,1,1876,1.57124,19.0557,18.8491,0.142174,0.1743,259.7250847,8.4412731,0.884286,t17_f5_c3,18.6643,0.1845,False,False,True,correction_1.0.6,0.0,1.887507620215015e+18,,,,,,ZTF22aaaurkt
ztf,59641.5003819,1887500380215015004,2,1887500380215,19.9123,1,1887,2.0116,19.0798,18.7932,0.137461,0.134,259.724894,8.4412541,0.502857,t17_f5_c3,18.7715,0.163,False,False,True,correction_1.0.6,0.0,1.887507620215015e+18,,,,,,ZTF22aaaurkt
ztf,59641.50762729999,1887507620215015010,1,1887507620215,20.567963,1,1887,1.499266,19.779547,19.4554,0.17354587,0.1716,259.7250588,8.4412841,0.89285713,t17_f5_c3,19.409,0.2047,True,False,False,correction_1.0.6,0.0,,,,,0.99999964,535120102.0,ZTF22aaaurkt
ztf,59673.393749999814,1919393750215015001,2,1919393750215,19.819,1,1919,1.68317,19.2565,18.7941,0.168293,0.1384,259.7248943,8.441036,0.228571,t17_f5_c3,18.9892,0.2045,False,False,True,correction_1.0.6,0.0,1.921441930215015e+18,,,,,,ZTF22aaaurkt
ztf,59675.44193289988,1921441930215015004,2,1921441930215,20.397865,1,1921,1.7317259,19.427116,19.1648,0.14368051,0.1702,259.72505,8.4413034,0.8857143,t17_f5_c3,19.2864,0.2333,True,False,True,correction_1.0.6,0.0,,,,,0.9980705,535120202.0,ZTF22aaaurkt
ztf,59677.44103009999,1923441030215015001,2,1923441030215,20.224298,1,1923,1.852731,19.399445,19.016,0.12101884,0.1575,259.7250216,8.4413246,0.8485714,t17_f5_c3,18.915,0.1771,True,False,True,correction_1.0.6,0.0,,,,,0.9997778,535120202.0,ZTF22aaaurkt
ztf,59679.465451399796,1925465450215015007,2,1925465450215,20.3375,1,1925,1.6002,19.5391,19.071,0.124593,0.1507,259.7250644,8.4412676,0.734286,t17_f5_c3,18.9939,0.172,False,False,True,correction_1.0.6,0.0,1.929419610215015e+18,,,,,,ZTF22aaaurkt
ztf,59683.41961809993,1929419610215015000,2,1929419610215,19.892992,1,1929,1.8179606,19.525763,19.9278,0.17934038,0.4649,259.7250338,8.4413236,0.86142856,t17_f5_c3,19.833,0.5356,True,False,True,correction_1.0.6,0.0,,,,,0.999989,535120202.0,ZTF22aaaurkt
