tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58358.25901619997,604259010015015000,2,604259010015,19.862484,1,604,2.2316177,17.266323,17.7195,0.10677253,0.0984,320.5800808,59.8621747,0.26666668,t8_f5_c3,0.0,17.1186,0.0634,829120200.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abqlloj
ztf,58733.26910880022,979269100015015001,2,979269100015,20.1959,1,979,0.975032,16.0421,15.6317,0.07344,0.0168,320.5809384,59.8621038,0.405714,t17_f5_c3,,15.4173,0.015,,False,True,True,bulk_1.0.0,0.0,1.009234620015015e+18,12.908661,100.0,0.004097857,ZTF18abqlloj
ztf,58733.26910880022,979269100015015002,2,979269100015,20.1959,1,979,0.767133,16.0855,16.038,0.033831,0.0214,320.5809241,59.862209,0.505714,t17_f5_c3,,15.9648,0.0217,,False,True,True,bulk_1.0.0,0.0,1.009234620015015e+18,12.911037,100.0,0.0018177311,ZTF18abqlloj
ztf,58733.29255789984,979292550015015001,1,979292550015,20.2476,1,979,1.19088,17.6746,17.8134,0.148891,0.0585,320.5806496,59.8622817,0.41,t17_f5_c3,,17.7384,0.0629,,False,True,False,bulk_1.0.0,0.0,1.009234620015015e+18,14.634863,100.0,0.009056769,ZTF18abqlloj
ztf,58734.270381900016,980270380015015004,2,980270380015,20.0368,1,980,0.335484,16.2076,16.0635,0.121604,0.0243,320.5811655,59.8623629,0.391429,t17_f5_c3,,15.7062,0.0198,,False,True,True,bulk_1.0.0,0.0,1.009234620015015e+18,12.91726,100.0,0.0058723534,ZTF18abqlloj
ztf,58734.384455999825,980384450015015001,1,980384450015,20.4017,1,980,0.795845,17.5029,17.9911,0.096492,0.066,320.5808848,59.8622686,0.387143,t17_f5_c3,,17.903,0.0688,,False,True,False,bulk_1.0.0,0.0,1.009234620015015e+18,14.623606,100.0,0.0068041515,ZTF18abqlloj
ztf,58736.30087959999,982300870015015000,1,982300870015,19.7676,1,982,0.951726,17.7124,17.873,0.133241,0.0784,320.5808008,59.8622336,0.535714,t17_f5_c3,,17.7621,0.0849,,False,True,False,bulk_1.0.0,0.0,1.009234620015015e+18,14.637125,100.0,0.00784382,ZTF18abqlloj
ztf,58737.2921990999,983292190015015005,2,983292190015,19.679,1,983,0.510252,16.107,15.9843,0.092925,0.0223,320.5810367,59.8622565,0.507143,t17_f5_c3,,15.7983,0.0212,,False,True,True,bulk_1.0.0,0.0,1.009234620015015e+18,12.912182,100.0,0.0049001034,ZTF18abqlloj
ztf,58737.3137730998,983313770015015003,1,983313770015,19.5802,1,983,0.709235,17.9439,18.2595,0.168455,0.1258,320.5809391,59.8622456,0.45,t17_f5_c3,,18.0975,0.1323,,False,True,False,bulk_1.0.0,0.0,1.009234620015015e+18,14.649468,100.0,0.008104224,ZTF18abqlloj
ztf,58738.23473379994,984234730015015002,1,984234730015,19.5064,1,984,1.60064,18.152,18.1916,0.183579,0.1177,320.5804224,59.8622818,0.42,t17_f5_c3,,17.9738,0.1182,,False,False,True,bulk_1.0.0,0.0,1.009234620015015e+18,,,,ZTF18abqlloj
