tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58903.51215279987,1149512152815015004,2,1149512152815,20.630875,1,1149,2.255451,19.954117,20.2365,0.17234488,0.2932,259.9362994,68.8653233,0.7442857,t17_f5_c3,0.99998,19.8924,0.2758,848120228.0,False,False,False,bulk_1.0.0,0.0,1158494472815015002,ZTF20aaqtijt
ztf,58905.5306712999,1151530672815015006,1,1151530672815,19.7584,1,1151,6.60309,19.5347,19.6202,0.235301,0.1624,259.9363227,68.8651764,0.327143,t17_f5_c3,,19.5295,0.1917,,False,False,False,bulk_1.0.0,0.0,1158494472815015002,ZTF20aaqtijt
ztf,58908.48935189983,1154489352815015004,2,1154489352815,20.5058,1,1154,2.303538,19.565533,19.7156,0.14678536,0.2007,259.936408,68.86532,0.9,t17_f5_c3,0.99994224,20.0447,0.3492,848120228.0,False,False,False,bulk_1.0.0,0.0,1158494472815015002,ZTF20aaqtijt
ztf,58908.55357640004,1154553572815015002,1,1154553572815,20.187513,1,1154,7.1829405,19.619146,19.2505,0.13521771,0.1647,259.9364941,68.8653537,0.75142854,t17_f5_c3,0.9999951,19.073,0.1795,848120128.0,False,False,False,bulk_1.0.0,0.0,1158494472815015002,ZTF20aaqtijt
ztf,58911.49335649982,1157493352815015004,2,1157493352815,19.821209,1,1157,2.3491592,19.243233,19.3804,0.15425524,0.1675,259.9364658,68.8653241,0.40428573,t17_f5_c3,0.93088603,19.5041,0.2412,848120228.0,False,False,False,bulk_1.0.0,0.0,1158494472815015002,ZTF20aaqtijt
ztf,58911.5462962999,1157546292815015004,1,1157546292815,20.159826,1,1157,6.892942,19.465042,19.2511,0.19970225,0.137,259.9364213,68.8652607,0.70714283,t17_f5_c3,0.9991119,19.0883,0.1512,848120128.0,False,False,False,bulk_1.0.0,0.0,1158494472815015002,ZTF20aaqtijt
ztf,58912.49447919987,1158494472815015002,2,1158494472815,20.419632,1,1158,2.430225,19.289324,19.1099,0.12564747,0.1274,259.9364035,68.8653597,0.7842857,t17_f5_c3,0.9998373,19.0171,0.15,848120228.0,False,False,False,bulk_1.0.0,0.0,1160444072815015002,ZTF20aaqtijt
ztf,58913.49597219983,1159495972815015004,2,1159495972815,20.211668,1,1159,2.353325,19.316881,19.1814,0.12517473,0.1742,259.9364811,68.865325,0.8528572,t17_f5_c3,0.99900824,19.3278,0.2557,848120228.0,False,False,False,bulk_1.0.0,0.0,1160444072815015002,ZTF20aaqtijt
ztf,58913.51971059991,1159519712815015005,1,1159519712815,20.536526,1,1159,6.916671,19.536072,19.3223,0.13454571,0.1306,259.9362874,68.8653244,0.87,t17_f5_c3,0.9999998,19.2597,0.1579,848120128.0,False,False,False,bulk_1.0.0,0.0,1160444072815015002,ZTF20aaqtijt
ztf,58914.44407409988,1160444072815015002,1,1160444072815,19.736027,1,1160,6.957178,19.412682,19.3459,0.18326874,0.2844,259.93638,68.865307,0.8371429,t17_f5_c3,0.9999021,19.3175,0.356,848120128.0,False,False,False,bulk_1.0.0,0.0,1186513762815015009,ZTF20aaqtijt
