tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60687.51628470002,2933516280315015006,2,2933516280315,19.131868,1,2933,1.4118625,17.337454,17.3821,0.05807243,0.0599,248.0554741,44.4028821,0.89428574,t17_f5_c3,0.99998486,17.4073,0.0771,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60689.51907410007,2935519070315015002,2,2935519070315,18.746937,1,2935,1.4143572,17.002668,17.0192,0.05574443,0.0444,248.0554368,44.402898,0.51857144,t17_f5_c3,0.9998251,16.9476,0.0523,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60691.55189809995,2937551890315015002,2,2937551890315,19.66528,1,2937,1.4164044,16.821451,16.8448,0.04596353,0.0301,248.055484,44.4028766,0.9257143,t17_f5_c3,0.9999945,16.8314,0.0368,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60693.48811340006,2939488110315015002,2,2939488110315,19.722662,1,2939,1.3860736,16.734627,16.7291,0.035140734,0.0279,248.0554844,44.4028862,0.95428574,t17_f5_c3,0.9999762,16.7366,0.0347,761120203.0,True,True,True,26.0.1,0.0,16.066202,100.0,0.018986313,,ZTF25aabsnyf
ztf,60695.49430559995,2941494300315015004,2,2941494300315,19.752583,1,2941,1.4805783,16.624512,16.6434,0.030271517,0.0214,248.055496,44.4028519,0.92142856,t17_f5_c3,0.9998236,16.637,0.0259,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60695.50695599988,2941506950315015003,1,2941506950315,19.71707,1,2941,1.2945967,16.624529,16.6264,0.04182345,0.0192,248.0554611,44.402893,0.8042857,t17_f5_c3,0.9999953,16.6107,0.0232,761120103.0,True,True,True,26.0.1,0.0,16.302729,0.02687233,0.031095646,,ZTF25aabsnyf
ztf,60698.52991899988,2944529910315015003,2,2944529910315,19.286802,1,2944,1.6356636,16.647387,16.7183,0.045305405,0.0223,248.0554489,44.4028202,0.4457143,t17_f5_c3,0.9951635,16.6576,0.0257,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60705.410486099776,2951410480315015002,2,2951410480315,19.750658,1,2951,1.5436305,16.934502,16.9562,0.03402531,0.0281,248.0554832,44.4028366,0.93285716,t17_f5_c3,0.99982524,16.9787,0.0348,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60705.53384259995,2951533840315015006,1,2951533840315,20.545452,1,2951,1.2637706,17.079037,17.1008,0.053534668,0.019,248.0555026,44.4028858,0.89285713,t17_f5_c3,0.9999981,17.1033,0.0224,761120103.0,True,True,True,26.0.1,0.0,16.62133,0.02816256,0.03511986,,ZTF25aabsnyf
ztf,60710.4761458002,2956476140315015003,2,2956476140315,20.285446,1,2956,1.3580518,17.237625,17.2738,0.03742186,0.0317,248.0554806,44.4028976,0.94714284,t17_f5_c3,0.99999976,17.246,0.0371,761120203.0,True,True,False,26.0.1,0.0,16.308926,100.0,0.01590911,,ZTF25aabsnyf
ztf,60716.51973380009,2962519730315015004,2,2962519730315,19.766056,1,2962,1.3865649,17.280933,17.2947,0.04337606,0.0422,248.0554803,44.4028877,0.95714283,t17_f5_c3,0.9999999,17.2569,0.0505,761120203.0,True,True,True,26.0.1,0.0,16.327127,100.0,0.018018873,,ZTF25aabsnyf
ztf,60723.40625,2969406250315015002,2,2969406250315,19.434053,1,2969,1.4508007,17.531145,17.6587,0.044320546,0.0711,248.0554656,44.4028729,0.95285714,t17_f5_c3,0.9999999,17.6947,0.0922,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60723.520949100144,2969520940315015003,1,2969520940315,18.718138,1,2969,1.3592895,18.789244,18.9174,0.21196513,0.4377,248.055613,44.4028279,0.8042857,t17_f5_c3,0.9999503,18.8077,0.5067,761120103.0,True,True,False,26.0.1,0.0,17.418774,0.04105997,0.05998965,,ZTF25aabsnyf
ztf,60725.45199069986,2971451990315015002,1,2971451990315,19.8825,1,2971,1.33519,19.0691,18.9718,0.12771,0.1493,248.0555077,44.4028615,0.947143,t17_f5_c3,,18.7685,0.1559,,False,True,False,26.0.1,0.0,17.490938,100.0,0.029851126,2.996468040315015e+18,ZTF25aabsnyf
ztf,60725.52104170015,2971521040315015003,2,2971521040315,20.311695,1,2971,1.3682054,17.669907,17.7576,0.0572875,0.0507,248.0555142,44.4028794,0.94714284,t17_f5_c3,0.9999919,17.8035,0.0643,761120203.0,True,True,False,26.0.1,0.0,16.47221,100.0,0.019009963,,ZTF25aabsnyf
ztf,60727.47247690009,2973472470315015003,2,2973472470315,20.037085,1,2973,1.4715077,17.830769,17.7748,0.049004506,0.0522,248.0554674,44.4028654,0.95428574,t17_f5_c3,0.9999998,17.7877,0.0644,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60729.43440969987,2975434400315015004,1,2975434400315,20.2489,1,2975,1.31738,19.2993,19.3304,0.145696,0.1612,248.0555634,44.4028505,0.964286,t17_f5_c3,,19.3485,0.2035,,False,True,False,26.0.1,0.0,17.54054,100.0,0.02883661,3.004507910315015e+18,ZTF25aabsnyf
ztf,60729.489768499974,2975489760315015005,2,2975489760315,20.462276,1,2975,1.3994743,18.04441,18.0988,0.06463577,0.0635,248.0555052,44.4028732,0.9185714,t17_f5_c3,0.99995196,18.1431,0.0797,761120203.0,True,True,True,26.0.1,0.0,16.582758,100.0,0.01681945,,ZTF25aabsnyf
ztf,60731.50027780002,2977500270315015010,1,2977500270315,20.604664,1,2977,1.1598237,19.328009,19.1783,0.12806866,0.1202,248.0555531,44.4029009,0.9514286,t17_f5_c3,0.99999565,19.1044,0.1376,761120103.0,True,True,False,26.0.1,0.0,17.546164,100.0,0.024814446,,ZTF25aabsnyf
ztf,60731.52975689992,2977529750315015005,2,2977529750315,20.403679,1,2977,1.3678795,18.102175,18.1514,0.062242944,0.0652,248.055486,44.4028891,0.95428574,t17_f5_c3,1.0,18.1699,0.08,761120203.0,True,True,False,26.0.1,0.0,16.597496,100.0,0.01556749,,ZTF25aabsnyf
ztf,60733.39056710014,2979390560315015001,2,2979390560315,19.752146,1,2979,1.8005412,18.221727,18.2472,0.07110036,0.0836,248.0553578,44.4028051,0.8857143,t17_f5_c3,0.9998591,18.365,0.1144,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60733.406365700066,2979406360315015004,1,2979406360315,19.859594,1,2979,1.3265942,19.357527,19.3901,0.18326685,0.1844,248.055614,44.4028371,0.71428573,t17_f5_c3,0.9922391,19.405,0.2333,761120103.0,True,True,False,26.0.1,0.0,17.55182,100.0,0.034737714,,ZTF25aabsnyf
ztf,60743.415705999825,2989415700315015002,2,2989415700315,19.532108,1,2989,1.6112772,18.597286,18.673,0.11884595,0.1361,248.0554328,44.4028345,0.8685714,t17_f5_c3,0.9971551,18.4976,0.1443,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60743.46101849992,2989461010315015008,1,2989461010315,19.757566,1,2989,1.7576174,19.500349,19.4453,0.18543686,0.2122,248.0553162,44.4028067,0.5371429,t17_f5_c3,0.99980843,19.6358,0.3175,761120103.0,True,False,True,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60750.46804400021,2996468040315015003,2,2996468040315,19.903969,1,2996,1.3150066,18.963146,19.1135,0.1433159,0.2242,248.0554863,44.4029081,0.9085714,t17_f5_c3,0.9999666,19.1685,0.2948,761120203.0,True,True,False,26.0.1,0.0,16.75739,100.0,0.018792795,,ZTF25aabsnyf
ztf,60756.38336810004,3002383360315015005,1,3002383360315,20.11198,1,3002,1.1510847,19.601427,19.5817,0.16680734,0.2276,248.0556353,44.4028843,0.9657143,t17_f5_c3,0.999972,19.5747,0.2825,761120103.0,True,True,False,26.0.1,0.0,17.594036,100.0,0.026257828,,ZTF25aabsnyf
ztf,60758.4306481001,3004430640315015004,1,3004430640315,20.366203,1,3004,1.24886,19.83207,20.0282,0.17816523,0.284,248.055553,44.4028738,0.95714283,t17_f5_c3,0.9999999,19.9751,0.3356,761120103.0,True,True,False,26.0.1,0.0,17.627249,100.0,0.02338269,,ZTF25aabsnyf
ztf,60758.507916700095,3004507910315015003,2,3004507910315,20.21581,1,3004,1.4394393,19.01376,19.258,0.09864632,0.1928,248.0554862,44.4028685,0.93,t17_f5_c3,0.99999917,19.3992,0.2688,761120203.0,True,False,False,26.0.1,0.0,,,,,ZTF25aabsnyf
ztf,60762.452951400075,3008452950315015005,2,3008452950315,19.740133,1,3008,1.313973,19.222792,19.2008,0.18029077,0.2097,248.0554821,44.4029108,0.8,t17_f5_c3,0.999977,19.2507,0.27,761120203.0,True,True,False,26.0.1,0.0,16.788101,100.0,0.019146845,,ZTF25aabsnyf
