tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58254.43759260001,500437592415015068,1,500437592415,20.9275,1,500,0.210262,19.6812,17.950502,19.5731,0.087964,0.0062561166,0.01786595,0.1148,292.4947073,25.3891712,0.51,19.6143,0.1496,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58255.420856500044,501420852415015028,1,501420852415,20.6436,1,501,0.25611,19.9528,18.000439,19.915,0.133436,0.013462169,0.02209674,0.1894,292.4946944,25.3891622,0.35,19.9008,0.237,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58258.478993100114,504478992415015015,1,504478992415,20.4126,1,504,0.38882,19.6224,17.9383,19.3082,0.117617,0.018654358,0.024936182,0.1305,292.4946202,25.3891586,0.406667,19.2271,0.1539,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58261.46034719981,507460342415015003,1,507460342415,20.4037,1,507,0.272932,19.5583,17.92439,19.4636,0.102639,0.015890026,0.022790218,0.1313,292.4946343,25.3891995,0.42,19.405,0.1575,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58262.420080999844,508420082415015005,1,508420082415,20.3926,1,508,0.205453,19.3711,17.879948,19.4419,0.088331,0.015951931,0.022369293,0.1318,292.494673,25.3891823,0.523333,19.5143,0.1784,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58263.44377310015,509443772415015007,1,509443772415,20.3293,1,509,0.21491,19.3606,17.87728,19.3317,0.089318,0.016563488,0.022782987,0.1229,292.4946746,25.3891804,0.51,19.2142,0.14,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58267.44290510006,513442902415015011,1,513442902415,19.1597,1,513,0.3592,18.8181,17.711155,18.918,0.143793,0.05010822,0.051875204,0.2333,292.4947713,25.3891504,0.44,19.27,0.4138,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58268.47947920021,514479472415015015,1,514479472415,19.5738,1,514,0.228591,18.6554,17.64961,18.6912,0.10293,0.038735375,0.040759273,0.1659,292.4946568,25.3891911,0.743333,18.5567,0.188,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58269.45692129992,515456922415015021,1,515456922415,19.5396,1,515,0.248002,18.7729,17.694632,18.6366,0.111514,0.03913379,0.041306827,0.1523,292.4946569,25.3891828,0.733333,18.8235,0.2315,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,,,,ZTF18aauqkae
ztf,58270.44233800005,516442332415015029,1,516442332415,19.466019,1,516,0.068418734,18.608818,17.630924,18.5873,0.09851924,0.03803676,0.040028,0.1495,292.4947252,25.3892142,0.73,18.6158,0.1964,False,True,False,bulk_1.0.0,0.0,5.2337223241501504e+17,0.0,639120124.0,,ZTF18aauqkae
