tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59273.55454860022,1519554543415015007,2,1519554543415,18.177214,1,1519,2.125097,17.588406,18.1587,0.1313959,0.2002,312.8110543,19.4821595,0.40428573,t17_f5_c3,0.80585045,18.3042,0.2905,593120234.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF21aanqflr
ztf,59673.47134259995,1919471343415025003,1,1919471343415,19.4522,1,1919,0.367053,18.1287,18.5587,0.182259,0.1081,312.8107766,19.4826807,0.677143,t17_f5_c3,,18.4765,0.1211,,False,True,False,correction_1.0.6,0.0,15.508204,0.007337064,0.016311383,1.947402303415015e+18,ZTF21aanqflr
ztf,59682.42017359985,1928420173415015004,1,1928420173415,18.7277,1,1928,0.718247,17.5404,17.647,0.115673,0.1104,312.8108352,19.4825091,0.821429,t17_f5_c3,,17.6757,0.144,,False,True,False,correction_1.0.6,0.0,15.44048,0.009605054,0.016721077,1.947402303415015e+18,ZTF21aanqflr
ztf,59684.427534699906,1930427533415015001,2,1930427533415,19.0764,1,1930,0.493153,16.8808,16.869,0.071478,0.0443,312.8106936,19.482505,0.885714,t17_f5_c3,,16.8575,0.0547,,False,True,True,correction_1.0.6,0.0,14.624777,100.0,0.008948767,1.947402303415015e+18,ZTF21aanqflr
ztf,59684.48266200023,1930482663415015003,1,1930482663415,19.2584,1,1930,0.610007,17.5136,17.6289,0.076827,0.0781,312.8107466,19.4824891,0.944286,t17_f5_c3,,17.5762,0.094,,False,True,False,correction_1.0.6,0.0,15.436565,100.0,0.011342273,1.947402303415015e+18,ZTF21aanqflr
ztf,59687.4421759001,1933442173415015004,1,1933442173415,19.0036,1,1933,0.689509,17.4105,17.6205,0.075889,0.0902,312.8107522,19.4824626,0.92,t17_f5_c3,,17.5657,0.1087,,False,True,False,correction_1.0.6,0.0,15.420714,100.0,0.0121412845,1.947402303415015e+18,ZTF21aanqflr
ztf,59687.511354200076,1933511353415015003,2,1933511353415,19.6453,1,1933,0.515109,16.8954,17.0176,0.103883,0.0389,312.8106588,19.4825037,0.758571,t17_f5_c3,,17.0245,0.048,,False,True,True,correction_1.0.6,0.0,14.626595,100.0,0.012853534,1.947402303415015e+18,ZTF21aanqflr
ztf,59690.45539350016,1936455393415015005,1,1936455393415,19.3592,1,1936,0.629842,17.4481,17.4602,0.078635,0.0578,312.8107066,19.4824725,0.95,t17_f5_c3,,17.469,0.0728,,False,True,False,correction_1.0.6,0.0,15.426642,100.0,0.0122189345,1.947402303415015e+18,ZTF21aanqflr
ztf,59690.47800929984,1936478003415015001,2,1936478003415,19.6986,1,1936,0.3529,16.8431,16.9683,0.072604,0.0346,312.8106726,19.4825456,0.937143,t17_f5_c3,,16.9771,0.0423,,False,True,True,correction_1.0.6,0.0,14.619985,100.0,0.009369463,1.947402303415015e+18,ZTF21aanqflr
ztf,59698.450694399886,1944450693415015017,1,1944450693415,20.3294,1,1944,0.445603,17.6502,17.7869,0.123589,0.0428,312.8106391,19.4825252,0.774286,t17_f5_c3,,17.8184,0.0513,,False,True,False,correction_1.0.6,0.0,15.455682,0.008687491,0.016374676,1.947402303415015e+18,ZTF21aanqflr
ztf,59698.47572920006,1944475723415015010,2,1944475723415,20.005,1,1944,0.398295,17.0474,17.155,0.077373,0.0305,312.8106677,19.4825324,0.781429,t17_f5_c3,,17.1319,0.0345,,False,True,True,correction_1.0.6,0.0,14.644288,100.0,0.008459499,1.947402303415015e+18,ZTF21aanqflr
ztf,59701.402303200215,1947402303415015022,1,1947402303415,20.26703,1,1947,1.4201537,17.860655,18.2081,0.13681728,0.0659,312.8108721,19.4822896,0.41714287,t17_f5_c3,0.7275492,18.1574,0.0753,593120134.0,True,False,True,correction_1.0.6,0.0,,,,,ZTF21aanqflr
ztf,61083.56480319984,3329564800315015001,2,3329564800315,18.6409,1,3329,0.568036,16.8368,16.965,0.070372,0.0695,312.8106953,19.4824585,0.785714,t17_f5_c3,,16.9065,0.0829,,False,True,False,27.5.7a32.dev1,0.0,14.660823,100.0,0.009484382,3.352550983415015e+18,ZTF21aanqflr
ztf,61095.5635532001,3341563553415015086,2,3341563553415,18.5805,1,3341,1.00692,16.612,16.5418,0.062981,0.061,312.810755,19.4823687,0.322857,t17_f5_c3,,16.5065,0.0752,,False,True,False,27.5.7a32.dev1,0.0,14.587249,100.0,0.009756841,3.352550983415015e+18,ZTF21aanqflr
ztf,61096.5557407001,3342555743415015003,2,3342555743415,18.7649,1,3342,0.60973,16.8887,16.9701,0.081814,0.0652,312.8108112,19.4825237,0.862857,t17_f5_c3,,16.8756,0.0751,,False,True,False,27.5.7a32.dev1,0.0,14.625763,100.0,0.010177772,3.352550983415015e+18,ZTF21aanqflr
ztf,61097.550173600204,3343550173415015002,2,3343550173415,19.3883,1,3343,0.426571,16.7062,16.928,0.077437,0.0367,312.8107897,19.4825815,0.895714,t17_f5_c3,,16.9179,0.0445,,False,True,False,27.5.7a32.dev1,0.0,14.601317,100.0,0.011142833,3.352550983415015e+18,ZTF21aanqflr
ztf,61097.55805560015,3343558053415015003,2,3343558053415,18.8235,1,3343,0.516753,17.0098,17.1949,0.066158,0.0758,312.8106907,19.4824982,0.815714,t17_f5_c3,,17.2303,0.0989,,False,True,False,27.5.7a32.dev1,0.0,14.640113,100.0,0.007459461,3.352550983415015e+18,ZTF21aanqflr
ztf,61099.55238430016,3345552380315015003,2,3345552380315,18.8822,1,3345,0.368871,16.6203,16.7108,0.057152,0.0511,312.8106381,19.4825301,0.897143,t17_f5_c3,,16.6908,0.063,,False,True,False,27.5.7a32.dev1,0.0,14.629003,100.0,0.009130871,3.352550983415015e+18,ZTF21aanqflr
ztf,61099.55637730006,3345556370315015002,2,3345556370315,18.8348,1,3345,0.393862,16.823,16.8718,0.048992,0.0684,312.8106511,19.4825164,0.842857,t17_f5_c3,,16.8003,0.081,,False,True,False,27.5.7a32.dev1,0.0,14.658953,100.0,0.006675844,3.352550983415015e+18,ZTF21aanqflr
ztf,61105.54723379994,3351547233415015005,2,3351547233415,18.9599,1,3351,0.482553,16.8141,16.9417,0.08287,0.0497,312.8106297,19.4825212,0.758571,t17_f5_c3,,16.8917,0.0594,,False,True,False,27.5.7a32.dev1,0.0,14.616199,100.0,0.010945529,3.352550983415015e+18,ZTF21aanqflr
ztf,61105.550775500014,3351550773415015002,2,3351550773415,18.7914,1,3351,0.476687,16.8203,16.9992,0.083802,0.0643,312.8107501,19.4825262,0.83,t17_f5_c3,,17.0508,0.0852,,False,True,False,27.5.7a32.dev1,0.0,14.617016,100.0,0.011013895,3.352550983415015e+18,ZTF21aanqflr
ztf,61106.55098380009,3352550983415015014,2,3352550983415,18.116304,1,3352,1.5163045,16.762968,16.9367,0.07849423,0.0559,312.8110126,19.4823537,0.42571428,t17_f5_c3,0.21526599,16.8775,0.0669,593120234.0,True,False,True,27.5.7a32.dev1,0.0,,,,,ZTF21aanqflr
