tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60353.558252300136,2599558252415015014,2,2599558252415,19.452581,1,2599,0.3447195,17.531599,16.042315,17.549,0.070378914,100.0,0.017853707,0.0692,281.7865939,-13.7580575,0.80714285,t17_f5_c3,0.95886886,17.5604,0.089,1377120224,True,True,False,23.12.x,0.0,ZTF23aaswgeh
ztf,60353.55872689979,2599558722415015017,2,2599558722415,19.333017,1,2599,0.18632759,17.559366,16.049292,17.6646,0.07089679,100.0,0.017643971,0.0821,281.7865466,-13.7580548,0.7814286,t17_f5_c3,0.994496,17.6942,0.1076,1377120224,True,True,False,23.12.x,0.0,ZTF23aaswgeh
ztf,60353.55918980017,2599559182415015021,2,2599559182415,19.231974,1,2599,0.3065211,17.493505,16.032522,17.5884,0.08073149,0.008489843,0.021020832,0.0808,281.7865839,-13.7580377,0.6685714,t17_f5_c3,0.9998681,17.5123,0.0961,1377120224,True,True,False,23.12.x,0.0,ZTF23aaswgeh
ztf,61080.56802080013,3326568022415015017,2,3326568022415,18.817966,1,3326,0.21393825,17.850002,16.11468,17.6557,0.11872256,0.012095143,0.024010649,0.1237,281.7865568,-13.7580494,0.69142854,t17_f5_c3,0.6796585,17.7573,0.1741,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61080.56848380016,3326568482415015012,2,3326568482415,18.755798,1,3326,0.3563047,17.928122,16.130032,17.8193,0.08893958,100.0,0.016976917,0.1525,281.7865942,-13.7580139,0.7542857,t17_f5_c3,0.8696518,17.7874,0.1898,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61080.57052080007,3326570522415015005,2,3326570522415,18.600945,1,3326,0.58035856,17.675323,16.077013,17.8516,0.08301561,100.0,0.01904738,0.1819,281.7866629,-13.7580302,0.6542857,t17_f5_c3,0.9335644,17.8255,0.2279,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61083.56016199989,3329560162415015049,2,3329560162415,18.774282,1,3329,0.87436837,17.538363,16.044025,17.7453,0.09886476,0.01566725,0.024963569,0.1287,281.7866824,-13.7582086,0.55,t17_f5_c3,0.52834696,17.7203,0.161,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61083.56328700017,3329563282415015014,2,3329563282415,19.257277,1,3329,0.15201126,17.750484,16.093803,17.6325,0.07309118,100.0,0.015892508,0.0832,281.7865359,-13.7580261,0.82857144,t17_f5_c3,0.9998132,17.4748,0.0919,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61096.5500115999,3342550012415015014,2,3342550012415,19.326597,1,3342,0.041262385,17.903894,16.125364,17.8942,0.07902296,100.0,0.015358236,0.1054,281.7864904,-13.7580525,0.81857145,t17_f5_c3,0.99723756,17.9423,0.1404,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61099.54688660009,3345546882415015019,2,3345546882415,19.872862,1,3345,0.22058408,17.914652,16.127447,17.9408,0.10889434,0.000589831,0.02099536,0.0725,281.7865562,-13.758061,0.75285715,t17_f5_c3,0.17065606,17.9174,0.0898,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
ztf,61100.54565969994,3346545652415015019,2,3346545652415,19.351084,1,3346,0.29516095,18.005545,16.14439,18.0249,0.104992695,100.0,0.018910239,0.1064,281.7865765,-13.7580169,0.74,t17_f5_c3,0.9987816,17.855,0.1162,1377120224,True,True,False,27.5.7a32.dev1,0.0,ZTF23aaswgeh
