tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58647.33482640004,893334822315015021,1,893334822315,19.43712,1,893,1.6988583,19.02586,18.6787,0.17025298,0.176,266.3603741,-25.934193,0.6942857,t17_f5_c3,0.0,18.5673,0.2038,281120123.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF19aazhkcv
ztf,58709.25333329989,955253332315010232,2,955253332315,19.143528,-1,955,0.010205224,15.567444,15.6574,0.0372605,0.0162,266.3604213,-25.9341967,0.68285716,t17_f5_c3,0.9900962,15.606,0.0197,281120223.0,True,True,False,bulk_1.0.0,0.0,0.0,17.88452,0.21837266,0.31483215,ZTF19aazhkcv
ztf,59336.43565970007,1582435652315015016,1,1582435652315,19.303782,1,1582,1.5608246,18.269754,18.4688,0.088708416,0.1574,266.360446,-25.9342215,0.87285715,t17_f5_c3,0.9999999,18.5385,0.215,281120123.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59336.43565970007,1582435652315025016,1,1582435652315,19.3038,1,1582,1.56082,18.2698,18.4688,0.088708,0.1574,266.360446,-25.9342215,0.872857,t17_f5_c3,,18.5385,0.215,,False,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59336.43565970007,1582435652315035016,1,1582435652315,19.3038,1,1582,1.56082,18.2698,18.4688,0.088708,0.1574,266.360446,-25.9342215,0.872857,t17_f5_c3,,18.5385,0.215,,False,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59336.4604282002,1582460422315015133,2,1582460422315,19.182562,1,1582,0.10213436,16.083614,16.087,0.035408136,0.0199,266.360382,-25.9341891,0.58428574,t17_f5_c3,0.99999994,16.0621,0.0244,281120223.0,True,True,False,correction_0.0.1,0.0,,14.966084,100.0,0.012650002,ZTF19aazhkcv
ztf,59339.39840279985,1585398402315015024,1,1585398402315,20.262085,1,1585,1.7640008,18.375807,18.496,0.07879754,0.0732,266.360373,-25.9342297,0.88714284,t17_f5_c3,0.99999845,18.4625,0.09,281120123.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59341.418819400016,1587418812315015064,2,1587418812315,19.552803,1,1587,0.15283166,16.389198,16.3639,0.05368954,0.0168,266.3604006,-25.9342345,0.44428572,t17_f5_c3,0.99995995,16.3246,0.0197,281120223.0,True,True,False,correction_0.0.1,0.0,,15.065669,100.0,0.015866388,ZTF19aazhkcv
ztf,59341.46086810017,1587460862315015052,1,1587460862315,19.68634,1,1587,2.1303318,18.572111,18.4823,0.091757536,0.0754,266.3602491,-25.9342441,0.40285715,t17_f5_c3,0.99925166,18.429,0.0914,281120123.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59343.39749999996,1589397492315015029,1,1589397492315,20.185295,1,1589,1.653641,18.515667,18.5759,0.0912555,0.0823,266.3603967,-25.9342055,0.9,t17_f5_c3,1.0,18.7026,0.1172,281120123.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59345.39697920019,1591396972315015028,1,1591396972315,20.106049,1,1591,1.7484211,18.600712,18.5865,0.07646679,0.0843,266.3603703,-25.9342217,0.8914286,t17_f5_c3,1.0,18.5019,0.0992,281120123.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59353.376365699805,1599376362315015023,1,1599376362315,19.857658,1,1599,1.897255,18.986334,19.1821,0.14004177,0.1387,266.3603192,-25.9342294,0.6628571,t17_f5_c3,0.99965113,19.0958,0.1636,281120123.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF19aazhkcv
ztf,59719.41984950006,1965419842315010188,2,1965419842315,19.081453,-1,1965,0.013167085,15.566835,15.671,0.034559198,0.0136,266.3604153,-25.934196,0.60571426,t17_f5_c3,0.9999864,15.6516,0.017,281120223.0,True,True,False,correction_1.0.6,0.0,,17.889675,0.18508127,0.29356167,ZTF19aazhkcv
ztf,59742.36400459986,1988364002315010219,2,1988364002315,18.841942,-1,1988,0.019690251,15.944278,16.145,0.035089776,0.0265,266.3604193,-25.9341974,0.61142856,t17_f5_c3,0.99002695,16.1148,0.0329,281120223.0,True,True,False,1.1.2,0.0,,16.531258,100.0,0.060252123,ZTF19aazhkcv
ztf,59749.38135420019,1995381352315015013,1,1995381352315,19.2428,1,1995,2.42189,19.2669,19.3581,0.231196,0.3068,266.3601624,-25.9342773,0.451429,t17_f5_c3,,19.1188,0.316,,False,False,False,1.1.2,0.0,2.002292912315015e+18,,,,ZTF19aazhkcv
ztf,59756.29291669978,2002292912315015030,1,2002292912315,20.24436,1,2002,1.7584413,18.587383,18.7077,0.100539505,0.0893,266.3603625,-25.9342118,0.85571426,t17_f5_c3,0.999995,18.6271,0.1056,281120123.0,True,False,False,1.1.2,0.0,,,,,ZTF19aazhkcv
ztf,59756.33584489999,2002335842315015074,2,2002335842315,20.423315,1,2002,0.6685134,18.042315,17.9718,0.17022397,0.0494,266.3603134,-25.9343552,0.4485714,t17_f5_c3,0.987981,18.1162,0.0692,281120223.0,True,True,False,1.1.2,0.0,,15.350928,100.0,0.014271393,ZTF19aazhkcv
ztf,59756.33584489999,2002335842315015075,2,2002335842315,20.423315,1,2002,0.59368455,17.792404,17.9887,0.050249957,0.0496,266.3603088,-25.9343275,0.44285715,t17_f5_c3,0.987981,18.0228,0.0627,281120223.0,True,True,False,1.1.2,0.0,,15.327621,100.0,0.005190658,ZTF19aazhkcv
ztf,59766.29253470013,2012292532315015030,1,2012292532315,20.121653,1,2012,1.7706199,18.138426,18.0781,0.07446175,0.0545,266.3603753,-25.934234,0.8214286,t17_f5_c3,0.99999523,18.0317,0.0662,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59769.29332179995,2015293322315015023,1,2015293322315,19.58632,1,2015,1.7022946,17.931852,17.9382,0.059517566,0.0787,266.3603845,-25.9342156,0.88285714,t17_f5_c3,0.9999999,17.8568,0.0934,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59775.33710649982,2021337102315015092,2,2021337102315,19.306377,1,2021,0.165849,15.501728,15.522,0.032722186,0.014,266.3603793,-25.9342225,0.5814286,t17_f5_c3,1.0,15.5066,0.0173,281120223.0,True,True,False,dev,0.0,,14.720931,0.010131158,0.015941292,ZTF19aazhkcv
ztf,59788.29513890017,2034295132315015021,1,2034295132315,19.774408,1,2034,1.7579755,17.85317,17.8108,0.07239914,0.0615,266.3603644,-25.9342148,0.9057143,t17_f5_c3,0.99999994,17.8405,0.0803,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59790.21136569977,2036211362315015024,1,2036211362315,19.815304,1,2036,1.7268089,17.91721,17.8836,0.0752219,0.057,266.3603898,-25.9342336,0.8757143,t17_f5_c3,0.99999785,17.9188,0.0747,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59793.25190970022,2039251902315015029,1,2039251902315,19.892038,1,2039,1.790827,17.904207,17.9182,0.06734574,0.0581,266.3603676,-25.9342365,0.85571426,t17_f5_c3,0.99999994,17.9148,0.0735,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59797.23175929999,2043231752315015020,1,2043231752315,19.772879,1,2043,1.734695,17.905928,17.8859,0.08507406,0.0678,266.3603714,-25.9342147,0.8471429,t17_f5_c3,0.9999997,17.8202,0.0814,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59806.16979169985,2052169792315015031,1,2052169792315,20.166,1,2052,1.6896958,18.0294,17.9792,0.066869736,0.0513,266.3604033,-25.9342317,0.89428574,t17_f5_c3,1.0,17.9632,0.0639,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59808.23197920015,2054231972315015014,1,2054231972315,19.661287,1,2054,1.7472515,18.183332,18.3435,0.090751484,0.1117,266.3603675,-25.9342134,0.8957143,t17_f5_c3,0.99999976,18.1253,0.1169,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59810.192245400045,2056192242315015015,1,2056192242315,19.604206,1,2056,1.7639419,18.149542,18.3317,0.08647796,0.1082,266.3603937,-25.9342567,0.87,t17_f5_c3,1.0,18.5154,0.1636,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59812.23262730008,2058232622315015026,1,2058232622315,19.693783,1,2058,1.8433509,18.34511,18.2712,0.08120217,0.0986,266.3603542,-25.9342454,0.89428574,t17_f5_c3,0.9999994,18.3749,0.1383,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59815.18983800011,2061189832315015018,1,2061189832315,19.879858,1,2061,1.7744395,18.50052,18.46,0.099783994,0.0985,266.3603796,-25.9342453,0.8357143,t17_f5_c3,0.9999877,18.4226,0.1214,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59817.16898149997,2063168982315015019,1,2063168982315,19.890661,1,2063,1.7476083,18.649939,18.721,0.09955852,0.119,266.3603828,-25.934236,0.89857143,t17_f5_c3,0.9999998,18.6771,0.1461,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59819.165590300225,2065165592315015034,1,2065165592315,20.129211,1,2065,1.7832159,18.745539,18.8337,0.08063674,0.1118,266.3603618,-25.9342223,0.8742857,t17_f5_c3,0.9999999,18.7214,0.1288,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,59823.15385420015,2069153852315015137,2,2069153852315,19.625778,1,2069,0.2600439,17.27004,17.4103,0.095178865,0.0509,266.3603383,-25.9342043,0.60571426,t17_f5_c3,0.9789556,17.4003,0.063,281120223.0,True,True,False,dev,0.0,,15.260446,100.0,0.014952116,ZTF19aazhkcv
ztf,59823.189421299845,2069189422315015008,1,2069189422315,19.59336,1,2069,1.7559072,19.00046,19.0106,0.12337966,0.1892,266.3603397,-25.9341722,0.79285717,t17_f5_c3,0.9999979,18.988,0.2375,281120123.0,True,False,False,dev,0.0,,,,,ZTF19aazhkcv
ztf,60059.479884299915,2305479882315015026,1,2305479882315,19.836601,1,2305,1.8428239,19.558792,19.609,0.18511415,0.2325,266.3603647,-25.9342574,0.6157143,t17_f5_c3,0.9999678,19.6381,0.3055,281120123.0,True,False,False,1.2.0,0.0,,,,,ZTF19aazhkcv
ztf,60061.41756939981,2307417562315015042,1,2307417562315,20.128075,1,2307,1.7107341,19.639732,19.4405,0.18858172,0.1832,266.360386,-25.9342137,0.55285716,t17_f5_c3,0.9999707,19.355,0.2165,281120123.0,True,False,False,1.2.0,0.0,,,,,ZTF19aazhkcv
