tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59335.3154397998,1581315433315015004,2,1581315433315,19.0172,1,1581,0.402861,19.4256,18.925264,19.6481,0.31648,0.19922855,0.1996237,0.5497,214.7886983,6.0580002,0.801429,t17_f5_c3,19.7024,0.7425,False,True,False,correction_0.0.1,0.0,,,,ZTF18acrnhjn
ztf,59338.274178199936,1584274173315015008,2,1584274173315,20.427526,1,1584,0.050095618,19.868017,19.18271,19.6716,0.18105051,0.09498755,0.09631133,0.1974,214.7886034,6.0579347,0.93714285,t17_f5_c3,19.5403,0.2241,True,True,False,correction_0.0.1,0.0,0.99992627,477120233.0,,ZTF18acrnhjn
ztf,59340.316701400094,1586316703315015000,2,1586316703315,20.701147,1,1586,0.13649054,18.87275,18.545465,18.9328,0.0774154,0.056580544,0.057268247,0.0856,214.78863,6.0579294,0.94714284,t17_f5_c3,18.9164,0.1072,True,True,False,correction_0.0.1,0.0,0.99999905,477120233.0,,ZTF18acrnhjn
ztf,59340.35753470007,1586357533315015005,1,1586357533315,20.468504,1,1586,0.35969704,19.625961,19.12844,19.4424,0.16510694,0.103789836,0.104413554,0.1233,214.7886765,6.0579212,0.75857145,t17_f5_c3,19.4436,0.1574,True,True,False,correction_0.0.1,0.0,0.9999312,477120133.0,,ZTF18acrnhjn
ztf,59342.33777779993,1588337773315015022,1,1588337773315,20.75347,1,1588,0.6829616,20.304295,19.506155,20.1592,0.19144538,0.09035901,0.091788635,0.2011,214.7887678,6.0579297,0.8,t17_f5_c3,19.988,0.2195,True,True,False,correction_0.0.1,0.0,0.9943581,477120133.0,,ZTF18acrnhjn
ztf,59342.398958299775,1588398953315015006,2,1588398953315,20.583406,1,1588,0.3059466,19.310162,18.851034,19.0505,0.093179666,0.059911422,0.061047863,0.0989,214.7886753,6.0579119,0.9014286,t17_f5_c3,18.9918,0.1195,True,True,False,correction_0.0.1,0.0,0.9999949,477120233.0,,ZTF18acrnhjn
ztf,59344.294386600144,1590294383315015003,1,1590294383315,20.668898,1,1590,0.46718785,19.61125,19.119114,19.5412,0.12537321,0.078875095,0.07968017,0.1237,214.7887049,6.0579142,0.9285714,t17_f5_c3,19.5358,0.1566,True,True,False,correction_0.0.1,0.0,0.99999774,477120133.0,,ZTF18acrnhjn
ztf,59344.379965300206,1590379963315015002,2,1590379963315,20.473183,1,1590,0.1249376,18.695648,18.411747,18.7202,0.07902081,0.060333796,0.060838867,0.0787,214.7886275,6.0579318,0.95714283,t17_f5_c3,18.7154,0.0995,True,True,False,correction_0.0.1,0.0,0.99999106,477120233.0,,ZTF18acrnhjn
ztf,59346.33509259997,1592335093315015006,1,1592335093315,20.644434,1,1592,0.46411803,19.796638,19.233217,19.6595,0.15040605,0.088631056,0.089515194,0.15,214.7887047,6.0579208,0.9185714,t17_f5_c3,19.6846,0.1958,True,True,False,correction_0.0.1,0.0,0.9998673,477120133.0,,ZTF18acrnhjn
ztf,59346.37994210003,1592379943315015010,2,1592379943315,20.419264,1,1592,0.19931805,19.07775,18.69328,19.1068,0.10533464,0.07322498,0.07392357,0.1185,214.7886405,6.0579181,0.9442857,t17_f5_c3,19.1533,0.1578,True,True,False,correction_0.0.1,0.0,0.99999994,477120233.0,,ZTF18acrnhjn
ztf,59348.33883100003,1594338833315015008,1,1594338833315,20.7969,1,1594,0.482167,20.4807,19.587168,20.0326,0.210375,0.09072971,0.0923807,0.197,214.788712,6.0579436,0.715714,t17_f5_c3,19.9785,0.2394,False,True,False,correction_0.0.1,0.0,,,,ZTF18acrnhjn
ztf,59350.27748840023,1596277483315015005,2,1596277483315,20.34689,1,1596,0.37205163,19.892572,19.195704,19.8173,0.19335914,0.10048708,0.10176947,0.1952,214.7887008,6.0579637,0.89285713,t17_f5_c3,19.8184,0.2508,True,True,False,correction_0.0.1,0.0,0.9994645,477120233.0,,ZTF18acrnhjn
ztf,59362.25438660011,1608254383315015007,2,1608254383315,19.9378,1,1608,0.175249,20.1448,19.32114,19.7694,0.255129,0.118104726,0.11948019,0.3526,214.7886396,6.057923,0.701429,t17_f5_c3,20.0229,0.5722,False,True,False,correction_0.0.1,0.0,,,,ZTF18acrnhjn
ztf,59364.28562500002,1610285623315015009,1,1610285623315,20.5314,1,1610,0.277017,20.7556,19.69942,20.2066,0.276571,0.1027594,0.10455262,0.284,214.7886489,6.0579215,0.657143,t17_f5_c3,20.283,0.3906,False,True,False,correction_0.0.1,0.0,,,,ZTF18acrnhjn
ztf,59364.31885420019,1610318853315015009,2,1610318853315,20.3137,1,1610,0.106918,20.1218,19.310308,20.0905,0.227464,0.10622769,0.10772491,0.3519,214.7886172,6.0579238,0.842857,t17_f5_c3,20.3523,0.5747,False,True,False,correction_0.0.1,0.0,,,,ZTF18acrnhjn
