tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60692.57678239979,2938576782015015000,2,2938576782015,18.510183,1,2938,0.3223048,16.626339,14.731624,16.6824,0.082698435,100.0,0.014441465,0.0603,281.1869628,7.9991574,0.74857146,t17_f5_c3,0.9999956,16.674,0.076,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60692.57724539982,2938577242015015000,2,2938577242015,18.484531,1,2938,0.6060233,16.858551,14.76876,16.7736,0.05980996,100.0,0.008726837,0.0672,281.1868006,7.9991953,0.76428574,t17_f5_c3,0.98563194,16.8294,0.09,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60692.577719899826,2938577712015015001,2,2938577712015,18.450768,1,2938,0.48283798,16.518456,14.711995,16.6434,0.07360667,100.0,0.013942255,0.0619,281.1870923,7.9991982,0.7842857,t17_f5_c3,0.99903715,16.6842,0.0819,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60693.57642359985,2939576422015015002,2,2939576422015,18.249195,1,2939,0.25712636,16.36153,14.680477,16.5418,0.0914106,0.011388975,0.019434594,0.0617,281.1869396,7.9991801,0.71,t17_f5_c3,0.9999141,16.4871,0.0748,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60694.57306709979,2940573062015015004,2,2940573062015,18.441246,1,2940,0.48611787,16.359648,14.680077,16.3923,0.05466563,100.0,0.011638206,0.0385,281.1868268,7.9992614,0.6957143,t17_f5_c3,0.9952762,16.3561,0.0471,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60694.57354169991,2940573542015015001,2,2940573542015,18.263443,1,2940,0.5020194,16.177631,14.638687,16.3101,0.050784994,100.0,0.012307161,0.0411,281.1871047,7.9992218,0.6314286,t17_f5_c3,0.9986553,16.3183,0.0526,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60694.57401619991,2940574012015015001,2,2940574012015,18.106743,1,2940,0.4613908,16.220924,14.649022,16.2895,0.06183408,100.0,0.014536734,0.0387,281.1870043,7.9991244,0.54,t17_f5_c3,0.96109426,16.2771,0.0486,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60706.55908560008,2952559082015015001,2,2952559082015,19.725788,1,2952,0.14320849,15.316219,14.35932,15.3322,0.02623993,100.0,0.010869332,0.0083,281.1869812,7.9992125,0.7814286,t17_f5_c3,0.99999356,15.3205,0.0097,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60706.56320599979,2952563202015015001,2,2952563202015,19.366282,1,2952,0.2702205,15.308551,14.356136,15.326,0.031260107,0.0057109213,0.0130024385,0.0092,281.1870248,7.9991988,0.6942857,t17_f5_c3,0.99998236,15.2983,0.0108,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60706.56730319979,2952567302015015002,2,2952567302015,19.171219,1,2952,0.27120948,15.313227,14.358079,15.2927,0.035642695,0.009041524,0.014788071,0.0101,281.1870189,7.9991918,0.6642857,t17_f5_c3,0.99994504,15.2748,0.0121,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60707.55734949978,2953557342015015002,2,2953557342015,19.302082,1,2953,0.32033032,15.209511,14.313839,15.2265,0.03609203,0.011134533,0.015817674,0.0087,281.1870499,7.9992118,0.68857145,t17_f5_c3,0.9999876,15.1988,0.0102,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60707.56079859985,2953560792015015002,2,2953560792015,18.976805,1,2953,0.16601448,15.155413,14.289798,15.1834,0.033762384,0.010519155,0.015212026,0.0108,281.18693,7.9992125,0.60142857,t17_f5_c3,0.999998,15.1587,0.0128,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60707.565277799964,2953565272015015001,2,2953565272015,18.923508,1,2953,0.19914494,15.23341,14.324248,15.2187,0.038245924,0.012057883,0.01655467,0.013,281.1869968,7.9992033,0.8,t17_f5_c3,0.99999875,15.2102,0.0158,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60708.55651619984,2954556512015015001,2,2954556512015,20.032957,1,2954,0.12349934,15.149757,14.287246,15.1499,0.04259888,0.01582126,0.019248353,0.0064,281.1869704,7.9992139,0.7171429,t17_f5_c3,0.9999852,15.1378,0.0073,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60708.5599769,2954559972015015001,2,2954559972015,20.138168,1,2954,0.08665303,15.178191,14.300001,15.1722,0.043831054,0.01606338,0.01952118,0.0062,281.1869535,7.9992263,0.72571427,t17_f5_c3,0.9963614,15.1631,0.0071,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60708.564398100134,2954564392015015002,2,2954564392015,20.076725,1,2954,0.08774899,15.165736,14.294436,15.1651,0.04514499,0.016959967,0.020234374,0.0064,281.1869559,7.9992254,0.7214286,t17_f5_c3,0.9985011,15.1583,0.0073,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60709.55726849986,2955557262015015000,2,2955557262015,19.125942,1,2955,0.14325187,15.048936,14.240527,15.0783,0.037866093,0.014599624,0.017984029,0.0098,281.1869621,7.9992075,0.75714284,t17_f5_c3,0.99960446,15.0567,0.0116,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,60709.56116899988,2955561162015015003,2,2955561162015,19.432777,1,2955,0.095122755,14.936651,14.185749,14.966,0.040147778,0.017450295,0.020104842,0.0078,281.1869613,7.9992183,0.7557143,t17_f5_c3,0.99993813,14.9591,0.0092,1533120220,True,True,False,26.0.1,0.0,ZTF21abihesd
ztf,61058.57759260014,3304577592015015003,2,3304577592015,18.717073,1,3304,0.34591535,17.018776,14.790715,17.1315,0.071998164,100.0,0.009249048,0.0929,281.1869305,7.9993395,0.80285716,t17_f5_c3,0.9979466,17.0505,0.1098,1533120220,True,True,False,27.5.7a32.dev1,0.0,ZTF21abihesd
ztf,61059.57328699995,3305573282015015003,2,3305573282015,19.070993,1,3305,0.32053635,16.761555,14.754055,16.7501,0.07162254,100.0,0.011273271,0.0454,281.1870165,7.999174,0.80142856,t17_f5_c3,0.9998075,16.7183,0.0555,1533120220,True,True,False,27.5.7a32.dev1,0.0,ZTF21abihesd
ztf,61059.5777431,3305577742015015001,2,3305577742015,18.480871,1,3305,0.36585754,16.630533,14.732355,16.7886,0.0779539,100.0,0.013569586,0.0669,281.1870548,7.9991969,0.7557143,t17_f5_c3,0.9999486,16.7942,0.0856,1533120220,True,True,False,27.5.7a32.dev1,0.0,ZTF21abihesd
