tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58582.4391667,828439162015015050,2,828439162015,20.18686,1,828,4.817787,13.461896,13.4986,0.026701152,0.0019,275.0175253,-10.5524315,0.56714284,t15_f5_c3,0.0,13.488,0.002,383120220,False,False,False,bulk_1.0.0,0.0,854481922015015107,ZTF19aapqtkz
ztf,58585.43910880014,831439102015015085,2,831439102015,19.887306,1,831,4.8545055,14.029581,14.0793,0.023196623,0.0028,275.0175294,-10.5524472,0.5342857,t15_f5_c3,0.0,14.0694,0.0031,383120220,False,False,False,bulk_1.0.0,0.0,854481922015015107,ZTF19aapqtkz
ztf,58589.420844899956,835420842015015089,1,835420842015,16.95371,1,835,10.320831,14.537166,14.5157,0.04009602,0.0339,275.0175222,-10.5524543,0.3557143,t15_f5_c3,0.0,14.5056,0.0427,383120120,False,False,False,bulk_1.0.0,0.0,854481922015015107,ZTF19aapqtkz
ztf,58593.39783560019,839397832015015037,2,839397832015,19.53869,1,839,4.857472,14.896326,14.9146,0.019240526,0.0066,275.0175266,-10.552452,0.6342857,t15_f5_c3,0.0,14.9121,0.008,383120220,False,False,False,bulk_1.0.0,0.0,854481922015015107,ZTF19aapqtkz
ztf,58605.43932869984,851439322015015074,2,851439322015,20.578203,1,851,4.8181543,15.665934,15.6905,0.032208957,0.0065,275.0175251,-10.5524278,0.5814286,t15_f5_c3,0.0,15.6767,0.0073,383120220,False,False,False,bulk_1.0.0,0.0,854481922015015107,ZTF19aapqtkz
ztf,58607.356932899915,853356932015015084,2,853356932015,20.484787,1,853,4.8758674,15.842012,15.8865,0.03655026,0.0078,275.0175338,-10.5524527,0.57714283,t15_f5_c3,0.0,15.8753,0.0089,383120220,False,False,False,bulk_1.0.0,0.0,854481922015015107,ZTF19aapqtkz
ztf,58608.43895829981,854438952015015026,1,854438952015,20.393574,1,854,10.389293,16.309525,16.3117,0.030597903,0.0105,275.017525,-10.5524256,0.44285715,t15_f5_c3,0.0,16.3009,0.0122,383120120,False,False,False,bulk_1.0.0,0.0,881377652015015064,ZTF19aapqtkz
ztf,58608.481921299826,854481922015015107,2,854481922015,20.589462,1,854,4.822459,15.938247,15.9758,0.03517765,0.0078,275.0175266,-10.5524298,0.57285714,t15_f5_c3,0.0,15.966,0.0089,383120220,False,False,False,bulk_1.0.0,0.0,881377652015015064,ZTF19aapqtkz
ztf,58619.409537000116,865409532015015007,2,865409532015,17.28938,1,865,4.937627,16.334213,16.3819,0.082132615,0.1408,275.0175471,-10.5524677,0.51714283,t15_f5_c3,0.0,16.3192,0.1707,383120220,False,False,False,bulk_1.0.0,0.0,893293682015015052,ZTF19aapqtkz
ztf,58619.4397454001,865439742015015004,1,865439742015,17.60568,1,865,10.389049,16.886196,16.8591,0.10338874,0.1371,275.0175443,-10.5524538,0.3642857,t15_f5_c3,0.0,16.8791,0.1791,383120120,False,False,False,bulk_1.0.0,0.0,893293682015015052,ZTF19aapqtkz
