tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60324.494930599816,2570494931715015004,2,2570494931715,19.97269,1,2570,4.44844,17.613216,17.6455,0.053123202,0.042,211.9644023,-10.0617069,0.9257143,t17_f5_c3,1.0,17.5996,0.0508,374120217.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60326.50003470015,2572500031715015004,1,2572500031715,19.816166,1,2572,3.8714933,17.293442,17.3243,0.048886225,0.0431,211.9643851,-10.0616724,0.94142854,t17_f5_c3,0.9999999,17.3617,0.0558,374120117.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60351.42131939996,2597421311715015002,1,2597421311715,19.910385,1,2597,4.0395455,18.64878,18.562,0.0879404,0.0908,211.9644173,-10.0617281,0.87142855,t17_f5_c3,0.99999946,18.5456,0.1136,374120117.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60351.481955999974,2597481951715015005,2,2597481951715,20.026613,1,2597,4.490299,18.060596,18.1302,0.053843908,0.0636,211.9644156,-10.0617114,0.93285716,t17_f5_c3,1.0,18.1387,0.0811,374120217.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60353.46843749983,2599468431715015002,2,2599468431715,20.134508,1,2599,4.355056,18.094755,18.1638,0.07754719,0.0627,211.9643882,-10.0616806,0.9457143,t17_f5_c3,0.99999976,18.2395,0.085,374120217.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60356.48114580009,2602481141715015002,1,2602481141715,20.53384,1,2602,3.9680955,19.1441,19.129,0.09401752,0.1056,211.9644127,-10.061676,0.93714285,t17_f5_c3,0.9999999,19.1476,0.1355,374120117.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60356.52497689985,2602524971715015006,2,2602524971715,20.367203,1,2602,4.391374,18.106302,18.0457,0.0628102,0.0498,211.9643959,-10.0616909,0.9285714,t17_f5_c3,0.9999995,18.0479,0.0627,374120217.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60374.45604170021,2620456041715015001,2,2620456041715,20.370611,1,2620,4.365667,19.055882,18.94,0.09791157,0.1128,211.964397,-10.0616865,0.93285716,t17_f5_c3,0.9999992,18.8124,0.1273,374120217.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
ztf,60383.370185200125,2629370181715015000,1,2629370181715,19.6541,1,2629,3.61051,19.9871,20.1261,0.28115,0.4335,211.9642647,-10.0617775,0.488571,t17_f5_c3,,20.0003,0.4936,,False,False,False,23.12.x,0.0,2.636432121715015e+18,ZTF24aabvtdh
ztf,60390.432129600085,2636432121715015001,2,2636432121715,19.95902,1,2636,4.373758,19.548874,19.5588,0.15917926,0.2856,211.9643945,-10.0616857,0.8414286,t17_f5_c3,0.99844325,19.4568,0.3325,374120217.0,True,False,False,23.12.x,0.0,,ZTF24aabvtdh
