tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60352.50128469989,2598501281515015003,1,2598501281515,19.782766,1,2598,5.001361,15.434419,15.5098,0.036283918,0.0073,196.8401337,-27.3753314,0.69,t17_f5_c3,0.999998,15.5093,0.0086,272120115.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60354.46956019988,2600469561515015002,1,2600469561515,20.055363,1,2600,4.964126,15.424526,15.4698,0.03193101,0.0067,196.8401174,-27.3753305,0.6242857,t17_f5_c3,0.9999984,15.4672,0.0077,272120115.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60356.439976899885,2602439971515015007,1,2602439971515,20.40896,1,2602,4.973393,15.441054,15.4747,0.028739626,0.006,196.8401153,-27.375325,0.72,t17_f5_c3,1.0,15.4768,0.0067,272120115.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60356.52309030015,2602523091515015007,2,2602523091515,20.102596,1,2602,23.254347,15.583491,15.5845,0.0378648,0.0079,196.8401271,-27.3753258,0.86142856,t17_f5_c3,0.9999954,15.572,0.0092,272120215.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60363.43803239986,2609438031515015001,2,2609438031515,17.604239,1,2609,23.12582,15.766434,15.8266,0.042549707,0.0574,196.8401295,-27.3753739,0.7985714,t17_f5_c3,0.99999875,15.7607,0.0692,272120215.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60374.47068289993,2620470681515015005,2,2620470681515,19.854095,1,2620,23.186338,16.091305,16.061,0.028088797,0.0129,196.8401242,-27.3753459,0.8542857,t17_f5_c3,0.9999999,16.0421,0.0156,272120215.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60383.36640049983,2629366401515015015,1,2629366401515,16.4569,1,2629,5.39824,17.0396,17.0229,0.403885,0.355,196.8402262,-27.375251,0.347143,t17_f5_c3,,17.045,0.4649,,False,False,False,24.4.1,0.0,2.659328621515015e+18,ZTF24aaervkt
ztf,60389.4223842998,2635422381515015001,1,2635422381515,19.23939,1,2635,4.9482107,17.508074,17.5213,0.058559395,0.0607,196.8401278,-27.3753527,0.82857144,t17_f5_c3,0.9999994,17.5074,0.0765,272120115.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60391.419675900135,2637419671515015003,2,2637419671515,18.43072,1,2637,23.207663,16.621847,16.5215,0.03303537,0.0588,196.8401467,-27.3753538,0.8157143,t17_f5_c3,1.0,16.5098,0.0744,272120215.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60391.419675900135,2637419671515025003,2,2637419671515,18.4307,1,2637,23.2077,16.6218,16.5215,0.033035,0.0588,196.8401467,-27.3753538,0.815714,t17_f5_c3,,16.5098,0.0744,,False,False,True,24.4.1,0.0,2.667380091515015e+18,ZTF24aaervkt
ztf,60392.36978009995,2638369781515015010,2,2638369781515,17.466103,1,2638,23.118141,16.710205,16.6828,0.08992969,0.1529,196.8401354,-27.3753799,0.71428573,t17_f5_c3,0.9999974,16.784,0.2153,272120215.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60392.41836810019,2638418361515015133,1,2638418361515,17.935966,1,2638,4.7832103,17.498861,17.8408,0.12577696,0.2197,196.8401065,-27.3754168,0.45857143,t17_f5_c3,0.9917385,17.8442,0.2829,272120115.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
ztf,60398.31337960018,2644313371515015001,1,2644313371515,18.937109,1,2644,5.0267725,17.881128,17.7478,0.10550191,0.092,196.840138,-27.3753245,0.26857144,t17_f5_c3,0.9985212,17.6807,0.1108,272120115.0,True,False,True,23.12.x,0.0,,ZTF24aaervkt
