tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60889.32778939977,3135327783515015018,2,3135327783515,20.781809,1,3135,4.1144733,19.817959,19.6896,0.11954223,0.1627,340.9695302,33.6182379,0.79285717,t17_f5_c3,0.99999964,19.7887,0.2211,691120235.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60889.36835649982,3135368354615015029,1,3135368354615,20.926973,1,3135,4.0505,19.650677,19.5943,0.11986593,0.1244,340.9695185,33.6182037,0.88857144,t17_f5_c3,0.9999976,19.6419,0.1627,692120146.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60889.418182900175,3135418183515015016,1,3135418183515,20.874104,1,3135,3.8627987,19.63741,19.4913,0.14850254,0.1133,340.9695159,33.6182057,0.79714286,t17_f5_c3,0.9999809,19.4691,0.1391,691120135.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60891.2807407002,3137280744615015018,1,3137280744615,20.393814,1,3137,4.039718,19.606953,19.4666,0.14856058,0.1802,340.9695236,33.6182007,0.8842857,t17_f5_c3,0.9999976,19.2512,0.1883,692120146.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60891.32414350007,3137324144615015031,2,3137324144615,20.358711,1,3137,1.2360171,19.732573,20.125,0.19436686,0.3121,340.9696255,33.6182081,0.81714284,t17_f5_c3,0.99998194,20.1504,0.4027,692120246.0,True,True,True,27.5.6,0.0,18.521696,100.0,0.06371939,,ZTF25abgkgkl
ztf,60892.38662040001,3138386623515015014,1,3138386623515,20.735867,1,3138,3.7664394,19.575024,19.596,0.13553007,0.133,340.9694857,33.618194,0.82285714,t17_f5_c3,0.9999753,19.655,0.1766,691120135.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60892.4146412001,3138414643515015018,2,3138414643515,20.766985,1,3138,4.0236945,19.606647,19.3935,0.1310579,0.1228,340.969565,33.6182313,0.72571427,t17_f5_c3,0.9999778,19.5615,0.1776,691120235.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60894.37085650023,3140370854615015017,2,3140370854615,19.98255,1,3140,1.4460598,19.598251,19.4538,0.14909232,0.2376,340.9696036,33.6181346,0.6514286,t17_f5_c3,0.9993677,19.5326,0.3246,692120246.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60894.42914350005,3140429144615015012,1,3140429144615,20.185974,1,3140,3.8644228,19.517616,19.2643,0.1417666,0.1729,340.9695787,33.6182214,0.8642857,t17_f5_c3,0.9993006,18.8662,0.1531,692120146.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60896.366088000126,3142366084615015014,2,3142366084615,19.532335,1,3142,1.5431867,19.369526,19.4964,0.18791792,0.4077,340.9694926,33.6182318,0.8471429,t17_f5_c3,0.9999779,19.506,0.5271,692120246.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60896.451597199775,3142451594615015009,1,3142451594615,19.3816,1,3142,4.12952,19.3892,19.1512,0.228722,0.3338,340.9695091,33.6181613,0.7,t17_f5_c3,,19.0258,0.3817,,False,False,False,27.5.6,0.0,,,,3.172244803515015e+18,ZTF25abgkgkl
ztf,60897.43413189985,3143434133515015001,1,3143434133515,19.1616,1,3143,3.84163,19.497,18.7872,0.291381,0.2775,340.9696247,33.6181563,0.397143,t17_f5_c3,,18.8188,0.3668,,False,False,False,27.5.6,0.0,,,,3.172244803515015e+18,ZTF25abgkgkl
ztf,60898.42348380014,3144423484615015006,1,3144423484615,19.470623,1,3144,4.095052,19.29749,19.4149,0.18187566,0.3794,340.9694756,33.6182742,0.88857144,t17_f5_c3,0.9999402,19.4361,0.4963,692120146.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60899.39196760021,3145391963515015004,2,3145391963515,19.506649,1,3145,4.1240063,19.169374,19.1997,0.18937877,0.3155,340.9695634,33.6181614,0.86142856,t17_f5_c3,0.9999968,19.0773,0.361,691120235.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60901.37501160009,3147375014615015020,2,3147375014615,20.113823,1,3147,1.3266947,19.500957,19.4388,0.14938079,0.2318,340.9695685,33.6182381,0.89857143,t17_f5_c3,0.9999577,19.288,0.2563,692120246.0,True,True,True,27.5.6,0.0,18.440195,100.0,0.056232832,,ZTF25abgkgkl
ztf,60902.26444440009,3148264443515015019,1,3148264443515,20.43465,1,3148,3.9279914,19.646168,19.6462,0.13259202,0.1901,340.969535,33.6182253,0.8457143,t17_f5_c3,0.9999681,19.9264,0.3124,691120135.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60902.341851899866,3148341853515015014,2,3148341853515,20.365332,1,3148,4.324232,19.464638,19.406,0.1193274,0.1645,340.9695056,33.6181332,0.9085714,t17_f5_c3,0.999999,19.56,0.2387,691120235.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60903.30234949989,3149302344615015023,2,3149302344615,20.683641,1,3149,1.3593019,19.47395,19.4039,0.11231906,0.1407,340.9695684,33.6182195,0.8814286,t17_f5_c3,0.9999751,19.2614,0.154,692120246.0,True,True,True,27.5.6,0.0,18.429949,100.0,0.04293916,,ZTF25abgkgkl
ztf,60903.37688660016,3149376884615015019,1,3149376884615,20.674644,1,3149,3.9785805,19.491215,19.4638,0.13131125,0.1346,340.9695634,33.618171,0.8757143,t17_f5_c3,0.99997246,19.4666,0.1703,692120146.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
ztf,60903.37688660016,3149376884615035019,1,3149376884615,20.6746,1,3149,3.97858,19.4912,19.4638,0.131311,0.1346,340.9695634,33.618171,0.875714,t17_f5_c3,,19.4666,0.1703,,False,False,False,27.5.6,0.0,,,,3.178237543515015e+18,ZTF25abgkgkl
ztf,60904.28209490003,3150282093515015015,1,3150282093515,20.76843,1,3150,3.840519,19.62789,19.6046,0.15448664,0.141,340.9695087,33.6182065,0.8,t17_f5_c3,0.9999939,19.7536,0.2036,691120135.0,True,False,False,27.5.6,0.0,,,,,ZTF25abgkgkl
