tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58297.27055560006,543270555615015002,2,543270555615,19.613522,1,543,1.0892267,16.03191,12.505955,16.3707,0.1385103,100.0,0.0053839376,0.0359,215.5579901,22.6503751,0.31666666,0.0,16.3807,0.0398,580120256.0,True,True,False,bulk_1.0.0,0.0,0.0,,ZTF18abdffjd
ztf,58469.52947920002,715529471515010091,1,715529471515,19.277552,-1,715,0.3386857,15.363411,13.6968565,15.4621,0.077526815,100.0,0.016704371,0.0161,215.557963,22.6506645,0.56,0.0,15.4702,0.0177,629120115.0,False,True,False,bulk_1.0.0,0.0,7.18487345615015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58472.48734949995,718487345615015001,1,718487345615,19.355814,1,718,0.702398,15.884185,13.3908615,16.221,0.090479605,100.0,0.009103771,0.0249,215.5581617,22.6504882,0.43666667,0.0,16.2244,0.0289,580120156.0,False,True,False,bulk_1.0.0,0.0,7.27519985615015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58472.538067100104,718538061515015034,1,718538061515,20.47894,1,718,0.45018983,16.442137,13.415977,16.6376,0.13628829,100.0,0.008394496,0.0266,215.5581108,22.6505342,0.26,0.0,16.6268,0.0276,629120115.0,False,True,False,bulk_1.0.0,0.0,7.27519985615015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58480.5259953998,726525991515015012,1,726525991515,19.493778,1,726,0.8785902,16.451609,13.416558,16.6403,0.057467505,100.0,0.0035107676,0.0301,215.5581431,22.6504151,0.76,0.0,16.6401,0.0335,629120115.0,False,True,False,bulk_1.0.0,0.0,7.53491155615015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58480.54682870023,726546825615015001,2,726546825615,19.629333,1,726,1.6658828,15.407095,,15.7045,0.020099798,,,0.0174,215.5579019,22.6502306,0.47333333,0.0,15.7061,0.0185,580120256.0,False,False,True,bulk_1.0.0,0.0,7.53491155615015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58480.547280100174,726547281515015022,2,726547281515,19.620443,1,726,0.65989435,15.548199,12.5032015,15.9002,0.17337817,100.0,0.010495316,0.0215,215.5582072,22.6505464,0.26333332,0.0,15.8897,0.0226,629120215.0,False,True,False,bulk_1.0.0,0.0,7.53491155615015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58481.51675930014,727516751515015012,2,727516751515,19.8299,1,727,0.646853,15.2565,12.483131,15.5499,0.173169,100.0,0.013462409,0.0161,215.5582298,22.6505955,0.216667,,15.5366,0.0168,,False,True,False,bulk_1.0.0,0.0,7.53491155615015e+17,t12_f5_c3,ZTF18abdffjd
ztf,58481.51998839993,727519985615015007,2,727519985615,19.813444,1,727,1.8369381,15.491938,,15.4544,0.10276585,,,0.0142,215.5580311,22.6501525,0.3,0.0,15.4474,0.0149,580120256.0,False,False,True,bulk_1.0.0,0.0,7.57516451515015e+17,t8_f5_c3,ZTF18abdffjd
ztf,58487.505590300076,733505595615015004,1,733505595615,20.847834,1,733,0.5300531,16.019365,13.403727,16.3007,0.057531595,100.0,0.0051719076,0.0186,215.5580953,22.6505261,0.45666668,0.0,16.2969,0.0192,580120156.0,False,True,False,bulk_1.0.0,0.0,7.53491155615015e+17,t8_f5_c3,ZTF18abdffjd
