tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58283.39969909983,529399695415010002,1,529399695415,20.9959,-1,529,0.080768,21.1758,21.19342,21.0581,0.293369,0.28647873,0.2981686,0.4324,288.3678764,7.371011,0.566667,20.8465,0.4612,False,True,False,bulk_1.0.0,0.0,5.5737739541501e+17,,,,ZTF18abegifr
ztf,58290.399108800106,536399105415010003,1,536399105415,20.697,-1,536,0.078835,20.8153,21.748478,21.4911,0.239474,0.54857415,0.5656267,0.7369,288.3678836,7.37101,0.556667,21.1119,0.6717,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58292.41350689996,538413505415010002,1,538413505415,20.9566,-1,538,0.077534,20.9816,21.434425,20.8924,0.291892,0.4307535,0.44294748,0.3717,288.3679102,7.3709841,0.48,20.509,0.3354,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58304.358680599835,550358685415010012,2,550358685415,20.716227,-1,550,0.0695174,17.259298,17.779598,17.3326,0.061924182,0.08356961,0.09999543,0.0206,288.3678824,7.3709687,0.6333333,17.3227,0.0254,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58305.33310189983,551333105415010002,1,551333105415,20.4685,-1,551,0.342245,20.5481,22.91676,20.8434,0.242393,2.1093578,2.1477516,0.4668,288.3679834,7.3710146,0.576667,20.6496,0.5002,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58305.37614580011,551376145415010008,2,551376145415,19.906086,-1,551,0.16312096,17.275562,17.75384,17.3529,0.053308893,0.06311013,0.08281523,0.0327,288.3678984,7.3709471,0.80333334,17.3281,0.0405,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58307.37787039997,553377875415010006,2,553377875415,20.87654,-1,553,0.11483628,17.23582,17.818615,17.2555,0.0458005,0.053827386,0.0783408,0.0178,288.3679031,7.3709618,0.5966667,17.213,0.021,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58308.33459489979,554334595415010008,2,554334595415,19.69862,-1,554,0.07238344,17.189337,17.903051,17.2378,0.057596922,0.09256252,0.11114378,0.0433,288.367885,7.37097,0.62,17.1375,0.0502,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58310.380914399866,556380915415010003,2,556380915415,20.426746,-1,556,0.33322108,17.186977,17.90762,17.1404,0.058454886,0.09523649,0.11352132,0.0208,288.3679012,7.3708997,0.63,17.1505,0.0262,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58311.37739579985,557377395415010005,2,557377395415,20.517574,-1,557,0.11296673,17.184862,17.91174,17.2463,0.049866647,0.075104326,0.097400405,0.022,288.367893,7.3709552,0.56666666,17.1787,0.0258,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58312.358298600186,558358295415010001,1,558358295415,20.6197,-1,558,0.103777,20.5329,23.061634,20.0945,0.266276,2.6948583,2.734173,0.2313,288.3679102,7.3710103,0.466667,20.0596,0.2879,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58313.33547449997,559335475415010003,1,559335475415,20.8644,-1,559,0.146954,20.4671,24.175516,20.5365,0.237789,7.1213098,7.236995,0.301,288.3679183,7.3709559,0.563333,20.4942,0.3741,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58313.38188660005,559381885415010042,2,559381885415,20.415339,-1,559,0.15067233,17.127056,18.034378,17.1171,0.03510634,0.041650984,0.08096824,0.0199,288.3679108,7.370956,0.63,17.0775,0.0241,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58314.35651620012,560356515415010002,1,560356515415,20.849,-1,560,0.255905,20.4792,23.859943,20.2748,0.220225,4.861771,4.956372,0.243,288.3679636,7.3710007,0.516667,20.1504,0.278,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58315.39606480021,561396065415010001,1,561396065415,20.5955,-1,561,0.610076,20.4307,100.0,20.1501,0.254647,100.0,100.0,0.2697,288.3680564,7.3709572,0.486667,20.142,0.3442,False,True,False,bulk_1.0.0,0.0,5.6233807541501e+17,,,,ZTF18abegifr
ztf,58316.338078700006,562338075415010006,2,562338075415,20.76661,-1,562,0.063247055,17.119953,18.05094,17.1421,0.042913783,0.07254064,0.10115601,0.0169,288.367885,7.3709677,0.68666667,17.1054,0.0202,False,True,False,bulk_1.0.0,0.0,5.8629828541501e+17,0.0,488120254.0,,ZTF18abegifr
ztf,58316.37543979986,562375435415010003,1,562375435415,20.7414,-1,562,0.162685,20.4773,23.903603,20.3065,0.22657,5.2221866,5.317689,0.262,288.3678925,7.371034,0.543333,19.9378,0.241,False,True,False,bulk_1.0.0,0.0,5.8629828541501e+17,,,t8_f5_c3,ZTF18abegifr
ztf,58317.356875000056,563356875415010003,1,563356875415,20.8213,-1,563,0.384887,20.4368,26.320427,20.6393,0.306333,68.49896,69.12646,0.3324,288.3678357,7.3710812,0.553333,20.6872,0.4485,False,True,False,bulk_1.0.0,0.0,5.8629828541501e+17,,,t8_f5_c3,ZTF18abegifr
