tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,59250.56371530006,1496563710215015019,2,1496563710215,18.7668,1,1496,1.63903,16.5897,16.1471,0.05927,0.0277,286.3743789,-6.0832118,0.495714,t17_f5_c3,16.1338,0.0337,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF21aalooxs
ztf,59250.56608799985,1496566080215015016,2,1496566080215,18.5644,1,1496,0.307809,16.0428,16.143,0.065513,0.03,286.3742588,-6.0826778,0.672857,t17_f5_c3,16.1087,0.0362,False,True,True,correction_0.0.1,0.0,14.121223,100.0,0.011160834,,,,ZTF21aalooxs
ztf,59250.568460599985,1496568460215015007,2,1496568460215,18.4151,1,1496,0.72557,16.0875,16.2565,0.081934,0.0394,286.3743832,-6.0829325,0.644286,t17_f5_c3,16.2252,0.0481,False,True,True,correction_0.0.1,0.0,14.12871,100.0,0.013488021,,,,ZTF21aalooxs
ztf,59250.57084489986,1496570840215015033,2,1496570840215,18.0053,1,1496,0.18759,15.8052,16.1135,0.06804,0.0439,286.3742708,-6.0827115,0.601429,t17_f5_c3,16.065,0.0533,False,True,True,correction_0.0.1,0.0,14.076893,100.0,0.013849737,,,,ZTF21aalooxs
ztf,59251.564363399986,1497564360215015090,2,1497564360215,18.2365,1,1497,0.161184,15.8052,16.052,0.063772,0.0252,286.3742359,-6.0827974,0.457143,t17_f5_c3,15.9997,0.0297,False,True,True,correction_0.0.1,0.0,14.076893,100.0,0.012980974,,,,ZTF21aalooxs
ztf,59251.56912040012,1497569120215015036,2,1497569120215,18.0111,1,1497,0.399471,15.7792,16.0111,0.05281,0.0339,286.3743368,-6.0828525,0.588571,t17_f5_c3,15.9827,0.0416,False,True,True,correction_0.0.1,0.0,14.071549,100.0,0.010956105,,,,ZTF21aalooxs
ztf,59251.57150459988,1497571500215015088,2,1497571500215,17.5886,1,1497,0.483334,16.1044,16.0437,0.070949,0.0444,286.3743838,-6.0828349,0.447143,t17_f5_c3,15.9565,0.0521,False,True,True,correction_0.0.1,0.0,14.1314745,100.0,0.011528576,,,,ZTF21aalooxs
ztf,59252.56303239986,1498563030215015038,2,1498563030215,19.3631,1,1498,0.587964,15.9291,16.1202,0.103275,0.0229,286.3743981,-6.082862,0.67,t17_f5_c3,16.0966,0.0272,False,True,True,correction_0.0.1,0.0,14.100993,100.0,0.019175746,,,,ZTF21aalooxs
ztf,59252.56541670021,1498565410215015017,2,1498565410215,19.1701,1,1498,0.61447,16.0066,16.1367,0.087382,0.0263,286.3744017,-6.0828788,0.51,t17_f5_c3,16.111,0.0317,False,True,True,correction_0.0.1,0.0,14.11497,100.0,0.015302784,,,,ZTF21aalooxs
ztf,59252.5677894,1498567780215015011,2,1498567780215,18.9631,1,1498,0.424132,16.1473,16.2088,0.084975,0.0334,286.3743143,-6.0828738,0.605714,t17_f5_c3,16.1848,0.0408,False,True,True,correction_0.0.1,0.0,14.13833,100.0,0.013356821,,,,ZTF21aalooxs
ztf,59252.570162000135,1498570160215015012,2,1498570160215,18.685,1,1498,0.593897,16.1108,16.1928,0.099475,0.0411,286.3744216,-6.0828285,0.564286,t17_f5_c3,16.1702,0.0508,False,True,True,correction_0.0.1,0.0,14.132511,100.0,0.016084166,,,,ZTF21aalooxs
ztf,59253.562384299934,1499562380215015035,2,1499562380215,19.379,1,1499,0.612217,15.9975,16.1043,0.066985,0.0216,286.3743821,-6.082893,0.614286,t17_f5_c3,16.1008,0.026,False,True,True,correction_0.0.1,0.0,14.113372,100.0,0.011812071,,,,ZTF21aalooxs
ztf,59253.56481479993,1499564810215015035,2,1499564810215,19.1464,1,1499,0.489361,15.916,16.0556,0.070038,0.0231,286.3744047,-6.0827769,0.802857,t17_f5_c3,16.0519,0.0282,False,True,True,correction_0.0.1,0.0,14.098549,100.0,0.013132667,,,,ZTF21aalooxs
ztf,59253.56723379996,1499567230215015021,2,1499567230215,18.8454,1,1499,0.649391,16.0043,16.1092,0.074884,0.0287,286.3744279,-6.0828501,0.704286,t17_f5_c3,16.0834,0.0349,False,True,True,correction_0.0.1,0.0,14.114568,100.0,0.013137003,,,,ZTF21aalooxs
ztf,59253.56966440007,1499569660215015015,2,1499569660215,18.6657,1,1499,0.485894,16.1821,16.1606,0.051888,0.0369,286.3743271,-6.0828862,0.727143,t17_f5_c3,16.1602,0.0464,False,True,True,correction_0.0.1,0.0,14.143727,100.0,0.0079381205,,,,ZTF21aalooxs
ztf,59254.564097200055,1500564090215015087,2,1500564090215,17.8976,1,1500,0.635147,15.6237,15.7413,0.078784,0.0433,286.3743787,-6.0826244,0.64,t17_f5_c3,15.7194,0.0533,False,True,True,correction_0.0.1,0.0,14.037407,100.0,0.018277671,,,,ZTF21aalooxs
ztf,59255.563796299975,1501563790215015042,2,1501563790215,19.1077,1,1501,0.506603,15.8111,16.0104,0.091592,0.0207,286.374347,-6.0828825,0.701429,t17_f5_c3,15.9879,0.0246,False,True,True,correction_0.0.1,0.0,14.078092,100.0,0.01856325,,,,ZTF21aalooxs
ztf,59255.5662153,1501566210215015036,2,1501566210215,19.0432,1,1501,0.299646,15.8495,15.9415,0.074643,0.0214,286.374351,-6.0827603,0.824286,t17_f5_c3,15.9271,0.026,False,True,True,correction_0.0.1,0.0,14.085765,100.0,0.014706019,,,,ZTF21aalooxs
ztf,59255.5686458,1501568640215015021,2,1501568640215,18.9379,1,1501,0.524039,16.0284,16.0844,0.062496,0.0274,286.3744143,-6.0827794,0.827143,t17_f5_c3,16.086,0.0341,False,True,True,correction_0.0.1,0.0,14.118757,100.0,0.010764524,,,,ZTF21aalooxs
ztf,59256.56101850001,1502561010215015020,2,1502561010215,19.3187,1,1502,0.68946,15.9455,16.034,0.132552,0.0198,286.3743997,-6.0829063,0.531429,t17_f5_c3,16.0254,0.0238,False,True,True,correction_0.0.1,0.0,14.104019,100.0,0.024310496,,,,ZTF21aalooxs
ztf,59256.56340279989,1502563400215015054,2,1502563400215,19.1848,1,1502,0.099082,15.8816,15.9623,0.045763,0.0206,286.3742948,-6.0827638,0.841429,t17_f5_c3,15.9703,0.0254,False,True,True,correction_0.0.1,0.0,14.092014,100.0,0.008804003,,,,ZTF21aalooxs
