tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58522.22829859983,768228293615015012,2,768228293615,20.296694,1,768,2.07209,19.358192,19.471,0.16026504,0.1785,108.8754408,-1.0938811,0.26142856,t15_f5_c3,0.0,19.3196,0.1935,411120236.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18actcjih
ztf,58559.200555600226,805200553615015010,2,805200553615,19.520693,1,805,1.6628548,18.89085,18.9589,0.17789035,0.226,108.8755599,-1.0938965,0.31285715,t15_f5_c3,0.0,19.0328,0.3084,411120236.0,False,False,False,bulk_1.0.0,0.0,8.32133913615015e+17,,,,ZTF18actcjih
ztf,58585.15071759978,831150713615015007,2,831150713615,19.588423,1,831,2.1748517,19.24696,19.0238,0.18802318,0.2119,108.8753896,-1.0939645,0.24142857,t15_f5_c3,0.0,18.8582,0.2322,411120236.0,False,False,False,bulk_1.0.0,0.0,8.32133913615015e+17,,,,ZTF18actcjih
ztf,58586.133911999874,832133913615015007,2,832133913615,19.431093,1,832,1.5924197,19.149681,19.0143,0.20693113,0.2577,108.8755789,-1.0938937,0.36857143,t15_f5_c3,0.0,18.729,0.2533,411120236.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18actcjih
ztf,58756.52748840023,1002527483615015003,2,1002527483615,19.937418,1,1002,1.7715954,19.36219,19.2927,0.1431312,0.2095,108.8755184,-1.0939176,0.75285715,t17_f5_c3,0.9999646,19.274,0.2609,411120236.0,False,False,False,bulk_1.0.0,0.0,1.019512593615015e+18,,,,ZTF18actcjih
ztf,58773.51259260019,1019512593615015005,2,1019512593615,19.768585,1,1019,1.8767103,19.063604,18.9075,0.14154452,0.1809,108.8755086,-1.0938555,0.6842857,t17_f5_c3,0.9997517,18.8425,0.2164,411120236.0,False,False,False,bulk_1.0.0,0.0,1.037467473615015e+18,,,,ZTF18actcjih
ztf,58791.4674769002,1037467473615015006,2,1037467473615,20.431156,1,1037,1.8771882,18.717264,18.7599,0.13347098,0.094,108.8754802,-1.0939358,0.75,t17_f5_c3,0.9999882,18.8232,0.124,411120236.0,False,False,False,bulk_1.0.0,0.0,1.043427293615015e+18,,,,ZTF18actcjih
ztf,58797.42729170015,1043427293615015003,2,1043427293615,19.908556,1,1043,2.0624278,19.003815,18.8285,0.18828681,0.1524,108.8754536,-1.0938535,0.5742857,t17_f5_c3,0.9775052,19.0498,0.2366,411120236.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18actcjih
ztf,58835.40464119986,1081404643615015012,2,1081404643615,19.338284,1,1081,1.6151688,19.12238,19.1131,0.17846867,0.1894,108.8755864,-1.0938683,0.32,t17_f5_c3,0.9441886,19.2207,0.2654,411120236.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18actcjih
ztf,59128.50212959992,1374502123615015009,2,1374502123615,19.506573,1,1374,1.7883554,18.86563,18.993,0.14986691,0.2614,108.8755394,-1.093852,0.54714286,t17_f5_c3,0.999292,18.8296,0.287,411120236.0,False,False,False,bulk_1.0.0,0.0,1.385500273615015e+18,,,,ZTF18actcjih
ztf,59139.50027780002,1385500273615015005,2,1385500273615,20.532564,1,1385,2.037754,18.965176,18.7904,0.108292624,0.0912,108.8754619,-1.0938485,0.51714283,t17_f5_c3,0.997241,18.8288,0.1168,411120236.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18actcjih
ztf,59509.44319440005,1755443193615015004,2,1755443193615,19.903683,1,1755,1.8240644,19.17108,19.0037,0.13256365,0.1751,108.8755042,-1.0939089,0.69,t17_f5_c3,0.9927373,18.9277,0.2074,411120236.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18actcjih
ztf,59522.33975689998,1768339753615015010,2,1768339753615,20.492002,1,1768,1.4473577,19.11472,18.9939,0.17220303,0.1093,108.8756033,-1.093946,0.6357143,t17_f5_c3,0.99980056,19.0174,0.1381,411120236.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18actcjih
ztf,59972.29428240005,2218294283615015003,2,2218294283615,20.080778,1,2218,2.7954297,18.902464,18.8588,0.11831616,0.1178,108.8752082,-1.0939978,0.50285715,t17_f5_c3,0.97260934,18.9476,0.1612,411120236.0,True,False,False,1.1.6,0.0,,,,,ZTF18actcjih
ztf,60615.46075229999,2861460753615015006,2,2861460753615,20.520752,1,2861,1.65629,18.975657,18.8061,0.107452594,0.0891,108.8755449,-1.0939347,0.77,t17_f5_c3,0.9999818,18.78,0.1075,411120236.0,True,False,False,25.0.0,0.0,,,,,ZTF18actcjih
ztf,60624.546192099806,2870546193615015007,2,2870546193615,20.427519,1,2870,1.8581022,19.173803,19.097,0.1293747,0.127,108.8755027,-1.0938832,0.7714286,t17_f5_c3,0.99503505,18.9665,0.1403,411120236.0,True,False,False,25.0.0,0.0,,,,,ZTF18actcjih
ztf,60632.38318290003,2878383183615015007,2,2878383183615,19.220848,1,2878,1.557715,18.764273,18.7469,0.17953816,0.196,108.8755562,-1.0940112,0.50285715,t17_f5_c3,0.9996469,19.0229,0.3226,411120236.0,True,False,False,25.0.0,0.0,,,,,ZTF18actcjih
ztf,60633.446898099966,2879446893615015004,2,2879446893615,19.213621,1,2879,2.020681,18.814552,18.8026,0.16583598,0.1895,108.875494,-1.093804,0.5271429,t17_f5_c3,0.9999821,18.8208,0.2459,411120236.0,True,False,False,25.0.0,0.0,,,,,ZTF18actcjih
