tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58588.439317100216,834439310415015014,2,834439310415,20.1927,1,834,1.90452,17.4181,17.5387,0.319023,0.0602,271.4604129,-5.4356933,0.052857,t15_f5_c3,17.3925,0.0612,False,False,False,bulk_1.0.0,0.0,8.37460150415015e+17,,,,,,ZTF19aaqyvau
ztf,58591.46015049983,837460150415015016,2,837460150415,19.481651,1,837,1.4879434,16.7776,17.1863,0.15736449,0.052,271.4605013,-5.4355901,0.108571425,t15_f5_c3,17.0193,0.0567,False,False,False,bulk_1.0.0,0.0,8.63356300415015e+17,0.0,434120204.0,,,,ZTF19aaqyvau
ztf,58591.46015049983,837460150415015017,2,837460150415,19.4817,1,837,1.44514,16.8934,17.3172,0.058322,0.0583,271.4605275,-5.4355789,0.092857,t15_f5_c3,16.886,0.0502,False,False,False,bulk_1.0.0,0.0,8.63356300415015e+17,,,,,,ZTF19aaqyvau
ztf,58591.46015049983,837460150415015018,2,837460150415,19.4817,1,837,0.696687,16.8875,16.6569,0.05852,0.0358,271.4604612,-5.4353568,0.204286,t15_f5_c3,16.6205,0.0404,False,True,True,bulk_1.0.0,0.0,8.63356300415015e+17,,,13.545803,100.0,0.0026954126,ZTF19aaqyvau
ztf,58617.356307900045,863356300415015016,2,863356300415,20.3038,1,863,0.7476545,16.63933,16.5773,0.1816221,0.0261,271.4605838,-5.4353758,0.14714286,t15_f5_c3,16.5403,0.0276,True,True,True,bulk_1.0.0,0.0,0.0,0.0,434120204.0,13.533035,100.0,0.010390842,ZTF19aaqyvau
ztf,58768.114340300206,1014114340415010015,2,1014114340415,19.5251,-1,1014,0.158373,16.2492,16.6315,0.102134,0.0345,271.4605672,-5.4351493,0.592857,t17_f5_c3,16.6637,0.0418,False,True,True,bulk_1.0.0,0.0,1.027107620415015e+18,,,13.695728,100.0,0.009722573,ZTF19aaqyvau
ztf,58777.08748839982,1023087480415015016,2,1023087480415,19.161,1,1023,0.645293,15.7838,15.7116,0.051649,0.0176,271.4603799,-5.4352807,0.808571,t17_f5_c3,15.6823,0.0204,False,True,True,bulk_1.0.0,0.0,1.027107620415015e+18,,,13.461005,100.0,0.0060805674,ZTF19aaqyvau
ztf,58777.10724540008,1023107240415015008,1,1023107240415,19.863882,1,1023,0.8324166,18.383553,18.2208,0.10139646,0.0741,271.4603462,-5.4353317,0.8414286,t17_f5_c3,18.272,0.0955,False,True,False,bulk_1.0.0,0.0,1.027107620415015e+18,0.99320424,434120104.0,15.982085,100.0,0.011102882,ZTF19aaqyvau
ztf,58781.08615740016,1027086150415015011,2,1027086150415,19.0155,1,1027,0.669817,15.8751,15.912,0.040549,0.0207,271.4603934,-5.4353065,0.804286,t17_f5_c3,15.8586,0.0233,False,True,True,bulk_1.0.0,0.0,1.027107620415015e+18,,,13.471364,100.0,0.0044308356,ZTF19aaqyvau
ztf,58781.10762730008,1027107620415015008,1,1027107620415,19.462013,1,1027,1.2012062,18.176313,18.4694,0.14273319,0.1046,271.4603846,-5.4354875,0.57714283,t17_f5_c3,18.512,0.1353,True,True,False,bulk_1.0.0,0.0,0.0,0.7008044,434120104.0,15.957366,0.011086982,0.01849038,ZTF19aaqyvau
ztf,58940.482175900135,1186482170415015008,1,1186482170415,20.0838,1,1186,0.930681,18.7376,18.5336,0.100822,0.0882,271.4607299,-5.4353441,0.858571,t17_f5_c3,18.4597,0.1,False,True,False,bulk_1.0.0,0.0,1.212477460415015e+18,,,16.01568,100.0,0.008218407,ZTF19aaqyvau
ztf,58944.482222199906,1190482220415015014,1,1190482220415,19.752676,1,1190,0.6386358,18.920946,18.8074,0.16281503,0.1414,271.4605504,-5.4353579,0.9114286,t17_f5_c3,18.8767,0.1887,False,True,False,bulk_1.0.0,0.0,1.190503490415015e+18,0.9913817,434120104.0,16.02952,100.0,0.011353356,ZTF19aaqyvau
ztf,58944.50349539984,1190503490415015012,2,1190503490415,19.987843,1,1190,0.76029867,16.294777,16.4802,0.08384444,0.0225,271.4605855,-5.4353798,0.60714287,t17_f5_c3,16.3427,0.0234,False,True,True,bulk_1.0.0,0.0,1.212477460415015e+18,0.9989754,434120204.0,13.51008,100.0,0.006450534,ZTF19aaqyvau
ztf,58955.47952549998,1201479520415010015,1,1201479520415,20.2532,-1,1201,0.341046,18.9788,19.2705,0.155006,0.1566,271.4604967,-5.4350882,0.845714,t17_f5_c3,19.4625,0.229,False,True,False,bulk_1.0.0,0.0,1.212477460415015e+18,,,16.188042,100.0,0.011858918,ZTF19aaqyvau
ztf,58963.44249999989,1209442490415015010,1,1209442490415,20.4764,1,1209,0.787172,19.3082,19.1932,0.141914,0.1279,271.4607047,-5.4353106,0.851429,t17_f5_c3,19.1161,0.143,False,True,False,bulk_1.0.0,0.0,1.212477460415015e+18,,,16.052475,100.0,0.0070751337,ZTF19aaqyvau
ztf,58966.45750000002,1212457490415015015,1,1212457490415,20.8004,1,1212,0.313472,18.5902,18.6304,0.081037,0.0695,271.4605969,-5.4352333,0.912857,t17_f5_c3,18.6442,0.0823,False,True,False,bulk_1.0.0,0.0,1.212477460415015e+18,,,16.002888,100.0,0.0074775326,ZTF19aaqyvau
ztf,58966.47746529989,1212477460415015018,2,1212477460415,20.824425,1,1212,0.86239713,16.15001,16.2231,0.12348806,0.0169,271.4605891,-5.4354055,0.43714285,t17_f5_c3,16.2128,0.0178,True,True,True,bulk_1.0.0,0.0,0.0,0.97225076,434120204.0,13.498231,100.0,0.010737761,ZTF19aaqyvau
ztf,59042.24508100003,1288245080415015018,2,1288245080415,20.616385,1,1288,0.6816722,16.644773,16.3858,0.11959463,0.0202,271.4604391,-5.4353475,0.5042857,t17_f5_c3,16.3786,0.0212,True,True,True,bulk_1.0.0,0.0,0.0,0.96646535,434120204.0,13.533346,100.0,0.0068098977,ZTF19aaqyvau
ztf,59249.558032399975,1495558030415015015,2,1495558030415,19.472479,1,1495,0.9377071,17.273981,17.1536,0.17402384,0.0524,271.4606527,-5.435406,0.37142858,t17_f5_c3,17.1265,0.059,True,True,True,correction_0.0.1,0.0,,0.63218796,434120204.0,13.560884,100.0,0.005693377,ZTF19aaqyvau
ztf,59250.55636569997,1496556360415015010,2,1496556360415,19.3773,1,1496,0.600784,16.6729,16.72,0.050459,0.0374,271.4606972,-5.4351653,0.3,t17_f5_c3,16.6676,0.0409,False,True,True,correction_0.0.1,0.0,,,,13.534928,100.0,0.002803822,ZTF19aaqyvau
ztf,59252.5463657002,1498546360415015012,2,1498546360415,20.1802,1,1498,1.58864,16.5113,16.8007,0.235687,0.0309,271.4608275,-5.4355063,0.241429,t17_f5_c3,16.7877,0.0343,False,False,False,correction_0.0.1,0.0,,,,,,,ZTF19aaqyvau
ztf,59252.549317100085,1498549310415015012,2,1498549310415,20.203932,1,1498,1.4086578,16.494411,16.6407,0.07182907,0.0267,271.4605348,-5.4355714,0.2857143,t17_f5_c3,16.5838,0.0284,True,False,False,correction_0.0.1,0.0,,0.97634083,434120204.0,,,,ZTF19aaqyvau
