tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58357.20890050009,603208900915015019,2,603208900915,19.122372,1,603,1.6327978,18.354837,18.1973,0.13387321,0.1173,286.4703524,-12.2958506,0.5566667,t8_f5_c3,0.0,18.2448,0.1571,385120209.0,False,False,False,bulk_1.0.0,0.0,6.06230760915015e+17,ZTF18abqctje
ztf,58357.29351849994,603293510915015023,2,603293510915,19.319494,1,603,1.6426433,18.298662,18.3106,0.06973948,0.1427,286.4703515,-12.295824,0.77,t8_f5_c3,0.0,18.2144,0.1677,385120209.0,False,False,False,bulk_1.0.0,0.0,6.06230760915015e+17,ZTF18abqctje
ztf,58360.230763900094,606230760915015022,2,606230760915,20.139349,1,606,1.5766711,18.924204,18.8981,0.098699756,0.1327,286.4703242,-12.2957865,0.71666664,t8_f5_c3,0.0,18.8278,0.1592,385120209.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abqctje
ztf,58592.39896989986,838398960915015040,2,838398960915,18.018,1,838,1.80152,18.451,18.9173,0.304891,0.7699,286.4703947,-12.2958082,0.248571,t15_f5_c3,,18.8248,0.9088,,False,False,False,bulk_1.0.0,0.0,8.38459170915015e+17,ZTF18abqctje
ztf,58592.45917819999,838459170915015018,1,838459170915,18.465826,1,838,1.7006178,18.722757,18.5176,0.19689782,0.3486,286.4703929,-12.2958776,0.24857143,t15_f5_c3,0.0,18.1891,0.3313,385120109.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abqctje
ztf,59037.251585599966,1283251580915015017,1,1283251580915,19.133722,1,1283,1.6510977,18.987114,19.1772,0.18345486,0.324,286.470371,-12.2957602,0.69285715,t17_f5_c3,0.9999948,19.5554,0.5897,385120109.0,False,False,False,bulk_1.0.0,0.0,1.286271210915015e+18,ZTF18abqctje
ztf,59040.271215300076,1286271210915015031,1,1286271210915,20.742216,1,1286,1.6270094,19.609402,19.8158,0.16026866,0.171,286.470364,-12.2957657,0.73142856,t17_f5_c3,0.9999948,19.7305,0.2021,385120109.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abqctje
ztf,59345.41959490022,1591419590915015021,1,1591419590915,20.220665,1,1591,1.4913899,18.995373,19.1204,0.13135189,0.1183,286.4703269,-12.295775,0.88857144,t17_f5_c3,0.9999969,19.0202,0.1376,385120109.0,True,False,False,correction_0.0.1,0.0,,ZTF18abqctje
ztf,59345.45949070016,1591459490915015029,2,1591459490915,20.279709,1,1591,1.6792781,18.117544,18.1124,0.05264468,0.0551,286.470353,-12.2957753,0.89428574,t17_f5_c3,1.0,18.0846,0.0682,385120209.0,True,False,False,correction_0.0.1,0.0,,ZTF18abqctje
ztf,59524.076828700025,1770076820915015011,2,1770076820915,20.0064,1,1770,1.812905,19.531254,19.5112,0.1986785,0.2788,286.4703852,-12.2957512,0.5371429,t17_f5_c3,0.9949487,19.3307,0.3032,385120209.0,True,False,False,correction_1.0.6,0.0,,ZTF18abqctje
