tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,drb,rfid,oid
ztf,58302.45309029985,548453096215015005,1,548453096215,20.3059,1,548,0.234618,18.9224,16.663227,19.1644,0.274627,0.03166968,0.034282647,0.1668,326.5730764,50.307922,0.37,19.1728,0.2023,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58303.36851850012,549368515115015009,2,549368515115,20.483078,1,549,0.5137347,17.081839,14.470319,17.2147,0.133632,100.0,0.012058757,0.0422,326.5729431,50.3078475,0.41,17.2191,0.0458,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120251.0,ZTF18abdgmzb
ztf,58303.425196799915,549425195115015008,1,549425195115,20.329836,1,549,0.6568253,19.203375,16.684666,19.4099,0.12552586,100.0,0.012338141,0.2078,326.5728838,50.3078862,0.64666665,19.5532,0.2831,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120151.0,ZTF18abdgmzb
ztf,58304.38479170017,550384795115015016,2,550384795115,20.618242,1,550,0.60523385,17.333042,14.4907465,17.4629,0.117358364,100.0,0.008562407,0.0517,326.5729548,50.307996,0.38333333,17.4535,0.0546,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120251.0,ZTF18abdgmzb
ztf,58304.44870370021,550448705115015025,1,550448705115,20.7095,1,550,0.644741,19.2605,16.69015,19.6397,0.281353,0.021401308,0.02637008,0.2111,326.5729695,50.3077636,0.4,19.6357,0.2427,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58305.42480320018,551424806215015006,2,551424806215,20.393559,1,551,0.12221509,17.096228,14.510705,17.0232,0.10132031,100.0,0.009364563,0.0368,326.5731348,50.3078467,0.5466667,16.9949,0.0388,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120262.0,ZTF18abdgmzb
ztf,58307.39268520009,553392685115015011,2,553392685115,20.826231,1,553,0.25388822,17.21657,14.481813,17.3776,0.1909096,100.0,0.015378894,0.0472,326.57305,50.3078938,0.35666665,17.3307,0.0474,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120251.0,ZTF18abdgmzb
ztf,58307.447210600134,553447215115015054,1,553447215115,20.919739,1,553,0.30267632,19.241488,16.688354,19.1335,0.1516667,100.0,0.01444231,0.1285,326.5730539,50.3079183,0.51666665,19.0306,0.1316,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120151.0,ZTF18abdgmzb
ztf,58307.448611100204,553448616215015011,1,553448616215,20.90583,1,553,0.44607866,19.035423,16.67671,19.1077,0.1392164,0.008646456,0.01585642,0.1244,326.572952,50.3078698,0.56666666,19.0658,0.1344,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120162.0,ZTF18abdgmzb
ztf,58310.36710650008,556367106215015019,1,556367106215,20.914219,1,556,0.28305122,18.888166,16.658894,18.9909,0.1875111,0.020198578,0.02406125,0.1136,326.573042,50.3079204,0.44666666,19.06,0.1365,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120162.0,ZTF18abdgmzb
ztf,58311.36138889985,557361386215015018,1,557361386215,20.94361,1,557,0.37033176,18.814505,16.649158,18.6547,0.11158255,0.007918799,0.015186497,0.0848,326.5730837,50.3077801,0.66,18.6504,0.0935,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120162.0,ZTF18abdgmzb
ztf,58312.372233800124,558372235115015055,1,558372235115,20.96978,1,558,0.2829138,19.026693,16.665968,19.3894,0.15235409,0.008542883,0.017320655,0.159,326.5730673,50.3078502,0.5,19.21,0.151,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120151.0,ZTF18abdgmzb
ztf,58312.40335649997,558403355115015019,2,558403355115,20.634539,1,558,0.05224003,16.728683,14.433295,16.8712,0.16447306,0.0073082047,0.019858185,0.0325,326.5731346,50.3078856,0.39,16.8102,0.0325,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120251.0,ZTF18abdgmzb
ztf,58312.42908560019,558429086215015012,2,558429086215,20.812508,1,558,0.26244286,17.162628,14.516675,17.0641,0.17910087,0.005652765,0.01565728,0.0364,326.5732498,50.3078479,0.44,17.0172,0.0364,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120262.0,ZTF18abdgmzb
ztf,58312.4641435002,558464146215015010,1,558464146215,20.965532,1,558,0.28690025,18.889475,16.659061,19.1951,0.12273879,0.008747526,0.01573319,0.1295,326.5730239,50.3078711,0.6533333,19.2311,0.1499,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120162.0,ZTF18abdgmzb
ztf,58313.36637730012,559366375115015031,1,559366375115,20.933275,1,559,0.44484603,18.927666,16.654245,18.8745,0.12687202,0.0047081136,0.015631387,0.1004,326.5729941,50.3079225,0.52,18.7434,0.1004,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120151.0,ZTF18abdgmzb
ztf,58314.38658560021,560386585115015006,1,560386585115,20.838083,1,560,0.24988195,18.697504,16.623108,18.8145,0.19244693,0.024522819,0.028480839,0.0983,326.5731038,50.3079473,0.55,18.807,0.1106,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120151.0,ZTF18abdgmzb
ztf,58315.36070600012,561360705115015018,2,561360705115,20.720263,1,561,0.3376431,16.722836,14.432588,16.8774,0.14020957,100.0,0.01700899,0.0315,326.5732735,50.3078226,0.40666667,16.8374,0.032,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,,0.0,769120251.0,ZTF18abdgmzb
ztf,58316.406701399945,562406706215015006,1,562406706215,20.8336,1,562,0.326512,18.4673,16.594854,18.6969,0.192354,0.031994127,0.034286465,0.0869,326.5731518,50.3079676,0.393333,18.7314,0.1017,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58316.44478010014,562444785115015023,2,562444785115,20.7851,1,562,0.408142,16.959,14.458646,17.0738,0.244764,0.01553923,0.02446842,0.036,326.5729928,50.3078451,0.386667,17.0541,0.0371,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58317.38133100001,563381336215015005,1,563381336215,20.765257,1,563,0.4249056,18.544992,16.608301,18.9221,0.13791707,0.01952279,0.023170836,0.108,326.573099,50.3079913,0.55333334,19.0668,0.1403,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,,0.0,770120162.0,ZTF18abdgmzb
ztf,58318.36138889985,564361386215015011,2,564361386215,20.933826,1,564,0.17497823,16.687353,14.465758,16.6316,0.062389325,100.0,0.008062549,0.0233,326.5730946,50.3078405,0.5566667,16.6084,0.0238,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58318.364756899886,564364755115015004,2,564364755115,20.63138,1,564,0.22760126,16.765144,14.4376335,16.8734,0.18678573,0.011649274,0.021894712,0.0294,326.5730678,50.3079078,0.36,16.8832,0.0316,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58319.35366899986,565353665115015009,2,565353665115,20.504442,1,565,0.11744597,16.81921,14.443833,16.9418,0.074285105,100.0,0.008332033,0.0327,326.5731648,50.3079168,0.55333334,16.9097,0.0339,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58319.40505790012,565405056215015006,1,565405056215,21.00298,1,565,0.21901229,18.387043,16.580107,18.5851,0.14080927,0.023725076,0.026659802,0.0718,326.5730512,50.3078722,0.6333333,18.6478,0.0848,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58320.38795140013,566387956215015014,2,566387956215,20.706156,1,566,0.39853784,16.801472,14.479848,17.0721,0.14913544,0.010474652,0.017576464,0.0368,326.5731692,50.307988,0.33,16.9549,0.035,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58320.39069439983,566390695115015013,2,566390695115,20.725956,1,566,0.51420164,16.776752,14.438988,16.7212,0.16647187,0.005396558,0.019330135,0.0278,326.5729681,50.3079587,0.38,16.693,0.0284,False,True,False,bulk_1.0.0,0.0,5.7344721511501504e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58320.45464120014,566454646215015018,1,566454646215,20.848888,1,566,0.29602882,18.546082,16.608484,18.4541,0.13806926,0.019528823,0.023177052,0.073,326.5730306,50.3078433,0.54,18.4684,0.0826,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58321.430636600126,567430636215015020,1,567430636215,21.13171,1,567,0.29345053,18.523218,16.604612,18.605,0.108498715,0.013741783,0.018534567,0.0706,326.5730238,50.3078528,0.68333334,18.6588,0.0817,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58321.46498840023,567464985115015003,2,567464985115,20.340418,1,567,0.5749731,16.872065,14.449635,17.2574,0.10597327,100.0,0.011382155,0.0431,326.5730112,50.3077567,0.37333333,17.2091,0.0448,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58321.465474499855,567465476215015025,2,567465476215,20.81476,1,567,0.110582136,16.833994,14.483631,16.7808,0.07586692,100.0,0.008707777,0.0267,326.5731017,50.3078557,0.55333334,16.7349,0.0269,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58322.40244209999,568402445115015015,2,568402445115,20.86173,1,568,0.018283114,16.92346,14.45504,17.0946,0.15521121,100.0,0.0159792,0.0351,326.5731628,50.3078898,0.39333335,16.9933,0.0336,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58322.40336810006,568403366215015023,2,568403366215,20.83618,1,568,0.24996795,16.655201,14.46155,17.1281,0.05431136,100.0,0.0072016176,0.0274,326.5731733,50.3078104,0.50666666,17.1436,0.0347,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58322.40336810006,568403366215015024,2,568403366215,20.83618,1,568,0.121588364,16.573229,14.450317,16.6824,0.03264043,100.0,0.004619461,0.025,326.5730894,50.3078614,0.60333335,16.6627,0.0257,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58322.43787040003,568437876215015013,1,568437876215,20.987377,1,568,0.34875965,18.455505,16.592743,18.5127,0.14338514,0.022663096,0.02578689,0.0671,326.5730786,50.3079671,0.58666664,18.5684,0.0796,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58323.434502299875,569434506215015028,1,569434506215,20.996885,1,569,0.25339407,18.550941,16.609299,18.525,0.11128644,0.013797077,0.018611664,0.0687,326.5730367,50.3078632,0.5366667,18.6368,0.0851,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58323.47336809989,569473365115015018,2,569473365115,20.818378,1,569,0.6133812,16.686333,14.428094,16.8881,0.21190143,0.019059028,0.026475137,0.0295,326.5729115,50.3078343,0.32333332,16.8579,0.0303,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58323.47385419998,569473856215015022,2,569473856215,20.811615,1,569,0.23432699,16.817438,14.481718,17.4197,0.08106269,100.0,0.009430461,0.0337,326.5731463,50.3079462,0.43666667,17.488,0.0475,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58323.47385419998,569473856215015023,2,569473856215,20.811615,1,569,0.18550399,16.90651,14.491713,16.9785,0.043429565,100.0,0.004697498,0.0322,326.5731069,50.3078331,0.50666666,16.9296,0.0324,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58324.45598379988,570455986215015009,1,570455986215,20.22188,1,570,0.4522595,18.485357,16.598051,18.5706,0.124506585,0.018066268,0.021891208,0.1035,326.5729636,50.3078341,0.64666665,18.5719,0.1236,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58324.477557899896,570477556215015017,2,570477556215,20.469408,1,570,0.12353418,16.704351,14.46794,16.7141,0.06821835,100.0,0.008696344,0.0278,326.5731393,50.3078421,0.63,16.6737,0.0286,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58324.47804399999,570478045115015037,2,570478045115,20.412228,1,570,0.5740252,16.804363,14.442158,16.87,0.12341562,100.0,0.014011607,0.0326,326.5729734,50.307779,0.42,16.8751,0.0352,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58325.27668979997,571276685115015001,2,571276685115,19.61906,1,571,0.40429708,16.867537,14.449148,16.8314,0.07214441,100.0,0.007777628,0.0396,326.5730992,50.3079921,0.6066667,16.821,0.0458,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58325.42520829989,571425206215015009,1,571425206215,19.97327,1,571,0.48644936,18.429008,16.587929,18.387,0.17484124,0.029648092,0.03207836,0.1041,326.5729335,50.307886,0.35333332,18.4747,0.1387,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58325.45643519983,571456435115015013,1,571456435115,19.821875,1,571,0.40908352,18.57499,16.604082,18.5573,0.18262012,0.02610118,0.029729377,0.1295,326.5730206,50.3078281,0.44666666,18.5164,0.1542,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120151.0,ZTF18abdgmzb
ztf,58325.47055559978,571470556215015008,2,571470556215,19.893124,1,571,0.13473329,16.765106,14.475498,16.7078,0.11499961,100.0,0.013958967,0.0311,326.5731899,50.307864,0.52,16.6864,0.0345,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58326.38141199993,572381415115015009,2,572381415115,19.926363,1,572,0.31784812,16.848288,14.447056,16.6668,0.099727534,100.0,0.010922511,0.0307,326.5730894,50.3078034,0.47,16.6245,0.0336,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58326.41466439981,572414666215015028,2,572414666215,20.03471,1,572,0.06437074,16.55639,14.447919,16.4638,0.04208497,100.0,0.0060358453,0.0243,326.5731613,50.3078866,0.56333333,16.4261,0.0264,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58326.446840300225,572446845115025007,1,572446845115,19.7573,1,572,0.163357,18.7498,16.630692,18.8418,0.205847,0.025336469,0.029234858,0.198,326.5731009,50.3078923,0.423333,19.1158,0.3184,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58326.46709490009,572467096215025006,1,572467096215,19.8213,1,572,0.444674,18.7006,16.632935,18.6328,0.135995,0.015720831,0.02025149,0.1489,326.5729708,50.3078264,0.526667,18.3838,0.1472,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58327.39837960014,573398375115015010,2,573398375115,19.729256,1,573,0.66796,17.035381,14.466044,16.9503,0.18477042,100.0,0.017333949,0.0435,326.572959,50.3077486,0.37,16.8359,0.0457,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58327.399791699834,573399796215015011,2,573399796215,19.83768,1,573,0.2800664,16.738577,14.472243,16.6889,0.06213297,100.0,0.007705286,0.0325,326.5730404,50.3078314,0.5133333,16.7026,0.0377,False,True,False,bulk_1.0.0,0.0,5.7347437621501504e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58327.447210600134,573447215115015009,1,573447215115,19.409834,1,573,0.5460474,18.589212,16.606384,18.6719,0.17430507,0.02417167,0.028065907,0.2198,326.5729338,50.3078831,0.36333334,19.0587,0.3963,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120151.0,ZTF18abdgmzb
ztf,58327.47437500022,573474376215015010,1,573474376215,19.609077,1,573,0.4894742,18.613214,16.619469,18.2151,0.14063586,0.01853599,0.02241803,0.1212,326.5729329,50.3078794,0.52,18.0197,0.1268,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58328.37910880009,574379106215015014,2,574379106215,19.973125,1,574,0.09347595,16.987297,14.500166,16.7299,0.14831237,0.0042931796,0.015008076,0.0327,326.5731703,50.3078613,0.42333335,16.6483,0.0343,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58329.35219909996,575352195115015004,2,575352195115,20.09997,1,575,0.5082334,16.916391,14.45431,16.8955,0.16364206,100.0,0.016945815,0.0362,326.5730065,50.3077815,0.32666665,16.8201,0.038,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120251.0,ZTF18abdgmzb
ztf,58329.40596059989,575405966215015008,1,575405966215,19.963968,1,575,0.14912148,18.669308,16.628218,18.4645,0.12873852,0.014979787,0.019645924,0.1167,326.5730816,50.3078689,0.55,18.4189,0.138,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58330.35956020001,576359565115015017,2,576359565115,20.2471,1,576,0.566626,16.9119,14.453844,16.7902,0.24874,0.017729238,0.025853744,0.0314,326.5729924,50.3077689,0.33,16.6681,0.0311,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58330.38126160018,576381266215015012,2,576381266215,20.071543,1,576,0.30897912,16.83847,14.484144,16.8571,0.13245039,0.005350798,0.015146859,0.032,326.5732468,50.3078306,0.43666667,16.8197,0.0366,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58330.44562500017,576445625115015006,1,576445625115,19.8031,1,576,0.924534,18.679,16.62035,18.4517,0.236573,0.03245196,0.035522614,0.1292,326.5730321,50.3076413,0.343333,18.4541,0.1605,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58331.37879629992,577378796215015018,2,577378796215,20.320328,1,577,0.77303004,17.44547,14.538664,17.1438,0.17930642,100.0,0.012327447,0.042,326.5728181,50.3079583,0.32,17.0244,0.0411,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58331.454375000205,577454376215015016,1,577454376215,20.2112,1,577,0.731575,18.8996,16.660355,19.0152,0.221077,0.024873594,0.028109027,0.1697,326.5728632,50.3077818,0.36,18.7565,0.163,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58332.33996530017,578339966215015010,2,578339966215,20.4895,1,578,0.792989,17.4582,14.5395355,17.1541,0.317047,0.0155719835,0.02156044,0.0401,326.5733878,50.3077215,0.313333,17.058,0.0396,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58332.44673610013,578446735115015003,1,578446735115,19.987024,1,578,0.47911394,18.671795,16.619265,18.4487,0.15883926,0.019156907,0.023985343,0.1102,326.5729642,50.3078883,0.48333332,18.5327,0.1459,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,0.0,769120151.0,ZTF18abdgmzb
ztf,58333.31165509997,579311656215015025,1,579311656215,20.449772,1,579,0.22414991,18.706652,16.633835,19.0265,0.12670445,0.013761899,0.018778667,0.1454,326.5732491,50.3078764,0.55,19.1353,0.1904,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58333.31165509997,579311656215015026,1,579311656215,20.449772,1,579,0.548786,19.053095,16.678709,19.0588,0.1726652,0.014086694,0.019384308,0.1494,326.5733513,50.3077893,0.45333335,19.0327,0.173,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58333.323877300136,579323875115015015,2,579323875115,20.527,1,579,1.0429,17.1859,14.47931,17.1667,0.223428,100.0,0.018471485,0.0408,326.5727715,50.3077276,0.323333,17.0936,0.0411,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58334.31149310013,580311496215015018,1,580311496215,20.7551,1,580,1.25474,19.3188,16.705496,18.9506,0.151926,0.0010249323,0.013687073,0.1107,326.5733132,50.3075399,0.456667,19.0576,0.1389,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,,,ZTF18abdgmzb
ztf,58334.35909719998,580359096215015006,2,580359096215,20.349606,1,580,0.32307175,17.287579,14.527042,17.5771,0.09459624,100.0,0.0074414806,0.0584,326.5731203,50.3079671,0.5233333,17.5845,0.0641,False,True,False,bulk_1.0.0,0.0,5.98387256215015e+17,t8_f5_c3,0.0,770120262.0,ZTF18abdgmzb
ztf,58338.37785879988,584377856215015011,1,584377856215,20.91706,1,584,0.37112746,19.197515,16.693996,19.5531,0.1601806,0.008517021,0.015966237,0.1796,326.5729845,50.3079027,0.5966667,19.6393,0.2199,False,True,False,bulk_1.0.0,0.0,6.13343616215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58344.3602661998,590360266215015023,1,590360266215,20.901014,1,590,0.55208164,19.169172,16.69114,19.0963,0.14656723,0.0065012965,0.014956271,0.1208,326.5729749,50.3079848,0.53,19.1835,0.1481,False,True,False,bulk_1.0.0,0.0,6.13343616215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
ztf,58348.35881939996,594358815115015035,1,594358815115,21.0714,1,594,0.291831,19.915,16.737226,19.9158,0.462142,0.018813552,0.024755158,0.2408,326.5730986,50.3078201,0.383333,19.6422,0.2087,False,True,False,bulk_1.0.0,0.0,5.97412685115015e+17,t12_f5_c3,,,ZTF18abdgmzb
ztf,58350.35353010008,596353536215015002,1,596353536215,21.122139,1,596,0.5366301,19.09957,16.683828,19.347,0.12707412,0.0030975204,0.013732848,0.1394,326.5729158,50.307904,0.5233333,19.5358,0.1833,False,True,False,bulk_1.0.0,0.0,6.13343616215015e+17,t8_f5_c3,0.0,770120162.0,ZTF18abdgmzb
