tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59707.48355320003,1953483555915015005,2,1953483555915,18.964,1,1953,1.51678,14.3784,14.6642,0.048282,0.0075,11.3578959,43.0448549,0.448571,t17_f5_c3,14.5981,0.0077,False,False,False,correction_1.0.6,0.0,1.953485975915015e+18,,,,,,ZTF22aajkiuv
ztf,59707.485972200055,1953485975915015003,2,1953485975915,19.01851,1,1953,1.5979235,14.390291,14.6451,0.07345586,0.0076,11.3579327,43.0449384,0.39142856,t17_f5_c3,14.5674,0.0077,True,False,False,correction_1.0.6,0.0,,0.07065186,695120259.0,,,,ZTF22aajkiuv
ztf,59707.48840280017,1953488405915015002,2,1953488405915,18.846762,1,1953,0.9966219,14.438493,14.549,0.054865822,0.0071,11.3576574,43.0447843,0.5871429,t17_f5_c3,14.5099,0.0075,True,True,True,correction_1.0.6,0.0,,0.2926991,695120259.0,12.33079,100.0,0.00787446,ZTF22aajkiuv
ztf,59708.48233800009,1954482335915015001,2,1954482335915,19.3342,1,1954,0.863967,14.2351,14.6401,0.064325,0.0077,11.3576405,43.0448549,0.458571,t17_f5_c3,14.6355,0.0082,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.29915,100.0,0.010814344,ZTF22aajkiuv
ztf,59708.484768500086,1954484765915015003,2,1954484765915,19.2406,1,1954,0.631878,14.4861,14.641,0.040208,0.0078,11.3575399,43.0448424,0.664286,t17_f5_c3,14.6329,0.0084,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.337496,100.0,0.0055573876,ZTF22aajkiuv
ztf,59708.4871991002,1954487195915015006,2,1954487195915,19.207,1,1954,0.747203,14.3145,14.716,0.071482,0.0086,11.3576055,43.0449064,0.562857,t17_f5_c3,14.7113,0.0093,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.3121,100.0,0.0113041205,ZTF22aajkiuv
ztf,59708.4896296002,1954489625915015001,2,1954489625915,19.0063,1,1954,0.596186,14.4134,14.695,0.05158,0.0089,11.3574799,43.0447965,0.688571,t17_f5_c3,14.6849,0.0098,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.327152,100.0,0.007550619,ZTF22aajkiuv
ztf,59708.492071799934,1954492075915015002,2,1954492075915,18.8363,1,1954,0.273392,14.5523,14.7027,0.030711,0.0096,11.3573547,43.0448445,0.76,t17_f5_c3,14.6932,0.0108,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.346409,100.0,0.004026589,ZTF22aajkiuv
ztf,59709.48158559995,1955481585915015021,2,1955481585915,18.3839,1,1955,0.592109,14.3236,14.5831,0.061368,0.0147,11.3574768,43.0447959,0.557143,t17_f5_c3,14.5903,0.017,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.313534,100.0,0.009636419,ZTF22aajkiuv
ztf,59709.48645830015,1955486455915015004,2,1955486455915,17.8231,1,1955,0.491405,14.2809,14.4354,0.058795,0.0177,11.3573889,43.0447866,0.638571,t17_f5_c3,14.4299,0.0208,False,True,True,correction_1.0.6,0.0,1.957483125915015e+18,,,12.306717,100.0,0.00954261,ZTF22aajkiuv
