tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59180.43982640002,1426439820615015029,2,1426439820615,18.752148,1,1426,2.2851992,16.990984,16.8253,0.07659589,0.0351,112.6911477,-27.4306723,0.42285714,t17_f5_c3,0.5814208,16.7249,0.0389,260120206.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18adayjnt
ztf,59203.35664349981,1449356640615015018,1,1449356640615,19.5388,1,1449,0.919735,17.2935,17.317,0.065288,0.0368,112.6915586,-27.4309822,0.611429,t17_f5_c3,,17.2446,0.0413,,False,True,False,bulk_1.0.0,0.0,1.479315900615015e+18,15.080482,100.0,0.008504042,ZTF18adayjnt
ztf,59217.40083329985,1463400830615015008,1,1463400830615,19.1602,1,1463,0.323757,17.2978,17.437,0.086149,0.0646,112.691586,-27.4312005,0.841429,t17_f5_c3,,17.3807,0.0766,,False,True,False,bulk_1.0.0,0.0,1.479315900615015e+18,15.08104,0.0040013017,0.011182689,ZTF18adayjnt
ztf,59222.35641200002,1468356410615015007,1,1468356410615,19.7511,1,1468,0.177388,17.2922,17.3379,0.057472,0.0359,112.6915263,-27.4311993,0.885714,t17_f5_c3,,17.3285,0.0424,,False,True,False,bulk_1.0.0,0.0,1.479315900615015e+18,15.080312,100.0,0.0074937795,ZTF18adayjnt
ztf,59224.29306709999,1470293060615015018,2,1470293060615,19.5436,1,1470,0.431395,16.5237,16.5321,0.106426,0.0225,112.691379,-27.4312875,0.522857,t17_f5_c3,,16.5037,0.0255,,False,True,True,bulk_1.0.0,0.0,1.479315900615015e+18,14.191283,0.0047294153,0.012418833,ZTF18adayjnt
ztf,59230.2732406999,1476273240615015008,2,1476273240615,19.9357,1,1476,0.166599,17.1503,17.3583,0.176498,0.0465,112.6914996,-27.4312819,0.438571,t17_f5_c3,,17.3268,0.0526,,False,True,True,bulk_1.0.0,0.0,1.479315900615015e+18,14.248309,0.0014457216,0.0121883135,ZTF18adayjnt
ztf,59230.361169000156,1476361160615015007,1,1476361160615,19.8942,1,1476,0.281877,18.0702,18.1973,0.114953,0.0814,112.6914966,-27.4311554,0.765714,t17_f5_c3,,18.1489,0.0937,,False,True,False,bulk_1.0.0,0.0,1.479315900615015e+18,15.155263,100.0,0.007844144,ZTF18adayjnt
ztf,59232.29181709979,1478291810615015008,1,1478291810615,20.1154,1,1478,0.430314,18.255,18.3852,0.108906,0.086,112.691607,-27.4311704,0.722857,t17_f5_c3,,18.3277,0.0966,,False,True,False,bulk_1.0.0,0.0,1.479315900615015e+18,15.166921,100.0,0.006336078,ZTF18adayjnt
ztf,59233.31590279983,1479315900615015013,1,1479315900615,19.867594,1,1479,1.2798537,17.629816,17.9339,0.10273494,0.0589,112.6912039,-27.430979,0.50857145,t17_f5_c3,0.16095006,17.9011,0.0675,260120106.0,True,True,False,bulk_1.0.0,0.0,0.0,15.11882,100.0,0.010169976,ZTF18adayjnt
ztf,60251.48057870008,2497480570615015120,2,2497480570615,19.1953,1,2497,0.478725,16.6542,16.9499,0.086121,0.0382,112.691576,-27.4311148,0.514286,t17_f5_c3,,16.9413,0.0456,,False,True,False,1.2.1,0.0,2.506502580615015e+18,14.205728,100.0,0.009030674,ZTF18adayjnt
