tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59258.56137729995,1504561372815015037,2,1504561372815,18.6136,1,1504,0.571658,15.7577,13.266611,15.6651,0.032988,100.0,0.0033259876,0.0247,292.7617916,4.2181433,0.657143,t17_f5_c3,15.5859,0.0279,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59258.56137729995,1504561372815015038,2,1504561372815,18.6136,1,1504,0.688746,15.8966,13.279838,15.7141,0.041537,100.0,0.0037301837,0.0258,292.7618251,4.2181361,0.607143,t17_f5_c3,15.5637,0.0276,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59262.56067130016,1508560672815015011,2,1508560672815,19.221,1,1508,0.403434,15.922,13.282094,15.7127,0.069018,100.0,0.006067365,0.0161,292.7617388,4.2181701,0.698571,t17_f5_c3,15.6901,0.0187,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59262.56310189981,1508563102815015013,2,1508563102815,19.0043,1,1508,0.376139,15.6372,13.253838,15.4881,0.020873,100.0,0.0023240203,0.0148,292.761672,4.218228,0.707143,t17_f5_c3,15.4731,0.0176,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59262.56310189981,1508563102815015014,2,1508563102815,19.0043,1,1508,0.342348,15.7685,13.267695,15.6232,0.050369,100.0,0.005033168,0.0168,292.7616697,4.2182186,0.69,t17_f5_c3,15.5172,0.0185,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59262.56553239981,1508565532815015009,2,1508565532815,18.7798,1,1508,0.215349,15.6017,13.249827,15.4142,0.043629,100.0,0.0050006476,0.0162,292.7616783,4.2181719,0.74,t17_f5_c3,15.406,0.0197,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59263.559722200036,1509559722815015081,2,1509559722815,18.7603,1,1509,0.482705,15.3554,13.218592,15.2642,0.016717,100.0,0.0023357973,0.011,292.7615915,4.2182642,0.48,t17_f5_c3,15.2046,0.0124,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59263.559722200036,1509559722815015082,2,1509559722815,18.7603,1,1509,0.396223,15.3672,13.220233,15.8864,0.04412,100.0,0.0061072935,0.0184,292.7616045,4.2182425,0.484286,t17_f5_c3,15.3316,0.0141,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappmxr
ztf,59263.564571800176,1509564572815015023,2,1509564572815,18.323082,1,1509,1.2302742,15.816728,13.27242,16.032,0.05295578,100.0,0.00508382,0.0286,292.7619745,4.218183,0.47714287,t17_f5_c3,15.6377,0.0254,True,True,False,correction_0.0.1,0.0,0.5497297,489120228.0,,ZTF20aappmxr
ztf,59623.55959489988,1869559592815015012,2,1869559592815,19.385,1,1869,0.334719,15.7026,13.260927,15.6869,0.108146,100.0,0.011411472,0.0155,292.7617181,4.2180981,0.645714,t17_f5_c3,15.6637,0.018,False,True,False,correction_1.0.6,0.0,,,1.870558092815015e+18,ZTF20aappmxr
ztf,59623.5619907002,1869561992815015016,2,1869561992815,19.2973,1,1869,0.668774,15.9149,13.281468,15.9252,0.057295,100.0,0.0050669205,0.0205,292.7617814,4.2180207,0.718571,t17_f5_c3,15.9428,0.0251,False,True,False,correction_1.0.6,0.0,,,1.870558092815015e+18,ZTF20aappmxr
ztf,59623.564398100134,1869564392815015014,2,1869564392815,19.0274,1,1869,0.680954,16.2895,13.309854,16.1779,0.142187,100.0,0.009141165,0.029,292.761785,4.2180197,0.504286,t17_f5_c3,16.1948,0.036,False,True,False,correction_1.0.6,0.0,,,1.870558092815015e+18,ZTF20aappmxr
ztf,59624.55809029983,1870558092815015013,2,1870558092815,19.341053,1,1870,1.2382824,17.113031,13.347611,16.8023,0.11671479,100.0,0.0036387972,0.044,292.7619725,4.2180639,0.44142857,t17_f5_c3,16.9152,0.059,True,True,False,correction_1.0.6,0.0,0.00021839,489120228.0,,ZTF20aappmxr
ztf,60851.3394559999,3097339452815025015,2,3097339452815,20.8022,1,3097,0.437884,15.7063,13.261317,15.6566,0.066335,100.0,0.0069783027,0.0104,292.7616833,4.2180233,0.628571,t17_f5_c3,15.6746,0.0116,False,True,False,27.5.6,0.0,,,3.105309052815015e+18,ZTF20aappmxr
ztf,60851.3394559999,3097339452815025016,2,3097339452815,20.8022,1,3097,0.518068,15.5968,13.249265,15.8459,0.014829,100.0,0.0017064664,0.0124,292.7617243,4.2180233,0.555714,t17_f5_c3,15.8897,0.0138,False,True,False,27.5.6,0.0,,,3.105309052815015e+18,ZTF20aappmxr
ztf,60853.313819400035,3099313812815015007,1,3099313812815,20.4436,1,3099,0.741013,16.019,13.495217,15.8893,0.072725,100.0,0.007114935,0.0129,292.761659,4.217941,0.724286,t17_f5_c3,15.8753,0.0137,False,True,False,27.5.6,0.0,,,3.105309052815015e+18,ZTF20aappmxr
ztf,60859.30905089993,3105309052815015013,2,3105309052815,20.440683,1,3105,1.1843791,16.29565,13.310247,16.1608,0.09484063,100.0,0.006065036,0.018,292.7619409,4.2180104,0.5,t17_f5_c3,16.1211,0.0189,True,True,False,27.5.6,0.0,0.6938083,489120228.0,,ZTF20aappmxr
