tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59282.51712960005,1528517121515010069,2,1528517121515,20.0646,-1,1528,0.143277,16.294,15.128147,16.3561,0.055461,100.0,0.01895162,0.0161,289.2333896,8.0727425,0.712857,t17_f5_c3,16.3607,0.019,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59282.518067100085,1528518065215010056,2,1528518065215,20.1595,-1,1528,0.221828,15.8326,15.226154,15.9788,0.046968,100.0,0.026867302,0.011,289.2333992,8.0726795,0.652857,t17_f5_c3,15.9736,0.0127,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59292.47855320014,1538478551515010073,2,1538478551515,20.285,-1,1538,0.136445,16.38,15.100256,16.428,0.077817,100.0,0.02394292,0.0162,289.233375,8.0727467,0.642857,t17_f5_c3,16.4362,0.0188,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59295.51346059982,1541513461515010081,2,1541513461515,20.0526,-1,1541,0.139854,16.4239,15.087097,16.4284,0.064692,100.0,0.018885536,0.0176,289.2333911,8.0727361,0.752857,t17_f5_c3,16.4104,0.0203,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59295.514398099855,1541514395215010038,2,1541514395215,19.8374,-1,1541,0.183271,15.9405,15.168934,16.1044,0.06703,100.0,0.032933876,0.0141,289.2334125,8.0726905,0.694286,t17_f5_c3,16.0934,0.0167,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59300.46641199989,1546466415215010024,2,1546466415215,19.0205,-1,1546,0.146383,16.0099,15.136395,16.1961,0.048798,100.0,0.021827335,0.0231,289.2333842,8.0727052,0.757143,t17_f5_c3,16.1828,0.0284,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59300.46733799996,1546467331515010062,2,1546467331515,19.0424,-1,1546,0.313393,16.4695,15.074139,16.523,0.057305,100.0,0.015850695,0.0313,289.2334525,8.0727392,0.748571,t17_f5_c3,16.5272,0.0392,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59302.46678239992,1548466785215010028,2,1548466785215,19.4981,-1,1548,0.063686,15.9035,15.187587,16.0935,0.064004,100.0,0.033101056,0.0199,289.2334196,8.0727289,0.707143,t17_f5_c3,16.0997,0.0248,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59302.4989467999,1548498945215010006,1,1548498945215,19.4757,-1,1548,0.899241,19.3995,18.299229,18.9827,0.243403,100.0,0.08835224,0.2623,289.2334199,8.0726631,0.781429,t17_f5_c3,18.6861,0.2562,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59303.46707180003,1549467071515010043,2,1549467071515,19.3302,-1,1549,0.062345,16.3842,15.098967,16.45,0.087295,100.0,0.026723688,0.0288,289.2333635,8.0727216,0.852857,t17_f5_c3,16.437,0.0353,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59305.46385420021,1551463855215010032,2,1551463855215,19.3822,-1,1551,0.053584,15.9199,15.179201,16.0714,0.049939,100.0,0.025244119,0.0173,289.2334031,8.0727264,0.827143,t17_f5_c3,16.0746,0.0214,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59306.437604200095,1552437601515010033,1,1552437601515,19.4925,-1,1552,0.715822,19.4522,18.150019,19.1454,0.186314,100.0,0.056152973,0.2745,289.2333879,8.0726257,0.82,t17_f5_c3,19.3119,0.41,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59306.5052894,1552505281515010052,2,1552505281515,20.3142,-1,1552,0.151268,16.3362,15.114095,16.405,0.109697,0.01840722,0.035592005,0.0157,289.2333805,8.0727471,0.665714,t17_f5_c3,16.3822,0.0179,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59308.46436339989,1554464365215010008,1,1554464365215,20.0811,-1,1554,1.13705,19.5627,18.245575,19.6724,0.176146,100.0,0.05236275,0.2708,289.233452,8.0727772,0.804286,t17_f5_c3,19.6613,0.342,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59308.48393520014,1554483935215010037,2,1554483935215,20.0767,-1,1554,0.188233,15.9429,15.167757,16.0452,0.071256,100.0,0.034895103,0.0123,289.233421,8.0726902,0.681429,t17_f5_c3,16.0514,0.0146,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59309.45637729997,1555456371515010042,1,1555456371515,19.9695,-1,1555,0.846873,19.4934,18.137901,19.5842,0.172293,100.0,0.049438797,0.2298,289.233427,8.0725845,0.897143,t17_f5_c3,19.5189,0.2754,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59309.49964120006,1555499641515010071,2,1555499641515,20.0369,-1,1555,0.11446,16.3972,15.095017,16.5042,0.055792,100.0,0.016815089,0.0185,289.2333715,8.0727378,0.891429,t17_f5_c3,16.5139,0.0219,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59310.46533560008,1556465335215010014,1,1556465335215,20.2323,-1,1556,1.09348,19.5379,18.253057,19.9566,0.207378,100.0,0.06350752,0.2608,289.2334617,8.0727269,0.651429,t17_f5_c3,19.9849,0.339,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59310.49168979982,1556491685215010041,2,1556491685215,20.27,-1,1556,0.142043,15.9231,15.177587,16.069,0.071393,100.0,0.035929408,0.0114,289.2334143,8.0727009,0.642857,t17_f5_c3,16.0779,0.0133,False,True,False,correction_0.0.1,0.0,,,,ZTF20aappngc
ztf,59312.41229170002,1558412291515010071,2,1558412291515,19.785105,-1,1558,0.3682717,16.457159,15.077578,16.6077,0.059396856,100.0,0.016669815,0.0221,289.2332775,8.0727513,0.86,t17_f5_c3,16.6082,0.0263,True,True,False,correction_0.0.1,0.0,0.9638023,540120215.0,,ZTF20aappngc
ztf,59674.47258100007,1920472585215010020,2,1920472585215,20.0259,-1,1920,0.222038,16.1938,15.063247,16.3103,0.068448,100.0,0.024162367,0.015,289.233398,8.0726793,0.638571,t17_f5_c3,16.3116,0.0177,False,True,False,correction_1.0.6,0.0,,,1.92345512151501e+18,ZTF20aappngc
ztf,59675.45598379988,1921455981515010068,2,1921455981515,20.1674,-1,1921,0.459049,16.7738,15.00311,16.6451,0.061979,100.0,0.0121330125,0.0204,289.2334242,8.0728224,0.414286,t17_f5_c3,16.6414,0.0237,False,True,False,correction_1.0.6,0.0,,,1.92345512151501e+18,ZTF20aappngc
