tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58258.25295139989,504252956015015004,2,504252956015,20.4167,1,504,0.11131,19.0652,16.840256,19.1023,0.099012,100.0,0.012755857,0.1339,233.3095219,15.0175283,0.426667,19.1325,0.1675,False,True,False,bulk_1.0.0,0.0,5.3425261601501504e+17,,,,ZTF18aavskyg
ztf,58270.31608799985,516316086015015002,2,516316086015,19.7854,1,516,0.328978,19.0179,16.834045,19.1008,0.137987,100.0,0.018462727,0.2253,233.3094957,15.0174723,0.49,18.8965,0.2358,False,True,False,bulk_1.0.0,0.0,5.3425261601501504e+17,,,,ZTF18aavskyg
ztf,58273.332592600025,519332596015015005,2,519332596015,20.316818,1,519,0.1306396,18.705135,16.786598,18.7786,0.07270225,100.0,0.012420324,0.1098,233.3095613,15.0175245,0.83666664,18.7985,0.1374,False,True,False,bulk_1.0.0,0.0,5.3425261601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58276.29459490022,522294596015015006,2,522294596015,20.669369,1,522,0.28215584,18.688047,16.783659,18.8054,0.062337376,100.0,0.010789303,0.0909,233.3095602,15.0174774,0.89666665,18.8422,0.1127,False,True,False,bulk_1.0.0,0.0,5.3425261601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58279.27594910003,525275946015015005,2,525275946015,20.51058,1,525,0.3011171,18.745314,16.793358,18.9714,0.067986235,100.0,0.011262597,0.1113,233.3094921,15.0174839,0.8933333,18.9353,0.1302,False,True,False,bulk_1.0.0,0.0,5.5320796601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58288.25261570001,534252616015015020,2,534252616015,20.473774,1,534,0.16697186,19.035547,16.83639,19.7545,0.15097816,100.0,0.019918239,0.2417,233.309563,15.0175975,0.7,19.9647,0.3607,False,True,False,bulk_1.0.0,0.0,5.5320796601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58288.25261570001,534252616015015022,2,534252616015,20.473774,1,534,0.24019194,19.164185,16.852512,19.3132,0.17274784,100.0,0.020546779,0.1629,233.3095458,15.0174889,0.7033333,19.4928,0.2349,False,True,False,bulk_1.0.0,0.0,5.5320796601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58298.27078700019,544270786015015008,2,544270786015,19.57423,1,544,0.40325767,19.2966,16.867441,18.9541,0.17586409,100.0,0.018772136,0.1985,233.3096192,15.0174713,0.63666666,19.0885,0.2839,False,True,False,bulk_1.0.0,0.0,5.5320796601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58307.20796300005,553207966015015013,2,553207966015,20.541447,1,553,0.2668825,18.981216,16.829063,18.8373,0.16315219,100.0,0.022476666,0.1075,233.3095224,15.0174846,0.6333333,18.837,0.1306,False,True,False,bulk_1.0.0,0.0,5.5821135601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58312.2113541998,558211356015015010,2,558211356015,20.48829,1,558,0.15278903,18.935362,16.82263,19.1292,0.14276285,100.0,0.020394951,0.1428,233.30956,15.0175143,0.67,19.2079,0.1872,False,True,False,bulk_1.0.0,0.0,5.7517524601501504e+17,0.0,532120260.0,,ZTF18aavskyg
ztf,58312.2113541998,558211356015015011,2,558211356015,20.48829,1,558,0.18940245,19.009516,16.832918,19.2081,0.18752517,100.0,0.025259273,0.1533,233.30956,15.0175035,0.63,19.1981,0.1853,False,True,False,bulk_1.0.0,0.0,5.7517524601501504e+17,0.0,532120260.0,,ZTF18aavskyg
