tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,59673.4703819002,1919470382415015023,1,1919470382415,19.2661,1,1919,1.81221,17.2574,17.5802,0.114304,0.0449,320.7526155,32.5046012,0.462857,t17_f5_c3,17.4862,0.0494,False,False,False,correction_1.0.6,0.0,1.929470702415015e+18,,,,,,ZTF18adlkltz
ztf,59676.47184030013,1922471842415015013,1,1922471842415,19.2665,1,1922,1.03256,17.2566,17.5007,0.080031,0.0393,320.7524671,32.5047953,0.624286,t17_f5_c3,17.4009,0.0431,False,True,True,correction_1.0.6,0.0,1.929470702415015e+18,15.250748,100.0,0.012615883,,,ZTF18adlkltz
ztf,59683.47070599999,1929470702415015014,1,1929470702415,19.356073,1,1929,0.9097969,17.689375,17.9723,0.111467846,0.0978,320.7524717,32.5048859,0.8385714,t17_f5_c3,17.9625,0.1215,True,True,True,correction_1.0.6,0.0,,15.308523,100.0,0.012439672,0.70279455,689120124.0,ZTF18adlkltz
ztf,59687.44785880018,1933447852415015010,1,1933447852415,19.096777,1,1933,0.75658834,17.907097,18.0503,0.10409615,0.1275,320.7524106,32.5048819,0.87,t17_f5_c3,17.9065,0.1412,True,True,True,correction_1.0.6,0.0,,15.330766,100.0,0.009702915,0.6408516,689120124.0,ZTF18adlkltz
ztf,59690.480451399926,1936480452415010019,2,1936480452415,19.882534,-1,1936,0.43793377,15.994067,16.1575,0.08748227,0.0188,320.7520358,32.504973,0.5385714,t17_f5_c3,16.1448,0.021,True,True,False,correction_1.0.6,0.0,,13.599501,100.0,0.009640369,0.221645,689120224.0,ZTF18adlkltz
ztf,59695.4533218001,1941453322415010175,2,1941453322415,20.129473,-1,1941,0.41420853,15.686429,15.784,0.15768516,0.0141,320.7520593,32.5050095,0.47285715,t17_f5_c3,15.7575,0.0152,True,True,False,correction_1.0.6,0.0,,13.639418,100.0,0.0239324,0.06549105,689120224.0,ZTF18adlkltz
ztf,59698.44880789984,1944448802415010082,1,1944448802415,20.34306,-1,1944,0.5600475,18.308067,18.5299,0.16421756,0.0824,320.752024,32.505044,0.55857146,t17_f5_c3,18.5591,0.0991,True,True,True,correction_1.0.6,0.0,,15.517021,100.0,0.012560332,0.9508911,689120124.0,ZTF18adlkltz
ztf,59698.47243059985,1944472432415010065,2,1944472432415,20.1216,-1,1944,0.283629,15.4504,15.5322,0.035065,0.009,320.7520949,32.5049187,0.622857,t17_f5_c3,15.4993,0.0094,False,True,False,correction_1.0.6,0.0,1.94740467241501e+18,13.680188,100.0,0.0068673478,,,ZTF18adlkltz
ztf,59701.404675900005,1947404672415010038,1,1947404672415,20.250114,-1,1947,0.7052961,17.801943,18.0892,0.14179642,0.0597,320.7519474,32.5049125,0.63857144,t17_f5_c3,18.095,0.0706,True,True,True,correction_1.0.6,0.0,,15.5674925,100.0,0.01810861,0.99426496,689120124.0,ZTF18adlkltz
ztf,59701.45150459977,1947451502415010047,1,1947451502415,20.618944,-1,1947,0.31660184,17.784285,17.9615,0.113738954,0.045,320.7520714,32.504947,0.6685714,t17_f5_c3,17.9804,0.0528,True,True,True,correction_1.0.6,0.0,,15.569768,100.0,0.014794583,0.7453399,689120124.0,ZTF18adlkltz
ztf,59707.430636600126,1953430632415010049,2,1953430632415,20.1654,-1,1953,0.347354,15.0501,15.1376,0.031829,0.0059,320.7520826,32.5048999,0.522857,t17_f5_c3,15.0893,0.0061,False,True,False,correction_1.0.6,0.0,1.95646501241501e+18,13.779387,100.0,0.009875014,,,ZTF18adlkltz
ztf,59707.469444400165,1953469442415010047,2,1953469442415,20.1628,-1,1953,0.171263,14.9846,15.1177,0.027572,0.0056,320.7521237,32.5049423,0.442857,t17_f5_c3,15.0595,0.0058,False,True,False,correction_1.0.6,0.0,1.95646501241501e+18,13.800539,100.0,0.0092649665,,,ZTF18adlkltz
ztf,59710.40596059989,1956405962415010047,2,1956405962415,19.8024,-1,1956,0.301629,14.9411,14.9736,0.025009,0.0059,320.752115,32.5048883,0.617143,t17_f5_c3,14.9379,0.0064,False,True,False,correction_1.0.6,0.0,1.95646501241501e+18,13.815557,100.0,0.008869085,,,ZTF18adlkltz
ztf,59710.46501159994,1956465012415010067,1,1956465012415,20.293518,-1,1956,0.16739434,17.256893,17.2849,0.057505228,0.0239,320.7521695,32.5049043,0.9114286,t17_f5_c3,17.2945,0.0282,True,True,True,correction_1.0.6,0.0,,15.66189,100.0,0.013234451,0.99999565,689120124.0,ZTF18adlkltz
ztf,59718.426620400045,1964426622415010021,2,1964426622415,19.9867,-1,1964,0.165785,14.7156,14.7811,0.039815,0.0051,320.7521941,32.5049123,0.675714,t17_f5_c3,14.7687,0.0056,False,True,False,dev,0.0,1.97345167241501e+18,100.0,100.0,100.0,,,ZTF18adlkltz
