tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58280.36001159996,526360015515010024,2,526360015515,20.86108,-1,526,0.072446845,19.77977,18.732637,19.4945,0.09655866,100.0,0.03680766,0.1209,293.0778215,14.2626305,0.5466667,0.0,19.3528,0.1379,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58282.443368100096,528443365515010521,2,528443365515,20.4182,-1,528,0.085264,19.3904,18.927681,19.3646,0.095959,0.019627063,0.062661156,0.1474,293.0777959,14.2626561,0.656667,,19.1211,0.1522,,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58283.37796299998,529377965515010275,2,529377965515,20.503326,-1,529,0.13200767,19.523079,18.849045,19.3702,0.0988867,100.0,0.053152557,0.1388,293.0777677,14.2626528,0.65,0.0,19.1831,0.1515,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58286.338148099836,532338145515010048,2,532338145515,20.806725,-1,532,0.06095944,19.310606,18.983143,19.3051,0.063808404,100.0,0.0471946,0.1036,293.0778078,14.2626185,0.6933333,0.0,19.1027,0.1127,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58288.44454859989,534444545515010065,2,534444545515,20.012163,-1,534,0.31650412,19.261066,19.021294,19.1777,0.16017415,0.110850826,0.12843506,0.141,293.0777911,14.2625444,0.5733333,0.0,19.0661,0.1651,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58289.44118059985,535441185515010102,2,535441185515,19.992195,-1,535,0.22967425,19.226868,19.049517,19.1691,0.13975698,0.09826676,0.11869518,0.1529,293.0778212,14.2625717,0.62666667,0.0,19.1419,0.193,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58290.37667819997,536376675515011179,2,536376675515,20.7158,-1,536,0.088601,19.2308,19.046188,19.0965,0.113922,0.069510974,0.09610862,0.0919,293.0777975,14.2626091,0.613333,,19.0192,0.1111,,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58291.31590279983,537315905515010068,2,537315905515,20.331568,-1,537,0.09791784,19.223919,19.052027,19.2842,0.118848026,0.07641057,0.10144609,0.1506,293.0777733,14.2626345,0.65,0.0,19.1533,0.1724,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58293.298171299975,539298175515010017,2,539298175515,20.092999,-1,539,0.039391316,19.226425,19.049892,19.418,0.14978917,0.10850318,0.12731142,0.2082,293.07779,14.2626383,0.5933333,0.0,19.6314,0.3273,540120255.0,False,True,False,bulk_1.0.0,0.0,5.4231766551501005e+17,,ZTF18aazsqvf
ztf,58296.31766200019,542317665515010024,2,542317665515,19.621246,-1,542,0.013750154,19.090849,19.180136,19.3485,0.12451926,0.11242356,0.13519213,0.289,293.0777954,14.2626341,0.6766667,0.0,19.2445,0.338,540120255.0,False,True,False,bulk_1.0.0,0.0,5.493365655150102e+17,,ZTF18aazsqvf
ztf,58298.336666699965,544336665515010008,2,544336665515,19.3606,-1,544,0.662543,19.1089,19.160872,18.9358,0.267439,0.2706809,0.28055203,0.243,293.0779419,14.2625063,0.43,,19.0508,0.3479,,False,True,False,bulk_1.0.0,0.0,5.493365655150102e+17,,ZTF18aazsqvf
ztf,58301.356898100115,547356895515010060,2,547356895515,20.34607,-1,547,0.060204506,19.113424,19.156145,19.2613,0.13865755,0.12412056,0.14422221,0.1498,293.0778117,14.262619,0.5366667,0.0,19.2692,0.1949,540120255.0,False,True,False,bulk_1.0.0,0.0,5.493365655150102e+17,,ZTF18aazsqvf
ztf,58303.33656249987,549336565515010145,2,549336565515,20.624464,-1,549,0.042514216,18.968725,19.330408,18.914,0.1372146,0.17093936,0.19145788,0.0859,293.0778038,14.2626212,0.53333336,0.0,18.689,0.0902,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
ztf,58304.359143500216,550359145515010109,2,550359145515,20.70319,-1,550,0.09919985,18.966621,19.33335,19.165,0.09749703,0.10584538,0.13667302,0.1015,293.0778004,14.262605,0.6333333,0.0,19.0929,0.123,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
ztf,58305.35673609981,551356735515010236,2,551356735515,19.907536,-1,551,0.119673714,18.954453,19.350641,18.9435,0.15923183,0.21186033,0.2293535,0.1333,293.0777903,14.2625988,0.56333333,0.0,18.8019,0.1513,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
ztf,58307.37833329989,553378335515010093,2,553378335515,20.907543,-1,553,0.063899495,18.937243,19.37592,18.8704,0.11684091,0.15014254,0.17501117,0.0685,293.0778095,14.2626176,0.6166667,0.0,18.783,0.0814,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
ztf,58308.375104200095,554375105515010031,2,554375105515,20.760096,-1,554,0.1256213,18.941675,19.369314,18.866,0.16084985,0.22111243,0.23849326,0.0768,293.0778073,14.2625962,0.5833333,0.0,18.8196,0.0952,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
ztf,58310.38136570016,556381365515010075,2,556381365515,20.333052,-1,556,0.3515787,19.023901,19.257824,18.9119,0.14771785,0.1645262,0.18323243,0.104,293.0778071,14.2625341,0.56333333,0.0,18.9209,0.1359,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
ztf,58311.377847199794,557377845515010095,2,557377845515,20.444384,-1,557,0.2093629,18.953114,19.352573,18.7969,0.10795113,0.12875369,0.15595916,0.0892,293.0778324,14.2625831,0.6666667,0.0,18.8736,0.1237,540120255.0,False,True,False,bulk_1.0.0,0.0,5.6041674551501005e+17,,ZTF18aazsqvf
