tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58300.39872690011,546398722015015013,2,546398722015,19.842716,1,546,0.06292569,19.604761,18.716791,19.7155,0.21096338,0.09214467,0.0931149,0.3172,314.8270547,47.3239114,0.55333334,0.0,19.8142,0.4463,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58301.404999999795,547404992015015008,2,547404992015,20.37242,1,547,0.38998747,19.578081,18.704935,19.7982,0.15386629,0.0675577,0.06884696,0.229,314.826943,47.3238103,0.58666664,0.0,19.6358,0.2539,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58303.36803240003,549368032015015010,2,549368032015,20.590088,1,549,0.08870784,19.535337,18.6856,19.613,0.13255459,0.05918712,0.060603827,0.1612,314.8270256,47.3238772,0.6,0.0,19.595,0.2039,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58304.38571760012,550385712015015025,2,550385712015,20.864307,1,550,0.30956042,19.5055,18.671858,19.5071,0.11116204,0.049952466,0.05158212,0.117,314.8269479,47.3238364,0.63666666,0.0,19.4621,0.1445,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58305.39468749985,551394682015015055,2,551394682015,20.194181,1,551,0.113060184,19.226168,18.533272,19.4674,0.11420004,0.059254535,0.060326494,0.1896,314.8270216,47.3238698,0.62333333,0.0,19.756,0.3176,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58307.39175930014,553391752015015030,2,553391752015,20.993357,1,553,0.2914921,19.33411,18.588955,19.3641,0.109279506,0.053708013,0.055014387,0.0923,314.8269726,47.3238282,0.6166667,0.0,19.5005,0.1341,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58312.40532410005,558405322015015048,2,558405322015,20.593124,1,558,0.1682889,18.86377,18.326925,18.8588,0.080301836,0.04807332,0.048976492,0.0829,314.8270188,47.323857,0.63666666,0.0,19.0148,0.1221,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58313.39181709988,559391812015015053,2,559391812015,20.692053,1,559,0.25530487,18.772285,18.270218,18.8337,0.057591293,0.03516313,0.0362685,0.0726,314.8269636,47.3238479,0.63666666,0.0,18.8164,0.0912,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58314.42598380009,560425982015015033,2,560425982015,20.843763,1,560,0.22766118,18.84605,18.316084,18.9809,0.075436465,0.045364145,0.046301458,0.0741,314.8270049,47.323838,0.6,0.0,19.0733,0.103,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
ztf,58315.36163190007,561361632015015019,2,561361632015,20.910774,1,561,0.27338418,18.81248,18.295357,18.9216,0.07178541,0.04364746,0.044584766,0.0667,314.8269587,47.3238454,0.6933333,0.0,18.964,0.0885,768120220.0,False,True,False,bulk_1.0.0,0.0,5.684019620150151e+17,,ZTF17aaadznq
