tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59972.273263900075,2218273262215015002,2,2218273262215,20.030441,1,2218,2.6077163,15.474282,15.4874,0.027103309,0.0069,101.4805053,-18.2315225,0.87,t17_f5_c3,0.9999999,15.479,0.0082,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,59979.2113541998,2225211352215015003,2,2225211352215,19.274755,1,2225,2.623371,14.400579,14.4028,0.025763895,0.0051,101.480507,-18.2315286,0.8457143,t17_f5_c3,0.9999908,14.3974,0.0062,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,59982.231331000105,2228231332215015002,2,2228231332215,19.009096,1,2228,2.6868594,14.381773,14.4072,0.01726975,0.0042,101.4804995,-18.2315469,0.61285716,t17_f5_c3,0.9951308,14.3815,0.0049,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,59985.209965299815,2231209962215015004,2,2231209962215,19.601097,1,2231,2.7406442,14.381285,14.4137,0.019066393,0.0032,101.4804803,-18.231553,0.64428574,t17_f5_c3,0.95727324,14.3842,0.0036,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,59991.19020830002,2237190202215015003,1,2237190202215,19.566408,1,2237,5.2188535,14.844165,14.873,0.02434089,0.0048,101.4805093,-18.2315255,0.70857143,t17_f5_c3,0.99990654,14.8622,0.0055,308120122.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,59991.211689800024,2237211682215015004,2,2237211682215,19.792831,1,2237,2.627236,14.31314,14.3332,0.023422884,0.0033,101.4805067,-18.2315319,0.83,t17_f5_c3,0.9999983,14.3256,0.0037,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,60013.23326390004,2259233262215015002,2,2259233262215,19.390877,1,2259,2.6603913,14.419027,14.4411,0.02378528,0.0044,101.4805035,-18.231538,0.8414286,t17_f5_c3,0.99999577,14.4357,0.0053,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,60013.25336810015,2259253362215015002,1,2259253362215,18.681833,1,2259,5.3302445,15.243681,15.2543,0.02657643,0.0118,101.4804934,-18.2315548,0.7228571,t17_f5_c3,0.9999777,15.2335,0.0146,308120122.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,60017.17630789988,2263176302215015005,1,2263176302215,17.402645,1,2263,5.2525196,15.192952,15.1883,0.04674019,0.0453,101.4805017,-18.2315309,0.76285714,t17_f5_c3,0.9999999,15.175,0.0569,308120122.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
ztf,60021.14811340021,2267148112215015004,2,2267148112215,19.79472,1,2267,2.5104556,14.48873,14.4998,0.022104552,0.0037,101.4805157,-18.231497,0.82857144,t17_f5_c3,0.9999999,14.4949,0.0043,308120222.0,True,False,False,1.1.6,0.0,,ZTF23aabngtm
