tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,60013.240266200155,2259240263615015000,2,2259240263615,19.869703,1,2259,2.104195,17.676111,17.6562,0.06763807,0.0479,121.3855492,49.4012953,0.9128571,t17_f5_c3,0.999997,17.6709,0.0616,748120236.0,True,False,False,1.1.6,0.0,,,,,ZTF23aacykvg
ztf,60013.31881939992,2259318813615015000,1,2259318813615,18.191902,1,2259,0.6671342,17.971922,17.8497,0.15993696,0.2136,121.3855789,49.4012682,0.7342857,t17_f5_c3,0.9999493,17.8172,0.2662,748120136.0,True,True,False,1.1.6,0.0,17.824083,0.1384506,0.13957678,,ZTF23aacykvg
ztf,60017.1990278,2263199023615015001,1,2263199023615,20.644178,1,2263,0.7715525,18.178083,18.2028,0.07479141,0.0476,121.3855118,49.401275,0.95428574,t17_f5_c3,0.9999881,18.1618,0.0575,748120136.0,True,True,False,1.1.6,0.0,18.00172,0.06006529,0.06357794,,ZTF23aacykvg
ztf,60021.201759300195,2267201753615015012,1,2267201753615,20.4884,1,2267,0.7312867,18.217342,18.2562,0.06488726,0.0528,121.3854874,49.4012418,0.9342857,t17_f5_c3,0.99999607,18.3142,0.0699,748120136.0,True,True,False,1.1.6,0.0,18.035002,0.050471712,0.054855894,,ZTF23aacykvg
ztf,60031.16165510006,2277161653615015002,2,2277161653615,20.321445,1,2277,2.0723069,17.716125,17.6796,0.045953833,0.0375,121.3855379,49.4012839,0.8485714,t17_f5_c3,0.9999832,17.6437,0.0456,748120236.0,True,False,False,1.1.6,0.0,,,,,ZTF23aacykvg
ztf,60031.19981480017,2277199813615015001,1,2277199813615,20.233076,1,2277,0.6715398,18.529905,18.6122,0.0719201,0.0887,121.3855418,49.4012548,0.93857145,t17_f5_c3,1.0,18.7287,0.1255,748120136.0,True,True,False,1.1.6,0.0,18.292967,0.050994284,0.05781953,,ZTF23aacykvg
ztf,60036.2047917,2282204793615015002,2,2282204793615,19.843597,1,2282,2.1031342,17.829603,17.8974,0.05150244,0.0683,121.3855291,49.4012916,0.89857143,t17_f5_c3,0.9999658,18.0363,0.0988,748120236.0,True,False,False,1.1.6,0.0,,,,,ZTF23aacykvg
ztf,60036.309444400016,2282309443615015000,1,2282309443615,19.325623,1,2282,0.78075045,18.707418,18.9098,0.12292769,0.2347,121.3855305,49.4012898,0.8842857,t17_f5_c3,0.9999901,18.7701,0.2647,748120136.0,True,True,False,1.1.6,0.0,18.433313,0.09032516,0.09550091,,ZTF23aacykvg
ztf,60043.178946800064,2289178943615015001,2,2289178943615,19.985521,1,2289,2.1530888,17.88538,17.9169,0.063431546,0.0621,121.385508,49.4013023,0.83428574,t17_f5_c3,0.9999819,17.9398,0.0804,748120236.0,True,False,False,1.1.6,0.0,,,,,ZTF23aacykvg
ztf,60045.18162039993,2291181623615015002,1,2291181623615,20.741388,1,2291,0.7770353,19.05792,19.0596,0.07078533,0.0956,121.3855072,49.4012754,0.9442857,t17_f5_c3,0.9996349,19.0947,0.1247,748120136.0,True,True,False,1.1.6,0.0,18.695229,0.031790834,0.05068353,,ZTF23aacykvg
