tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58276.19857640006,522198575615010116,2,522198575615,20.618065,-1,522,0.1971595,19.38148,17.354013,19.0764,0.1038265,100.0,0.01604434,0.1146,180.2914186,29.2890797,0.7266667,0.0,18.9465,0.1237,624120256.0,True,True,False,bulk_1.0.0,0.0,0.0,,ZTF18aajkrxi
ztf,59671.37361110002,1917373615615015022,2,1917373615615,20.718397,1,1917,0.3018107,19.393974,17.063082,19.1575,0.09162022,100.0,0.010706171,0.1177,180.2913955,29.2890541,0.9357143,0.9999882,19.2076,0.1481,624120256.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
ztf,59671.37361110002,1917373615615025015,2,1917373615615,20.7657,1,1917,0.323349,19.58,17.083244,19.4403,0.102257,100.0,0.010256309,0.1473,180.2913897,29.2890506,0.942857,,19.5017,0.187,,False,True,False,correction_1.0.6,0.0,1.934329375615015e+18,t17_f5_c3,ZTF18aajkrxi
ztf,59671.41408560006,1917414085615015011,1,1917414085615,20.814133,1,1917,0.14036001,19.082493,17.78539,19.1073,0.07220932,100.0,0.021865137,0.0944,180.2913688,29.2890705,0.96,0.99999976,19.1307,0.1181,624120156.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
ztf,59671.41408560006,1917414085615025009,1,1917414085615,20.8716,1,1917,0.126138,19.1366,17.80149,19.215,0.078804,100.0,0.023041174,0.0998,180.291368,29.2890774,0.96,,19.2354,0.1242,,False,True,False,correction_1.0.6,0.0,1.934329375615015e+18,t17_f5_c3,ZTF18aajkrxi
ztf,59674.301990699954,1920301995615015017,2,1920301995615,20.725094,1,1920,0.40072462,19.052464,17.01717,18.9992,0.08479941,100.0,0.01300994,0.1042,180.2913552,29.2890627,0.92142856,0.99999344,18.9333,0.1182,624120256.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
ztf,59674.37472219998,1920374725615015011,1,1920374725615,20.634531,1,1920,0.18483123,18.645828,17.633728,18.676,0.07127629,100.0,0.028061118,0.0681,180.2913451,29.2890799,0.9628571,0.9999928,18.6868,0.0845,624120156.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
ztf,59676.333506899886,1922333505615015009,1,1922333505615,20.29321,1,1922,0.42893434,18.532028,17.587492,18.4448,0.090471454,100.0,0.037905045,0.0596,180.2912893,29.2890269,0.86,0.99986196,18.4715,0.0754,624120156.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
ztf,59676.358344899956,1922358345615015012,2,1922358345615,19.954195,1,1922,0.3677798,18.626171,16.939886,18.7868,0.10176222,100.0,0.02153142,0.1065,180.2913857,29.2890337,0.8857143,0.99998975,18.7065,0.1215,624120256.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
ztf,59678.3195369998,1924319535615015006,1,1924319535615,20.36775,1,1924,0.15488753,18.344341,17.504875,18.2935,0.058221526,100.0,0.026871817,0.0605,180.291359,29.2890744,0.9657143,0.9999993,18.311,0.0766,624120156.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18aajkrxi
