tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59252.57113429997,1498571134215015020,2,1498571134215,18.9409,1,1498,0.483179,17.6385,15.410681,17.6153,0.105028,100.0,0.013495133,0.1112,295.0912936,19.3549433,0.754286,t17_f5_c3,17.698,0.1534,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59253.563796299975,1499563794215015029,2,1499563794215,19.7933,1,1499,0.636519,17.371,15.372388,17.4708,0.097241,100.0,0.01543137,0.0486,295.0913676,19.3549652,0.834286,t17_f5_c3,17.4548,0.0601,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59253.5662153,1499566214215015018,2,1499566214215,19.3739,1,1499,0.55261,17.3807,15.373921,17.4673,0.093006,100.0,0.014648725,0.0636,295.0913621,19.3550161,0.894286,t17_f5_c3,17.4518,0.0796,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59253.5686458,1499568644215015016,2,1499568644215,19.1108,1,1499,0.442998,17.5078,15.392979,17.49,0.081776,100.0,0.011659979,0.0802,295.091258,19.3549337,0.821429,t17_f5_c3,17.3582,0.0905,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59255.565196800046,1501565194215015019,2,1501565194215,19.5914,1,1501,0.587169,17.5599,15.400257,17.6076,0.115667,100.0,0.015825301,0.0615,295.0913714,19.3550107,0.785714,t17_f5_c3,17.5208,0.0717,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59255.56762730004,1501567624215015025,2,1501567624215,19.6387,1,1501,0.544624,17.6271,15.409209,17.5216,0.093259,100.0,0.012093007,0.0571,295.0913022,19.3549277,0.831429,t17_f5_c3,17.5648,0.075,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59255.57004630007,1501570044215015026,2,1501570044215,19.1246,1,1501,0.685794,17.5542,15.399475,17.5903,0.093262,100.0,0.012817844,0.0875,295.091389,19.3549833,0.884286,t17_f5_c3,17.56,0.1084,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59264.54105320014,1510541054215015013,2,1510541054215,20.3192,1,1510,0.689768,17.8335,15.433861,17.8223,0.115884,100.0,0.0127106495,0.0471,295.0913808,19.3549552,0.801429,t17_f5_c3,17.8431,0.0592,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59264.54403939983,1510544034215015030,2,1510544034215,20.1389,1,1510,0.661474,17.8794,15.438802,17.8807,0.054597,100.0,0.005766725,0.0547,295.0913753,19.3549599,0.88,t17_f5_c3,17.9364,0.0715,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59264.54701389978,1510547014215015022,2,1510547014215,20.1897,1,1510,0.690296,17.8116,15.431437,17.8577,0.126645,100.0,0.014142391,0.0521,295.0913802,19.3549551,0.76,t17_f5_c3,17.8484,0.064,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59264.5500115999,1510550014215015025,2,1510550014215,20.0726,1,1510,0.541231,17.7601,15.425563,17.8298,0.11021,100.0,0.012835314,0.0543,295.0913213,19.3549474,0.782857,t17_f5_c3,17.8626,0.0698,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59264.55298609985,1510552984215015028,2,1510552984215,20.0173,1,1510,0.550459,17.7381,15.422978,17.8272,0.11795,100.0,0.013984569,0.0564,295.0913468,19.3549779,0.811429,t17_f5_c3,17.8503,0.0719,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54057870014,1511540574215015030,2,1511540574215,19.6085,1,1511,0.715582,17.4681,15.387229,17.7298,0.115375,100.0,0.016973188,0.0565,295.0913787,19.3549413,0.644286,t17_f5_c3,17.6668,0.0659,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54057870014,1511540574215015031,2,1511540574215,19.6085,1,1511,0.642827,17.6672,15.414326,17.592,0.061862,100.0,0.0077673746,0.0495,295.0913634,19.3549572,0.671429,t17_f5_c3,17.5544,0.0596,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54354170011,1511543544215015030,2,1511543544215,19.481,1,1511,0.744907,17.5126,15.393662,17.5771,0.109357,100.0,0.015533577,0.0494,295.0913927,19.3549408,0.65,t17_f5_c3,17.5747,0.0615,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54354170011,1511543544215015035,2,1511543544215,19.481,1,1511,0.801406,17.6823,15.41621,17.8525,0.06523,100.0,0.008091169,0.0639,295.0914106,19.3549385,0.641429,t17_f5_c3,17.7652,0.0731,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54651620006,1511546514215015035,2,1511546514215,19.6489,1,1511,0.543142,17.6003,15.405696,17.6972,0.094712,100.0,0.012547681,0.0555,295.0913524,19.354998,0.752857,t17_f5_c3,17.6338,0.0656,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54947920004,1511549474215015025,2,1511549474215,19.5669,1,1511,0.892095,17.4659,15.386905,17.8309,0.109695,100.0,0.016165484,0.0642,295.0914453,19.3549461,0.647143,t17_f5_c3,17.7673,0.0751,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.54947920004,1511549474215015027,2,1511549474215,19.5669,1,1511,0.776268,17.6353,15.410269,17.6457,0.061577,100.0,0.007932427,0.0538,295.0914198,19.3549743,0.714286,t17_f5_c3,17.6172,0.0657,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59265.55245369999,1511552454215015030,2,1511552454215,19.5471,1,1511,0.65308,17.4599,15.386019,17.6502,0.096095,100.0,0.0142281465,0.0554,295.0913862,19.3549886,0.745714,t17_f5_c3,17.6137,0.0672,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59266.55159719987,1512551594215015210,2,1512551594215,19.062935,1,1512,1.1632458,17.19878,15.343167,17.3626,0.10624394,100.0,0.019233529,0.0426,295.0915207,19.3549206,0.4757143,t17_f5_c3,17.253,0.0482,True,True,False,correction_0.0.1,0.0,0.24870381,591120242.0,ZTF21aagzdnf
ztf,59267.540428199805,1513540424215015020,2,1513540424215,19.5642,1,1513,0.694356,17.4992,15.391748,17.4367,0.052514,100.0,0.0075386623,0.0425,295.0913399,19.3549027,0.65,t17_f5_c3,17.3382,0.0485,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59267.540428199805,1513540424215015029,2,1513540424215,19.5642,1,1513,1.0643,17.4654,15.386831,17.5196,0.096952,100.0,0.014293186,0.0463,295.091453,19.3548655,0.412857,t17_f5_c3,17.4706,0.0547,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59267.54340279987,1513543404215015030,2,1513543404215,19.7505,1,1513,0.601689,17.5195,15.39464,17.4754,0.146435,100.0,0.02068714,0.0442,295.0911453,19.3548865,0.595714,t17_f5_c3,17.4025,0.0517,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59267.54638889991,1513546384215015023,2,1513546384215,19.68,1,1513,0.389112,17.2375,15.350076,17.5329,0.106132,100.0,0.01865851,0.0469,295.091285,19.3549721,0.734286,t17_f5_c3,17.4882,0.0563,False,True,False,correction_0.0.1,0.0,,,ZTF21aagzdnf
ztf,59267.549363399856,1513549364215015036,2,1513549364215,19.792252,1,1513,1.1705636,17.541418,15.397709,17.7464,0.10824678,100.0,0.015029036,0.0581,295.091513,19.3548996,0.5985714,t17_f5_c3,17.6476,0.0654,True,True,False,correction_0.0.1,0.0,0.9891975,591120242.0,ZTF21aagzdnf
ztf,61070.56943289982,3316569434215015030,2,3316569434215,18.708368,1,3316,1.5838298,17.179443,,17.1773,0.1060595,,,0.0614,295.0916046,19.3548152,0.5542857,t17_f5_c3,17.0338,0.0684,True,False,False,27.5.7a32.dev1,0.0,0.38004354,591120242.0,ZTF21aagzdnf
