tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60319.47821759991,2565478214915015016,2,2565478214915,20.0678,1,2565,2.51681,19.683,19.559,0.170804,0.2395,153.1669774,7.7476612,0.744286,t17_f5_c3,19.8975,0.4192,False,False,True,23.12.x,0.0,2.565486684915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.47868059995,2565478684915015026,2,2565478684915,20.1901,1,2565,2.25611,19.8418,19.9986,0.185433,0.3135,153.1669112,7.7476285,0.765714,t17_f5_c3,19.7661,0.3251,False,False,True,23.12.x,0.0,2.565487164915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.47915509995,2565479154915015012,2,2565479154915,20.0337,1,2565,2.2371,19.6647,19.5452,0.181041,0.2307,153.1669142,7.7476084,0.704286,t17_f5_c3,19.6841,0.3357,False,False,True,23.12.x,0.0,2.565487164915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.479629599955,2565479624915015017,2,2565479624915,20.13,1,2565,2.04374,20.0011,19.6404,0.178322,0.2304,153.1668484,7.7476202,0.308571,t17_f5_c3,19.6679,0.3029,False,False,True,23.12.x,0.0,2.565487164915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.480104200076,2565480104915015018,2,2565480104915,20.0011,1,2565,2.05556,19.6599,19.5297,0.195246,0.2276,153.1668665,7.7475891,0.558571,t17_f5_c3,19.3709,0.2523,False,False,True,23.12.x,0.0,2.565487164915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.48104170011,2565481044915015015,2,2565481044915,20.0769,1,2565,1.88908,19.8511,19.6634,0.218595,0.254,153.16682,7.7475778,0.62,t17_f5_c3,19.7298,0.3461,False,False,True,23.12.x,0.0,2.565489034915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.48151620012,2565481514915015019,2,2565481514915,20.1392,1,2565,1.84739,19.6785,19.547,0.163313,0.2137,153.1668044,7.7475837,0.667143,t17_f5_c3,19.8847,0.3732,False,False,True,23.12.x,0.0,2.565489034915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.48197920015,2565481974915015020,2,2565481974915,20.1701,1,2565,1.7343,19.6761,19.6422,0.170873,0.2327,153.1667851,7.7475479,0.792857,t17_f5_c3,19.596,0.2859,False,False,True,23.12.x,0.0,2.565489984915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.482453700155,2565482454915015016,2,2565482454915,19.9623,1,2565,1.57138,19.7916,19.4241,0.258964,0.2232,153.1667259,7.7475661,0.361429,t17_f5_c3,19.3698,0.2725,False,False,True,23.12.x,0.0,2.565489984915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.48291670019,2565482914915015013,2,2565482914915,20.2187,1,2565,1.37133,19.8788,19.4669,0.171838,0.1928,153.1666497,7.7475831,0.374286,t17_f5_c3,19.4888,0.2518,False,True,False,23.12.x,0.0,2.565489984915015e+18,19.79083,0.15641999,0.15846431,,,ZTF24aabmoyb
ztf,60319.48339120019,2565483394915015013,2,2565483394915,20.2218,1,2565,1.49237,19.7245,19.5582,0.187016,0.2098,153.1666841,7.7475933,0.532857,t17_f5_c3,19.3741,0.2271,False,False,True,23.12.x,0.0,2.565489984915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.4838657002,2565483864915015020,2,2565483864915,20.1651,1,2565,1.35709,19.6803,19.7277,0.170633,0.2491,153.1666761,7.74753,0.818571,t17_f5_c3,19.973,0.4005,False,True,False,23.12.x,0.0,2.565489984915015e+18,19.606543,0.15798198,0.15942624,,,ZTF24aabmoyb
ztf,60319.48434029985,2565484344915015015,2,2565484344915,20.0311,1,2565,1.44394,19.8345,19.6278,0.193993,0.2445,153.1666777,7.7475779,0.614286,t17_f5_c3,19.6412,0.3176,False,False,True,23.12.x,0.0,2.565489984915015e+18,,,,,,ZTF24aabmoyb
ztf,60319.48480319977,2565484804915015018,2,2565484804915,20.1854,1,2565,1.35585,19.7573,19.8673,0.155102,0.2805,153.166679,7.7475231,0.864286,t17_f5_c3,19.883,0.3648,False,True,False,23.12.x,0.0,2.565489984915015e+18,19.678312,0.1423936,0.14421915,,,ZTF24aabmoyb
ztf,60319.48527779989,2565485274915015019,2,2565485274915,20.103,1,2565,1.10489,19.849,20.1127,0.259737,0.3763,153.1665801,7.7475506,0.737143,t17_f5_c3,20.474,0.673,False,True,False,23.12.x,0.0,2.565489984915015e+18,19.76332,0.23875003,0.24002811,,,ZTF24aabmoyb
ztf,60319.485752299894,2565485754915015014,2,2565485754915,20.118393,1,2565,0.92248315,19.752766,19.9691,0.15800308,0.3245,153.1665297,7.7475313,0.81285715,t17_f5_c3,20.3765,0.6055,True,True,False,23.12.x,0.0,,19.674097,0.1451825,0.14695963,0.9999999,468120249.0,ZTF24aabmoyb
ztf,60319.48621529993,2565486214915015012,2,2565486214915,20.0928,1,2565,1.1333,19.7194,19.3631,0.177598,0.183,153.1666357,7.7474607,0.38,t17_f5_c3,19.5837,0.287,False,True,False,23.12.x,0.0,2.565489984915015e+18,19.64303,0.16404751,0.16553514,,,ZTF24aabmoyb
ztf,60319.48668979993,2565486684915015017,2,2565486684915,20.061642,1,2565,1.0506415,19.696627,19.7386,0.1996753,0.2777,153.1665892,7.7475089,0.77428573,t17_f5_c3,19.8565,0.3972,True,True,False,23.12.x,0.0,,19.621788,0.18510647,0.18637566,0.99998516,468120249.0,ZTF24aabmoyb
ztf,60319.48716440005,2565487164915015013,2,2565487164915,20.104746,1,2565,0.98401916,19.733643,19.622,0.18537702,0.2319,153.166534,7.7475525,0.7242857,t17_f5_c3,19.6099,0.294,True,True,False,23.12.x,0.0,,19.6563,0.17116956,0.17263097,0.9999932,468120249.0,ZTF24aabmoyb
ztf,60319.48762729997,2565487624915015022,2,2565487624915,20.046862,1,2565,0.775523,19.732027,19.7838,0.18291658,0.2821,153.1665004,7.7475015,0.67,t17_f5_c3,19.426,0.2607,True,True,False,23.12.x,0.0,,19.654795,0.16888016,0.17035711,0.9999889,468120249.0,ZTF24aabmoyb
ztf,60319.48810190009,2565488104915015019,2,2565488104915,20.026722,1,2565,0.7559234,19.795174,19.9839,0.16231243,0.3375,153.1664732,7.7475219,0.7128571,t17_f5_c3,20.1394,0.4997,True,True,False,23.12.x,0.0,,19.713486,0.14868307,0.15054867,0.99997556,468120249.0,ZTF24aabmoyb
ztf,60319.488576400094,2565488574915015015,2,2565488574915,19.8281,1,2565,0.608007,19.9333,19.5814,0.286164,0.265,153.1664934,7.7474168,0.295714,t17_f5_c3,19.7691,0.4044,False,True,False,23.12.x,0.0,2.565489984915015e+18,19.84099,0.26149303,0.26283956,,,ZTF24aabmoyb
ztf,60319.48903940013,2565489034915015014,2,2565489034915,20.0901,1,2565,0.55496246,19.783012,19.4817,0.18388267,0.2043,153.1664172,7.7474938,0.5871429,t17_f5_c3,19.4538,0.2552,True,True,False,23.12.x,0.0,,19.702202,0.16908419,0.17069337,0.99968004,468120249.0,ZTF24aabmoyb
ztf,60319.48951390013,2565489514915015022,2,2565489514915,20.028875,1,2565,0.5658808,19.59243,19.275,0.16337636,0.1719,153.1664077,7.7475032,0.39285713,t17_f5_c3,19.2092,0.2075,True,True,False,23.12.x,0.0,,19.524231,0.15214044,0.15342961,0.9990239,468120249.0,ZTF24aabmoyb
ztf,60319.489988400135,2565489984915015017,2,2565489984915,19.982231,1,2565,0.25920448,19.691338,19.3884,0.16791074,0.1927,153.1663946,7.7473977,0.43571427,t17_f5_c3,19.4756,0.2673,True,True,False,23.12.x,0.0,,19.616852,0.15528037,0.15677756,0.9998803,468120249.0,ZTF24aabmoyb
ztf,60319.49046299979,2565490464915015017,2,2565490464915,19.984337,1,2565,0.4588867,19.852127,19.5808,0.19006209,0.2317,153.1664558,7.7473946,0.5042857,t17_f5_c3,19.7707,0.3534,True,True,False,23.12.x,0.0,,19.76621,0.17384125,0.1756017,0.9996741,468120249.0,ZTF24aabmoyb
