tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58307.39268520009,553392684815010003,2,553392684815,20.723167,-1,553,4.2271843,19.431278,19.6998,0.13836944,0.2507,326.871962,51.0297441,0.40666667,19.4551,0.2238,False,False,True,bulk_1.0.0,0.0,5.5840335481501e+17,0.0,769120248.0,,,,,ZTF18aazfjki
ztf,58312.40335649997,558403354815010007,2,558403354815,20.548302,-1,558,4.5261364,19.545315,19.3194,0.1771432,0.1965,326.8718003,51.0297963,0.36,19.0426,0.1728,False,False,True,bulk_1.0.0,0.0,5.6136070481501e+17,0.0,769120248.0,,,,,ZTF18aazfjki
ztf,58315.36070600012,561360704815010004,2,561360704815,20.65406,-1,561,4.163061,19.506023,19.5748,0.14469929,0.2333,326.8719896,51.029752,0.44,19.7427,0.3074,False,False,True,bulk_1.0.0,0.0,5.90426906115015e+17,0.0,769120248.0,,,,,ZTF18aazfjki
ztf,58316.44478010014,562444784815010006,2,562444784815,20.481493,-1,562,4.0765,19.57517,19.4239,0.13685477,0.2086,326.8720808,51.02965,0.36,19.3547,0.225,False,False,True,bulk_1.0.0,0.0,5.90426906115015e+17,0.0,769120248.0,,,,,ZTF18aazfjki
ztf,58338.3390740999,584339076115015016,2,584339076115,20.5154,1,584,4.44783,18.9925,19.1022,0.237143,0.1512,326.8718476,51.0297842,0.253333,19.1244,0.1808,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,,,t12_f5_c3,,,,ZTF18aazfjki
ztf,58340.38431710005,586384314815015012,2,586384314815,20.0244,1,586,4.31042,19.3317,18.9145,0.156627,0.1911,326.8719364,51.0297036,0.39,18.7967,0.2019,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,,,t12_f5_c3,,,,ZTF18aazfjki
ztf,58342.3424769002,588342476115015010,2,588342476115,20.560335,1,588,4.4112406,18.90684,18.9231,0.16720523,0.1273,326.8718959,51.029718,0.37333333,18.7457,0.1258,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58344.426909700036,590426906115015024,2,590426906115,20.571756,1,590,4.2031717,18.569342,18.7266,0.102491245,0.1057,326.8719819,51.029733,0.39666668,18.5046,0.1,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58344.42739580013,590427394815015035,2,590427394815,20.400915,1,590,4.177422,18.943834,18.9279,0.101317815,0.1367,326.871976,51.029764,0.52666664,19.0521,0.1771,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58345.33589120023,591335894815015016,2,591335894815,20.656351,1,591,4.0756683,18.872862,18.9861,0.117166236,0.1324,326.8720399,51.0297172,0.50666666,18.8731,0.1349,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58345.337789400015,591337786115015008,2,591337786115,20.682558,1,591,4.387236,18.502285,18.6796,0.1417354,0.0963,326.8718941,51.02974,0.44,18.6714,0.1096,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58346.38634259999,592386344815015039,2,592386344815,20.517109,1,592,4.3277082,18.685501,18.7217,0.10721231,0.1109,326.8719162,51.029732,0.35666665,18.5078,0.1044,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58346.38731480017,592387316115015020,2,592387316115,20.470598,1,592,4.3461604,18.44919,18.6261,0.14754818,0.1016,326.8719139,51.0297562,0.34,18.3543,0.0935,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58347.40972220013,593409726115015037,2,593409726115,20.644066,1,593,4.4236526,18.358175,18.2358,0.11969014,0.0682,326.8718907,51.0297262,0.39,18.1326,0.0713,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58347.41063660011,593410634815015023,2,593410634815,20.35725,1,593,4.3682427,18.668888,18.8453,0.09866234,0.1295,326.8718851,51.0297672,0.5133333,18.6829,0.1294,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58349.32172450004,595321724815015024,2,595321724815,20.690918,1,595,4.1863427,18.352068,18.3249,0.087219864,0.0715,326.871986,51.0297264,0.57,18.2891,0.0777,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58349.32356479997,595323566115015017,2,595323566115,20.654646,1,595,4.3046784,18.157347,18.205,0.09792301,0.0636,326.8719309,51.0297473,0.35333332,18.1373,0.0687,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58350.3742244998,596374224815015014,2,596374224815,20.807306,1,596,4.150938,18.255444,18.1587,0.084145814,0.0594,326.8720122,51.0297055,0.5466667,18.2728,0.0729,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58350.38663189998,596386636115015011,2,596386636115,20.693768,1,596,4.34609,18.079306,18.1407,0.15344377,0.0586,326.8719237,51.0297228,0.33,18.0663,0.063,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58351.378969899844,597378964815015011,2,597378964815,20.45763,1,597,4.286637,18.277246,18.4166,0.0858561,0.0817,326.8719396,51.029731,0.44,18.4268,0.0944,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58351.37944439985,597379446115015020,2,597379446115,20.833487,1,597,4.1729836,18.015001,17.9509,0.090932675,0.0486,326.8720062,51.0297174,0.46333334,17.8951,0.0515,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58352.291527799796,598291524815015019,2,598291524815,20.435453,1,598,4.213984,18.10781,18.1742,0.10610683,0.0708,326.8719672,51.0297388,0.39333335,18.157,0.0806,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58352.322881899774,598322886115015007,2,598322886115,20.043995,1,598,4.158194,17.839882,17.9301,0.09611698,0.0653,326.8719976,51.0297518,0.49333334,17.8577,0.0734,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58353.21666669985,599216664815015009,2,599216664815,20.183014,1,599,4.1822786,18.013794,18.0588,0.08121828,0.071,326.8719908,51.0297178,0.5566667,18.0451,0.0831,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58353.37716440018,599377164815015038,2,599377164815,20.367031,1,599,4.2299232,17.956469,17.8334,0.06920305,0.053,326.8719622,51.0297319,0.57,17.9055,0.0657,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58353.41363430023,599413636115015006,2,599413636115,20.270678,1,599,4.214089,17.817577,17.8768,0.0626874,0.0569,326.8719738,51.0297483,0.45666668,17.7972,0.0629,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58353.468576400075,599468576115015044,2,599468576115,20.761528,1,599,4.3596992,17.889956,17.8228,0.104170114,0.0446,326.8719234,51.0297153,0.45,17.8185,0.05,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58354.27002310008,600270024815015019,2,600270024815,20.222794,1,600,4.2016525,17.971582,17.9509,0.086705096,0.0634,326.8719844,51.0297043,0.45666668,17.867,0.0695,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58354.317881899886,600317886115015033,2,600317886115,20.261223,1,600,4.19479,17.737144,17.588,0.065641396,0.0451,326.8719892,51.0297303,0.53,17.556,0.0521,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58354.38940969994,600389404815015018,2,600389404815,20.110565,1,600,4.231834,17.895184,17.865,0.05233157,0.0626,326.8719582,51.0297376,0.73,17.8409,0.0731,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58354.39944439987,600399446115015009,2,600399446115,19.98137,1,600,4.2930517,17.764904,17.6942,0.06519628,0.0566,326.8719578,51.0297011,0.38,17.6113,0.0638,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58355.28273149999,601282734815015028,2,601282734815,20.191793,1,601,4.1340575,17.847279,17.7914,0.07565421,0.0573,326.8720142,51.0297144,0.52666664,17.6953,0.0622,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58355.29753470002,601297536115015030,2,601297536115,20.197506,1,601,4.226287,17.69145,17.5882,0.09932647,0.0469,326.8719769,51.0297256,0.42333335,17.5597,0.0546,False,False,False,bulk_1.0.0,0.0,6.01426054815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58355.42605319992,601426054815015016,2,601426054815,19.970291,1,601,4.289708,17.878353,17.9068,0.09659411,0.0719,326.8719439,51.0297152,0.45333335,17.8233,0.0806,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58355.43377309991,601433776115015027,2,601433776115,20.069275,1,601,4.2942996,17.757814,17.7007,0.08069561,0.0563,326.8719519,51.0297234,0.56,17.6696,0.0658,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58356.29453699989,602294534815015019,2,602294534815,20.07423,1,602,4.2583804,17.758253,17.7554,0.077873304,0.0592,326.8719583,51.0297109,0.5966667,17.7352,0.0698,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58356.465682900045,602465684815015013,2,602465684815,19.139627,1,602,4.223203,17.813337,17.8521,0.09651803,0.0977,326.8719674,51.0297226,0.5,17.7402,0.1106,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58356.46616900014,602466166115015004,2,602466166115,19.654808,1,602,4.288649,17.622316,17.586,0.08018596,0.0655,326.8719568,51.02971,0.49333334,17.5424,0.0782,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58357.22447919985,603224474815015008,2,603224474815,19.747625,1,603,4.206447,17.697027,17.6658,0.07854692,0.0627,326.8719857,51.0297136,0.6166667,17.6634,0.0768,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58357.224965299945,603224966115015012,2,603224966115,19.652643,1,603,4.181418,17.578915,17.5749,0.071901575,0.0604,326.8719944,51.0297318,0.64666665,17.4845,0.0688,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58357.35789350001,603357894815015007,2,603357894815,19.514105,1,603,4.280606,17.794538,17.8835,0.07942021,0.0819,326.8719555,51.0297042,0.47666666,17.8032,0.094,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58357.35836810013,603358366115015015,2,603358366115,19.857588,1,603,4.228355,17.527304,17.6189,0.08096429,0.0567,326.8719807,51.0297147,0.51,17.5169,0.0634,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58358.25668979995,604256684815015014,2,604256684815,19.895536,1,604,4.1941195,17.607687,17.6255,0.05858135,0.0562,326.8719872,51.0297143,0.71,17.5297,0.0625,False,False,False,bulk_1.0.0,0.0,6.04276756115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58358.276759299915,604276756115015024,2,604276756115,20.093664,1,604,4.284691,17.552559,17.4779,0.0528118,0.0435,326.8719684,51.0296899,0.47,17.4129,0.0496,False,False,False,bulk_1.0.0,0.0,6.14290616115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58359.27780089993,605277804815015010,2,605277804815,20.272703,1,605,4.2015815,17.626732,17.7732,0.07173998,0.0528,326.8719761,51.0297395,0.58666664,17.7223,0.0594,False,False,False,bulk_1.0.0,0.0,6.14290616115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58359.30306709977,605303066115015011,2,605303066115,19.722063,1,605,4.2537417,17.462328,17.5838,0.04748406,0.0604,326.8719702,51.0297134,0.5466667,17.5584,0.0726,False,False,False,bulk_1.0.0,0.0,6.14290616115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58359.34575230023,605345756115015012,2,605345756115,19.985933,1,605,4.360654,17.519232,17.5773,0.08188352,0.0527,326.8719162,51.0297211,0.5933333,17.5343,0.0613,False,False,False,bulk_1.0.0,0.0,6.14290616115015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58359.36106480006,605361064815015004,2,605361064815,19.227257,1,605,4.206663,17.59238,17.4745,0.057439286,0.0783,326.8719672,51.0297486,0.68666667,17.4748,0.0979,False,False,False,bulk_1.0.0,0.0,6.14290616115015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58360.3057407001,606305746115015003,2,606305746115,19.965757,1,606,4.466979,17.570929,17.8264,0.119729124,0.0599,326.8718565,51.0297494,0.29666665,17.7434,0.0678,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58361.27078700019,607270784815015012,2,607270784815,20.429893,1,607,4.1184225,17.507156,17.6583,0.063263714,0.0434,326.8720097,51.0297419,0.61333334,17.5931,0.0474,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58361.27707180008,607277076115015010,2,607277076115,20.44365,1,607,4.277606,17.42297,17.5348,0.0709351,0.0381,326.8719515,51.0297278,0.56666666,17.4512,0.0412,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58362.32199069997,608321996115015010,2,608321996115,20.496254,1,608,4.299246,17.3525,17.379,0.061232764,0.0325,326.8719443,51.0297225,0.56666666,17.3239,0.0358,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58362.32247690018,608322474815015006,2,608322474815,20.426619,1,608,4.157927,17.470903,17.5896,0.04897125,0.0406,326.8719966,51.0297338,0.72333336,17.5171,0.044,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58363.266597200185,609266594815015001,2,609266594815,20.450384,1,609,4.2287617,17.376873,17.5005,0.051076636,0.0366,326.8719581,51.0297382,0.57,17.4613,0.041,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58363.26753470022,609267536115015011,2,609267536115,20.357445,1,609,4.172453,17.260744,17.3176,0.048923597,0.0321,326.8720028,51.0297291,0.58,17.3079,0.0372,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58364.25978010008,610259786115015017,1,610259786115,20.8622,1,610,3.87146,20.187,19.8677,0.318008,0.1857,326.8721238,51.0297561,0.356667,19.8274,0.2166,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,,,t12_f5_c3,,,,ZTF18aazfjki
ztf,58364.3020601999,610302064815015018,2,610302064815,20.686726,1,610,4.2096725,17.375591,17.5517,0.06555914,0.0362,326.8719734,51.0297287,0.56333333,17.569,0.0412,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58364.30443290016,610304436115015008,2,610304436115,20.576168,1,610,4.1984987,17.270296,17.3175,0.06548985,0.0299,326.8719859,51.0297282,0.50666666,17.2854,0.0333,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58365.34063659981,611340636115015013,2,611340636115,20.55097,1,611,4.2391424,17.226582,17.2614,0.057249714,0.0287,326.8719703,51.0297329,0.6333333,17.2415,0.0322,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58366.25795139978,612257956115015007,1,612257956115,20.892326,1,612,3.7947047,20.152557,20.4532,0.20192984,0.3063,326.8721387,51.0298075,0.48,20.4329,0.3617,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120161.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58366.330266200006,612330264815015031,2,612330264815,20.710262,1,612,4.1802263,17.2683,17.3018,0.05348578,0.0285,326.8719772,51.0297527,0.6333333,17.3119,0.0321,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58366.331689800136,612331686115015022,2,612331686115,20.717194,1,612,4.2061386,17.18571,17.2317,0.059288427,0.0264,326.8719826,51.0297339,0.57,17.2257,0.0296,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58367.28447919991,613284474815015005,1,613284474815,20.8162,1,613,3.75048,20.4434,20.1652,0.262329,0.2483,326.8721964,51.0297234,0.463333,20.2406,0.3194,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,,,t12_f5_c3,,,,ZTF18aazfjki
ztf,58367.325347200036,613325344815015013,2,613325344815,20.513826,1,613,4.238014,17.24683,17.3034,0.04533582,0.0303,326.8719584,51.0297348,0.6333333,17.3127,0.0347,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58367.34361110022,613343616115015012,2,613343616115,20.461672,1,613,4.2262883,17.199965,17.3302,0.05766369,0.031,326.8719785,51.0297274,0.53,17.23,0.0329,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58368.26773149986,614267734815015004,1,614267734815,20.834595,1,614,4.0683494,20.410362,20.4785,0.21132614,0.3212,326.8720337,51.0297585,0.46,20.2948,0.326,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120148.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58368.28877309989,614288774815015021,2,614288774815,20.759832,1,614,4.15671,17.265123,17.258,0.057838432,0.0272,326.8720037,51.0297148,0.65,17.2872,0.031,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58368.29061339982,614290616115015012,2,614290616115,20.706186,1,614,4.2115884,17.182293,17.2114,0.055724666,0.026,326.8719859,51.0297276,0.63,17.1955,0.029,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58369.28987269988,615289874815015017,1,615289874815,20.8937,1,615,3.75223,20.295,20.2892,0.221658,0.2683,326.8722586,51.0296284,0.386667,20.4298,0.3649,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,,,t12_f5_c3,,,,ZTF18aazfjki
ztf,58369.30103009986,615301036115015014,1,615301036115,20.837406,1,615,4.0746727,20.383753,20.1466,0.20696135,0.241,326.8720186,51.0297838,0.5133333,20.2011,0.3071,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120161.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58369.37150460016,615371506115015008,2,615371506115,20.481657,1,615,4.32151,17.187887,17.2401,0.05595271,0.0287,326.8719438,51.0297013,0.47,17.1512,0.0307,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58369.371979199816,615371974815015004,2,615371974815,20.30648,1,615,4.289145,17.28445,17.3906,0.05722071,0.0353,326.8719403,51.0297255,0.6166667,17.3429,0.039,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58370.2339583002,616233956115015005,1,616233956115,20.5796,1,616,3.82974,20.2438,20.1206,0.227207,0.2604,326.872139,51.0297666,0.47,20.08,0.309,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,,,t12_f5_c3,,,,ZTF18aazfjki
ztf,58370.28320599999,616283204815015006,2,616283204815,20.546223,1,616,4.195247,17.232721,17.2314,0.055182137,0.0283,326.8719823,51.0297258,0.56333333,17.2054,0.0314,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,769120248.0,t8_f5_c3,,,,ZTF18aazfjki
ztf,58370.28646990005,616286466115015012,2,616286466115,20.588575,1,616,4.188289,17.13272,17.2041,0.06356929,0.0268,326.8719951,51.0297227,0.56666666,17.1618,0.0294,False,False,False,bulk_1.0.0,0.0,6.36169934815015e+17,0.0,770120261.0,t8_f5_c3,,,,ZTF18aazfjki
