tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58280.364745399915,526364744015015005,2,526364744015,20.739017,1,526,1.3494809,18.321316,15.849437,18.5118,0.04403849,100.0,0.0045193983,0.0652,312.0651749,49.4770955,0.32666665,0.0,18.4345,0.0716,768120240.0,False,True,False,bulk_1.0.0,0.0,5.3747657401501504e+17,,ZTF18aazsvjv
ztf,58281.45341440011,527453414015015002,2,527453414015,20.791609,1,527,0.59421456,18.357658,15.85311,18.2601,0.045132067,100.0,0.004494341,0.0498,312.0647923,49.4774016,0.58,0.0,18.1902,0.0545,768120240.0,False,True,False,bulk_1.0.0,0.0,5.3747657401501504e+17,,ZTF18aazsvjv
ztf,58282.45150459977,528451504015015004,2,528451504015,20.748423,1,528,0.3158108,18.24044,15.840854,18.1482,0.042748094,100.0,0.0046890196,0.0474,312.0649179,49.4774125,0.63666666,0.0,18.135,0.0546,768120240.0,False,True,False,bulk_1.0.0,0.0,5.3747657401501504e+17,,ZTF18aazsvjv
ztf,58283.391724499874,529391724015015003,2,529391724015,20.73768,1,529,0.43500397,18.210625,15.837543,18.3189,0.040329978,100.0,0.0045331,0.0535,312.0649877,49.4773457,0.5466667,0.0,18.2277,0.0583,768120240.0,False,True,False,bulk_1.0.0,0.0,5.3747657401501504e+17,,ZTF18aazsvjv
ztf,58283.391724499874,529391724015015004,2,529391724015,20.73768,1,529,0.34325573,18.210625,15.837543,18.2754,0.040329978,100.0,0.0045331,0.0526,312.0649798,49.4773741,0.62666667,0.0,18.3134,0.064,768120240.0,False,True,False,bulk_1.0.0,0.0,5.3747657401501504e+17,,ZTF18aazsvjv
ztf,58285.4131018999,531413104015015004,2,531413104015,21.0244,1,531,1.0412539,18.38849,15.856142,18.4048,0.043941643,100.0,0.004265174,0.0513,312.0648168,49.4772052,0.62,0.0,18.3832,0.0573,768120240.0,False,True,False,bulk_1.0.0,0.0,5.3747657401501504e+17,,ZTF18aazsvjv
ztf,58289.450671299826,535450674015015009,2,535450674015,20.5663,1,535,0.3233388,18.424212,15.859558,18.4457,0.10103746,100.0,0.009519651,0.0643,312.064902,49.4774188,0.66,0.0,18.3643,0.0711,768120240.0,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58291.47657410009,537476574015015008,2,537476574015,20.582932,1,537,0.55593973,18.494806,15.866017,18.2388,0.2066971,0.009851949,0.018357717,0.0549,312.064803,49.4774107,0.47,0.0,18.2118,0.0639,768120240.0,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58293.477592600044,539477594015015006,2,539477594015,20.609283,1,539,0.97589284,18.418402,15.85901,18.2226,0.10234987,100.0,0.009690146,0.0544,312.0647629,49.4772538,0.56666666,0.0,18.2205,0.0648,768120240.0,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58294.46681710007,540466814015015029,2,540466814015,20.9042,1,540,1.16944,18.576,15.872988,18.3935,0.301564,0.019560913,0.025013495,0.0545,312.0646854,49.4772261,0.376667,,18.3606,0.0616,,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58297.4165856,543416584015015000,2,543416584015,19.8429,1,543,0.32639924,18.347256,15.85207,18.3365,0.18651228,0.010821651,0.018734114,0.1014,312.0649405,49.4773919,0.49,0.0,18.3542,0.1292,768120240.0,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58300.39872690011,546398724015015003,2,546398724015,19.800524,1,546,0.45240518,18.350672,15.852412,18.2705,0.13319561,100.0,0.013340935,0.091,312.0648641,49.4773955,0.62,0.0,18.2946,0.1161,768120240.0,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58301.404999999795,547404994015015005,2,547404994015,20.253836,1,547,0.52437556,18.242327,15.841061,18.2239,0.083046295,100.0,0.009095231,0.0675,312.0648441,49.4773791,0.6166667,0.0,18.2171,0.082,768120240.0,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58304.38571760012,550385714015015007,2,550385714015,20.6654,1,550,1.0966,18.6846,15.881594,18.2954,0.270442,0.013100227,0.02045838,0.0571,312.0647376,49.4772216,0.31,,18.2571,0.0656,,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58306.3819213002,552381924015015003,2,552381924015,20.5838,1,552,1.65024,18.75,,18.4469,0.2054,,,0.0678,312.0645076,49.4771485,0.33,,18.3484,0.0737,,False,False,True,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58310.34164350014,556341644015015008,1,556341644015,20.8882,1,556,0.48827,20.6649,19.204365,20.2041,0.251574,0.056010794,0.06553172,0.2167,312.0649552,49.4773409,0.45,,20.1666,0.2662,,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58312.37129630009,558371294015015002,1,558371294015,20.8281,1,558,0.649643,20.9443,19.270508,20.9202,0.334327,0.061752163,0.07155747,0.4365,312.0649641,49.4772927,0.523333,,21.1312,0.6753,,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58312.40532410005,558405324015015020,2,558405324015,20.389,1,558,0.758433,18.113,15.826122,17.9147,0.178372,0.015754249,0.021705763,0.0516,312.064789,49.4773212,0.486667,,17.9236,0.0624,,False,True,False,bulk_1.0.0,0.0,5.6234752401501504e+17,,ZTF18aazsvjv
ztf,58316.34752310021,562347524015015008,2,562347524015,20.877518,1,562,0.50725406,17.964647,15.806948,17.8485,0.1411051,0.012603167,0.019340286,0.0342,312.0649525,49.4773297,0.53,0.0,17.8564,0.0395,768120240.0,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,,ZTF18aazsvjv
ztf,58316.39143519988,562391434015015000,1,562391434015,20.6962,1,562,0.511063,20.4844,19.15438,20.5233,0.296573,0.08083749,0.087121226,0.3055,312.0647845,49.4774601,0.543333,,20.4753,0.3725,,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58317.38549769996,563385494015015000,1,563385494015,20.6163,1,563,0.284001,20.4091,19.131714,20.8441,0.342767,0.10079028,0.10569262,0.4326,312.0650432,49.4773978,0.516667,,20.4427,0.3822,,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58318.36568289995,564365684015015004,2,564365684015,20.745983,1,564,0.40076467,17.837828,15.788665,17.7594,0.08174226,100.0,0.01238173,0.0329,312.0649025,49.4773864,0.6766667,0.0,17.7542,0.0381,768120240.0,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58321.41545139998,567415454015015001,1,567415454015,20.7899,1,567,0.211876,20.5303,19.167664,20.6796,0.24461,0.0614876,0.06973003,0.3397,312.0649395,49.4774312,0.623333,,20.5238,0.3757,,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58322.40196759999,568401964015015030,2,568401964015,20.839268,1,568,0.52229136,17.807674,15.784043,17.9438,0.14258698,0.016811399,0.02211196,0.0362,312.0649007,49.4773457,0.49666667,0.0,17.9282,0.0421,768120240.0,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58322.40196759999,568401964015015031,2,568401964015,20.839268,1,568,0.33335474,17.639212,15.756144,17.7129,0.037589,100.0,0.006634889,0.031,312.0649372,49.4773948,0.6533333,0.0,17.7198,0.0363,768120240.0,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58323.47098380001,569470984015015006,2,569470984015,20.689,1,569,0.710331,17.6243,15.753497,17.6265,0.082559,0.0047101974,0.014738156,0.0309,312.0648431,49.4773041,0.623333,,17.5879,0.035,,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58324.47851849999,570478514015015014,2,570478514015,20.1801,1,570,0.646091,17.7062,15.767672,17.5558,0.101275,0.0093987975,0.016985998,0.041,312.0647878,49.4773639,0.51,,17.5322,0.0487,,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58325.276203699876,571276204015015007,2,571276204015,19.9151,1,571,0.905514,18.0252,15.81505,17.5883,0.148172,0.012490925,0.019351128,0.0519,312.0650936,49.4772126,0.33,,17.4732,0.0584,,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58326.415636599995,572415634015015006,2,572415634015,19.833477,1,572,0.7984904,17.854895,15.791232,17.6731,0.13987257,0.015099272,0.020905841,0.0595,312.0649307,49.477248,0.44,0.0,17.6674,0.0742,768120240.0,False,True,False,bulk_1.0.0,0.0,5.89389174015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58328.323368099984,574323364015015014,2,574323364015,16.8094,1,574,0.541031,16.8733,15.575635,16.7297,0.180259,0.05325084,0.054554503,0.3489,312.0648036,49.4774236,0.456667,,16.7084,0.4394,,False,True,False,bulk_1.0.0,0.0,6.04232014015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58330.361527800094,576361524015015007,2,576361524015,20.24522,1,576,0.752852,17.61503,15.751836,17.5875,0.087604254,0.0073207393,0.015748804,0.0413,312.0648943,49.47727,0.5566667,0.0,17.5987,0.0511,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58332.33104170021,578331044015015010,2,578331044015,20.587305,1,578,0.40327612,17.512873,15.732748,17.4596,0.099467956,0.013598038,0.019303381,0.0288,312.0649132,49.47738,0.62,0.0,17.4524,0.0339,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58334.30908560008,580309084015015002,1,580309084015,20.5312,1,580,0.307949,20.3107,19.10041,20.5689,0.270119,0.08303394,0.08860116,0.3823,312.0650656,49.477397,0.56,,20.4668,0.4452,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58336.29392360011,582293924015015004,1,582293924015,20.861,1,582,0.441376,20.1997,19.062737,20.3454,0.212711,0.06841426,0.07464568,0.2365,312.0648725,49.477386,0.67,,20.4214,0.3229,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58337.36886569997,583368864015015001,1,583368864015,20.5476,1,583,0.164129,20.4357,19.139847,20.703,0.299817,0.08504955,0.09088978,0.3701,312.0650579,49.4774468,0.74,,20.9583,0.5978,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
ztf,58338.36575229978,584365754015015002,1,584365754015,20.7682,1,584,0.250645,20.1933,19.060486,20.1009,0.222143,0.07235968,0.07825409,0.2062,312.0649408,49.4774162,0.796667,,20.4352,0.356,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
ztf,58340.383830999956,586383834015015005,2,586383834015,20.271196,1,586,0.51501685,17.356388,15.700564,17.2509,0.119410016,0.022322087,0.025984308,0.032,312.0649519,49.4773269,0.52,0.0,17.2241,0.0369,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58342.343923599925,588343924015015023,2,588343924015,20.700958,1,588,0.38190925,17.382559,15.706205,17.3738,0.07590411,0.009161658,0.016207797,0.025,312.0649129,49.4773876,0.71666664,0.0,17.3782,0.0292,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58343.34214119986,589342144015015019,2,589342144015,21.001627,1,589,0.5099059,17.598728,15.748887,17.6793,0.054218628,100.0,0.009867616,0.0278,312.06494,49.4773314,0.56333333,0.0,17.6533,0.0308,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58343.34214119986,589342144015015020,2,589342144015,21.001627,1,589,0.49115095,17.555063,15.7408085,17.5855,0.034053467,100.0,0.0064041214,0.0258,312.0649142,49.4773465,0.62333333,0.0,17.5818,0.0291,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58343.38917820016,589389174015015007,1,589389174015,20.779112,1,589,0.29132104,20.25604,19.082176,20.6939,0.19313553,0.05803248,0.06551135,0.3593,312.0649297,49.477409,0.81333333,0.0,20.4852,0.3778,768120140.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58344.346215299796,590346214015015006,1,590346214015,20.7459,1,590,0.479335,20.2158,19.06836,20.5093,0.202388,0.0636169,0.07034101,0.3022,312.0648001,49.4774372,0.71,,20.2847,0.3134,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
ztf,58344.42788190022,590427884015015032,2,590427884015,20.766096,1,590,0.8126178,17.739803,15.773235,17.6271,0.13803418,0.017514354,0.022561064,0.0293,312.0649551,49.4772435,0.38666666,0.0,17.635,0.0343,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58344.42788190022,590427884015015033,2,590427884015,20.7661,1,590,0.79488,17.501,15.730433,17.5813,0.034448,100.0,0.0067443145,0.0285,312.0648111,49.4772951,0.613333,,17.5917,0.0333,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
ztf,58345.335416700225,591335414015015007,2,591335414015,20.736658,1,591,0.3280763,17.54204,15.738348,17.471,0.13538735,0.021710396,0.025709948,0.0263,312.0649286,49.4774012,0.5566667,0.0,17.462,0.0304,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58346.321886599995,592321884015015011,1,592321884015,20.908342,1,592,0.2836729,20.225662,19.071777,20.4779,0.20302953,0.063356705,0.07014634,0.276,312.0649242,49.4774137,0.71,0.0,20.743,0.4475,768120140.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58347.34865739988,593348654015015015,1,593348654015,20.84681,1,593,0.16153872,20.130247,19.037855,20.2353,0.20411244,0.068688296,0.07462983,0.2302,312.0649356,49.4774588,0.64666665,0.0,19.9579,0.227,768120140.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58347.41210650001,593412104015015029,2,593412104015,20.847118,1,593,0.7213712,17.719585,15.769905,17.6513,0.16240387,0.022931296,0.026960274,0.0286,312.0649549,49.4772636,0.35333332,0.0,17.6178,0.0321,768120240.0,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t8_f5_c3,ZTF18aazsvjv
ztf,58347.41210650001,593412104015015030,2,593412104015,20.8471,1,593,0.718175,17.4685,15.723994,17.541,0.033047,100.0,0.006627193,0.0268,312.0647957,49.4773298,0.68,,17.5018,0.0296,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
ztf,58348.346527799964,594346524015015008,1,594346524015,20.8738,1,594,0.176544,20.2387,19.076263,20.2156,0.268303,0.086860225,0.091970965,0.2124,312.0649507,49.4774386,0.506667,,20.3177,0.2963,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
ztf,58349.370463000145,595370464015015005,1,595370464015,20.8426,1,595,0.341856,20.324,19.104755,20.4187,0.185679,0.05182106,0.060403887,0.2635,312.0648555,49.4774691,0.736667,,20.5014,0.3619,,False,True,False,bulk_1.0.0,0.0,6.06302484015015e+17,t12_f5_c3,ZTF18aazsvjv
