tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60072.42368059978,2318423684115015000,1,2318423684115,19.038322,1,2318,2.430609,17.500574,17.5202,0.062428076,0.0785,330.9669536,20.5839324,0.92714286,t17_f5_c3,0.9999998,17.4826,0.0969,596120141.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60072.49428239977,2318494284115015000,2,2318494284115,19.540878,1,2318,2.1430147,17.252613,17.2421,0.04874031,0.0477,330.9669353,20.5839332,0.94142854,t17_f5_c3,0.99999785,17.2689,0.0622,596120241.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60098.403819399886,2344403814115015003,2,2344403814115,19.68564,1,2344,2.1238832,16.711552,16.7461,0.045223363,0.0292,330.9669417,20.5839363,0.92714286,t17_f5_c3,0.9999976,16.7198,0.0361,596120241.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60098.45767359994,2344457674115015002,1,2344457674115,19.803661,1,2344,2.457288,17.842278,17.8771,0.06879028,0.0715,330.9669409,20.5839365,0.94142854,t17_f5_c3,0.99999374,17.9129,0.0942,596120141.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60101.40906250011,2347409064115015003,2,2347409064115,19.51256,1,2347,2.1796443,16.845427,16.8736,0.04852519,0.0327,330.966932,20.583917,0.92285717,t17_f5_c3,0.99999964,16.8817,0.0417,596120241.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60103.406145799905,2349406144115015002,2,2349406144115,19.7646,1,2349,2.1221025,16.978882,16.9786,0.054117277,0.0347,330.966939,20.5839353,0.93142855,t17_f5_c3,0.9999697,16.9825,0.0441,596120241.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60103.432534699794,2349432534115015000,1,2349432534115,19.68896,1,2349,2.4446266,18.199799,18.164,0.08004263,0.1065,330.9669548,20.5839248,0.9442857,t17_f5_c3,0.9999994,18.048,0.1225,596120141.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60108.3999073999,2354399904115015002,1,2354399904115,20.299372,1,2354,2.4191437,18.479877,18.4622,0.09412553,0.0584,330.9669674,20.5839164,0.9014286,t17_f5_c3,0.99999964,18.422,0.0704,596120141.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60108.433252300136,2354433254115015003,2,2354433254115,20.302607,1,2354,2.2096922,17.196053,17.2355,0.04690421,0.0233,330.9669265,20.5839178,0.9085714,t17_f5_c3,0.9999998,17.2309,0.0285,596120241.0,True,False,False,1.2.0,0.0,,ZTF23aaixdcm
ztf,60110.40395830013,2356403954115015004,1,2356403954115,20.824,1,2356,2.46519,18.5357,18.6139,0.067593,0.0575,330.9669334,20.5839404,0.957143,t17_f5_c3,,18.5645,0.0682,,False,False,False,1.2.0,0.0,2.359424674115015e+18,ZTF23aaixdcm
