tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58291.43638890004,537436380815015010,1,537436380815,20.926159,1,537,0.38084283,20.2848,18.49263,20.4418,0.18718868,0.028542394,0.035926234,0.2585,297.4478295,31.1649376,0.5466667,0.0,20.6701,0.4001,686120108.0,False,True,False,bulk_1.0.0,0.0,5.5737453081501504e+17,,ZTF18abcqyod
ztf,58292.43668980012,538436680815015010,1,538436680815,21.2368,1,538,0.450773,20.5134,18.532932,20.5903,0.193698,0.021546427,0.03125634,0.2434,297.4478102,31.1649258,0.483333,,20.5858,0.3014,,False,True,False,bulk_1.0.0,0.0,5.6641640081501504e+17,t8_f5_c3,ZTF18abcqyod
ztf,58295.37826390006,541378260815015007,1,541378260815,19.7933,1,541,0.302199,19.7305,18.361996,20.3652,0.358397,0.099757925,0.10161625,0.6139,297.4478572,31.1649977,0.473333,,19.9216,0.5229,,False,True,False,bulk_1.0.0,0.0,5.6641640081501504e+17,t8_f5_c3,ZTF18abcqyod
ztf,58302.43516199989,548435160815015025,1,548435160815,20.25415,1,548,0.24588034,19.450134,18.274887,19.7444,0.21346313,0.07007577,0.07231427,0.2452,297.4478721,31.1649943,0.53333336,0.0,19.9058,0.3624,686120108.0,False,True,False,bulk_1.0.0,0.0,5.6641640081501504e+17,,ZTF18abcqyod
ztf,58304.428958300035,550428950815015049,1,550428950815,20.7722,1,550,0.640533,20.071,18.448198,19.8652,0.217474,0.044060964,0.0487851,0.179,297.4477503,31.1650347,0.433333,,19.7455,0.202,,False,True,False,bulk_1.0.0,0.0,5.6641640081501504e+17,t8_f5_c3,ZTF18abcqyod
ztf,58305.33028940018,551330280815015012,1,551330280815,20.9919,1,551,0.143453,20.2218,18.480251,20.2203,0.235168,0.04208257,0.047288872,0.2059,297.4479077,31.1649512,0.466667,,20.3096,0.2803,,False,True,False,bulk_1.0.0,0.0,5.6641640081501504e+17,t8_f5_c3,ZTF18abcqyod
ztf,58307.33738429984,553337380815015029,1,553337380815,21.2184,1,553,0.335571,20.292,18.494007,21.1701,0.181529,0.026900578,0.034653675,0.4307,297.4478387,31.1649566,0.483333,,21.3888,0.6537,,False,True,False,bulk_1.0.0,0.0,5.6641640081501504e+17,t8_f5_c3,ZTF18abcqyod
ztf,58310.37518520001,556375180815015010,1,556375180815,20.449615,1,556,0.40721503,19.628992,18.33224,19.8734,0.20298278,0.058531653,0.06148342,0.2175,297.4478258,31.1650066,0.52666664,0.0,19.5601,0.2071,686120108.0,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,,ZTF18abcqyod
ztf,58311.37453699997,557374530815015018,1,557374530815,20.802008,1,557,0.26369098,19.88014,18.402372,20.1195,0.21618389,0.051662005,0.055426285,0.223,297.4478653,31.1649531,0.5966667,0.0,20.2383,0.3122,686120108.0,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,,ZTF18abcqyod
ztf,58312.36261569988,558362610815015025,1,558362610815,20.932749,1,558,0.32581413,19.837135,18.391182,20.1077,0.17987421,0.043130763,0.047488414,0.196,297.447842,31.1649499,0.5733333,0.0,20.2198,0.2716,686120108.0,False,True,False,bulk_1.0.0,0.0,5.6740228081501504e+17,,ZTF18abcqyod
ztf,58313.359224500135,559359220815015014,1,559359220815,21.088713,1,559,0.3257992,20.133354,18.461878,20.2935,0.12773648,0.017345313,0.027398365,0.213,297.4478464,31.1650006,0.5733333,0.0,20.5169,0.3249,686120108.0,False,True,False,bulk_1.0.0,0.0,5.6740228081501504e+17,,ZTF18abcqyod
ztf,58315.415705999825,561415700815015021,1,561415700815,20.823696,1,561,0.33393207,19.678219,18.346916,19.7337,0.12457408,0.031177795,0.036551602,0.1522,297.4478392,31.1649482,0.5833333,0.0,19.8914,0.2207,686120108.0,False,True,False,bulk_1.0.0,0.0,5.6740228081501504e+17,,ZTF18abcqyod
ztf,58316.38010419998,562380100815015040,1,562380100815,20.97145,1,562,0.23695958,19.973675,18.425594,20.371,0.20677255,0.045257878,0.04968908,0.2392,297.4478742,31.1649521,0.52666664,0.0,20.242,0.2666,686120108.0,False,True,False,bulk_1.0.0,0.0,5.6740228081501504e+17,,ZTF18abcqyod
ztf,58317.39329859987,563393290815015009,1,563393290815,20.2931,1,563,0.403012,19.7191,18.358753,20.3286,0.27788,0.07700255,0.079381235,0.3668,297.447834,31.1650262,0.493333,,20.3701,0.4848,,False,True,False,bulk_1.0.0,0.0,5.6740228081501504e+17,t8_f5_c3,ZTF18abcqyod
ztf,58319.372569399886,565372560815015010,1,565372560815,20.579102,1,565,0.33251417,19.833994,18.390352,20.2921,0.17375007,0.041459575,0.045969333,0.273,297.4478375,31.1649669,0.6066667,0.0,20.2608,0.3359,686120108.0,False,True,False,bulk_1.0.0,0.0,5.94349340815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58320.41640050011,566416400815015039,1,566416400815,20.992674,1,566,0.48833862,20.115837,18.458097,20.333,0.19284861,0.036168583,0.041890986,0.2377,297.4477957,31.1649241,0.55,0.0,20.2865,0.284,686120108.0,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58321.402280100156,567402280815015053,1,567402280815,21.163269,1,567,0.49729183,20.124413,18.459955,20.2797,0.19256373,0.035776176,0.04157107,0.1943,297.4477889,31.1649455,0.50666666,0.0,20.1533,0.2153,686120108.0,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58322.4282176001,568428210815015044,1,568428210815,21.06691,1,568,0.562499,20.12989,18.461134,20.0898,0.17386267,0.030797502,0.037385568,0.1756,297.4477675,31.1649465,0.52,0.0,20.3208,0.2707,686120108.0,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58323.402962999884,569402960815015061,1,569402960815,20.494,1,569,0.528188,19.9939,18.430422,19.9629,0.247869,0.054993257,0.05872601,0.2499,297.44779,31.1649147,0.463333,,19.7373,0.2579,,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58329.41554399999,575415540815015031,1,575415540815,19.9023,1,575,0.376372,19.6328,18.333391,19.3288,0.236872,0.069048636,0.0715732,0.2372,297.4478309,31.164937,0.43,,19.0991,0.2456,,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58331.29885420017,577298850815015029,1,577298850815,20.4583,1,577,0.41388,19.7924,18.379192,20.3098,0.236993,0.06141601,0.064484,0.3473,297.447819,31.1649341,0.496667,,20.3278,0.4488,,False,True,False,bulk_1.0.0,0.0,5.83370240815015e+17,t8_f5_c3,ZTF18abcqyod
ztf,58337.370243099984,583370240815015010,1,583370240815,21.022831,1,583,0.42072573,19.932135,18.415466,20.4633,0.20659304,0.046889108,0.051103238,0.2525,297.4478102,31.164972,0.73,0.0,20.6911,0.3892,686120108.0,False,True,False,bulk_1.0.0,0.0,6.11279490815015e+17,t8_f5_c3,ZTF18abcqyod
