tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60319.12980319979,2565129804815015016,2,2565129804815,19.0948,1,2565,1.62871,18.9188,18.8746,0.178214,0.2023,91.5350212,22.0314445,0.315714,t17_f5_c3,18.9869,0.2879,False,False,True,23.12.x,0.0,2.565131684815015e+18,,,,,,ZTF24aabgjec
ztf,60319.13027779991,2565130274815015072,2,2565130274815,18.7516,1,2565,1.47429,18.786,18.92,0.24302,0.3132,91.5349758,22.0314337,0.441429,t17_f5_c3,18.9682,0.4202,False,False,True,23.12.x,0.0,2.565131684815015e+18,,,,,,ZTF24aabgjec
ztf,60319.130740699824,2565130744815015160,2,2565130744815,19.1119,1,2565,0.922155,18.9384,18.9175,0.165793,0.2234,91.534831,22.0313547,0.368571,t17_f5_c3,18.898,0.2818,False,True,False,23.12.x,0.0,2.565131684815015e+18,18.884321,0.15730582,0.15773745,,,ZTF24aabgjec
ztf,60319.131215299945,2565131214815015044,2,2565131214815,19.4767,1,2565,0.694716,18.8191,18.8874,0.152357,0.172,91.5346737,22.0314423,0.641429,t17_f5_c3,18.9473,0.2329,False,True,False,23.12.x,0.0,2.565131684815015e+18,18.770525,0.14531197,0.14569089,,,ZTF24aabgjec
ztf,60319.13168979995,2565131684815015067,2,2565131684815,19.333271,1,2565,0.68660074,18.88797,19.0883,0.17442189,0.2313,91.5345791,22.0314704,0.62,t17_f5_c3,18.878,0.2445,True,True,False,23.12.x,0.0,,18.836288,0.16593923,0.16631384,0.99902695,562120248.0,ZTF24aabgjec
ztf,60319.13216440007,2565132164815015037,2,2565132164815,19.0795,1,2565,0.82788,18.8888,19.1146,0.217449,0.2797,91.5344261,22.0314782,0.337143,t17_f5_c3,18.9603,0.3112,False,True,False,23.12.x,0.0,2.565133574815015e+18,18.83708,0.20703262,0.20733345,,,ZTF24aabgjec
ztf,60319.132638900075,2565132634815015086,2,2565132634815,19.3116,1,2565,0.792291,18.8497,18.8074,0.146362,0.1751,91.5343687,22.0314128,0.644286,t17_f5_c3,18.7607,0.2149,False,True,False,23.12.x,0.0,2.565134054815015e+18,18.799768,0.1393665,0.13978337,,,ZTF24aabgjec
ztf,60319.13310190011,2565133104815015050,2,2565133104815,19.532906,1,2565,1.2425132,18.928497,19.1285,0.13556473,0.2074,91.5342399,22.0314592,0.70428574,t17_f5_c3,19.2763,0.3045,True,True,False,23.12.x,0.0,,18.874899,0.12851594,0.12903483,0.9999962,562120248.0,ZTF24aabgjec
ztf,60319.13357640011,2565133574815015038,2,2565133574815,19.571554,1,2565,1.7722973,19.029564,18.978,0.13987218,0.1787,91.5340807,22.0315051,0.69142854,t17_f5_c3,18.8527,0.2041,True,False,True,23.12.x,0.0,,,,,0.9999681,562120248.0,ZTF24aabgjec
ztf,60319.13405090012,2565134054815015088,2,2565134054815,19.384804,1,2565,2.0723217,18.859417,18.7818,0.13942416,0.1767,91.533972,22.0314836,0.64428574,t17_f5_c3,18.6019,0.192,True,False,True,23.12.x,0.0,,,,,0.99906284,562120248.0,ZTF24aabgjec
