tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59121.204710599966,1367204712915015014,2,1367204712915,19.8332,1,1367,0.476519,14.8671,15.2198,0.208171,0.0103,297.6442019,25.3144397,0.367143,,15.2085,0.0112,,False,True,True,bulk_1.0.0,0.0,1.371266432915015e+18,t17_f5_c3,12.953565,0.020877695,0.03572779,ZTF18aaypecj
ztf,59122.20320599992,1368203202915015019,2,1368203202915,19.4178,1,1368,0.426271,15.0499,15.2368,0.156669,0.0116,297.6442703,25.3144532,0.502857,,15.2015,0.0128,,False,True,True,bulk_1.0.0,0.0,1.371266432915015e+18,t17_f5_c3,12.98283,100.0,0.023342917,ZTF18aaypecj
ztf,59122.20320599992,1368203202915015020,2,1368203202915,19.4178,1,1368,1.41263,15.1571,15.9545,0.014533,0.0199,297.6442879,25.3141742,0.397143,,15.8596,0.022,,False,False,False,bulk_1.0.0,0.0,1.371266432915015e+18,t17_f5_c3,,,,ZTF18aaypecj
ztf,59124.308333300054,1370308332915015021,2,1370308332915,19.2049,1,1370,0.923271,14.836,15.6966,0.157366,0.0187,297.6443037,25.3143129,0.418571,,15.6747,0.0221,,False,True,True,bulk_1.0.0,0.0,1.371266432915015e+18,t17_f5_c3,12.948163,100.0,0.027655154,ZTF18aaypecj
ztf,59124.308333300054,1370308332915015022,2,1370308332915,19.2049,1,1370,0.466511,15.173,15.1491,0.016346,0.0122,297.6442171,25.3144345,0.488571,,15.1276,0.0139,,False,True,True,bulk_1.0.0,0.0,1.371266432915015e+18,t17_f5_c3,13.00031,100.0,0.0022097102,ZTF18aaypecj
ztf,59125.26643519988,1371266432915015016,2,1371266432915,19.750162,1,1371,1.1960062,14.959427,15.1869,0.119547814,0.0099,297.6445853,25.3144508,0.4,0.4003423,15.2148,0.0115,640120229.0,True,True,True,bulk_1.0.0,0.0,0.0,t17_f5_c3,12.968863,100.0,0.019112432,ZTF18aaypecj
ztf,59291.472650500014,1537472652915015026,2,1537472652915,20.1709,1,1537,0.62278,15.9775,15.9392,0.028836,0.018,297.6443505,25.3144245,0.437143,,15.9263,0.0189,,False,True,True,correction_0.0.1,0.0,,t17_f5_c3,13.079976,100.0,0.0019995193,ZTF18aaypecj
ztf,59291.472650500014,1537472652915015028,2,1537472652915,20.1709,1,1537,0.926503,15.5278,15.9557,0.238634,0.0161,297.6444511,25.3143927,0.328571,,16.1581,0.0222,,False,True,True,correction_0.0.1,0.0,,t17_f5_c3,13.042015,100.0,0.0241779,ZTF18aaypecj
ztf,59295.511111100204,1541511112915015023,2,1541511112915,19.8816,1,1541,0.667106,15.3263,15.5779,0.152862,0.0132,297.6444092,25.3144689,0.507143,,15.5319,0.0137,,False,True,True,correction_0.0.1,0.0,,t17_f5_c3,13.019811,100.0,0.018268548,ZTF18aaypecj
ztf,59300.46968750004,1546469682915015016,2,1546469682915,18.986,1,1546,0.378939,15.2374,15.3314,0.066306,0.013,297.6443519,25.3145651,0.644286,,15.2956,0.0145,,False,True,True,correction_0.0.1,0.0,,t17_f5_c3,13.008796,100.0,0.008513557,ZTF18aaypecj
ztf,59303.468009300064,1549468002915015018,2,1549468002915,19.3627,1,1549,0.435262,15.0681,15.3679,0.157046,0.0134,297.6443464,25.3144964,0.508571,,15.341,0.0149,,False,True,True,correction_0.0.1,0.0,,t17_f5_c3,12.985522,100.0,0.023067256,ZTF18aaypecj
ztf,59306.502569399774,1552502562915015020,2,1552502562915,20.27985,1,1552,1.3974098,15.118172,15.6631,0.15536262,0.0126,297.6446275,25.3143996,0.42285714,0.06365147,15.7275,0.0146,640120229.0,True,True,True,correction_0.0.1,0.0,,t17_f5_c3,12.992734,100.0,0.02193671,ZTF18aaypecj
ztf,59628.54089119984,1874540892915015021,2,1874540892915,19.1392,1,1874,0.470165,15.0907,15.6442,0.179398,0.0177,297.6443455,25.3144792,0.432857,,15.5979,0.0196,,False,True,True,correction_1.0.6,0.0,1.874546012915015e+18,t17_f5_c3,12.988812,100.0,0.025885863,ZTF18aaypecj
ztf,59628.54344910011,1874543442915015017,2,1874543442915,19.0369,1,1874,0.609385,15.1843,15.6627,0.105214,0.0175,297.6444141,25.3145172,0.554286,,15.6118,0.0193,,False,True,True,correction_1.0.6,0.0,1.874546012915015e+18,t17_f5_c3,13.001831,100.0,0.014095666,ZTF18aaypecj
ztf,59628.54601849988,1874546012915015023,2,1874546012915,19.2325,1,1874,1.7485,16.0522,15.9118,0.219611,0.0186,297.6447557,25.3147051,0.232857,,15.7254,0.0203,,False,False,False,correction_1.0.6,0.0,1.875541772915015e+18,t17_f5_c3,,,,ZTF18aaypecj
ztf,59628.54601849988,1874546012915015024,2,1874546012915,19.232496,1,1874,1.561022,15.853673,16.3668,0.027788335,0.0281,297.6447161,25.3146207,0.24285714,0.38215137,15.8991,0.0238,640120229.0,True,False,False,correction_1.0.6,0.0,,t17_f5_c3,,,,ZTF18aaypecj
ztf,59628.54857640015,1874548572915015021,2,1874548572915,19.0933,1,1874,0.508313,14.8236,15.4408,0.13825,0.0152,297.6443611,25.3144796,0.455714,,15.4239,0.0172,,False,True,True,correction_1.0.6,0.0,1.875541772915015e+18,t17_f5_c3,12.945974,100.0,0.024525324,ZTF18aaypecj
ztf,59628.551145799924,1874551142915015017,2,1874551142915,19.1783,1,1874,0.535805,14.8935,15.5231,0.183458,0.0152,297.6443755,25.3144881,0.421429,,15.509,0.0172,,False,True,True,correction_1.0.6,0.0,1.875541772915015e+18,t17_f5_c3,12.958051,0.010227213,0.03085721,ZTF18aaypecj
ztf,59629.54177080002,1875541772915015027,2,1875541772915,19.278006,1,1875,0.8924794,15.290609,15.3949,0.101059556,0.0132,297.6444801,25.3144495,0.6414286,0.92136925,15.3515,0.0144,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,13.015483,100.0,0.012431599,ZTF18aaypecj
ztf,59629.5443519,1875544352915015022,2,1875544352915,19.3973,1,1875,0.420608,15.1294,15.4383,0.170754,0.0134,297.6443636,25.3145521,0.447143,,15.3954,0.0146,,False,True,True,correction_1.0.6,0.0,1.876538962915015e+18,t17_f5_c3,12.994312,100.0,0.023896582,ZTF18aaypecj
ztf,59629.54694439983,1875546942915015019,2,1875546942915,19.3483,1,1875,0.566078,15.2958,15.5921,0.115327,0.0155,297.6444103,25.3145552,0.56,,15.5554,0.017,,False,True,True,correction_1.0.6,0.0,1.876538962915015e+18,t17_f5_c3,13.016121,100.0,0.014127299,ZTF18aaypecj
ztf,59629.54953699978,1875549532915015018,2,1875549532915,19.4625,1,1875,0.4514,15.3056,15.5179,0.148899,0.0143,297.644314,25.3144612,0.6,,15.4753,0.0155,,False,True,True,correction_1.0.6,0.0,1.876538962915015e+18,t17_f5_c3,13.017316,100.0,0.01809582,ZTF18aaypecj
ztf,59629.552118100226,1875552112915015036,2,1875552112915,19.3486,1,1875,0.481293,15.037,15.4875,0.166154,0.0142,297.6443011,25.3144438,0.472857,,15.4474,0.0156,,False,True,True,correction_1.0.6,0.0,1.876538962915015e+18,t17_f5_c3,12.980898,100.0,0.025007498,ZTF18aaypecj
ztf,59630.53896989999,1876538962915015029,2,1876538962915,19.827888,1,1876,1.0103025,15.268371,15.7666,0.18489341,0.0149,297.6444591,25.3143676,0.33,0.7826041,15.748,0.0171,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,13.012723,100.0,0.023155939,ZTF18aaypecj
ztf,59630.53896989999,1876538962915015032,2,1876538962915,19.8279,1,1876,0.500662,15.5735,15.4509,0.020112,0.0124,297.6442629,25.3144277,0.571429,,15.4313,0.0134,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,13.046558,100.0,0.0019619092,ZTF18aaypecj
ztf,59630.54400460003,1876544002915015021,2,1876544002915,19.8416,1,1876,0.584169,14.9358,15.4519,0.275709,0.0124,297.6443796,25.3144664,0.428571,,15.4254,0.0133,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.965051,0.034008186,0.044890184,ZTF18aaypecj
ztf,59630.54651620006,1876546512915015023,2,1876546512915,19.829,1,1876,0.571071,15.1369,15.4842,0.123233,0.0128,297.6443396,25.3144366,0.534286,,15.4663,0.0138,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.995359,100.0,0.017143939,ZTF18aaypecj
ztf,59630.54903940018,1876549032915015031,2,1876549032915,19.7431,1,1876,0.534521,15.4686,15.4203,0.018644,0.0123,297.6443107,25.3144314,0.437143,,15.3781,0.0131,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,13.035868,100.0,0.001983564,ZTF18aaypecj
ztf,59636.53542819992,1882535422915015050,2,1882535422915,19.5406,1,1882,0.244927,14.9476,14.9987,0.062049,0.008,297.644286,25.3145175,0.681429,,14.9543,0.0083,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.966964,100.0,0.010011058,ZTF18aaypecj
ztf,59636.538044000044,1882538042915015038,2,1882538042915,19.4442,1,1882,0.494874,14.8858,15.0006,0.045329,0.008,297.6443643,25.3144905,0.642857,,14.9603,0.0084,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.956752,100.0,0.0076693147,ZTF18aaypecj
ztf,59636.540636599995,1882540632915015022,2,1882540632915,19.4354,1,1882,0.403784,14.9673,15.0412,0.012273,0.0082,297.6443069,25.3146572,0.654286,,14.9966,0.0086,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.970118,100.0,0.0019501931,ZTF18aaypecj
ztf,59636.543229199946,1882543222915015022,2,1882543222915,19.5173,1,1882,0.4027,14.9272,15.0148,0.055016,0.0082,297.6443021,25.3144697,0.608571,,14.9707,0.0085,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.963646,100.0,0.009017107,ZTF18aaypecj
ztf,59636.5458217999,1882545822915015038,2,1882545822915,19.6225,1,1882,0.632503,14.9555,15.054,0.07064,0.0085,297.6443906,25.3144572,0.651429,,15.0197,0.0089,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.968234,100.0,0.011327769,ZTF18aaypecj
ztf,59637.53378470009,1883533782915015024,2,1883533782915,18.0204,1,1883,0.678662,14.8682,14.8288,0.076139,0.0185,297.6444448,25.3145768,0.585714,,14.7898,0.0212,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.953753,100.0,0.01305655,ZTF18aaypecj
ztf,59637.53877309989,1883538772915015024,2,1883538772915,18.1941,1,1883,0.530843,14.6553,14.9736,0.078161,0.0173,297.6443818,25.3144982,0.622857,,14.9532,0.02,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.91415,100.0,0.015722813,ZTF18aaypecj
ztf,59637.54376159981,1883543762915015038,2,1883543762915,18.0496,1,1883,0.317467,14.2688,14.4366,0.06533,0.0123,297.644332,25.3145533,0.64,,14.4006,0.014,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.824564,100.0,0.017275017,ZTF18aaypecj
ztf,59638.53539349977,1884535392915015034,2,1884535392915,19.653,1,1884,0.474339,14.9415,14.9992,0.056454,0.008,297.6443606,25.3144949,0.704286,,14.968,0.0084,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.965977,100.0,0.009151357,ZTF18aaypecj
ztf,59638.537986100186,1884537982915015043,2,1884537982915,19.5543,1,1884,0.639667,14.8989,14.9385,0.011288,0.0076,297.6444068,25.3144684,0.505714,,14.9057,0.008,,False,True,True,correction_1.0.6,0.0,1.884540572915015e+18,t17_f5_c3,12.958957,100.0,0.0018907741,ZTF18aaypecj
ztf,59638.54057870014,1884540572915015033,2,1884540572915,19.463257,1,1884,0.8294215,14.871836,14.9952,0.05372754,0.0079,297.6444801,25.3144947,0.57714283,0.73252386,14.9473,0.0082,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,12.954376,100.0,0.0091878325,ZTF18aaypecj
ztf,59694.47715280019,1940477152915015030,2,1940477152915,19.5996,1,1940,0.39003,15.2931,15.6459,0.093163,0.0145,297.6443069,25.3144771,0.565714,,15.5943,0.0151,,False,True,True,correction_1.0.6,0.0,1.954365282915015e+18,t17_f5_c3,13.015789,100.0,0.011437184,ZTF18aaypecj
ztf,59700.425416700076,1946425412915015038,2,1946425412915,20.1342,1,1946,0.457088,14.9753,15.3139,0.147991,0.0101,297.644331,25.3144735,0.531429,,15.2902,0.0105,,False,True,True,correction_1.0.6,0.0,1.954365282915015e+18,t17_f5_c3,12.971385,100.0,0.02337057,ZTF18aaypecj
ztf,59702.43124999991,1948431252915015053,2,1948431252915,20.156,1,1948,0.390675,14.8948,15.1925,0.127502,0.0091,297.6443191,25.314488,0.625714,,15.1625,0.0093,,False,True,True,correction_1.0.6,0.0,1.954365282915015e+18,t17_f5_c3,12.958269,100.0,0.021424191,ZTF18aaypecj
ztf,59708.365289399866,1954365282915015016,2,1954365282915,19.385866,1,1954,0.8255333,14.744349,14.9708,0.06596724,0.0077,297.6444856,25.3145174,0.57857144,0.6579842,14.9309,0.0081,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,12.931486,100.0,0.012421766,ZTF18aaypecj
ztf,59708.46403940022,1954464032915015022,2,1954464032915,20.2806,1,1954,0.35909,14.9093,15.0633,0.076593,0.0077,297.6442992,25.314485,0.657143,,15.0382,0.0079,,False,True,True,correction_1.0.6,0.0,1.959405632915015e+18,t17_f5_c3,12.960691,100.0,0.012727579,ZTF18aaypecj
ztf,59711.428379599936,1957428372915015015,1,1957428372915,19.8162,1,1957,0.170941,18.6071,18.5623,0.110741,0.1039,297.6442704,25.3145876,0.894286,,18.4671,0.1168,,False,True,False,correction_1.0.6,0.0,1.959405632915015e+18,t17_f5_c3,16.511713,100.0,0.016075091,ZTF18aaypecj
ztf,59713.40563660022,1959405632915015023,2,1959405632915,19.8916,1,1959,0.204159,14.8766,14.9235,0.010962,0.0079,297.6442901,25.3145417,0.492857,,14.9084,0.0085,,False,True,True,correction_1.0.6,0.0,1.964393392915015e+18,t17_f5_c3,12.95519,100.0,0.0018677787,ZTF18aaypecj
ztf,59713.40563660022,1959405632915015027,2,1959405632915,19.891562,1,1959,1.1448736,14.672168,15.4024,0.18640417,0.0107,297.6444775,25.3143315,0.37428573,0.18471497,15.4469,0.0128,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,12.917522,0.02418465,0.037033737,ZTF18aaypecj
ztf,59718.393391199876,1964393392915015019,2,1964393392915,19.9952,1,1964,0.413008,14.8613,14.8902,0.010552,0.0074,297.6443393,25.3144977,0.614286,,14.8877,0.008,,False,True,True,correction_1.0.6,0.0,1.969450272915015e+18,t17_f5_c3,12.952567,100.0,0.0018190367,ZTF18aaypecj
ztf,59718.393391199876,1964393392915015020,2,1964393392915,19.995178,1,1964,1.0603613,14.687867,15.0092,0.13465296,0.0075,297.6445185,25.3144132,0.43571427,0.4573632,15.0475,0.0088,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,12.920624,100.0,0.026443472,ZTF18aaypecj
ztf,59718.44267359981,1964442672915015026,2,1964442672915,20.1428,1,1964,0.494806,14.9267,14.8805,0.010993,0.0071,297.6442871,25.3144364,0.622857,,14.8743,0.0075,,False,True,True,correction_1.0.6,0.0,1.969450272915015e+18,t17_f5_c3,12.963564,100.0,0.0018024446,ZTF18aaypecj
ztf,59718.44267359981,1964442672915015028,2,1964442672915,20.1428,1,1964,0.86344,14.8495,15.1411,0.070688,0.008,297.6443755,25.3143601,0.492857,,15.1406,0.009,,False,True,True,correction_1.0.6,0.0,1.969450272915015e+18,t17_f5_c3,12.950523,100.0,0.012295757,ZTF18aaypecj
ztf,59721.43092590012,1967430922915015018,2,1967430922915,20.5138,1,1967,0.304186,14.8567,14.8818,0.009852,0.0066,297.6442961,25.3145015,0.65,,14.8686,0.0068,,False,True,True,correction_1.0.6,0.0,1.969450272915015e+18,t17_f5_c3,12.951773,100.0,0.0017043292,ZTF18aaypecj
ztf,59721.43092590012,1967430922915015020,2,1967430922915,20.5138,1,1967,0.858058,14.712,15.0268,0.134178,0.0065,297.6444181,25.3143911,0.498571,,14.9966,0.0071,,False,True,True,correction_1.0.6,0.0,1.969450272915015e+18,t17_f5_c3,12.925321,100.0,0.025882702,ZTF18aaypecj
ztf,59723.4037269,1969403722915015015,1,1969403722915,20.4505,1,1969,0.753571,18.9507,18.9851,0.144046,0.117,297.6440412,25.3145036,0.838571,,18.8118,0.118,,False,True,False,correction_1.0.6,0.0,1.969450272915015e+18,t17_f5_c3,16.555332,100.0,0.015861845,ZTF18aaypecj
ztf,59723.450277800206,1969450272915015020,2,1969450272915,20.477,1,1969,0.301468,14.864,14.9025,0.010024,0.0068,297.6442855,25.3144945,0.674286,,14.8898,0.007,,False,True,False,dev,0.0,1.973401442915015e+18,t17_f5_c3,100.0,100.0,100.0,ZTF18aaypecj
ztf,59723.450277800206,1969450272915015025,2,1969450272915,20.476984,1,1969,1.0553908,14.729168,15.304,0.09682836,0.0078,297.6444669,25.3143561,0.41285715,0.75747234,15.2673,0.0086,640120229.0,True,True,True,correction_1.0.6,0.0,,t17_f5_c3,12.928612,100.0,0.018440807,ZTF18aaypecj
ztf,59727.40144680021,1973401442915015035,2,1973401442915,20.50611,1,1973,1.048292,14.846301,15.3635,0.11041321,0.0086,297.6444642,25.3143569,0.4,0.6897185,15.2614,0.0091,640120229.0,True,True,False,1.1.2,0.0,,t17_f5_c3,12.949966,100.0,0.019252505,ZTF18aaypecj
ztf,60082.446041699965,2328446042915015025,2,2328446042915,20.5701,1,2328,0.918391,16.9642,16.7697,0.065205,0.0342,297.6442665,25.314308,0.358571,,16.7343,0.0345,,False,True,False,1.2.0,0.0,2.348439842915015e+18,t17_f5_c3,13.125877,100.0,0.00190087,ZTF18aaypecj
ztf,60090.4462731001,2336446272915015028,2,2336446272915,19.861,1,2336,0.362966,15.8163,16.1625,0.119341,0.0201,297.6443482,25.314553,0.584286,,16.0624,0.0195,,False,True,False,1.2.0,0.0,2.348439842915015e+18,t17_f5_c3,13.067992,100.0,0.009494378,ZTF18aaypecj
ztf,60102.43984950008,2348439842915015010,2,2348439842915,18.857714,1,2348,0.7435226,15.375269,15.8846,0.11418156,0.0203,297.6444621,25.3145202,0.49285713,0.40635046,15.7912,0.0214,640120229.0,True,True,False,1.2.0,0.0,,t17_f5_c3,13.025548,100.0,0.013113173,ZTF18aaypecj
ztf,60160.2906944002,2406290692915015013,2,2406290692915,20.1382,1,2406,0.312089,15.1561,15.4395,0.186482,0.0112,297.6442863,25.3144945,0.424286,,15.715,0.0153,,False,True,False,1.2.0,0.0,2.408318582915015e+18,t17_f5_c3,12.99801,100.0,0.025550578,ZTF18aaypecj
