tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,oid
ztf,60319.13027779991,2565130271415015019,2,2565130271415,18.5618,1,2565,8.77625,16.5703,16.5955,0.059734,0.0484,85.0890138,15.2484164,0.805714,t17_f5_c3,16.5922,0.0613,False,False,True,23.12.x,0.0,2.565132161415015e+18,,,ZTF24aabgins
ztf,60319.130740699824,2565130741415015011,2,2565130741415,18.8849,1,2565,8.97429,16.6092,16.6696,0.053938,0.0377,85.0889228,15.2484311,0.83,t17_f5_c3,16.6126,0.0453,False,False,True,23.12.x,0.0,2.565132631415015e+18,,,ZTF24aabgins
ztf,60319.131215299945,2565131211415015051,2,2565131211415,19.333,1,2565,9.25307,16.5957,16.6488,0.039227,0.0278,85.0888224,15.2484288,0.842857,t17_f5_c3,16.6061,0.0336,False,False,True,23.12.x,0.0,2.565133101415015e+18,,,ZTF24aabgins
ztf,60319.13168979995,2565131681415015027,2,2565131681415,19.4674,1,2565,9.45031,16.6496,16.6578,0.045583,0.0243,85.0887408,15.2484283,0.855714,t17_f5_c3,16.6217,0.0294,False,False,True,23.12.x,0.0,2.565133101415015e+18,,,ZTF24aabgins
ztf,60319.13216440007,2565132161415015047,2,2565132161415,19.435478,1,2565,9.649873,16.598015,16.643,0.041116323,0.0242,85.0886505,15.2484417,0.8314286,t17_f5_c3,16.6295,0.0299,True,False,True,23.12.x,0.0,,0.9999988,562120214.0,ZTF24aabgins
ztf,60319.132638900075,2565132631415015012,2,2565132631415,19.593918,1,2565,9.957997,16.587587,16.5726,0.043001108,0.02,85.088548,15.248436,0.8642857,t17_f5_c3,16.5336,0.024,True,False,True,23.12.x,0.0,,0.9999771,562120214.0,ZTF24aabgins
ztf,60319.13310190011,2565133101415015019,2,2565133101415,19.814726,1,2565,10.244595,16.588593,16.5919,0.031385973,0.0186,85.0884456,15.2484316,0.89,t17_f5_c3,16.577,0.0227,True,False,True,23.12.x,0.0,,0.9999987,562120214.0,ZTF24aabgins
ztf,60319.13357640011,2565133571415015021,2,2565133571415,19.79789,1,2565,10.519599,16.577671,16.5887,0.040304665,0.0186,85.0883412,15.2484368,0.8857143,t17_f5_c3,16.5779,0.0229,True,False,True,23.12.x,0.0,,0.9999995,562120214.0,ZTF24aabgins
ztf,60319.13405090012,2565134051415015027,2,2565134051415,19.877739,1,2565,10.767339,16.576246,16.6323,0.041446693,0.0184,85.0882489,15.248443,0.87857145,t17_f5_c3,16.616,0.0225,True,False,True,23.12.x,0.0,,0.99999857,562120214.0,ZTF24aabgins
ztf,60319.13451390015,2565134511415015020,2,2565134511415,19.469313,1,2565,11.020713,16.578026,16.538,0.041004594,0.0217,85.0881622,15.2484488,0.81285715,t17_f5_c3,16.5105,0.0264,True,False,True,23.12.x,0.0,,0.9999974,562120214.0,ZTF24aabgins
