tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60694.57449069992,2940574494415015002,2,2940574494415,18.539911,1,2940,0.2893272,17.020102,15.209063,17.4612,0.14098987,100.0,0.026593305,0.0986,273.0956528,2.5788159,0.51285714,t17_f5_c3,0.9997945,17.394,0.1178,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60694.57495369995,2940574954415015003,2,2940574954415,18.525002,1,2940,0.52737284,17.019785,15.2090025,17.2333,0.11061039,100.0,0.020868108,0.0837,273.0956941,2.5788927,0.6628571,t17_f5_c3,1.0,17.2025,0.1034,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60694.575428199954,2940575424415015001,2,2940575424415,18.397984,1,2940,0.63380057,17.138102,15.23036,17.2956,0.1498186,100.0,0.025850516,0.0921,273.0957154,2.5789144,0.57714283,t17_f5_c3,0.9925139,17.2606,0.1134,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60706.5595602002,2952559564415015001,2,2952559564415,19.888504,1,2952,0.31574696,17.640472,15.302071,17.6093,0.08275861,100.0,0.009604011,0.0542,273.0956604,2.5788142,0.9114286,t17_f5_c3,1.0,17.5494,0.0626,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60706.56366899982,2952563664415015004,2,2952563664415,19.620378,1,2952,0.3329013,17.36041,15.265613,17.5403,0.12444178,100.0,0.018073697,0.0554,273.0956649,2.5788143,0.7385714,t17_f5_c3,0.9999819,17.46,0.0634,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60706.56777779991,2952567774415015003,2,2952567774415,19.38197,1,2952,0.45548645,17.446674,15.277724,17.6072,0.14921165,100.0,0.020240562,0.0694,273.0956938,2.5787682,0.76857144,t17_f5_c3,0.9999701,17.5952,0.0855,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60707.5578240999,2953557824415015003,2,2953557824415,19.437933,1,2953,0.2820526,17.44654,15.277706,17.6418,0.1387606,100.0,0.018824877,0.0656,273.095652,2.5788306,0.71428573,t17_f5_c3,0.9999582,17.6342,0.0802,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60707.56126159988,2953561264415015019,2,2953561264415,19.419128,1,2953,0.20164758,17.392357,15.270194,17.1589,0.078960046,100.0,0.011182591,0.047,273.0955782,2.5787508,0.8385714,t17_f5_c3,0.24776095,17.1177,0.0559,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60707.56575229997,2953565754415015003,2,2953565754415,19.361181,1,2953,0.32605058,17.731932,15.312298,17.504,0.10869506,100.0,0.011704593,0.0688,273.0956634,2.5788091,0.81285715,t17_f5_c3,0.99999905,17.4081,0.0783,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60708.55699069984,2954556994415015005,2,2954556994415,20.166079,1,2954,0.6365469,17.806723,15.320108,17.8543,0.1327407,100.0,0.013438738,0.0605,273.0957059,2.5786931,0.69714284,t17_f5_c3,0.9994166,17.8474,0.0724,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60708.560925900005,2954560924415015004,2,2954560924415,20.208406,1,2954,0.72061586,17.891714,15.328417,17.8492,0.12899913,100.0,0.012169362,0.0593,273.095757,2.5787243,0.62,t17_f5_c3,0.9992584,17.774,0.0667,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60708.56487269979,2954564874415015003,2,2954564874415,20.037853,1,2954,0.48238656,17.87266,15.326605,17.8668,0.06082402,100.0,0.005829794,0.067,273.0956917,2.5787445,0.81142855,t17_f5_c3,0.9997051,17.8674,0.0814,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60709.554814800154,2955554814415015026,2,2955554814415,19.54604,1,2955,0.28572223,17.644167,15.302499,17.4801,0.077001974,100.0,0.008909118,0.0612,273.0956197,2.5787446,0.8457143,t17_f5_c3,0.99983597,17.4037,0.0703,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,60709.56163189979,2955561634415015005,2,2955561634415,19.87998,1,2955,0.30039436,17.867125,15.326073,17.8116,0.13030966,100.0,0.012547465,0.0688,273.095635,2.5787525,0.7842857,t17_f5_c3,0.99459267,17.7261,0.0777,1480120244,True,True,False,26.0.1,0.0,ZTF22aazgabm
ztf,61058.57805560017,3304578054415010006,2,3304578054415,18.840656,-1,3304,0.18694516,16.10942,16.273956,16.1396,0.029268093,100.0,0.034057185,0.0332,273.0955238,2.5787869,0.8857143,t17_f5_c3,1.0,16.1654,0.0433,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61058.578530100174,3304578534415010002,2,3304578534415,18.79184,-1,3304,0.2012238,16.115568,16.266848,16.2427,0.030174939,100.0,0.03468629,0.0386,273.0955369,2.5787642,0.8857143,t17_f5_c3,1.0,16.2377,0.0491,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61059.57524310006,3305575244415010004,2,3305575244415,19.0528,-1,3305,0.21049696,16.146463,16.232386,16.168,0.030629678,100.0,0.033152126,0.025,273.0955245,2.5787729,0.83428574,t17_f5_c3,1.0,16.1621,0.0315,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61059.57820599992,3305578204415010004,2,3305578204415,18.70421,-1,3305,0.18062732,16.084,16.304306,16.1774,0.038307507,100.0,0.046925258,0.0334,273.0955377,2.5787688,0.81142855,t17_f5_c3,1.0,16.1912,0.0431,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61059.58364580013,3305583644415010014,2,3305583644415,18.067122,-1,3305,0.2029613,16.068615,16.323454,16.1161,0.03122881,100.0,0.039490364,0.0611,273.0955256,2.5787815,0.70428574,t17_f5_c3,1.0,16.1126,0.0782,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61065.56857640017,3311568574415010007,2,3311568574415,19.27406,-1,3311,0.22550747,16.062016,16.331858,16.1424,0.035887897,100.0,0.046013445,0.0179,273.0955323,2.5787591,0.76714283,t17_f5_c3,0.9999312,16.1431,0.0225,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61065.579444400035,3311579444415010027,2,3311579444415,17.96294,-1,3311,0.22109047,16.090307,16.296629,16.1834,0.048227593,100.0,0.058320943,0.0522,273.0955325,2.5787606,0.6042857,t17_f5_c3,1.0,16.2227,0.0693,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61072.565266199876,3318565264415010010,2,3318565264415,19.06485,-1,3318,0.13782524,16.08569,16.30224,16.1847,0.03820418,100.0,0.04663705,0.0257,273.0955343,2.578798,0.8842857,t17_f5_c3,1.0,16.2039,0.0333,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61072.56862269994,3318568624415010010,2,3318568624415,19.007532,-1,3318,0.27011463,16.088203,16.29918,16.1346,0.03132736,100.0,0.038046446,0.0255,273.0955109,2.5787631,0.8642857,t17_f5_c3,1.0,16.133,0.0323,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61072.5729398001,3318572934415010008,2,3318572934415,18.83293,-1,3318,0.18518195,16.069326,16.322556,16.0989,0.033654172,100.0,0.04249428,0.0291,273.0955413,2.5787666,0.8357143,t17_f5_c3,1.0,16.1012,0.0371,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61073.56540510012,3319565404415010006,2,3319565404415,19.00891,-1,3319,0.17356905,16.102152,16.282476,16.2177,0.040269557,100.0,0.047545206,0.0328,273.095545,2.5787668,0.85142857,t17_f5_c3,0.9999995,16.2048,0.0412,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61073.56879629986,3319568794415010006,2,3319568794415,19.0421,-1,3319,0.14413631,16.078438,16.31116,16.1566,0.038095932,100.0,0.047202714,0.0292,273.0955382,2.5787893,0.87285715,t17_f5_c3,1.0,16.1532,0.0371,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61073.57424770016,3319574244415010004,2,3319574244415,18.882208,-1,3319,0.2132311,16.062445,16.331308,16.0966,0.046238102,100.0,0.059230458,0.032,273.0955312,2.5787645,0.8542857,t17_f5_c3,1.0,16.1108,0.0413,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61074.56438660016,3320564384415010002,2,3320564384415,18.966307,-1,3320,0.26375246,16.154627,16.22362,16.2419,0.039733578,100.0,0.042340346,0.024,273.0955398,2.578742,0.74285716,t17_f5_c3,1.0,16.2262,0.0299,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61074.5673727002,3320567374415010002,2,3320567374415,18.883457,-1,3320,0.31786075,16.091957,16.294638,16.1836,0.035432156,100.0,0.042704128,0.0238,273.0955153,2.5787436,0.69857144,t17_f5_c3,1.0,16.1574,0.0295,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61074.57429399993,3320574294415010007,2,3320574294415,18.808184,-1,3320,0.19779697,16.12338,16.257935,16.185,0.035311565,100.0,0.039970428,0.0319,273.095531,2.5787708,0.88,t17_f5_c3,1.0,16.1753,0.0402,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61096.547615699936,3342547614415010008,2,3342547614415,19.361902,-1,3342,0.33175594,17.046993,15.7152405,17.349,0.10086491,100.0,0.029582785,0.0671,273.095495,2.5787537,0.76285714,t17_f5_c3,0.9999976,17.4379,0.0909,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61099.54450230021,3345544504415010006,2,3345544504415,20.1743,-1,3345,0.36798978,17.498335,15.612,17.5841,0.08474684,100.0,0.014913854,0.0442,273.0954883,2.578744,0.64,t17_f5_c3,0.9999854,17.6322,0.0558,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
ztf,61100.543263900094,3346543264415010011,2,3346543264415,19.798538,-1,3346,0.5299617,17.599762,15.595093,17.7168,0.094676085,100.0,0.014940751,0.0618,273.0954567,2.5787139,0.8357143,t17_f5_c3,0.99950075,17.7916,0.0819,1480120244,True,True,False,27.5.7a32.dev1,0.0,ZTF22aazgabm
