tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59302.17817129986,1548178172215015004,1,1548178172215,19.4849,1,1548,0.528035,18.0699,16.119123,18.2567,0.090086,100.0,0.014939858,0.1325,148.6274526,53.1690936,0.952857,t17_f5_c3,18.0929,0.1439,False,True,False,correction_0.0.1,0.0,,,ZTF18acsremz
ztf,59302.20078699989,1548200782215015002,2,1548200782215,19.7721,1,1548,0.486727,18.0084,15.551688,18.0986,0.078202,100.0,0.008138287,0.1013,148.6275062,53.1691326,0.834286,t17_f5_c3,18.2062,0.1379,False,True,False,correction_0.0.1,0.0,,,ZTF18acsremz
ztf,59304.18180559995,1550181802215015018,2,1550181802215,20.404892,1,1550,0.46566033,17.369017,15.464654,17.4803,0.037712917,100.0,0.0065274728,0.0376,148.627442,53.1690733,0.9,t17_f5_c3,17.4372,0.0416,True,True,False,correction_0.0.1,0.0,0.9987054,786120222.0,ZTF18acsremz
ztf,59304.19481479982,1550194812215015016,1,1550194812215,20.188274,1,1550,0.60075414,17.327465,15.955401,17.4527,0.06155316,100.0,0.017395016,0.0316,148.6274817,53.169081,0.92714286,t17_f5_c3,17.4454,0.0368,True,True,False,correction_0.0.1,0.0,0.99867576,786120122.0,ZTF18acsremz
ztf,59306.246655100025,1552246652215015012,2,1552246652215,20.51871,1,1552,0.5293777,16.95867,15.381603,17.0263,0.041139483,100.0,0.009625703,0.0253,148.6274914,53.1690848,0.88857144,t17_f5_c3,17.0275,0.0289,True,True,False,correction_0.0.1,0.0,0.93966323,786120222.0,ZTF18acsremz
ztf,59306.327048600186,1552327042215015011,1,1552327042215,20.249817,1,1552,0.596925,16.883928,15.810671,16.8499,0.031679463,100.0,0.011788942,0.0229,148.6274746,53.1690799,0.93285716,t17_f5_c3,16.8403,0.0271,True,True,False,correction_0.0.1,0.0,0.9999837,786120122.0,ZTF18acsremz
ztf,59308.20862270007,1554208622215015025,2,1554208622215,20.599941,1,1554,0.4886304,16.626377,15.294254,16.6711,0.03917669,100.0,0.011486261,0.0176,148.6274583,53.1690826,0.8842857,t17_f5_c3,16.6703,0.0199,True,True,False,correction_0.0.1,0.0,0.9986826,786120222.0,ZTF18acsremz
ztf,59308.262060199864,1554262062215015025,1,1554262062215,20.729641,1,1554,0.59908044,16.558163,15.677769,16.5635,0.029529626,100.0,0.013125032,0.0133,148.6274525,53.1690763,0.88285714,t17_f5_c3,16.5717,0.0151,True,True,False,correction_0.0.1,0.0,0.99966127,786120122.0,ZTF18acsremz
ztf,59310.24437499978,1556244372215015034,1,1556244372215,20.771286,1,1556,0.63608557,16.337864,15.574302,16.3131,0.023560753,100.0,0.011661767,0.0109,148.6274477,53.1690632,0.75857145,t17_f5_c3,16.316,0.0121,True,True,False,correction_0.0.1,0.0,0.9999832,786120122.0,ZTF18acsremz
ztf,59310.305370400194,1556305372215015021,2,1556305372215,20.47567,1,1556,0.5059006,16.452242,15.240243,16.4935,0.034405984,100.0,0.011267682,0.0157,148.6274573,53.169072,0.9128571,t17_f5_c3,16.5007,0.0179,True,True,False,correction_0.0.1,0.0,0.9999082,786120222.0,ZTF18acsremz
ztf,59312.22313660011,1558223132215015018,1,1558223132215,20.606638,1,1558,0.6062489,16.22066,15.5147085,16.2144,0.026210982,100.0,0.013680532,0.0102,148.6274364,53.1690672,0.85142857,t17_f5_c3,16.2089,0.0114,True,True,False,correction_0.0.1,0.0,0.9997416,786120122.0,ZTF18acsremz
ztf,59312.30188659998,1558301882215015015,2,1558301882215,20.40875,1,1558,0.5202169,16.323606,15.196416,16.3415,0.028446525,100.0,0.010072864,0.0141,148.6274763,53.1690758,0.9014286,t17_f5_c3,16.3301,0.0158,True,True,False,correction_0.0.1,0.0,0.99917614,786120222.0,ZTF18acsremz
ztf,59314.17570600007,1560175702215015020,2,1560175702215,20.55064,1,1560,0.47714072,16.254519,15.171446,16.2969,0.031073544,100.0,0.011459398,0.0132,148.6274482,53.1690812,0.88857144,t17_f5_c3,16.293,0.0148,True,True,False,correction_0.0.1,0.0,0.9999011,786120222.0,ZTF18acsremz
ztf,59314.228437500075,1560228432215015029,1,1560228432215,20.83463,1,1560,0.6273231,16.172539,15.4893265,16.1895,0.02810382,100.0,0.014978919,0.0098,148.6274497,53.1690678,0.8857143,t17_f5_c3,16.1896,0.0109,True,True,False,correction_0.0.1,0.0,0.9996238,786120122.0,ZTF18acsremz
ztf,59316.28493059985,1562284932215015014,2,1562284932215,20.553436,1,1562,0.53673524,16.25291,15.170853,16.2988,0.028600276,100.0,0.01055716,0.013,148.6274657,53.1690624,0.9028571,t17_f5_c3,16.2912,0.0144,True,True,False,correction_0.0.1,0.0,0.9948211,786120222.0,ZTF18acsremz
ztf,59316.324201399926,1562324202215015031,1,1562324202215,20.805397,1,1562,0.5914606,16.16305,15.484259,16.1612,0.02507325,100.0,0.0134182,0.0098,148.6274335,53.1690721,0.8542857,t17_f5_c3,16.1575,0.0108,True,True,False,correction_0.0.1,0.0,0.99960804,786120122.0,ZTF18acsremz
ztf,59319.2040161998,1565204012215015015,2,1565204012215,20.48177,1,1565,0.42665756,16.297981,15.187273,16.3366,0.034907352,100.0,0.012549703,0.0132,148.6274428,53.1690935,0.9042857,t17_f5_c3,16.3329,0.0148,True,True,False,correction_0.0.1,0.0,0.9998363,786120222.0,ZTF18acsremz
ztf,59319.25016199984,1565250162215015027,1,1565250162215,20.50072,1,1565,0.627562,16.251162,15.530521,16.2433,0.025186976,100.0,0.012969408,0.0104,148.6274348,53.1690596,0.8442857,t17_f5_c3,16.2367,0.0115,True,True,False,correction_0.0.1,0.0,0.9996321,786120122.0,ZTF18acsremz
ztf,59321.229606499895,1567229602215015028,2,1567229602215,20.545172,1,1567,0.531656,16.402765,15.22379,16.4631,0.027887907,100.0,0.009415124,0.0156,148.6274898,53.1690839,0.85714287,t17_f5_c3,16.4647,0.0176,True,True,False,correction_0.0.1,0.0,0.96200943,786120222.0,ZTF18acsremz
ztf,59321.25835649995,1567258352215015026,1,1567258352215,20.735512,1,1567,0.62358546,16.369106,15.589653,16.3717,0.029735612,100.0,0.014504266,0.012,148.6274652,53.1690703,0.8857143,t17_f5_c3,16.3812,0.0136,True,True,False,correction_0.0.1,0.0,0.9997974,786120122.0,ZTF18acsremz
ztf,59323.18746529985,1569187462215015005,1,1569187462215,20.024986,1,1569,0.6065207,16.489689,15.6468,16.485,0.02813777,100.0,0.012945955,0.016,148.6274585,53.1690723,0.9028571,t17_f5_c3,16.4852,0.0189,True,True,False,correction_0.0.1,0.0,0.9999758,786120122.0,ZTF18acsremz
ztf,59323.22256939998,1569222562215015009,2,1569222562215,20.085442,1,1569,0.5433277,16.50414,15.2569685,16.51,0.03085367,100.0,0.009782227,0.0182,148.627515,53.1691012,0.91,t17_f5_c3,16.4927,0.021,True,True,False,correction_0.0.1,0.0,0.9998259,786120222.0,ZTF18acsremz
