tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58244.43556710007,490435560815015007,1,490435560815,20.275,1,490,0.368883,19.7415,17.465593,20.0914,0.110928,100.0,0.013635716,0.2128,266.7901004,16.6735936,0.376667,20.089,0.4398,False,True,False,bulk_1.0.0,0.0,5.1833246081501504e+17,,,,ZTF18aaqzpne
ztf,58247.360393499956,493360390815015045,1,493360390815,21.0766,1,493,0.190517,19.798,17.472382,19.9798,0.085742,100.0,0.010068066,0.1183,266.7899757,16.6736933,0.296667,19.8202,0.1782,False,True,False,bulk_1.0.0,0.0,5.2133243081501504e+17,,,,ZTF18aaqzpne
ztf,58252.42019680003,498420190815015016,1,498420190815,21.052,1,498,0.305303,20.2731,17.518532,20.2014,0.161542,100.0,0.012777862,0.2072,266.7901027,16.6736191,0.276667,20.124,0.2348,False,True,False,bulk_1.0.0,0.0,5.2133243081501504e+17,,,,ZTF18aaqzpne
ztf,58255.398587999865,501398580815015009,1,501398580815,20.9968,1,501,0.201363,20.264,17.517809,20.3875,0.168876,100.0,0.0134614445,0.2563,266.7900818,16.6736848,0.32,20.2065,0.266,False,True,False,bulk_1.0.0,0.0,5.2133243081501504e+17,,,,ZTF18aaqzpne
ztf,58258.357777799945,504357770815015016,1,504357770815,20.8813,1,504,0.232482,20.2728,17.518509,20.263,0.173706,100.0,0.013743516,0.2277,266.7900613,16.6736128,0.256667,20.2127,0.2657,False,True,False,bulk_1.0.0,0.0,5.2133243081501504e+17,,,,ZTF18aaqzpne
ztf,58261.420879600104,507420870815015008,1,507420870815,20.747,1,507,0.504099,20.2356,17.515518,20.2265,0.172731,100.0,0.0141038485,0.2273,266.790123,16.6737707,0.29,20.1012,0.2485,False,True,False,bulk_1.0.0,0.0,5.2133243081501504e+17,,,,ZTF18aaqzpne
ztf,58272.33246529987,518332460815015016,2,518332460815,20.232437,1,518,0.28712374,19.93258,17.126818,19.7866,0.21423675,100.0,0.016165497,0.2865,266.7899744,16.673641,0.63,19.6034,0.3045,False,True,False,bulk_1.0.0,0.0,5.2133243081501504e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58275.33243060019,521332430815015014,1,521332430815,20.683943,1,521,0.09789924,19.906406,17.484564,20.1795,0.14003442,100.0,0.015048662,0.2421,266.7899986,16.6736553,0.6333333,20.1232,0.2848,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58278.35601849994,524356010815015017,1,524356010815,21.080946,1,524,0.36146644,20.213694,17.513712,20.5295,0.15190151,100.0,0.012634838,0.2799,266.7900938,16.6735891,0.73,20.6453,0.3796,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58284.33180559985,530331800815015006,2,530331800815,20.630117,1,530,0.6947235,19.460217,17.083057,19.4902,0.10775271,100.0,0.012066041,0.1575,266.7899867,16.6734913,0.77,19.4496,0.1863,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58284.3610417,530361040815015020,1,530361040815,20.2553,1,530,0.353333,20.0918,17.503035,20.1255,0.231669,100.0,0.021348227,0.3601,266.7901276,16.6736552,0.693333,19.7706,0.3268,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,,,,ZTF18aaqzpne
ztf,58287.316400500014,533316400815015043,2,533316400815,20.848585,1,533,0.27640715,19.244688,17.056684,19.2597,0.0797678,100.0,0.010632271,0.1093,266.7900467,16.6736018,0.78,19.197,0.1244,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58287.33822919987,533338220815015007,1,533338220815,20.952538,1,533,0.31154227,20.059776,17.500044,20.3965,0.13382226,100.0,0.012665888,0.2492,266.7900981,16.6736167,0.76666665,20.3743,0.2979,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58290.233148099855,536233140815015004,1,536233140815,20.291357,1,536,0.6583542,19.793592,17.471863,19.9416,0.17488442,100.0,0.020609116,0.2871,266.7900127,16.673484,0.7133333,19.8618,0.337,False,True,False,bulk_1.0.0,0.0,5.363733908150151e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58290.37339119986,536373390815015073,2,536373390815,20.851267,1,536,0.34385705,19.411722,17.077518,19.2204,0.13938446,100.0,0.016238017,0.1066,266.7900666,16.6735831,0.6533333,19.1599,0.1219,False,True,False,bulk_1.0.0,0.0,5.48314980815015e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58293.29575229995,539295750815015007,2,539295750815,19.968082,1,539,0.08398511,19.242723,17.056421,19.098,0.16772716,100.0,0.022391481,0.1672,266.7900348,16.6736594,0.65,18.9791,0.1892,False,True,False,bulk_1.0.0,0.0,5.48314980815015e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58293.34001159994,539340010815015009,1,539340010815,20.037983,1,539,0.12363797,19.71685,17.462532,19.6801,0.1967609,100.0,0.024672411,0.2897,266.7900528,16.6736457,0.6666667,19.8596,0.4348,False,True,False,bulk_1.0.0,0.0,5.48314980815015e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58296.31165509997,542311650815015008,2,542311650815,19.654045,1,542,0.18264903,19.293825,17.063107,19.0021,0.18054955,100.0,0.023137102,0.2214,266.7900827,16.6736421,0.59,18.8906,0.2545,False,True,False,bulk_1.0.0,0.0,5.48314980815015e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58299.35473380005,545354730815015007,2,545354730815,19.533129,1,545,0.36325693,19.022284,17.024273,19.0905,0.20284118,100.0,0.032207143,0.2184,266.7899895,16.6735956,0.56,19.0953,0.2789,False,True,False,bulk_1.0.0,0.0,5.48314980815015e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58302.210821799934,548210820815015023,1,548210820815,20.864992,1,548,0.111618176,19.575277,17.443735,19.7952,0.12791744,100.0,0.017960258,0.1566,266.7900292,16.6736993,0.8233333,19.8259,0.1973,False,True,False,bulk_1.0.0,0.0,5.48314980815015e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58302.314988399856,548314980815015005,2,548314980815,19.669016,1,548,0.454561,19.063599,17.03073,19.3127,0.14829369,100.0,0.022802113,0.167,266.7900359,16.6738064,0.5833333,19.3781,0.2217,False,True,False,bulk_1.0.0,0.0,5.5422826081501504e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58305.212800899986,551212800815015006,1,551212800815,20.7003,1,551,0.20691076,19.601068,17.447319,19.5348,0.11852562,100.0,0.016304683,0.1418,266.7900344,16.6736104,0.79,19.3885,0.153,False,True,False,bulk_1.0.0,0.0,5.5422826081501504e+17,0.0,587120108.0,,ZTF18aaqzpne
ztf,58305.335486100055,551335480815015005,2,551335480815,20.559906,1,551,0.56434,19.471354,17.0843,19.4224,0.14266793,100.0,0.015830869,0.1494,266.7901359,16.6735456,0.75333333,19.3985,0.1795,False,True,False,bulk_1.0.0,0.0,5.5422826081501504e+17,0.0,587120208.0,,ZTF18aaqzpne
ztf,58308.22826390015,554228260815015035,1,554228260815,20.95645,1,554,0.35258105,19.518652,17.435604,19.5926,0.123009145,100.0,0.01806001,0.1324,266.7900892,16.673588,0.79333335,19.6366,0.1681,False,True,False,bulk_1.0.0,0.0,5.82221500815015e+17,0.0,587120108.0,,ZTF18aaqzpne
