tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,60083.32299769996,2329322992515015018,1,2329322992515,20.908613,1,2329,3.862503,15.904906,15.9089,0.0290031,0.0067,210.9106833,54.3116718,0.8642857,t17_f5_c3,0.9983937,15.9068,0.0077,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60118.25777779985,2364257772515015011,1,2364257772515,20.179165,1,2364,3.8818996,12.018646,12.0399,0.0145396115,0.0009,210.9106624,54.3116497,0.60142857,t17_f5_c3,0.55127245,12.0248,0.0009,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60122.30392359989,2368303922515015008,1,2368303922515,19.75256,1,2368,3.8824053,12.147819,12.1669,0.01738554,0.001,210.9106581,54.3116413,0.61714286,t17_f5_c3,0.46041578,12.1524,0.001,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60133.32497690013,2379324972515015003,1,2379324972515,19.913296,1,2379,3.8789086,12.446891,12.4679,0.024347628,0.0012,210.9106668,54.3116566,0.6628571,t17_f5_c3,0.92402995,12.4613,0.0012,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60135.241504599806,2381241502515015010,1,2381241502515,20.536964,1,2381,3.840107,12.542442,12.5671,0.022992667,0.0011,210.9106838,54.3116506,0.61,t17_f5_c3,0.86281514,12.5581,0.0011,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60141.225821800064,2387225822515015013,1,2387225822515,20.5696,1,2387,3.9102724,12.718919,12.7351,0.02509902,0.0013,210.9106549,54.3116635,0.5885714,t17_f5_c3,0.8019427,12.7294,0.0013,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60144.25899309991,2390258992515015007,1,2390258992515,20.476244,1,2390,3.9044633,12.777563,12.8003,0.022288995,0.0012,210.9106509,54.3116496,0.40285715,t17_f5_c3,0.92730147,12.7938,0.0013,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60159.28464120021,2405284642515015005,1,2405284642515,18.841768,1,2405,3.8935664,13.34236,13.3846,0.018137157,0.0025,210.9106495,54.3116353,0.5442857,t17_f5_c3,0.99891746,13.3753,0.0029,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60161.27996530011,2407279962515015004,1,2407279962515,19.487207,1,2407,3.8969316,13.517837,13.5469,0.030722583,0.0024,210.9106563,54.3116544,0.6542857,t17_f5_c3,0.9934155,13.5405,0.0028,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
ztf,60163.23881939985,2409238812515015007,1,2409238812515,20.186035,1,2409,3.9092126,13.825983,13.8555,0.026526747,0.0023,210.9106502,54.3116537,0.70285714,t17_f5_c3,0.9996625,13.8472,0.0024,792120125.0,True,False,False,1.2.0,0.0,,ZTF23aaklqou
