tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,61065.5754976999,3311575490615015081,2,3311575490615,17.973137,1,3311,1.476233,17.874378,17.9632,0.18588121,0.2259,287.1045485,4.4973326,0.41714287,t17_f5_c3,0.98627424,17.8764,0.2676,1534120206.0,True,False,False,27.5.7a32.dev1,0.0,,,,,ZTF26aadttjp
ztf,61072.56623840006,3318566230615015016,2,3318566230615,18.722664,1,3318,0.7832014,18.45815,18.5865,0.167623,0.2942,287.1044369,4.4975295,0.7442857,t17_f5_c3,0.99987566,18.7261,0.4287,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.417192,0.014342456,0.025582945,,ZTF26aadttjp
ztf,61074.56594910007,3320565940615015020,2,3320565940615,18.639961,1,3320,1.0618382,17.925453,18.2578,0.09361909,0.1893,287.1044902,4.4974555,0.67,t17_f5_c3,0.99997336,18.1135,0.2122,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.31701,0.008928436,0.021280766,,ZTF26aadttjp
ztf,61074.57092589978,3320570920615015012,2,3320570920615,18.489893,1,3320,0.84506124,18.068043,17.9876,0.117138006,0.1716,287.1044339,4.4974801,0.69857144,t17_f5_c3,0.998938,18.0741,0.2381,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.347816,0.013494816,0.024021918,,ZTF26aadttjp
ztf,61075.56458330015,3321564580615015022,2,3321564580615,18.87112,1,3321,0.78859186,18.171564,18.2876,0.13714848,0.1557,287.1044023,4.4974612,0.6242857,t17_f5_c3,0.9999819,18.1907,0.182,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.368258,0.016391937,0.026053635,,ZTF26aadttjp
ztf,61075.5690394002,3321569030615015031,2,3321569030615,18.807486,1,3321,1.4395336,18.445606,18.2925,0.1123908,0.181,287.1044991,4.4972969,0.58285713,t17_f5_c3,0.9991258,18.2091,0.2144,1534120206.0,True,False,False,27.5.7a32.dev1,0.0,,,,,ZTF26aadttjp
ztf,61075.57398150023,3321573980615015040,2,3321573980615,18.353762,1,3321,0.8284229,18.072096,18.2878,0.11534283,0.2657,287.1044098,4.4974554,0.67285717,t17_f5_c3,0.99940073,18.3537,0.3621,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.348648,0.012674473,0.02358366,,ZTF26aadttjp
ztf,61080.56415509991,3326564156015015010,2,3326564156015,19.2042,1,3326,0.301936,18.2837,18.3946,0.179073,0.1804,287.1043097,4.4976175,0.671429,t17_f5_c3,,18.4207,0.2358,,False,True,False,27.5.7a32.dev1,0.0,16.335592,0.024077548,0.029770555,3.327564340615015e+18,ZTF26aadttjp
ztf,61080.56509259995,3326565090615015034,2,3326565090615,19.4322,1,3326,0.139809,18.555,18.3333,0.093613,0.133,287.1042162,4.4976356,0.712857,t17_f5_c3,,18.2618,0.1588,,False,True,False,27.5.7a32.dev1,0.0,16.431427,100.0,0.013240579,3.327564340615015e+18,ZTF26aadttjp
ztf,61081.561423600186,3327561420615015027,2,3327561420615,18.549755,1,3327,0.79422015,18.053879,18.4043,0.14489092,0.2068,287.1043605,4.4974183,0.5314286,t17_f5_c3,0.9852613,18.3921,0.2612,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.344898,0.022550702,0.030022627,,ZTF26aadttjp
ztf,61081.56434029993,3327564340615015025,2,3327564340615,18.50414,1,3327,1.118643,18.39269,18.0668,0.19186191,0.2114,287.104438,4.4973637,0.64428574,t17_f5_c3,0.9998145,18.0747,0.2723,1534120206.0,True,True,False,27.5.7a32.dev1,0.0,16.406944,0.022557953,0.03080988,,ZTF26aadttjp
