tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58304.35638889996,550356380115015013,2,550356380115,20.517653,1,550,0.100125894,20.075043,19.367952,19.9533,0.20869368,0.105578914,0.108811,0.2314,276.1789279,-12.2281692,0.45,0.0,19.6236,0.2207,383120201.0,True,True,False,bulk_1.0.0,0.0,0.0,,ZTF18abeghbk
ztf,59621.546157400124,1867546150115015017,2,1867546150115,19.198257,1,1867,0.32795927,18.732828,18.476192,18.5042,0.13978232,0.10974741,0.11035646,0.1449,276.1789649,-12.2282362,0.63,0.9997447,18.5814,0.1995,383120201.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,59621.548773100134,1867548770115015021,2,1867548770115,19.177593,1,1867,0.5327518,18.595337,18.366232,18.6238,0.16513346,0.13330911,0.13371909,0.1615,276.1790506,-12.2282034,0.6557143,0.8646052,18.6048,0.2037,383120201.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,59621.551365700085,1867551360115015020,2,1867551360115,19.044758,1,1867,0.21757199,18.560452,18.337898,18.8711,0.19632614,0.1596147,0.15993986,0.2032,276.1789613,-12.2281494,0.55714285,0.9748702,18.8988,0.2677,383120201.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,59621.553969900124,1867553960115015014,2,1867553960115,19.123026,1,1867,0.20204133,18.537346,18.319038,18.7668,0.14835945,0.12092237,0.12133663,0.1845,276.1789107,-12.2282238,0.6571429,0.9996693,18.7195,0.2268,383120201.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,59621.556562500075,1867556560115015016,2,1867556560115,19.156868,1,1867,0.304282,18.671381,18.427395,18.9424,0.1316685,0.1045847,0.10516886,0.2231,276.1789411,-12.2282441,0.66571426,0.9997442,19.2844,0.3924,383120201.0,True,True,False,correction_1.0.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,59842.16890050005,2088168900115010048,2,2088168900115,20.23814,-1,2088,0.10703334,20.09302,100.0,20.3774,0.19899805,100.0,100.0,0.4364,276.1788821,-12.2281907,0.5928571,0.41983512,20.7083,0.7642,383120201.0,True,True,False,dev,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60816.3999073999,3062399900115015032,2,3062399900115,20.548042,1,3062,0.1870959,19.47547,19.014854,19.6894,0.1516661,0.09739095,0.09922995,0.1749,276.1788702,-12.2281248,0.7171429,0.97012943,19.5104,0.191,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60820.40209490014,3066402090115015032,2,3066402090115,20.381985,1,3066,0.021582527,19.564674,19.072384,19.8233,0.15148684,0.09415156,0.096262775,0.2233,276.1789054,-12.2281607,0.7271429,0.9451362,19.5755,0.2291,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60822.37753470009,3068377530115015044,2,3068377530115,20.737633,1,3068,0.10866387,19.457483,19.003054,19.5005,0.12404365,0.079424195,0.08162115,0.1243,276.1788992,-12.2281368,0.74,0.10755581,19.3361,0.1376,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60834.33575229999,3080335750115015021,2,3080335750115,19.857935,1,3080,0.09770446,19.346552,18.928799,19.1246,0.20121911,0.13582067,0.13695194,0.1925,276.1788919,-12.2281937,0.70714283,0.01263785,19.1166,0.2454,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60836.34107640013,3082341070115015011,2,3082341070115,19.08,1,3082,0.226617,19.0791,18.73983,19.1051,0.259677,0.18941352,0.18998775,0.3691,276.1788536,-12.228129,0.542857,,19.0583,0.4542,,False,True,False,27.5.6,0.0,3.109314930115015e+18,t17_f5_c3,ZTF18abeghbk
ztf,60842.31449070014,3088314490115015025,2,3088314490115,20.00096,1,3088,0.06826423,19.142672,18.785973,18.9122,0.13875948,0.098709784,0.09990403,0.1356,276.1789036,-12.2281487,0.73571426,0.97828734,18.8072,0.1581,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60844.36226850003,3090362260115015025,2,3090362260115,20.405333,1,3090,0.09392502,18.99601,18.678423,19.2775,0.10133055,0.07433456,0.07563195,0.1377,276.1788825,-12.2281864,0.83,0.8609693,18.8898,0.1238,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60847.315520800184,3093315520115015023,2,3093315520115,20.276718,1,3093,0.09720296,18.992369,18.675703,19.0675,0.13552448,0.1002792,0.10123986,0.1187,276.1789291,-12.2281718,0.8385714,0.9999695,19.0578,0.151,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60851.294455999974,3097294450115015026,2,3097294450115,20.380848,1,3097,0.110374525,19.067398,18.731256,18.9247,0.10873803,0.078430206,0.079785645,0.0984,276.1789267,-12.2281499,0.86142856,0.28178596,18.8306,0.1157,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60851.294455999974,3097294450115025028,2,3097294450115,20.376,1,3097,0.107023,19.0633,18.728247,18.9211,0.110073,0.07951638,0.08084629,0.0986,276.1789253,-12.2281496,0.857143,,18.8216,0.1154,,False,True,False,27.5.6,0.0,3.126269930115015e+18,t17_f5_c3,ZTF18abeghbk
ztf,60855.315543999895,3101315540115015025,2,3101315540115,19.623821,1,3101,0.4226027,18.995565,18.678091,19.1095,0.15928915,0.118083425,0.11890391,0.1721,276.1787873,-12.2282082,0.58,0.78761625,19.126,0.2242,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60863.314930600114,3109314930115015032,2,3109314930115,20.012716,1,3109,0.19051869,19.073967,18.736073,19.1048,0.112399,0.0810143,0.08233881,0.167,276.1789039,-12.2281141,0.8414286,0.9133637,18.752,0.1553,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60863.314930600114,3109314930115025032,2,3109314930115,20.0127,1,3109,0.190519,19.074,18.736095,19.1048,0.112399,0.08101357,0.082338154,0.167,276.1789039,-12.2281141,0.841429,,18.752,0.1553,,False,True,False,27.5.6,0.0,3.132218440115015e+18,t17_f5_c3,ZTF18abeghbk
ztf,60867.29390050005,3113293900115015010,2,3113293900115,19.5758,1,3113,0.287875,19.0324,18.705467,18.5984,0.186882,0.13754976,0.13829114,0.1626,276.1788224,-12.2281852,0.604286,,18.436,0.1797,,False,True,False,27.5.6,0.0,3.132218440115015e+18,t17_f5_c3,ZTF18abeghbk
ztf,60869.304016199894,3115304010115015013,2,3115304010115,19.748545,1,3115,0.16101016,19.020718,18.69681,19.2887,0.15460293,0.11384357,0.11472413,0.2464,276.178856,-12.2281618,0.8142857,0.99265957,18.9296,0.2278,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60876.25417819992,3122254170115015025,2,3122254170115,20.348953,1,3122,0.16283605,19.185005,18.816284,19.22,0.14366692,0.10106499,0.10229832,0.1314,276.1788743,-12.2281316,0.8142857,0.9983765,19.2176,0.1682,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60878.253321799915,3124253320115015032,2,3124253320115,20.790829,1,3124,0.15546705,19.170938,18.80625,19.2921,0.1292877,0.09105998,0.09240206,0.0982,276.1788961,-12.2281263,0.8414286,0.99435633,19.26,0.1226,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60880.26993060019,3126269930115015025,2,3126269930115,20.568853,1,3126,0.11487195,19.169739,18.805391,19.266,0.112950996,0.07921486,0.08075164,0.1171,276.178894,-12.2281382,0.8471429,0.96746325,19.3239,0.1585,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60880.26993060019,3126269930115025025,2,3126269930115,20.5689,1,3126,0.114872,19.1697,18.805365,19.266,0.112951,0.07921577,0.080752455,0.1171,276.178894,-12.2281382,0.847143,,19.3239,0.1585,,False,True,False,27.5.6,0.0,3.144215670115015e+18,t17_f5_c3,ZTF18abeghbk
ztf,60882.267777800094,3128267770115015029,2,3128267770115,20.654238,1,3128,0.07385161,19.29718,18.894953,19.3545,0.112528995,0.07580271,0.077691555,0.1176,276.1788826,-12.2281677,0.8542857,0.9844445,19.3483,0.1501,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60886.21844909992,3132218440115015027,2,3132218440115,20.120937,1,3132,0.05914405,19.292435,18.891676,19.1988,0.14745203,0.10051712,0.101940535,0.1519,276.1789044,-12.228151,0.77428573,0.9965515,19.0375,0.1682,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,60898.21567129996,3144215670115015021,2,3144215670115,19.899006,1,3144,0.23253267,19.529322,19.049786,19.4166,0.20636043,0.13122073,0.13268194,0.2554,276.1788486,-12.2281276,0.61,0.7963184,19.8786,0.5022,383120201.0,True,True,False,27.5.6,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,61094.52885420015,3340528850115010026,3,3340528850115,19.016123,-1,3340,0.15112835,17.93028,17.447992,18.1625,0.11707472,0.04415386,0.075084105,0.1795,276.1788334,-12.2281435,0.6514286,0.99976724,18.1078,0.2193,383120301.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,ZTF18abeghbk
ztf,61094.52885420015,3340528850115020026,3,3340528850115,19.0161,-1,3340,0.151128,17.9303,17.44798,18.1625,0.117075,0.04415143,0.075082116,0.1795,276.1788334,-12.2281435,0.651429,,18.1078,0.2193,,False,True,False,27.5.7a32.dev1,0.0,3.34652534011501e+18,t17_f5_c3,ZTF18abeghbk
ztf,61100.52534720022,3346525340115010021,3,3346525340115,18.902319,-1,3346,0.11049679,18.023392,17.392223,18.1701,0.14905813,0.06015546,0.0833467,0.1976,276.1788441,-12.2281514,0.6528571,0.99998605,18.0613,0.2296,383120301.0,True,True,False,27.5.7a32.dev1,0.0,,t17_f5_c3,ZTF18abeghbk
