tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60665.35192129994,2911351923415015003,2,2911351923415,20.327,1,2911,1.70638,17.2851,17.7865,0.138887,0.0513,65.6610856,62.6450216,0.352857,t17_f5_c3,17.7619,0.0596,False,False,False,26.0.1,0.0,2.939287754615015e+18,,,,,,ZTF25aaceymm
ztf,60665.35192129994,2911351923415015004,2,2911351923415,20.327,1,2911,1.03344,17.4926,17.8369,0.050725,0.0549,65.6607792,62.6451492,0.338571,t17_f5_c3,17.8322,0.0645,False,True,True,26.0.1,0.0,2.939287754615015e+18,14.855795,100.0,0.0044719856,,,ZTF25aaceymm
ztf,60673.23865740001,2919238653415015006,1,2919238653415,20.473,1,2919,1.17292,18.6963,19.3739,0.181487,0.1591,65.6607419,62.6450971,0.297143,t17_f5_c3,19.2828,0.1776,False,True,False,26.0.1,0.0,2.944135253415015e+18,16.01317,100.0,0.0153318085,,,ZTF25aaceymm
ztf,60677.32934030006,2923329344615025003,1,2923329344615,20.2119,1,2923,0.965847,18.7078,19.4236,0.233393,0.21,65.6608333,62.6451964,0.327143,t17_f5_c3,19.582,0.2999,False,True,False,26.0.1,0.0,2.944135253415015e+18,16.04708,0.015539742,0.020127965,,,ZTF25aaceymm
ztf,60683.222986099776,2929222983415025000,2,2929222983415,19.1882,1,2929,1.20147,17.766,17.9609,0.110107,0.0776,65.6610502,62.6452601,0.57,t17_f5_c3,17.8907,0.0889,False,True,False,26.0.1,0.0,2.944135253415015e+18,14.8773155,100.0,0.007697341,,,ZTF25aaceymm
ztf,60687.333483799826,2933333483415015001,2,2933333483415,18.783,1,2933,0.925996,17.8928,18.4133,0.142166,0.1626,65.6609142,62.6453456,0.47,t17_f5_c3,18.2677,0.1786,False,True,False,26.0.1,0.0,2.944135253415015e+18,14.885714,100.0,0.0089117205,,,ZTF25aaceymm
ztf,60691.18237269996,2937182373415015008,1,2937182373415,19.6535,1,2937,0.916596,18.0675,18.2056,0.127133,0.0944,65.6605746,62.6451413,0.725714,t17_f5_c3,18.2837,0.1278,False,True,False,26.0.1,0.0,2.944135253415015e+18,15.943497,100.0,0.017974528,,,ZTF25aaceymm
ztf,60691.18334490014,2937183344615015055,1,2937183344615,19.6592,1,2937,1.09166,18.3017,18.863,0.166534,0.1789,65.6608386,62.6451482,0.407143,t17_f5_c3,18.6221,0.1809,False,True,False,26.0.1,0.0,2.944135253415015e+18,16.005419,0.015876554,0.020090472,,,ZTF25aaceymm
ztf,60693.287754599936,2939287754615015007,2,2939287754615,20.216476,1,2939,1.7827861,17.360785,17.7006,0.12608996,0.0508,65.6613543,62.6451619,0.19428572,t17_f5_c3,17.7605,0.0632,True,False,False,26.0.1,0.0,,,,,0.3059591,811120246.0,ZTF25aaceymm
ztf,60695.20424770005,2941204243415015011,1,2941204243415,20.7598,1,2941,2.47235,18.3747,18.8708,0.157528,0.0834,65.6610619,62.6447612,0.212857,t17_f5_c3,18.9302,0.1051,False,False,True,26.0.1,0.0,2.944135253415015e+18,,,,,,ZTF25aaceymm
