tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59248.42497690022,1494424972315010001,2,1494424972315,20.2627,-1,1494,1.09268,19.5733,17.434792,19.6616,0.183594,100.0,0.025612712,0.2437,217.2606915,67.9235765,0.941429,t17_f5_c3,19.7594,0.335,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59250.43572920002,1496435722315010004,2,1496435722315,20.0871,-1,1496,0.862522,19.3775,19.210096,19.7022,0.160587,100.0,0.13764125,0.2293,217.2606553,67.9234968,0.868571,t17_f5_c3,19.6622,0.2768,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59252.32758100005,1498327582315010004,2,1498327582315,20.4773,-1,1498,1.0211,19.491,17.446787,19.3228,0.114853,100.0,0.017476603,0.1487,217.2608182,67.9235791,0.971429,t17_f5_c3,19.3941,0.1974,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59254.40384260006,1500403842315010005,2,1500403842315,20.3383,-1,1500,1.07465,19.4279,17.456717,19.5837,0.138697,100.0,0.022573235,0.2146,217.2609373,67.9235521,0.904286,t17_f5_c3,19.5854,0.2673,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59262.34571760008,1508345712315010002,2,1508345712315,20.3088,-1,1508,1.07493,19.3978,17.461697,19.3091,0.122409,100.0,0.020576501,0.1512,217.2608346,67.9235605,0.957143,t17_f5_c3,19.2591,0.1797,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59264.529999999795,1510529992315010002,2,1510529992315,20.4689,-1,1510,1.01495,19.5124,17.443565,19.5245,0.158876,100.0,0.02363333,0.1822,217.2609506,67.9235717,0.945714,t17_f5_c3,19.5679,0.2365,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59266.367083299905,1512367082315010006,2,1512367082315,19.6103,-1,1512,1.05502,19.4095,19.1834,19.466,0.211324,100.0,0.17159663,0.2194,217.2611278,67.9233781,0.485714,t17_f5_c3,19.5314,0.2943,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59268.36765050003,1514367652315010006,2,1514367652315,20.1725,-1,1514,0.962741,19.6308,19.03191,19.5266,0.153877,100.0,0.08863755,0.2447,217.2606525,67.9235282,0.895714,t17_f5_c3,19.5202,0.3075,False,True,False,correction_0.0.1,0.0,,,,ZTF19aanwssl
ztf,59270.36512729991,1516365122315010003,2,1516365122315,19.383873,-1,1516,1.0632757,19.337881,19.245245,19.3772,0.19138792,100.0,0.17573565,0.308,217.2601669,67.9235635,0.83,t17_f5_c3,19.4857,0.4347,True,True,False,correction_0.0.1,0.0,0.9980056,845120223.0,,ZTF19aanwssl
ztf,61025.469502300024,3271469502315010006,2,3271469502315,20.1437,-1,3271,0.98489,19.5734,19.066406,19.798,0.131208,100.0,0.08225504,0.2762,217.260454,67.9235522,0.914286,t17_f5_c3,20.0103,0.422,False,True,False,27.5.7a32.dev1,0.0,,,3.30040850231501e+18,ZTF19aanwssl
ztf,61027.51684030006,3273516842315010004,2,3273516842315,19.8954,-1,3273,0.960008,19.4636,19.14137,19.6269,0.152466,100.0,0.113313414,0.2779,217.2607498,67.9235092,0.924286,t17_f5_c3,19.6936,0.3734,False,True,False,27.5.7a32.dev1,0.0,,,3.30040850231501e+18,ZTF19aanwssl
ztf,61029.549074099865,3275549072315010013,2,3275549072315,20.6415,-1,3275,1.10201,19.5587,17.436844,19.8256,0.129931,100.0,0.018406462,0.2121,217.2608236,67.9235498,0.914286,t17_f5_c3,19.696,0.2326,False,True,False,27.5.7a32.dev1,0.0,,,3.30040850231501e+18,ZTF19aanwssl
ztf,61038.51156250015,3284511562315010009,2,3284511562315,19.9909,-1,3284,0.670124,19.4422,17.454407,19.3523,0.144203,100.0,0.02311306,0.1862,217.2609731,67.923668,0.948571,t17_f5_c3,19.53,0.2758,False,True,False,27.5.7a32.dev1,0.0,,,3.30040850231501e+18,ZTF19aanwssl
ztf,61054.40850690007,3300408502315010011,2,3300408502315,19.988811,-1,3300,0.7794733,19.619568,19.038433,19.3637,0.1569597,100.0,0.09190401,0.1858,217.2602866,67.9234923,0.82,t17_f5_c3,19.5136,0.2682,True,True,False,27.5.7a32.dev1,0.0,0.996768,845120223.0,,ZTF19aanwssl
