tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,59275.54141200008,1521541415015015010,2,1521541415015,19.3561,1,1521,0.869258,15.5534,15.5392,0.078442,0.0146,301.5839151,13.8417987,0.648571,t17_f5_c3,15.5003,0.0161,False,True,True,correction_0.0.1,0.0,12.994009,100.0,0.00742664,,,,ZTF21aansdlq
ztf,59275.54625000013,1521546245015015012,2,1521546245015,19.3246,1,1521,0.588444,15.5909,15.5515,0.020916,0.0148,301.5838372,13.8418351,0.772857,t17_f5_c3,15.5239,0.0165,False,True,True,correction_0.0.1,0.0,12.997505,100.0,0.0019192005,,,,ZTF21aansdlq
ztf,59275.54625000013,1521546245015015013,2,1521546245015,19.3246,1,1521,1.24387,15.5193,15.7695,0.06441,0.0167,301.5839864,13.8417208,0.471429,t17_f5_c3,15.6907,0.0186,False,True,True,correction_0.0.1,0.0,12.990735,100.0,0.0062737465,,,,ZTF21aansdlq
ztf,59276.53327549994,1522533275015015007,2,1522533275015,19.3257,1,1522,0.611857,15.4077,15.434,0.01847,0.0137,301.5838651,13.8418705,0.737143,t17_f5_c3,15.4063,0.0152,False,True,True,correction_0.0.1,0.0,12.979346,100.0,0.0019729924,,,,ZTF21aansdlq
ztf,59276.53327549994,1522533275015015008,2,1522533275015,19.3257,1,1522,1.15018,15.2628,15.6741,0.07597,0.0156,301.5839755,13.8417523,0.527143,t17_f5_c3,15.6279,0.018,False,True,True,correction_0.0.1,0.0,12.962913,100.0,0.009134545,,,,ZTF21aansdlq
ztf,59276.53620370012,1522536205015015006,2,1522536205015,19.3227,1,1522,1.18789,15.7236,15.5069,0.064522,0.0148,301.5839936,13.8417627,0.67,t17_f5_c3,15.4856,0.0166,False,True,True,correction_0.0.1,0.0,13.0090275,100.0,0.0052951532,,,,ZTF21aansdlq
ztf,59276.53913189983,1522539135015015011,2,1522539135015,19.3624,1,1522,0.447161,15.4452,15.4516,0.098424,0.0139,301.5837835,13.8418458,0.728571,t17_f5_c3,15.4335,0.0156,False,True,True,correction_0.0.1,0.0,12.983291,100.0,0.010193827,,,,ZTF21aansdlq
ztf,59276.542060200125,1522542065015015006,2,1522542065015,19.34312,1,1522,1.4605745,15.55617,15.6004,0.07129294,0.0149,301.5840049,13.8416562,0.45857143,t17_f5_c3,15.5924,0.0176,True,False,False,correction_0.0.1,0.0,,,,0.87707686,541120250.0,,ZTF21aansdlq
ztf,59276.542060200125,1522542065015015007,2,1522542065015,19.3431,1,1522,0.948087,15.5189,15.5143,0.020028,0.0147,301.5839164,13.8417766,0.632857,t17_f5_c3,15.4778,0.0163,False,True,True,correction_0.0.1,0.0,12.990696,100.0,0.0019514429,,,,ZTF21aansdlq
ztf,59276.54498839984,1522544985015015003,2,1522544985015,19.3162,1,1522,1.06865,15.5507,15.8252,0.091306,0.0182,301.5839399,13.8417543,0.58,t17_f5_c3,15.8517,0.0226,False,True,True,correction_0.0.1,0.0,12.993753,100.0,0.008664044,,,,ZTF21aansdlq
ztf,59276.54498839984,1522544985015015004,2,1522544985015,19.3162,1,1522,0.868605,15.6447,15.568,0.02277,0.0158,301.5838843,13.8417776,0.577143,t17_f5_c3,15.5482,0.0179,False,True,True,correction_0.0.1,0.0,13.002332,100.0,0.001997173,,,,ZTF21aansdlq
ztf,59278.53550929995,1524535505015015007,2,1524535505015,19.2539,1,1524,0.930111,14.9973,15.259,0.117153,0.0109,301.5839422,13.8418205,0.492857,t17_f5_c3,15.2379,0.012,False,True,True,correction_0.0.1,0.0,12.927337,0.011830719,0.01740876,,,,ZTF21aansdlq
ztf,59278.5384837999,1524538485015015015,2,1524538485015,19.2626,1,1524,0.889025,15.3721,15.2649,0.03057,0.0108,301.5839305,13.8418185,0.652857,t17_f5_c3,15.2307,0.0118,False,True,True,correction_0.0.1,0.0,12.975487,100.0,0.003362407,,,,ZTF21aansdlq
ztf,59278.54144679988,1524541445015015011,2,1524541445015,19.2915,1,1524,1.0265,15.133,15.2612,0.092452,0.0106,301.5839815,13.8418409,0.498571,t17_f5_c3,15.2273,0.0116,False,True,True,correction_0.0.1,0.0,12.946459,100.0,0.012339565,,,,ZTF21aansdlq
ztf,59280.53003469994,1526530035015015010,2,1526530035015,19.9035,1,1526,1.16932,15.2681,15.4079,0.15801,0.0125,301.5838919,13.8416672,0.33,t17_f5_c3,15.341,0.0128,False,True,True,correction_0.0.1,0.0,12.963548,0.013547049,0.018917507,,,,ZTF21aansdlq
ztf,59280.532500000205,1526532505015015014,2,1526532505015,19.9379,1,1526,0.486109,15.2521,15.2724,0.015628,0.0108,301.5837748,13.8418224,0.68,t17_f5_c3,15.258,0.0115,False,True,True,correction_0.0.1,0.0,12.96162,100.0,0.0018954461,,,,ZTF21aansdlq
ztf,59280.5349653,1526534965015015016,2,1526534965015,19.6964,1,1526,0.720231,15.4299,15.4479,0.019654,0.0139,301.5837927,13.8417558,0.551429,t17_f5_c3,15.4295,0.0151,False,True,True,correction_0.0.1,0.0,12.981696,100.0,0.0020614332,,,,ZTF21aansdlq
ztf,59280.5349653,1526534965015015017,2,1526534965015,19.6964,1,1526,1.20362,15.4391,15.618,0.078111,0.0153,301.5838893,13.8416525,0.407143,t17_f5_c3,15.5572,0.0163,False,True,True,correction_0.0.1,0.0,12.982657,100.0,0.008130832,,,,ZTF21aansdlq
ztf,59280.53744209977,1526537445015015009,2,1526537445015,19.5179,1,1526,0.645827,15.3679,15.3567,0.098639,0.014,301.583802,13.8417882,0.614286,t17_f5_c3,15.3313,0.0153,False,True,True,correction_0.0.1,0.0,12.975024,100.0,0.010886753,,,,ZTF21aansdlq
ztf,59280.53990740003,1526539905015015007,2,1526539905015,19.0073,1,1526,1.15198,15.2889,15.4588,0.097764,0.0195,301.5839684,13.8417424,0.492857,t17_f5_c3,15.4176,0.0223,False,True,True,correction_0.0.1,0.0,12.966018,100.0,0.011508687,,,,ZTF21aansdlq
ztf,59280.53990740003,1526539905015015008,2,1526539905015,19.0073,1,1526,0.748434,15.2839,15.2806,0.022626,0.0174,301.5838732,13.8418084,0.592857,t17_f5_c3,15.2522,0.0197,False,True,True,correction_0.0.1,0.0,12.965427,100.0,0.002674353,,,,ZTF21aansdlq
ztf,59300.46828699997,1546468285015015018,2,1546468285015,18.7737,1,1546,0.721287,15.2679,15.4649,0.057362,0.0157,301.5838869,13.8418444,0.651429,t17_f5_c3,15.4445,0.0181,False,True,True,correction_0.0.1,0.0,12.963524,100.0,0.006868688,,,,ZTF21aansdlq
ztf,59300.50488429982,1546504885015015010,1,1546504885015,18.903292,1,1546,1.599763,18.144037,17.8629,0.1382703,0.1061,301.5841632,13.8419308,0.5271429,t17_f5_c3,17.705,0.1154,True,False,False,correction_0.0.1,0.0,,,,0.49172342,541120150.0,,ZTF21aansdlq
ztf,59621.558958299924,1867558955015015020,2,1867558955015,19.10432,1,1867,1.6376083,15.333884,15.2925,0.060725566,0.0121,301.5840455,13.8416197,0.5385714,t17_f5_c3,15.266,0.0135,True,False,False,correction_1.0.6,0.0,,,,0.49403223,541120250.0,,ZTF21aansdlq
ztf,59621.558958299924,1867558955015025031,2,1867558955015,19.1052,1,1867,1.64488,15.341,15.2975,0.061282,0.0122,301.5840466,13.8416178,0.535714,t17_f5_c3,15.2695,0.0136,False,False,False,correction_1.0.6,0.0,,,,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59621.56137729995,1867561375015015015,2,1867561375015,18.772,1,1867,0.983971,15.0947,15.1186,0.059989,0.0108,301.5839034,13.841738,0.537143,t17_f5_c3,15.0683,0.0119,False,True,True,correction_1.0.6,0.0,12.941269,100.0,0.008254658,,,1.869561515015015e+18,ZTF21aansdlq
ztf,59621.56137729995,1867561375015025016,2,1867561375015,18.7714,1,1867,1.09009,15.0847,15.1027,0.059372,0.0107,301.5839227,13.8417186,0.474286,t17_f5_c3,15.053,0.0118,False,True,True,correction_1.0.6,0.0,12.939887,100.0,0.008234868,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59621.563796299975,1867563795015015014,2,1867563795015,18.8804,1,1867,0.539811,15.2966,15.3214,0.047641,0.014,301.5837517,13.8417939,0.598571,t17_f5_c3,15.2928,0.016,False,True,True,correction_1.0.6,0.0,12.966921,100.0,0.0055732583,,,1.869561515015015e+18,ZTF21aansdlq
ztf,59621.563796299975,1867563795015025011,2,1867563795015,18.8803,1,1867,0.562598,15.3623,15.3877,0.050815,0.0149,301.5837529,13.8417874,0.585714,t17_f5_c3,15.3569,0.017,False,True,True,correction_1.0.6,0.0,12.974404,100.0,0.005634221,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59621.5662153,1867566215015015027,2,1867566215015,18.4943,1,1867,0.814122,15.0765,15.208,0.060203,0.0145,301.5838601,13.8417682,0.617143,t17_f5_c3,15.1658,0.0168,False,True,True,correction_1.0.6,0.0,12.9387455,100.0,0.00840459,,,1.869561515015015e+18,ZTF21aansdlq
ztf,59621.5662153,1867566215015025027,2,1867566215015,18.4952,1,1867,0.817601,15.084,15.2142,0.061799,0.0146,301.5838607,13.8417673,0.621429,t17_f5_c3,15.1705,0.0168,False,True,True,correction_1.0.6,0.0,12.93979,100.0,0.0085762525,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59621.56863430003,1867568635015015007,2,1867568635015,18.126,1,1867,1.14815,15.1171,15.3259,0.05802,0.0193,301.5838966,13.8416711,0.502857,t17_f5_c3,15.2856,0.0228,False,True,True,correction_1.0.6,0.0,12.944324,100.0,0.007842729,,,1.869561515015015e+18,ZTF21aansdlq
ztf,59622.55843750015,1868558435015015020,2,1868558435015,18.9068,1,1868,2.06455,15.0169,15.0819,0.012913,0.0097,301.5837773,13.8413616,0.328571,t17_f5_c3,15.0382,0.0106,False,False,False,correction_1.0.6,0.0,,,,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59622.560856500175,1868560855015015011,2,1868560855015,18.7317,1,1868,0.776317,14.8301,15.1968,0.123235,0.0117,301.5838694,13.8417924,0.454286,t17_f5_c3,15.1654,0.0132,False,True,True,correction_1.0.6,0.0,12.900803,0.016709916,0.020845627,,,1.869561515015015e+18,ZTF21aansdlq
ztf,59623.55910879979,1869559105015015010,2,1869559105015,19.2964,1,1869,0.86286,14.9819,15.0884,0.078694,0.0103,301.5838437,13.841738,0.714286,t17_f5_c3,15.0624,0.0115,False,True,True,correction_1.0.6,0.0,12.925034,100.0,0.0118357325,,,1.869561515015015e+18,ZTF21aansdlq
ztf,59623.56151620019,1869561515015015004,2,1869561515015,19.07779,1,1869,1.4558133,15.055932,15.0787,0.013931072,0.0108,301.5840423,13.841696,0.45142856,t17_f5_c3,15.0488,0.0122,True,False,False,correction_1.0.6,0.0,,,,0.5126122,541120250.0,,ZTF21aansdlq
ztf,59623.56391200004,1869563915015015006,2,1869563915015,18.9737,1,1869,0.598233,14.9568,15.0377,0.076507,0.0116,301.5838485,13.8418487,0.605714,t17_f5_c3,15.02,0.0135,False,True,True,correction_1.0.6,0.0,12.921222,100.0,0.011734637,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59623.56631939998,1869566315015015069,2,1869566315015,18.7341,1,1869,0.563875,14.9214,14.9615,0.055501,0.0127,301.5837986,13.8418103,0.72,t17_f5_c3,14.9271,0.0149,False,True,True,correction_1.0.6,0.0,12.915716,100.0,0.008750388,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59624.55761570018,1870557615015015020,2,1870557615015,19.3395,1,1870,0.501779,14.886,15.0141,0.096637,0.01,301.5837194,13.8417987,0.671429,t17_f5_c3,14.9921,0.0113,False,True,True,correction_1.0.6,0.0,12.910058,0.009339042,0.0156591,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59624.560023100115,1870560025015015006,2,1870560025015,19.3947,1,1870,1.24663,15.0067,15.0701,0.056487,0.0103,301.5838674,13.8416305,0.47,t17_f5_c3,15.0299,0.0115,False,True,True,correction_1.0.6,0.0,12.928728,100.0,0.008332203,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59624.56244210014,1870562445015015005,2,1870562445015,19.0432,1,1870,1.20592,14.9981,15.3,0.072141,0.0138,301.5839731,13.8417255,0.59,t17_f5_c3,15.2674,0.0161,False,True,True,correction_1.0.6,0.0,12.927455,100.0,0.01071332,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59624.56244210014,1870562445015015007,2,1870562445015,19.0432,1,1870,0.586796,15.1302,15.0805,0.015392,0.0118,301.5838347,13.8418367,0.717143,t17_f5_c3,15.0587,0.0136,False,True,True,correction_1.0.6,0.0,12.946085,100.0,0.002058965,,,1.870564875015015e+18,ZTF21aansdlq
ztf,59624.56487269979,1870564875015015009,2,1870564875015,19.03958,1,1870,1.6379278,14.883573,15.0924,0.11310767,0.0125,301.5840657,13.8416434,0.33857143,t17_f5_c3,15.0909,0.015,True,False,False,correction_1.0.6,0.0,,,,0.5125598,541120250.0,,ZTF21aansdlq
ztf,59624.567291699816,1870567295015015022,2,1870567295015,18.6307,1,1870,1.07772,15.0363,15.0613,0.046596,0.0151,301.5839867,13.8418144,0.73,t17_f5_c3,15.0411,0.0182,False,True,True,correction_1.0.6,0.0,12.9330435,100.0,0.0067150034,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59625.55741900019,1871557415015015006,2,1871557415015,18.5414,1,1871,0.840623,14.6355,14.8352,0.04917,0.0097,301.583917,13.8418275,0.607143,t17_f5_c3,14.8003,0.0111,False,True,True,correction_1.0.6,0.0,12.865336,100.0,0.0096301865,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59625.55989579996,1871559895015015013,2,1871559895015,18.5511,1,1871,0.875975,14.8332,14.8312,0.054182,0.0098,301.5839072,13.8417956,0.592857,t17_f5_c3,14.7823,0.0112,False,True,True,correction_1.0.6,0.0,12.901326,100.0,0.009143349,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59625.56236110022,1871562365015015004,2,1871562365015,18.3557,1,1871,1.0233,14.7109,14.8654,0.048778,0.0107,301.5839542,13.841787,0.551429,t17_f5_c3,14.8161,0.0123,False,True,True,correction_1.0.6,0.0,12.879697,100.0,0.009031144,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59625.56483800011,1871564835015015003,2,1871564835015,18.1514,1,1871,0.840107,14.8109,14.8789,0.034134,0.0119,301.5839136,13.8418237,0.612857,t17_f5_c3,14.8093,0.0136,False,True,True,correction_1.0.6,0.0,12.897531,100.0,0.0058592157,,,1.873554605015015e+18,ZTF21aansdlq
ztf,59627.55460650008,1873554605015015015,2,1873554605015,18.080288,1,1873,1.4319967,14.857534,14.8563,0.032749765,0.01,301.5840553,13.841727,0.41142857,t17_f5_c3,14.7526,0.0109,True,False,False,correction_1.0.6,0.0,,,,0.25995612,541120250.0,,ZTF21aansdlq
ztf,59627.55707179988,1873557075015015022,2,1873557075015,18.2685,1,1873,0.274054,14.6498,14.7149,0.035675,0.0088,301.5837323,13.8418667,0.592857,t17_f5_c3,14.6838,0.0102,False,True,True,correction_1.0.6,0.0,12.868122,100.0,0.006913417,,,1.874554105015015e+18,ZTF21aansdlq
ztf,59627.55954860011,1873559545015015017,2,1873559545015,18.25159,1,1873,2.1813316,14.527186,14.7611,0.03715527,0.0095,301.5842918,13.8417188,0.47428572,t17_f5_c3,14.7137,0.0109,True,False,False,correction_1.0.6,0.0,,,,0.33221877,541120250.0,,ZTF21aansdlq
ztf,59627.56201389991,1873562015015015012,2,1873562015015,18.0656,1,1873,0.497668,14.9207,14.7648,0.05803,0.0102,301.5836854,13.8417984,0.585714,t17_f5_c3,14.7007,0.0117,False,True,True,correction_1.0.6,0.0,12.9156065,100.0,0.009154086,,,1.874554105015015e+18,ZTF21aansdlq
ztf,59627.56449070014,1873564495015015019,2,1873564495015,17.947,1,1873,0.1371,14.6223,14.7421,0.047273,0.0108,301.5837406,13.8419417,0.578571,t17_f5_c3,14.6878,0.0126,False,True,True,correction_1.0.6,0.0,12.862739,100.0,0.009349501,,,1.874554105015015e+18,ZTF21aansdlq
ztf,59628.5541087999,1874554105015015017,2,1874554105015,18.973547,1,1874,1.3666844,14.628908,15.0359,0.06656168,0.0106,301.5840266,13.8417182,0.44714287,t17_f5_c3,15.025,0.0127,True,True,True,correction_1.0.6,0.0,12.864041,0.005144436,0.013100187,0.5790749,541120250.0,,ZTF21aansdlq
ztf,59628.5541087999,1874554105015015018,2,1874554105015,18.9735,1,1874,0.845042,14.7489,14.7601,0.011054,0.0088,301.5839117,13.8418161,0.667143,t17_f5_c3,14.749,0.0102,False,True,True,correction_1.0.6,0.0,12.886633,100.0,0.0019888985,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59628.55657410016,1874556575015015012,2,1874556575015,19.0602,1,1874,0.227926,14.7738,14.7988,0.056731,0.0091,301.5837369,13.8418836,0.758571,t17_f5_c3,14.7874,0.0105,False,True,True,correction_1.0.6,0.0,12.891071,100.0,0.010016801,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59628.55903939996,1874559035015015011,2,1874559035015,18.8269,1,1874,0.738378,15.1292,14.7799,0.098911,0.0095,301.5837321,13.8417321,0.57,t17_f5_c3,14.7539,0.0111,False,True,True,correction_1.0.6,0.0,12.945951,0.0025602821,0.013241742,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59628.56151620019,1874561515015015006,2,1874561515015,18.6538,1,1874,0.313593,14.6632,14.7552,0.059337,0.0105,301.5836765,13.8418504,0.708571,t17_f5_c3,14.7309,0.0124,False,True,True,correction_1.0.6,0.0,12.870707,100.0,0.011384865,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59628.56399310008,1874563995015015010,2,1874563995015,18.4578,1,1874,1.02901,14.577,14.6953,0.046744,0.0114,301.583994,13.8418822,0.627143,t17_f5_c3,14.681,0.0138,False,True,True,correction_1.0.6,0.0,12.853628,100.0,0.009558222,,,1.885535135015015e+18,ZTF21aansdlq
ztf,59629.55403940007,1875554035015015010,2,1875554035015,19.1501,1,1875,0.598728,14.7617,14.7712,0.069089,0.0085,301.583849,13.8418494,0.695714,t17_f5_c3,14.7617,0.0098,False,True,True,correction_1.0.6,0.0,12.888926,100.0,0.012311163,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59629.556504600216,1875556505015015012,2,1875556505015,19.1442,1,1875,0.419193,14.7742,14.7634,0.010933,0.0085,301.5837329,13.8418238,0.795714,t17_f5_c3,14.7427,0.0097,False,True,True,correction_1.0.6,0.0,12.891142,100.0,0.0019298164,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59629.556504600216,1875556505015015013,2,1875556505015,19.1442,1,1875,1.11341,14.7371,15.3776,0.060712,0.0134,301.5838275,13.8416493,0.47,t17_f5_c3,15.2761,0.0148,False,True,True,correction_1.0.6,0.0,12.8845005,100.0,0.011021352,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59629.5589815001,1875558985015015011,2,1875558985015,19.1485,1,1875,0.881358,14.7166,14.8021,0.075122,0.0091,301.5838372,13.8417277,0.664286,t17_f5_c3,14.759,0.0104,False,True,True,correction_1.0.6,0.0,12.880751,0.0064896834,0.013849277,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59629.56145829987,1875561455015015008,2,1875561455015,18.817,1,1875,0.429982,14.9223,14.7947,0.046234,0.0105,301.5837638,13.8418331,0.735714,t17_f5_c3,14.7729,0.0124,False,True,True,correction_1.0.6,0.0,12.915858,100.0,0.0072842473,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59629.56393520022,1875563935015015012,2,1875563935015,18.6797,1,1875,1.24092,14.7439,14.86,0.059994,0.0127,301.5839054,13.8416479,0.608571,t17_f5_c3,14.7926,0.0146,False,True,True,correction_1.0.6,0.0,12.885732,100.0,0.010835288,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59630.55450229999,1876554505015015010,2,1876554505015,19.5148,1,1876,1.10281,14.69,14.8355,0.076728,0.0078,301.5838613,13.8416713,0.564286,t17_f5_c3,14.8063,0.0087,False,True,True,correction_1.0.6,0.0,12.875797,0.007739784,0.014430217,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59630.55697919987,1876556975015015012,2,1876556975015,19.3972,1,1876,0.346039,14.7947,14.7558,0.010565,0.0077,301.5836752,13.8418436,0.727143,t17_f5_c3,14.7432,0.0086,False,True,True,correction_1.0.6,0.0,12.894732,100.0,0.001836042,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59630.559456000105,1876559455015015013,2,1876559455015,19.2653,1,1876,0.85702,14.7208,14.8459,0.054415,0.0087,301.5838257,13.841729,0.51,t17_f5_c3,14.7916,0.0097,False,True,True,correction_1.0.6,0.0,12.881523,100.0,0.01000018,,,1.885537745015015e+18,ZTF21aansdlq
ztf,59630.5619212999,1876561925015015004,2,1876561925015,19.2248,1,1876,0.521832,14.7622,14.8123,0.065813,0.0088,301.5837391,13.8417955,0.665714,t17_f5_c3,14.7957,0.0102,False,True,True,correction_1.0.6,0.0,12.889014,100.0,0.011722959,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59639.535138899926,1885535135015015031,2,1885535135015,18.85682,1,1885,2.3788018,15.429533,15.5848,0.07135591,0.0134,301.5843414,13.8416893,0.33857143,t17_f5_c3,15.4024,0.013,True,False,False,correction_1.0.6,0.0,,,,0.14956117,541120250.0,,ZTF21aansdlq
ztf,59639.537743099965,1885537745015015038,2,1885537745015,19.027401,1,1885,1.9371004,15.163831,15.4265,0.062203284,0.0115,301.5842028,13.8416926,0.40714285,t17_f5_c3,15.3322,0.0118,True,False,False,correction_1.0.6,0.0,,,,0.1560224,541120250.0,,ZTF21aansdlq
ztf,59639.54293979984,1885542935015015005,2,1885542935015,18.9855,1,1885,0.556645,15.1657,15.4161,0.052849,0.0115,301.5838622,13.8419278,0.595714,t17_f5_c3,15.3719,0.0123,False,True,True,correction_1.0.6,0.0,12.9507675,100.0,0.0068716914,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59640.533425900154,1886533425015015013,2,1886533425015,19.9316,1,1886,1.78486,15.6894,15.8399,0.102648,0.0159,301.5839808,13.8415158,0.272857,t17_f5_c3,15.7692,0.0165,False,False,False,correction_1.0.6,0.0,,,,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59640.535937500186,1886535935015015013,2,1886535935015,19.9364,1,1886,0.719078,15.8363,15.7662,0.024096,0.0152,301.5838326,13.8417825,0.437143,t17_f5_c3,15.7348,0.0161,False,True,True,correction_1.0.6,0.0,13.017848,100.0,0.0017970668,,,1.887537025015015e+18,ZTF21aansdlq
ztf,59641.53702550009,1887537025015015012,2,1887537025015,19.961847,1,1887,1.4573889,15.906881,16.1696,0.08939751,0.0204,301.5840386,13.8416909,0.43714285,t17_f5_c3,16.1458,0.0221,True,False,False,correction_1.0.6,0.0,,,,0.10730207,541120250.0,,ZTF21aansdlq
ztf,60721.55068290001,2967550685015015048,2,2967550685015,18.227085,1,2967,1.5682474,15.383646,15.7575,0.06333521,0.0214,301.584156,13.8419453,0.4942857,t17_f5_c3,15.6724,0.0237,True,False,False,26.0.1,0.0,,,,0.3004765,541120250.0,,ZTF21aansdlq
ztf,61078.56902780011,3324569025015015002,2,3324569025015,18.4632,1,3324,0.881152,14.6773,14.8676,0.047746,0.0115,301.5839236,13.8418153,0.588571,t17_f5_c3,14.8571,0.0136,False,True,False,27.5.7a32.dev1,0.0,12.873397,100.0,0.009065165,,,3.329573483015015e+18,ZTF21aansdlq
ztf,61079.5651273001,3325565125015015009,2,3325565125015,18.591696,1,3325,1.4621398,14.6837,14.8049,0.053087775,0.0095,301.5840156,13.8416608,0.5057143,t17_f5_c3,14.7764,0.0108,True,False,True,27.5.7a32.dev1,0.0,,,,0.71719694,541120250.0,,ZTF21aansdlq
ztf,61079.56972219981,3325569725015015008,2,3325569725015,18.2764,1,3325,0.334441,14.5986,14.8978,0.050528,0.0128,301.5837661,13.8418676,0.604286,t17_f5_c3,14.8726,0.0152,False,True,False,27.5.7a32.dev1,0.0,12.85801,100.0,0.010169413,,,3.329573483015015e+18,ZTF21aansdlq
ztf,61079.57524310006,3325575245015015082,2,3325575245015,17.6085,1,3325,0.721045,14.8161,15.026,0.031893,0.0261,301.5838024,13.84176,0.531429,t17_f5_c3,14.9917,0.032,False,True,False,27.5.7a32.dev1,0.0,12.898421,100.0,0.005452854,,,3.329573483015015e+18,ZTF21aansdlq
