tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59858.52699070005,2104526991215010132,2,2104526991215,18.680374,-1,2104,0.26488036,18.002111,18.421236,17.7345,0.13012661,0.15923455,0.19143276,0.1552,156.7562919,16.3658437,0.5928571,t17_f5_c3,0.99940014,17.4368,0.1512,572120212,True,True,False,dev,0.0,ZTF22ablrebw
ztf,60582.526203699876,2828526201215015042,2,2828526201215,18.980774,1,2828,0.47733706,18.040064,16.945883,18.1782,0.0811616,0.01149902,0.029626368,0.1651,156.7563932,16.3658348,0.8657143,t17_f5_c3,0.99999344,18.0083,0.1807,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60582.52667819988,2828526671215015060,2,2828526671215,19.075445,1,2828,0.26687434,18.402485,17.064625,18.3862,0.12275676,0.018814478,0.03580152,0.1758,156.7563609,16.3659109,0.81285715,t17_f5_c3,0.998225,18.5092,0.2523,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60583.524166699965,2829524161215015006,2,2829524161215,18.892113,1,2829,0.7082605,17.996592,16.929811,18.1961,0.098928414,0.025452387,0.03703474,0.1327,156.7564635,16.3658189,0.82714283,t17_f5_c3,0.9997677,18.1104,0.1566,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60583.52462959988,2829524621215015013,2,2829524621215,18.976997,1,2829,0.46368906,18.16657,16.990372,18.2355,0.08556376,0.005437444,0.028960798,0.1416,156.7563826,16.3660063,0.9057143,t17_f5_c3,0.9999442,18.2773,0.188,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60583.5251042,2829525101215015014,2,2829525101215,18.975435,1,2829,0.13125207,18.175375,16.993345,18.254,0.09293323,0.012854928,0.03128663,0.1494,156.7562586,16.3659464,0.92142856,t17_f5_c3,0.99991775,18.2961,0.1988,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60586.52716440009,2832527164015015011,2,2832527164015,19.329254,1,2832,0.08744522,18.242048,17.037565,18.6285,0.08746142,100.0,0.02884186,0.2235,156.756318,16.3659665,0.92142856,t17_f5_c3,0.9999984,18.5687,0.2709,1567120240,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60586.527638900094,2832527634015015025,2,2832527634015,19.30183,1,2832,0.17056331,18.174461,17.014809,18.2401,0.11905307,0.020442232,0.04091473,0.1641,156.7563546,16.3659571,0.9142857,t17_f5_c3,0.9999162,18.1921,0.201,1567120240,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60586.5281134001,2832528114015015077,2,2832528114015,19.201063,1,2832,0.03142363,18.278555,17.049469,18.2592,0.11612576,0.007908233,0.037436403,0.1768,156.7563155,16.3659451,0.66714287,t17_f5_c3,0.9999788,18.2412,0.2227,1567120240,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60591.51907410007,2837519071215015009,2,2837519071215,19.852524,1,2837,0.29017654,18.360802,17.052301,18.4832,0.081051014,100.0,0.024286147,0.117,156.7563435,16.3659746,0.95428574,t17_f5_c3,0.99999833,18.6343,0.1706,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60591.522129599936,2837522121215015015,2,2837522121215,19.720842,1,2837,0.2767187,18.424345,17.070955,18.548,0.08374411,100.0,0.024076775,0.1322,156.7563586,16.3659458,0.9714286,t17_f5_c3,0.99999726,18.4823,0.1583,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60591.526157400105,2837526151215015015,2,2837526151215,19.712029,1,2837,0.2955959,18.409245,17.066591,18.6382,0.08247156,100.0,0.023946565,0.1514,156.7563485,16.365972,0.94,t17_f5_c3,0.9999999,18.7653,0.2167,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
ztf,60592.52005789988,2838520051215015009,2,2838520051215,19.667095,1,2838,0.18378621,18.606108,17.12017,18.8097,0.1057237,100.0,0.026902823,0.1499,156.7563067,16.365964,0.95857143,t17_f5_c3,0.9999799,19.0,0.2267,572120212,True,True,False,24.5.1,0.0,ZTF22ablrebw
