tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,rbversion,oid
ztf,58290.455335599836,536455335015015008,1,536455335015,20.939888,1,536,0.6411045,18.817352,18.9682,0.18054308,0.0896,331.3474506,64.6953856,0.56,18.9622,0.1023,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.949717,100.0,0.012868463,0.0,830120150.0,,ZTF18abaqjdh
ztf,58290.47355319979,536473555015015005,2,536473555015,20.40214,1,536,0.57874006,16.246723,16.276,0.11625096,0.017,331.3473135,64.6952509,0.51,16.227,0.0178,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.610717,100.0,0.010256382,0.0,830120250.0,,ZTF18abaqjdh
ztf,58290.47355319979,536473555015015006,2,536473555015,20.40214,1,536,0.51642907,16.137535,16.1818,0.024351077,0.0169,331.3473354,64.6952838,0.41,16.1796,0.018,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.60063,100.0,0.0023537271,0.0,830120250.0,,ZTF18abaqjdh
ztf,58291.45695600007,537456955015015015,1,537456955015,21.075325,1,537,0.50448567,18.752129,18.8102,0.13613199,0.0751,331.3474928,64.6952555,0.7366667,18.8606,0.0891,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.944936,100.0,0.010258484,0.0,830120150.0,,ZTF18abaqjdh
ztf,58291.47473380016,537474735015015005,2,537474735015,20.544476,1,537,0.33594385,15.917835,16.084,0.052921765,0.0153,331.3474531,64.695328,0.47666666,16.0851,0.0162,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.577345,100.0,0.0061296835,0.0,830120250.0,,ZTF18abaqjdh
ztf,58292.42488430021,538424885015015005,1,538424885015,20.97061,1,538,0.58104044,19.17534,19.124,0.12734634,0.1008,331.3475055,64.6951977,0.70666665,19.2392,0.128,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.971674,100.0,0.006660696,0.0,830120150.0,,ZTF18abaqjdh
ztf,58292.469490699936,538469495015015005,2,538469495015,20.52577,1,538,0.41547325,15.942001,16.1623,0.076271646,0.0161,331.3473948,64.6953239,0.46,16.1647,0.017,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.580116,100.0,0.008661819,0.0,830120250.0,,ZTF18abaqjdh
ztf,58293.45672449982,539456725015015004,1,539456725015,20.83641,1,539,0.2965073,18.693733,18.8512,0.14244024,0.0802,331.3476244,64.6953273,0.66,18.8805,0.0947,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.940424,100.0,0.011280003,0.0,830120150.0,,ZTF18abaqjdh
ztf,58295.38369210018,541383695015015005,1,541383695015,19.856482,1,541,0.50408584,18.434078,18.5559,0.11002067,0.1273,331.3475236,64.6952256,0.73333335,18.384,0.1362,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.91744,100.0,0.010834753,0.0,830120150.0,,ZTF18abaqjdh
ztf,58297.446064800024,543446065015015000,1,543446065015,19.4757,1,543,0.43970814,18.735897,18.8312,0.13983156,0.2025,331.3475454,64.6952443,0.6333333,18.8985,0.2727,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.943705,100.0,0.010683859,0.0,830120150.0,,ZTF18abaqjdh
ztf,58298.42453699978,544424535015015000,2,544424535015,19.537554,1,544,0.3126693,15.704994,15.8448,0.044348817,0.0155,331.3474791,64.695336,0.80333334,15.8333,0.0174,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.550446,100.0,0.006096249,0.0,830120250.0,,ZTF18abaqjdh
ztf,58298.473784700036,544473785015015000,1,544473785015,19.47995,1,544,0.51727223,18.365326,18.9415,0.18369457,0.2162,331.3474992,64.6953466,0.5466667,18.6507,0.2092,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.910473,100.0,0.019149395,0.0,830120150.0,,ZTF18abaqjdh
ztf,58299.41234950023,545412345015015002,2,545412345015,19.997616,1,545,0.3866669,15.65551,15.7771,0.057309236,0.0136,331.3474622,64.6953688,0.40333334,15.784,0.0152,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.543509,100.0,0.0081926435,0.0,830120250.0,,ZTF18abaqjdh
ztf,58299.456817099825,545456815015015004,1,545456815015,19.956976,1,545,0.8026475,18.295292,18.6108,0.13769524,0.131,331.347283,64.6952671,0.48333332,18.7057,0.1786,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.902958,100.0,0.015204956,0.0,830120150.0,,ZTF18abaqjdh
ztf,58300.431481500156,546431485015015003,2,546431485015,20.162899,1,546,0.4054806,15.91995,15.9639,0.020999162,0.0144,331.3474701,64.6952313,0.5,15.9555,0.0159,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.577589,100.0,0.0024280513,0.0,830120250.0,,ZTF18abaqjdh
ztf,58300.431481500156,546431485015015004,2,546431485015,20.162899,1,546,0.37591493,15.968051,15.8718,0.08935592,0.0141,331.3474968,64.6952314,0.47,15.8613,0.0152,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.583043,100.0,0.009933911,0.0,830120250.0,,ZTF18abaqjdh
ztf,58300.457638899796,546457635015015003,1,546457635015,20.093493,1,546,0.5271983,18.777405,18.6556,0.15426736,0.1183,331.3474632,64.6953002,0.5966667,18.6854,0.1509,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.94682,100.0,0.011377328,0.0,830120150.0,,ZTF18abaqjdh
ztf,58302.369062500075,548369065015015006,2,548369065015,20.16206,1,548,0.43113372,15.501016,15.6955,0.093281575,0.0119,331.3475073,64.695405,0.38,15.6997,0.0129,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.52003,0.0103673125,0.015045324,0.0,830120250.0,,ZTF18abaqjdh
ztf,58302.454502299894,548454505015015008,1,548454505015,20.37942,1,548,0.69783616,18.16112,18.6112,0.14461996,0.0947,331.3473508,64.6953236,0.55333334,18.5653,0.1107,False,True,False,bulk_1.0.0,0.0,5.50383875015015e+17,15.8873005,100.0,0.017811507,0.0,830120150.0,,ZTF18abaqjdh
ztf,58303.36210650019,549362105015015005,2,549362105015,20.37379,1,549,0.21330178,16.0975,16.1239,0.023940044,0.0156,331.3475647,64.6952683,0.5,16.1183,0.0168,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.596695,100.0,0.0023922306,0.0,830120250.0,,ZTF18abaqjdh
ztf,58303.36210650019,549362105015015006,2,549362105015,20.37379,1,549,0.04743447,16.118746,16.0647,0.114943765,0.0158,331.3476384,64.695309,0.47666666,16.0633,0.0168,False,True,True,bulk_1.0.0,0.0,5.50383875015015e+17,13.5988,100.0,0.011285139,0.0,830120250.0,,ZTF18abaqjdh
ztf,58304.38387730019,550383875015015003,2,550383875015,20.43615,1,550,0.2136049,16.266096,16.1736,0.1177086,0.0169,331.347533,64.6953075,0.44333333,16.1823,0.0181,False,True,True,bulk_1.0.0,0.0,5.53412555015015e+17,13.612412,100.0,0.010217268,0.0,830120250.0,,ZTF18abaqjdh
ztf,58305.45296300016,551452965015015002,1,551452965015,20.4445,1,551,1.1693,19.1572,18.9212,0.218517,0.1112,331.3474513,64.6950034,0.423333,18.8975,0.1308,False,True,False,bulk_1.0.0,0.0,5.53412555015015e+17,15.970717,100.0,0.011611602,,,,ZTF18abaqjdh
ztf,58307.41255789995,553412555015015006,2,553412555015,20.574762,1,553,0.3643396,16.006824,16.0316,0.08490332,0.0153,331.3477819,64.6952175,0.42666668,16.0275,0.016,False,True,True,bulk_1.0.0,0.0,5.6436384501501504e+17,13.587286,100.0,0.0091434335,0.0,830120250.0,,ZTF18abaqjdh
ztf,58310.36899309978,556368995015015016,1,556368995015,20.854675,1,556,0.64150673,18.537624,18.9404,0.16729735,0.0975,331.3474623,64.695398,0.48666668,18.9673,0.1155,False,True,False,bulk_1.0.0,0.0,5.6436384501501504e+17,15.92721,100.0,0.015112045,0.0,830120150.0,,ZTF18abaqjdh
ztf,58311.36417819979,557364175015015000,1,557364175015,20.8538,1,557,0.629867,18.9183,19.5351,0.218813,0.169,331.3474099,64.6952382,0.496667,19.5368,0.1953,False,True,False,bulk_1.0.0,0.0,5.6436384501501504e+17,15.95661,100.0,0.014301998,,,t8_f5_c3,ZTF18abaqjdh
ztf,58316.40621529985,562406215015015008,1,562406215015,20.7675,1,562,0.540423,18.5546,19.3518,0.244998,0.1401,331.3474559,64.6953066,0.396667,19.45,0.1774,False,True,False,bulk_1.0.0,0.0,5.6436384501501504e+17,15.928732,100.0,0.021818032,,,t8_f5_c3,ZTF18abaqjdh
ztf,58318.363842600025,564363845015015009,2,564363845015,20.653238,1,564,0.21936475,16.94604,17.1593,0.076908216,0.0388,331.347552,64.695275,0.42333335,17.1791,0.0413,False,True,True,bulk_1.0.0,0.0,5.93346805015015e+17,13.657185,100.0,0.003719041,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58345.336388899945,591336385015015001,2,591336385015,20.570463,1,591,0.4052038,16.785746,16.9209,0.11867616,0.0323,331.347416,64.6953384,0.39333335,16.9471,0.0348,False,True,True,bulk_1.0.0,0.0,6.10303505015015e+17,13.648864,100.0,0.006601017,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58347.346805599984,593346805015015012,1,593346805015,20.780798,1,593,0.7276482,18.969078,19.5852,0.18392698,0.1727,331.3473437,64.6952734,0.5366667,19.626,0.2082,False,True,False,bulk_1.0.0,0.0,6.10303505015015e+17,15.959857,100.0,0.011506865,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58354.38796300022,600387965015015003,2,600387965015,19.861128,1,600,0.6453561,16.137577,16.4062,0.07534733,0.0256,331.3472472,64.6952945,0.32,16.3848,0.0285,False,True,True,bulk_1.0.0,0.0,6.10303505015015e+17,13.600634,100.0,0.00728267,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58359.27871529991,605278715015015003,2,605278715015,20.1843,1,605,0.923305,16.7344,16.8078,0.13348,0.0316,331.3471366,64.6951838,0.32,16.7917,0.0342,False,True,True,bulk_1.0.0,0.0,6.10303505015015e+17,13.645945,100.0,0.007763079,,,t12_f5_c3,ZTF18abaqjdh
ztf,58361.278483800124,607278485015015011,2,607278485015,20.4634,1,607,0.785766,16.6109,16.8309,0.139375,0.0299,331.3471649,64.6953418,0.286667,16.8481,0.0324,False,True,True,bulk_1.0.0,0.0,6.10303505015015e+17,13.638364,100.0,0.009019243,,,t12_f5_c3,ZTF18abaqjdh
ztf,58363.28379630018,609283795015015003,2,609283795015,20.41732,1,609,0.2754758,16.202875,16.6526,0.101070106,0.0256,331.3475012,64.695289,0.47,16.6603,0.0275,False,True,True,bulk_1.0.0,0.0,6.10303505015015e+17,13.606776,100.0,0.009250886,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58364.30350690009,610303505015015009,2,610303505015,20.6593,1,610,0.56891453,16.410522,16.9039,0.1195153,0.0315,331.3472921,64.6953094,0.36666667,16.9406,0.0341,False,True,True,bulk_1.0.0,0.0,6.12258875015015e+17,13.624215,100.0,0.009181222,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58365.34156250022,611341565015015010,2,611341565015,20.616,1,611,0.890054,16.7896,17.1435,0.127433,0.0382,331.3471029,64.6952493,0.286667,17.1585,0.0407,False,True,True,bulk_1.0.0,0.0,6.12258875015015e+17,13.649079,100.0,0.0070643686,,,t12_f5_c3,ZTF18abaqjdh
ztf,58366.25887730019,612258875015015014,1,612258875015,21.054928,1,612,0.9011047,19.12009,19.7717,0.20756982,0.1775,331.3473341,64.6954476,0.56,19.9118,0.2301,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.968713,100.0,0.0113923475,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58366.33217590023,612332175015015012,2,612332175015,20.73101,1,612,0.7598378,16.513853,16.8057,0.10937067,0.0278,331.3472814,64.6954391,0.42333335,16.8184,0.0294,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.631813,100.0,0.007692809,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58367.3307523001,613330755015015008,2,613330755015,20.604967,1,613,0.47871256,16.278477,16.6053,0.07643322,0.0238,331.3473585,64.6952994,0.42333335,16.6105,0.0251,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.6134815,100.0,0.006565747,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58369.3735301001,615373535015015008,2,615373535015,20.560438,1,615,0.81976527,16.332823,16.5897,0.08824068,0.0237,331.347152,64.6952419,0.35666665,16.5864,0.0249,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.618045,100.0,0.007240318,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58370.2855440001,616285545015015005,2,616285545015,20.609032,1,616,0.41509357,16.285667,16.4124,0.06681348,0.02,331.3473998,64.6953012,0.50666666,16.4234,0.0212,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.614098,100.0,0.0057047433,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58371.306828700006,617306825015015020,2,617306825015,20.749247,1,617,0.52110416,16.370918,16.3961,0.11185021,0.0193,331.3473507,64.6952576,0.44333333,16.4065,0.0203,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.62112,100.0,0.008886235,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58372.280497699976,618280495015015012,1,618280495015,20.973515,1,618,0.80423635,19.032513,19.3286,0.16554019,0.1228,331.3472806,64.6952967,0.52,19.2049,0.1263,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.963718,100.0,0.009803606,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58372.312615700066,618312615015015023,2,618312615015,20.63114,1,618,0.5841316,16.062565,16.2288,0.06399487,0.017,331.3472862,64.6953254,0.49333334,16.2356,0.0179,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.593153,100.0,0.006582343,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58373.2691434999,619269145015015007,1,619269145015,20.924278,1,619,0.64713585,18.673634,19.0521,0.14980082,0.0959,331.3473883,64.6953244,0.54333335,19.0241,0.1075,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.938819,100.0,0.012066697,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58373.285775499884,619285775015015002,2,619285775015,20.6788,1,619,0.47764355,16.056877,16.1337,0.041048978,0.0155,331.3473587,64.6952905,0.6,16.1351,0.0162,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.5925665,100.0,0.0042420737,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58374.26336809993,620263365015015004,1,620263365015,20.940853,1,620,0.35824648,18.72896,19.0916,0.16609426,0.1009,331.3475703,64.6952778,0.58,19.0628,0.1134,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.943172,100.0,0.012765556,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58374.329722200055,620329725015015006,2,620329725015,20.51937,1,620,0.5146516,16.176853,16.1596,0.04885876,0.0161,331.3474457,64.6951986,0.53,16.1557,0.0169,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.604369,100.0,0.004570342,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58375.30055559985,621300555015015022,1,621300555015,21.018633,1,621,1.2213625,18.860811,18.9614,0.16098373,0.0877,331.3470102,64.6953077,0.52,18.9585,0.1003,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.952758,100.0,0.011055045,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58375.34864579979,621348645015015021,2,621348645015,20.611305,1,621,0.68798184,15.787953,15.9787,0.06402244,0.0139,331.3472372,64.6952517,0.47666666,15.9734,0.0145,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.5614805,100.0,0.008236508,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58376.35008100001,622350085015015017,2,622350085015,20.58012,1,622,0.70252174,15.714806,15.9209,0.06934306,0.0133,331.3472236,64.6952528,0.50666666,15.9026,0.0138,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.551789,100.0,0.009457938,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58377.28900460014,623289005015015004,2,623289005015,20.487333,1,623,0.53416413,15.878219,15.8713,0.063498154,0.0128,331.3473292,64.6953497,0.5233333,15.8758,0.0136,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.572681,100.0,0.007595321,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58378.283171299845,624283175015015017,2,624283175015,20.608984,1,624,0.45201573,15.794284,15.9935,0.017950684,0.0128,331.3473759,64.6953122,0.5966667,15.9644,0.0135,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.562293,100.0,0.002297654,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58378.283171299845,624283175015015018,2,624283175015,20.608984,1,624,0.5457548,15.743802,15.7912,0.052858077,0.0118,331.3473219,64.6952752,0.6166667,15.7883,0.0123,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.555699,100.0,0.0070448234,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58378.32445599977,624324455015015005,1,624324455015,20.899961,1,624,0.765489,18.103628,18.3123,0.10496182,0.0517,331.3473101,64.6953258,0.59,18.3388,0.061,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.8800535,100.0,0.013539462,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58379.30285880016,625302855015015010,2,625302855015,20.292778,1,625,0.38715366,15.787035,15.8125,0.04355993,0.0123,331.3474568,64.6952494,0.68666667,15.8104,0.0131,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.561362,100.0,0.005608131,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58379.31932870019,625319325015015011,1,625319325015,20.56933,1,625,0.8495605,18.599524,18.7144,0.10478146,0.0789,331.3472596,64.6952511,0.64666665,18.7421,0.0952,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.932658,100.0,0.008985421,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58380.3240278,626324025015015004,2,626324025015,20.211544,1,626,1.0045007,16.141287,15.7475,0.12788606,0.0116,331.3470186,64.6952592,0.37666667,15.7439,0.0125,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.600992,0.0037212875,0.012322683,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58382.24181709997,628241815015015003,1,628241815015,20.1156,1,628,0.285566,17.7415,18.1437,0.221131,0.0723,331.3476267,64.6952861,0.346667,18.1428,0.089,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.825977,0.030569147,0.037882626,,,t12_f5_c3,ZTF18abaqjdh
ztf,58382.3115393999,628311535015015004,2,628311535015,20.281973,1,628,0.38060936,15.51482,15.5898,0.07438057,0.0106,331.3474455,64.6952688,0.5133333,15.5846,0.0114,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.522244,0.004638578,0.011869414,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58383.306330999825,629306335015015011,2,629306335015,20.168907,1,629,0.48060688,15.568217,15.6788,0.11395727,0.012,331.3474474,64.69521,0.38333333,15.6747,0.013,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.530591,0.013532958,0.017445832,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58383.306330999825,629306335015015012,2,629306335015,20.168907,1,629,0.47570816,15.693603,15.985,0.017054021,0.0144,331.3474643,64.6952052,0.44,15.9613,0.0158,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.548873,100.0,0.0023655652,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58384.25516200019,630255165015015004,1,630255165015,19.804,1,630,0.428187,17.8333,17.9906,0.164975,0.0845,331.3475419,64.6953242,0.356667,17.9831,0.1053,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.841163,0.013371838,0.026336817,,,t12_f5_c3,ZTF18abaqjdh
ztf,58385.2248958,631224895015015002,2,631224895015,19.925,1,631,0.298499,15.4342,16.2133,0.014155,0.018,331.3478508,64.6952719,0.36,16.1806,0.0204,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.508972,100.0,0.0024033587,,,t12_f5_c3,ZTF18abaqjdh
ztf,58385.2248958,631224895015015003,2,631224895015,19.925037,1,631,0.16050406,15.26354,15.4581,0.084857285,0.0106,331.3476266,64.6952694,0.49,15.4651,0.0118,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.478039,0.012589219,0.016386585,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58386.16405089991,632164055015015001,1,632164055015,19.636711,1,632,0.48108125,17.902952,18.5287,0.20420234,0.1514,331.3475083,64.6952512,0.39666668,18.5994,0.2042,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.851987,0.020697154,0.030879797,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58386.275231500156,632275235015015002,2,632275235015,19.897413,1,632,0.32416064,15.519844,15.563,0.07872155,0.0118,331.3475306,64.6952397,0.36666667,15.5525,0.0131,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.523045,0.0060861735,0.012513359,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58387.23268519994,633232685015015002,1,633232685015,19.594276,1,633,0.4734948,17.784817,18.2288,0.21496396,0.1076,331.3475348,64.6953568,0.35,18.1908,0.1309,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.833276,0.027599119,0.035624545,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58387.427187500056,633427185015015000,2,633427185015,19.677237,1,633,0.6584592,15.526369,15.5475,0.055524565,0.0124,331.3472547,64.6952498,0.49333334,15.5683,0.0144,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.524079,100.0,0.008781511,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58388.24187499983,634241875015015009,2,634241875015,20.08407,1,634,0.2518055,15.292769,15.4511,0.101108305,0.0099,331.3476058,64.6952463,0.4,15.4479,0.0108,False,True,True,bulk_1.0.0,0.0,6.35201435015015e+17,13.483622,0.015931087,0.019104157,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58388.30237270007,634302375015015000,1,634302375015,19.850744,1,634,0.6468892,17.862402,18.2153,0.15516701,0.0944,331.3473992,64.6952554,0.45333335,18.261,0.1232,False,True,False,bulk_1.0.0,0.0,6.35201435015015e+17,15.845757,0.0082050245,0.024218163,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58389.20143519994,635201435015015005,1,635201435015,19.89047,1,635,0.1742462,17.74481,18.1971,0.19320826,0.0839,331.3476945,64.6952885,0.44,18.2167,0.1061,False,True,False,bulk_1.0.0,0.0,6.46265085015015e+17,15.826543,0.024266966,0.03301558,0.0,830120150.0,t8_f5_c3,ZTF18abaqjdh
ztf,58389.30081020016,635300815015015002,2,635300815015,20.036505,1,635,0.43614143,15.449866,15.5234,0.11839089,0.0112,331.3474166,64.6952559,0.33,15.516,0.0122,False,True,True,bulk_1.0.0,0.0,6.46265085015015e+17,13.511616,0.01665646,0.019861767,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
ztf,58390.193101900164,636193105015015007,2,636193105015,20.467009,1,636,0.2148524,15.463252,15.8825,0.04780709,0.0113,331.347554,64.695279,0.5966667,15.8499,0.0121,False,True,True,bulk_1.0.0,0.0,6.46265085015015e+17,13.513849,100.0,0.007938369,0.0,830120250.0,t8_f5_c3,ZTF18abaqjdh
