tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59226.292060200125,1472292064915015013,2,1472292064915,19.9942,1,1472,0.400048,16.9377,14.359008,16.805,0.058972,100.0,0.005484903,0.0266,103.0151912,-13.9087332,0.874286,t17_f5_c3,16.8064,0.0304,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59226.35185190011,1472351854915015073,1,1472351854915,19.2322,1,1472,1.23516,17.8346,15.168578,18.1072,0.098111,100.0,0.008419938,0.0795,103.0149587,-13.9088505,0.494286,t17_f5_c3,17.8211,0.0781,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59226.35185190011,1472351854915015074,1,1472351854915,19.2322,1,1472,1.08828,17.8961,15.173721,17.7532,0.132803,100.0,0.010820739,0.0554,103.0150826,-13.908899,0.435714,t17_f5_c3,17.6194,0.0602,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59228.27478010021,1474274784915015022,1,1474274784915,20.1179,1,1474,0.485671,18.0431,15.184982,18.0065,0.09853,100.0,0.0070846956,0.0625,103.015159,-13.9087468,0.795714,t17_f5_c3,18.0758,0.0787,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59228.35216439981,1474352164915015016,2,1474352164915,20.1487,1,1474,0.160092,16.8424,14.349783,16.9446,0.078385,100.0,0.0078919865,0.0303,103.0151959,-13.9086393,0.585714,t17_f5_c3,16.8621,0.0371,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59230.26217589993,1476262174915015019,2,1476262174915,19.7967,1,1476,0.232628,16.7059,14.335237,16.6612,0.092462,100.0,0.010415925,0.0256,103.0151771,-13.908647,0.872857,t17_f5_c3,16.6468,0.0295,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59230.314999999944,1476315004915015023,1,1476315004915,20.2043,1,1476,0.454204,17.8601,15.170744,17.7861,0.069748,100.0,0.0058585377,0.0485,103.0151083,-13.9086454,0.83,t17_f5_c3,17.8072,0.0577,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59232.253645800054,1478253644915015024,1,1478253644915,20.3722,1,1478,0.296302,17.7818,15.163945,17.6964,0.088756,100.0,0.00796262,0.0432,103.0151726,-13.9086849,0.832857,t17_f5_c3,17.7327,0.0514,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59248.23171300022,1494231714915015024,2,1494231714915,19.7934,1,1494,0.091274,16.4385,14.301606,16.5975,0.111034,0.0009311617,0.0155131025,0.0238,103.0152221,-13.908646,0.747143,t17_f5_c3,16.5818,0.0272,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
ztf,59252.207245400175,1498207244915015029,2,1498207244915,20.0065,1,1498,0.324267,16.9399,14.359213,17.0481,0.164624,100.0,0.015283342,0.0336,103.0152121,-13.9087163,0.51,t17_f5_c3,17.0371,0.0384,False,True,False,correction_0.0.1,0.0,,,,ZTF21aadotpk
